x,y,objectid,state,ccn,facility_name,street_address,city,zip_code,provider_subtype,days_at_100,percentage_required_fields,required_wed_only,days_total_beds,days_all_adult_hospital_beds,days_inpatient_beds,all_adult_hospital_inpatient,inpatient_beds_used,adult_hospital_inpatient_oc,total_icu_beds,total_staffed_adult_icu_beds_x,icu_beds_used,staffed_adult_icu_bed_occu,total_ventilators,ventilators_used,adult_hospitalized_conf_susp,adult_hospitalized_conf,pediatric_patients_conf_susp,pediatric_patients_conf,inpatient_ventilators_used,icu_adult_patients_conf_susp,icu_adult_patients_conf,hospital_onset_covid,overflow_covid,overflow_ventilators_used,deaths_covid,previous_day_admit_adult_conf,previous_day_admit_adult_susp,previous_day_admit_susp_all,previous_day_admit_conf_all,previous_day_admit_ped_conf,previous_day_admit_ped_susp,previous_day_total_ed_visits,previous_day_covid_ed_visits,previous_day_remdesivir_used,on_hand_supply_remdesivir,critical_staffing_shortage_to,critical_staffing_shortage_an,ppe_supply_management_source,on_hand_ventilator_supplies,n95_respirators_days_availabl,on_hand_supply_of_surgical_m,on_hand_supply_of_eye_protect,on_hand_supply_of_single_use,on_hand_supply_of_gloves,able_to_obtain_ventilator_s,able_to_obtain_ventilator_m,able_to_obtain_n95_masks,able_to_obtain_paprs,able_to_obtain_surgical_masks,able_to_obtain_eye_protect,able_to_obtain_single_use_g,able_to_obtain_gloves,able_to_maintain_ventilator_s,able_to_maintain_ventilator_m,able_to_maintain_n95_masks,able_to_maintain_paprs,able_to_maintain_surgical,able_to_maintain_eye_protect,able_to_maintain_single_use_g,able_to_maintain_gloves,able_to_maintain_lab_nasal_p,able_to_maintain_lab_nasal_s,able_to_maintain_lab_viral,reusable_isolation_gowns_used,reusable_paprs_or_elastomeric,reusable_n95_masks_used,latitude,longitude,last_updated,geometry,hospital,hospital_subtype,week,county,fips,total_beds,total_staffed_adult_icu_beds_y,total_covid_icu_patients,total_available_adult_icu_beds,pct_occupied_adult_icu_beds,total_covid_patients,all_patients,covid_patients_share,region
-117.057422,32.77587799,6578,CA,050757,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,92120,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,32.77587799,-117.057422,2020/11/30 21:07:00+00,POINT (-117.057422 32.77587799),Alvarado Hospital Medical Center,Short Term,2021-03-19,San Diego,073,138.0,11.0,1.0,4.0,0.64,3.0,76.0,0.04,Southern California
-117.695794,34.0787090100001,6579,CA,050758,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,91763,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.07870901,-117.695794,2020/11/30 21:07:00+00,POINT (-117.695794 34.07870901),Montclair Hospital Medical Center,Short Term,2021-03-19,San Bernardino,071,31.0,5.0,0.0,4.0,0.2,2.0,20.0,0.1,Southern California
-121.774824,37.950692,6580,CA,050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,94531,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.950692,-121.774824,2020/11/30 21:07:00+00,POINT (-121.774824 37.950692),Kaiser Foundation Hospital - Antioch,Short Term,2021-03-19,Contra Costa,013,143.0,7.0,2.0,1.0,0.86,9.0,97.0,0.09,Bay Area
-118.532031,34.170503000000004,6581,CA,050761,PROVIDENCE-CEDARS SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,91356,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.170503000000004,-118.532031,2020/11/30 21:07:00+00,POINT (-118.532031 34.170503),Providence-Cedars Sinai Tarzana Medical Center,Short Term,2021-03-19,Los Angeles,037,165.0,9.0,1.0,0.0,1.0,3.0,117.0,0.03,Southern California
-118.263368,34.0689,6582,CA,050763,"L A DOWNTOWN MEDICAL CENTER, LLC",1711 WEST TEMPLE STREET,LOS ANGELES,90026,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.0689,-118.263368,2020/11/30 21:07:00+00,POINT (-118.263368 34.0689),"L A Downtown Medical Center, Llc",Short Term,2021-03-19,Los Angeles,037,113.0,12.0,0.0,0.0,1.0,8.0,107.0,0.07,Southern California
-122.38779,40.58552202,6583,CA,050764,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,96001,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,40.58552202,-122.38779,2020/11/30 21:07:00+00,POINT (-122.38779 40.58552202),Shasta Regional Medical Center,Short Term,2021-03-19,Shasta,089,105.0,22.0,0.0,10.0,0.55,0.0,84.0,0.0,Northern California
-117.186004,33.897103,6584,CA,050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,92555,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.897103,-117.186004,2020/11/30 21:07:00+00,POINT (-117.186004 33.897103),Kaiser Foundation Hospital-Moreno Valley,Short Term,2021-03-19,Riverside,065,111.0,23.0,1.0,16.0,0.3,9.0,57.0,0.16,Southern California
-121.939218,38.3884920100001,6586,CA,050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,95688,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.38849201,-121.939218,2020/11/30 21:07:00+00,POINT (-121.939218 38.38849201),Kaiser Foundation Hospital - Vacaville,Short Term,2021-03-19,Solano,095,107.0,13.0,3.0,1.0,0.92,7.0,92.0,0.08,Bay Area
-117.772291,33.6605050100001,6587,CA,050769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,92618,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.66050501,-117.772291,2020/11/30 21:07:00+00,POINT (-117.772291 33.66050501),Hoag Orthopedic Institute,Short Term,2021-03-19,Orange,059,35.0,0.0,0.0,0.0,,0.0,16.0,0.0,Southern California
-117.169138,33.614735,6588,CA,050770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,92563,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.614735,-117.169138,2020/11/30 21:07:00+00,POINT (-117.169138 33.614735),Loma Linda University Medical Center-Murrieta,Short Term,2021-03-19,Riverside,065,144.0,13.0,1.0,1.0,0.92,8.0,128.0,0.06,Southern California
-118.098468,33.91258199,6589,CA,050771,COAST PLAZA HOSPITAL,13100 STUDERBAKER ROAD,NORWALK,90650,Short Term,1,0.967,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.91258199,-118.098468,2020/11/30 21:07:00+00,POINT (-118.098468 33.91258199),Coast Plaza Hospital,Short Term,2021-03-19,Los Angeles,037,72.0,7.0,0.0,3.0,0.57,4.0,24.0,0.17,Southern California
-121.250533,38.7468179900001,6590,CA,050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,95661,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.74681799,-121.250533,2020/11/30 21:07:00+00,POINT (-121.250533 38.74681799),Kaiser Foundation Hospital - Roseville,Short Term,2021-03-19,Placer,061,357.0,18.0,7.0,2.0,0.89,40.0,333.0,0.12,Greater Sacramento
-117.106058,33.4811350100001,6591,CA,050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,92592,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.48113501,-117.106058,2020/11/30 21:07:00+00,POINT (-117.106058 33.48113501),Temecula Valley Hospital,Short Term,2021-03-19,Riverside,065,147.0,19.0,0.0,4.0,0.79,5.0,136.0,0.04,Southern California
-118.19305,33.807327,6592,CA,050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,90806,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.807327,-118.19305,2020/11/30 21:07:00+00,POINT (-118.19305 33.807327),College Medical Center,Short Term,2021-03-19,Los Angeles,037,234.0,8.0,0.0,6.0,0.25,2.0,177.0,0.01,Southern California
-122.168286,37.7055969800001,6593,CA,050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,94577,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.70559698,-122.168286,2020/11/30 21:07:00+00,POINT (-122.168286 37.70559698),Kaiser Foundation Hospital - San Leandro,Short Term,2021-03-19,Alameda,001,180.0,14.0,4.0,1.0,0.93,19.0,149.0,0.13,Bay Area
-117.2611746,34.04920048,6594,CA,050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,92354,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.04920048,-117.2611746,2020/11/30 21:07:00+00,POINT (-117.2611746 34.04920048),Loma Linda University Children'S Hospital,Short Term,2021-03-19,San Bernardino,071,300.0,0.0,0.0,0.0,,6.0,212.0,0.03,Southern California
-118.24415,33.9241859800001,6595,CA,050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,90059,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.92418598,-118.24415,2020/11/30 21:07:00+00,POINT (-118.24415 33.92418598),"Martin Luther King, Jr. Community Hospital",Short Term,2021-03-19,Los Angeles,037,184.0,20.0,1.0,14.0,0.3,19.0,109.0,0.17,Southern California
-117.828437,33.73028,6596,CA,050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,92780,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.73028,-117.828437,2020/11/30 21:07:00+00,POINT (-117.828437 33.73028),Foothill Regional Medical Center,Short Term,2021-03-19,Orange,059,130.0,13.0,1.0,7.0,0.46,1.0,30.0,0.03,Southern California
-117.7456377,34.0963006200001,6597,CA,050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,91767,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.09630062,-117.7456377,2020/11/30 21:07:00+00,POINT (-117.7456377 34.09630062),Casa Colina Hospital,Short Term,2021-03-19,Los Angeles,037,99.0,6.0,0.0,5.0,0.17,1.0,79.0,0.01,Southern California
-122.000338,39.2073176,6598,CA,050783,COLUSA MEDICAL CENTER,199 E WEBSTER STREET,COLUSA,95932,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,39.2073176,-122.000338,2020/11/30 21:07:00+00,POINT (-122.000338 39.2073176),Colusa Medical Center,Short Term,2021-03-19,Colusa,011,59.0,5.0,0.0,5.0,0.0,2.0,24.0,0.08,Greater Sacramento
-119.338649,36.2211200200001,6599,CA,050784,ADVENTIST HEALTH TULARE,869 NORTH CHERRY STREET,TULARE,93274,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,36.22112002,-119.338649,2020/11/30 21:07:00+00,POINT (-119.338649 36.22112002),Adventist Health Tulare,Short Term,2021-03-19,Tulare,107,28.0,4.0,0.0,1.0,0.75,3.0,26.0,0.12,San Joaquin Valley
-118.362168,34.05731998,6600,CA,050785,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,90036,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.05731998,-118.362168,2020/11/30 21:07:00+00,POINT (-118.362168 34.05731998),Docs Surgical Hospital,Short Term,2021-03-19,Los Angeles,037,7.0,0.0,0.0,0.0,,0.0,5.0,0.0,Southern California
-120.46259,39.80517002,6601,CA,051300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,500 FIRST AVENUE,PORTOLA,96122,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,39.80517002,-120.46259,2020/11/30 21:07:00+00,POINT (-120.46259 39.80517002),Eastern Plumas Hospital - Portola Campus,Critical Access Hospitals,2021-03-19,Plumas,063,9.0,0.0,0.0,0.0,,0.0,1.0,0.0,Greater Sacramento
-118.45073909999998,35.1468246800001,6602,CA,051301,ADVENTIST HEALTH TEHACHAPI VALLEY,1100 MAGELLAN,TEHACHAPI,93561,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,35.14682468,-118.45073909999998,2020/11/30 21:07:00+00,POINT (-118.4507391 35.14682468),Adventist Health Tehachapi Valley,Critical Access Hospitals,2021-03-19,Kern,029,31.0,7.0,2.0,4.0,0.43,3.0,14.0,0.21,San Joaquin Valley
-118.9639072,37.6457577800001,6604,CA,051303,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD PO BOX 660,MAMMOTH LAKES,93546,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.64575778,-118.9639072,2020/11/30 21:07:00+00,POINT (-118.9639072 37.64575778),Mammoth Hospital,Critical Access Hospitals,2021-03-19,Mono,051,17.0,2.0,0.0,2.0,0.0,1.0,7.0,0.14,Southern California
-119.97767,37.50039001,6605,CA,051304,JOHN C FREMONT HEALTHCARE DISTRICT,5189 HOSPITAL ROAD,MARIPOSA,95338,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.50039001,-119.97767,2020/11/30 21:07:00+00,POINT (-119.97767 37.50039001),John C Fremont Healthcare District,Critical Access Hospitals,2021-03-19,Mariposa,043,14.0,0.0,0.0,0.0,,0.0,5.0,0.0,San Joaquin Valley
-121.424555,41.0233490100001,6606,CA,051305,MAYERS MEMORIAL HOSPITAL,43563 HWY 299 EAST,FALL RIVER MILLS,96028,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,41.02334901,-121.424555,2020/11/30 21:07:00+00,POINT (-121.424555 41.02334901),Mayers Memorial Hospital,Critical Access Hospitals,2021-03-19,Shasta,089,22.0,0.0,0.0,0.0,,0.0,3.0,0.0,Northern California
-122.20814,39.5211499800001,6607,CA,051306,GLENN MEDICAL CENTER,1133 W SYCAMORE ST,WILLOWS,95988,Critical Access Hospitals,0,0.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.52114998,-122.20814,2020/11/30 21:07:00+00,POINT (-122.20814 39.52114998),Glenn Medical Center,Critical Access Hospitals,2021-03-19,Glenn,021,47.0,0.0,0.0,0.0,,1.0,27.0,0.04,Northern California
-118.330752,33.3392689900001,6608,CA,051307,CATALINA ISLAND MEDICAL CENTER,100 FALLS CANYON ROAD,AVALON,90704,Critical Access Hospitals,6,0.988,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,33.33926899,-118.330752,2020/11/30 21:07:00+00,POINT (-118.330752 33.33926899),Catalina Island Medical Center,Critical Access Hospitals,2021-03-19,Los Angeles,037,12.0,0.0,0.0,0.0,,0.0,5.0,0.0,Southern California
-120.17184679999998,41.5322037500001,6609,CA,051308,SURPRISE VALLEY COMMUNITY HOSPITAL,741 NORTH MAIN STREET,CEDARVILLE,96104,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,41.53220375,-120.17184679999998,2020/11/30 21:07:00+00,POINT (-120.1718468 41.53220375),Surprise Valley Community Hospital,Critical Access Hospitals,2021-03-19,Modoc,049,4.0,0.0,0.0,0.0,,0.0,1.0,0.0,Northern California
-123.79243999999998,40.10157,6610,CA,051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,95542,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,40.10157,-123.79243999999998,2020/11/30 21:07:00+00,POINT (-123.79244 40.10157),Jerold Phelps Community Hospital,Critical Access Hospitals,2021-03-19,Humboldt,023,8.0,0.0,0.0,0.0,,0.0,3.0,0.0,Northern California
-123.3393574,39.38993236,6611,CA,051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,95490,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,39.38993236,-123.3393574,2020/11/30 21:07:00+00,POINT (-123.3393574 39.38993236),Adventist Health Howard Memorial,Critical Access Hospitals,2021-03-19,Mendocino,045,50.0,4.0,0.0,0.0,1.0,0.0,22.0,0.0,Northern California
-121.689665,39.367418,6612,CA,051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,95948,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,39.367418,-121.689665,2020/11/30 21:07:00+00,POINT (-121.689665 39.367418),Orchard Hospital,Critical Access Hospitals,2021-03-19,Butte,007,24.0,4.0,1.0,2.0,0.5,1.0,7.0,0.14,Greater Sacramento
