storeNumber,facilityType,phone,name,region,company,address1,city,state,postalCode,country,open_date,latitude,longitude
3041,NIKE_OWNED_STORE,+81 42 935 2070,Nike Unite Iruma,ASIA_PACIFIC_LATIN_AMERICA,Nike,宮寺3169-1,入間市,埼玉県,358-8515,JPN,2008-04-10,35.810374,139.379399
3198,NIKE_OWNED_STORE,+81 45 534 3071,Nike Well Collective - Yokohama,ASIA_PACIFIC_LATIN_AMERICA,Nike,南幸2-15-13　横浜ビブレ 1階,横浜市西区,神奈川県,220-8577,JPN,2022-04-25,35.4649507,139.6182514
3009,NIKE_OWNED_STORE,+81 45 775 3091,Nike Unite Yokohama,ASIA_PACIFIC_LATIN_AMERICA,Nike,金沢区白帆5-2  Aブロック 3F #12160,横浜市,神奈川県,236-8666,JPN,2018-01-01,35.380289,139.646952
3195,NIKE_OWNED_STORE,+81 42 738 2973,ナイキファクトリーストア南町田- Nike Factory Store Minamimachida,ASIA_PACIFIC_LATIN_AMERICA,Nike,鶴間3-4-1,町田市,東京都,194-8589,JPN,2018-01-01,35.508815,139.471974
3015,NIKE_OWNED_STORE,+81 42 670 6191,ナイキファクトリーストア 南大沢 - Nike Factory Store Minamiosawa,ASIA_PACIFIC_LATIN_AMERICA,Nike,南大沢1-600,八王子市,東京都,192-0364,JPN,2000-09-01,35.615496,139.378264
3003,NIKE_OWNED_STORE,+81 267 42 0575,Nike Unite Karuizawa,ASIA_PACIFIC_LATIN_AMERICA,Nike,軽井沢町軽井沢1178-798,北佐久郡,長野県,389-0102,JPN,1997-07-12,36.341997,138.636206
3004,NIKE_OWNED_STORE,0463-55-8600,Nike Unite Shonanhiratsuka,ASIA_PACIFIC_LATIN_AMERICA,Nike,大神八丁目1番1号2511区画,平塚市,神奈川県,254-0012,JPN,2023-04-28,35.39232,139.3631
529,NIKE_OWNED_STORE,01233 661894,Nike Unite Ashford,EUROPE_MIDDLE_EAST_AFRICA,Nike,64-69 Kimberley Way,Ashford,,TN24 0SD,GBR,2022-12-12,51.135733,0.875993
609,NIKE_OWNED_STORE,+46 8 564 755 90,Nike Factory Store Barkaby,EUROPE_MIDDLE_EAST_AFRICA,Nike,Stockholm Quality Outlet,Järfälla,,177 38,SWE,2007-04-04,59.41679,17.85752
646,NIKE_OWNED_STORE,+34 9816 52971,Nike Factory Store La Coruna,EUROPE_MIDDLE_EAST_AFRICA,Nike,The Style Outlets,La Coruna,,15180,ESP,2011-06-07,43.29135,-8.37147
3014,NIKE_OWNED_STORE,+81 550 81 5288,Nike Unite Gotemba,ASIA_PACIFIC_LATIN_AMERICA,Nike,深沢1312,御殿場市,静岡県,412-0023,JPN,2018-01-01,35.308266,138.965608
2053,NIKE_OWNED_STORE,+31 203009890,Nike Factory Store Amsterdam Sugar City,EUROPE_MIDDLE_EAST_AFRICA,Nike,Amsterdam Outlets Unit E06-E10,Amsterdam,Noord-Holland,1165 PA,NLD,2020-11-10,52.38544,4.745754
2046,NIKE_OWNED_STORE,+33 02 61 11 00 62,Nike Factory Store Honfleur,EUROPE_MIDDLE_EAST_AFRICA,Nike,Honfleur Normandy Outlet,Honfleur,,14600,FRA,2017-08-11,49.41467,0.26788
640,NIKE_OWNED_STORE,+31 2061 09846,Nike Unite Amsterdam Osdorp,EUROPE_MIDDLE_EAST_AFRICA,Nike,58-60 Zuidermolenweg,Amsterdam,,1069CG,NLD,2022-05-31,52.36033,4.78191
981,NIKE_OWNED_STORE,+31 2944 58582,Nike Factory Store Muiden,EUROPE_MIDDLE_EAST_AFRICA,Nike,Maxis Muiden,Muiden,,1398 PR,NLD,2014-05-08,52.33427,5.02269
2043,NIKE_OWNED_STORE,+31 503127542,Nike Factory Store Groningen,EUROPE_MIDDLE_EAST_AFRICA,Nike,Westerhaven 61,Groningen,,9718AC,NLD,2017-02-09,53.21519,6.55717
545,NIKE_OWNED_STORE,+31 3202 34160,Nike Factory Store Lelystad,EUROPE_MIDDLE_EAST_AFRICA,Nike,Bataviaplein 86,Lelystad,,8242 PN,NLD,2001-12-31,52.52323,5.43936
502,NIKE_OWNED_STORE,+31356266222,Nike Employee Store Hilversum,EUROPE_MIDDLE_EAST_AFRICA,Nike,Colosseum 1,Hilversum,Noord-Holland,1213 NL,NLD,2022-02-14,52.21312,5.190251
927,NIKE_OWNED_STORE,+31 3026 16078,Nike Clearance Store Utrecht,EUROPE_MIDDLE_EAST_AFRICA,Nike,Seinedreef 2,Utrecht,,3562 KN,NLD,2014-05-08,52.113633,5.10998
605,NIKE_OWNED_STORE,+31 85 2087842,Nike Unite Roosendaal,EUROPE_MIDDLE_EAST_AFRICA,Nike,Rosada 1,Roosendaal,,4703 TB,NLD,2006-09-28,51.53089,4.427857
3809,NIKE_OWNED_STORE,+86 451-56893181,NIKE哈尔滨利民换季优惠店,GREATER_CHINA,Nike,呼兰区利民大道与卓展路交汇处杉杉奥特莱斯一层,哈尔滨,黑龙江省,150500,CHN,2018-01-01,45.876977,126.558062
557,NIKE_OWNED_STORE,+33 3 66 19 21 93,Nike Clearance Store Roubaix,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre L'Usine Cellule B,Roubaix,,59100,FRA,2002-08-30,50.674247,3.197749
610,NIKE_OWNED_STORE,+45 5761 5777,Nike Factory Store Ringsted,EUROPE_MIDDLE_EAST_AFRICA,Nike,Klosterparks Alle 81,Ringsted,,4100,DNK,2007-08-20,55.45223,11.78479
917,NIKE_OWNED_STORE,+33 03 66 19 12 28,Nike Factory Store Lille,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre Commercial Heron Park,Lezennes,,59260,FRA,2014-06-13,50.614284,3.124554
970,NIKE_OWNED_STORE,+45 38 80 80 08,Nike Factory Store Copenhagen II,EUROPE_MIDDLE_EAST_AFRICA,Nike,City 2 Copenhagen Designer Outlet,Copenhagen,,2630,DNK,2014-08-08,55.64383,12.27722
933,NIKE_OWNED_STORE,+45 4492 3425,Nike Factory Store Copenhagen Disa,EUROPE_MIDDLE_EAST_AFRICA,Nike,Herlev Hovedgade 51,Herlev,,2730,DNK,2015-08-28,55.71857,12.4517
924,NIKE_OWNED_STORE,+351 229289945,Nike Factory Store Porto 2,EUROPE_MIDDLE_EAST_AFRICA,Nike,Vila do Conde Porto Fashion Outlet,Porto,,4485-592,PRT,2014-10-09,41.1495,-8.6108
3815,NIKE_OWNED_STORE,+86 451-51057645,NIKE哈尔滨智谷换季优惠店,GREATER_CHINA,Nike,松北区中源大道1699号,哈尔滨,黑龙江省,150000,CHN,2018-01-01,45.821627,126.462355
3036,NIKE_OWNED_STORE,+81 572 53 3815,Nike Unite Toki,ASIA_PACIFIC_LATIN_AMERICA,Nike,土岐ヶ丘1-2,土岐市,岐阜県,509-5127,JPN,2005-03-04,35.34143,137.165831
643,NIKE_OWNED_STORE,+32 3 457 46 80,Nike Factory Store Antwerp,EUROPE_MIDDLE_EAST_AFRICA,Nike,Boomse Steenweg 35,Schelle,Antwerpen,2627,BEL,2011-03-03,51.117298,4.375881
3664,NIKE_OWNED_STORE,+86 459-6079176,NIKE大庆世纪换季优惠店,GREATER_CHINA,Nike,萨尔图区世纪大道与经三街交汇处万达广场二楼,大庆,黑龙江省,163311,CHN,2018-01-01,46.593668,125.09548
2079,NIKE_OWNED_STORE,+33 1 71296722,Nike Unite Giverny,EUROPE_MIDDLE_EAST_AFRICA,Nike,Av. du Capitaine Vandière de Vitrac,DOUAINS,France,27120,FRA,2023-07-06,49.06234,1.43083
827,NIKE_OWNED_STORE,+33272470570,Nike Factory Store Angers,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre Commercial Atoll,Beaucouze,,49070,FRA,2013-10-03,47.48328,-0.62804
3053,NIKE_OWNED_STORE,052‐211‐7992,Nike Nagoya Sakae,ASIA_PACIFIC_LATIN_AMERICA,Nike,栄3-15-27,名古屋市中区,愛知県,460-0008,JPN,2023-10-19,35.1659107,136.9075749
688,NIKE_OWNED_STORE,+49 4321 7552110,Nike Factory Store Neumunster,EUROPE_MIDDLE_EAST_AFRICA,Nike,Oderstrasse 24,Neumunster,Schleswig-Holstein,24539,DEU,2012-06-05,54.04376,9.97632
2006,NIKE_OWNED_STORE,00 32 6572 3191,Nike Clearance Store Mons,EUROPE_MIDDLE_EAST_AFRICA,Nike,Ave. Wilson 421,Mons,,7012,BEL,2013-12-19,50.449789,3.906799
988,NIKE_OWNED_STORE,+33 0173890220,Nike Factory Store Aubergenville,EUROPE_MIDDLE_EAST_AFRICA,Nike,CC Villages Des Marques,Aubergenville,,78130,FRA,2015-04-22,48.96671,1.85699
3030,NIKE_OWNED_STORE,+81 594 45 8291,Nike Unite Nagashima,ASIA_PACIFIC_LATIN_AMERICA,Nike,長島町浦安368,桑名市,三重県,511-1135,JPN,2002-03-28,35.029815,136.72604
586,NIKE_OWNED_STORE,+49 2553 972740,Nike Factory Store Ochtrup,EUROPE_MIDDLE_EAST_AFRICA,Nike,Euregio Outlet Center,Ochtrup,Nordrhein-Westfalen,48607,DEU,2006-02-16,52.21163,7.19824
980,NIKE_OWNED_STORE,+33 3 65 53 00 54,Nike Factory Store Creil St Maximin,EUROPE_MIDDLE_EAST_AFRICA,Nike,201 Avenue des Girondins,Saint-Maximin,,60740,FRA,2015-03-15,49.2329,2.46582
2047,NIKE_OWNED_STORE,+33 0139312435,Nike Unite Herblay,EUROPE_MIDDLE_EAST_AFRICA,Nike,2 Ave. Louis Armand,Herblay,,95220,FRA,2018-05-24,49.00236,2.17516
547,NIKE_OWNED_STORE,+49 421 8400760,Nike Unite Bremen,EUROPE_MIDDLE_EAST_AFRICA,Nike,Bremer Strasse 111a,Stuhr,,28816,DEU,2001-04-14,53.02925,8.80523
645,NIKE_OWNED_STORE,+33 0176523755,Nike Factory Store Plaisir,EUROPE_MIDDLE_EAST_AFRICA,Nike,161 Ave. de Saint-Germain,Plaisir,,78370,FRA,2011-07-28,48.82682,1.96805
883,NIKE_OWNED_STORE,+33 1 41 45 60 05,Nike Paris La Defense,EUROPE_MIDDLE_EAST_AFRICA,Nike,15 Parvis De La Defense,Puteaux,,92092,FRA,2014-03-07,48.891782,2.237899
975,NIKE_OWNED_STORE,+33 (0)186250603,Nike Factory Store Gennevilliers,EUROPE_MIDDLE_EAST_AFRICA,Nike,"106, Avenue Du Vieux",Gennevilliers,,92230,FRA,2015-05-05,48.93142,2.31909
520,NIKE_OWNED_STORE,+33 (0) 18 230 12 95,Nike Unite St. Denis,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre Commercial Marque Avenue,Ile Saint Denis,,93450,FRA,1998-11-05,48.922293,2.32924
2501,NIKE_OWNED_STORE,+33 1 34 30 13 00,Nike House Of Innovation Paris,EUROPE_MIDDLE_EAST_AFRICA,Nike,79 Ave. Des Champs-Elysees,Paris,,75008,FRA,2020-07-30,48.870843,2.302373
770,NIKE_OWNED_STORE,+33181708967,Nike Well Collective - Haussmann,EUROPE_MIDDLE_EAST_AFRICA,Nike,Citadium Paris,Paris,,75009,FRA,2002-09-07,48.874453,2.328394
2004,NIKE_OWNED_STORE,+33 01 82 32 01 76,Nike Factory Store Paris Usines,EUROPE_MIDDLE_EAST_AFRICA,Nike,134 Avenue De La Plaine De France,Gonesse,,95500,FRA,2015-11-02,48.97797,2.49822
548,NIKE_OWNED_STORE,+31 4755 50060,Nike Factory Store Roermond,EUROPE_MIDDLE_EAST_AFRICA,Nike,Stadsweide 44,Roermond,,6041TD,NLD,2001-11-21,51.199698,5.99078
809,NIKE_OWNED_STORE,+33 1401 37081,Nike Store Forum Les Halles,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre Commercial Forum Les Halles,Paris,,75001,FRA,2015-12-11,48.8612731,2.3475153
537,NIKE_OWNED_STORE,00 33 979726878,Nikelab P75 Paris,EUROPE_MIDDLE_EAST_AFRICA,Nike,12 Rue Des Hospitalieres,Paris,,75004,FRA,2009-07-15,48.858134,2.35923
602,NIKE_OWNED_STORE,+32 8984 5258,Nike Factory Store Maasmechelen,EUROPE_MIDDLE_EAST_AFRICA,Nike,Maasmechelen Village,Maasmechelen,,3630,BEL,2006-07-28,51.0008778,5.7072001
666,NIKE_OWNED_STORE,+33 182350665,Nike Unite Claye Souilly,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre commercial Shopping Promenade,Claye Souilly,,77410,FRA,2013-03-14,48.94912,2.66161
3047,NIKE_OWNED_STORE,+81 748 58 5195,Nike Unite Ryuo,ASIA_PACIFIC_LATIN_AMERICA,Nike,竜王町薬師字砂山1178-694,蒲生郡,滋賀県,520-2551,JPN,2010-07-08,35.057968,136.098781
698,NIKE_OWNED_STORE,+33(0)181860547,Nike Factory Store Croix Blanche,EUROPE_MIDDLE_EAST_AFRICA,Nike,N°34 Avenue De L'Hurepoi,Sainte-Geneviève-des-Bois,,91700,FRA,2012-06-20,48.62215,2.3514
961,NIKE_OWNED_STORE,+32 04 366 13 28,Nike Unite Liege,EUROPE_MIDDLE_EAST_AFRICA,Nike,Chaussee de Tongres 269,Liege,,4000,BEL,2013-11-12,50.669544,5.544858
624,NIKE_OWNED_STORE,+33 (0)181850630,Corbeil Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre commercial Marques Avenue,Corbeil Essonnes,,91100,FRA,2008-10-22,48.60889,2.44721
2010,NIKE_OWNED_STORE,+33 0245342465,Nike Factory Store Tours,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre commercial Ma Petite Madelaine,Tours,,37170,FRA,2016-04-27,47.32532,0.70979
965,NIKE_OWNED_STORE,00 351 2113 39439,Nike Factory Store Lisbon Strada,EUROPE_MIDDLE_EAST_AFRICA,Nike,Estrada da Paia,Lisbon,,2675-626,PRT,2014-05-23,38.782572,-9.191882
686,NIKE_OWNED_STORE,+49 5191 975400,Nike Factory Store Soltau,EUROPE_MIDDLE_EAST_AFRICA,Nike,Rahrsberg 7,Soltau,,29614,DEU,2012-08-30,52.98269,9.92579
2042,NIKE_OWNED_STORE,+49 38204 69430,Nike Clearance Store Rostock,EUROPE_MIDDLE_EAST_AFRICA,Nike,Am Handelspark 3,Broderstorf,,18184,DEU,2016-03-16,54.083731,12.200347
3052,NIKE_OWNED_STORE,075-744-6990,Nike Kyoto,ASIA_PACIFIC_LATIN_AMERICA,Nike,中京区大黒町５９−４,京都市,京都府,604-8031,JPN,2023-07-06,35.0077781,135.7692969
812,NIKE_OWNED_STORE,+351215979960,Nike Factory Store Lisbon Freeport,EUROPE_MIDDLE_EAST_AFRICA,Nike,"Avenida Euro, 2004",Lisbon,,2890-154,PRT,2013-06-11,38.751083,-8.93961
2009,NIKE_OWNED_STORE,+49 2273 914 9515,Nike Clearance Store Kerpen,EUROPE_MIDDLE_EAST_AFRICA,Nike,Kerpener Strasse 150-152,Kerpen,,50170,DEU,2015-12-03,50.8974222,6.6790981
3002,NIKE_OWNED_STORE,06-6908-3630,Nike Unite Kadoma,ASIA_PACIFIC_LATIN_AMERICA,Nike,松生町1-11 2階2080区画,門真市,大阪府,571-8620,JPN,2023-04-17,34.7330435,135.5839581
3054,NIKE_OWNED_STORE,06-6125-5337,Nike Shinsaibashi,ASIA_PACIFIC_LATIN_AMERICA,Nike,中央区心斎橋筋1-4-19,大阪市,大阪府,542-0085,JPN,2024-01-24,34.6730352,135.5015701
3038,NIKE_OWNED_STORE,+81 6 6120 1310,Nike Osaka,ASIA_PACIFIC_LATIN_AMERICA,Nike,中央区心斎橋筋1-6-15,大阪市,大阪府,542-0085,JPN,2005-08-27,34.6721,135.5007
3040,NIKE_OWNED_STORE,+81 78 983 3908,ナイキファクトリーストア 三田 - Nike Factory Store Sanda,ASIA_PACIFIC_LATIN_AMERICA,Nike,北区上津台7-3,神戸市,兵庫県,651-1515,JPN,2007-07-06,34.860429,135.191166
3051,NIKE_OWNED_STORE,078-335-6582,Nike Well Collective - Kobe,ASIA_PACIFIC_LATIN_AMERICA,Nike,中央区三宮町3-3-2三宮Westビル1F,神戸市,兵庫県,650-0021,JPN,2022-12-15,34.6893581,135.1897237
3017,NIKE_OWNED_STORE,+81 72 458 4681,Nike Unite Rinku,ASIA_PACIFIC_LATIN_AMERICA,Nike,りんくう往来南4-17,泉佐野市,大阪府,598-8509,JPN,2014-04-14,34.407841,135.294716
3871,NIKE_OWNED_STORE,+86 431-82968011,NIKE长春九台换季优惠店,GREATER_CHINA,Nike,宽城区九台北路1861号一层D单元D01-D02铺位,长春,吉林省,130052,CHN,2018-01-01,43.947187,125.327008
2005,NIKE_OWNED_STORE,+32 63 57 14 20,Nike Factory Store Messancy,EUROPE_MIDDLE_EAST_AFRICA,Nike,McArthurGlen Luxembourg,Messancy,,6780,BEL,2015-11-12,49.609462,5.808789
613,NIKE_OWNED_STORE,+49 5361 276440,Nike Factory Store Wolfsburg,EUROPE_MIDDLE_EAST_AFRICA,Nike,An der Vorburg,Wolfsburg,,38440,DEU,2007-10-02,52.42895,10.79288
4008,NIKE_OWNED_STORE,+86 431-81130330,NIKE长春永顺换季优惠店,GREATER_CHINA,Nike,净月区永顺路388号,长春,吉林省,130000,CHN,2019-01-18,43.769063,125.446607
810,NIKE_OWNED_STORE,+34 983 599 766,Nike Factory Store Valladolid,EUROPE_MIDDLE_EAST_AFRICA,Nike,Rio Shopping,Valladolid,Valladolid,47195,ESP,2013-06-11,41.63074,-4.78495
506,NIKE_OWNED_STORE,+33 351650064,Nike Unite Troyes,EUROPE_MIDDLE_EAST_AFRICA,Nike,23 Voie Du Bois,Pont-Sainte-Marie,,10150,FRA,2023-05-25,48.32922,4.106428
540,NIKE_OWNED_STORE,+33 5338 93726,Nike Factory Store Bordeaux,EUROPE_MIDDLE_EAST_AFRICA,Nike,5 Rue Euclide,Bordeaux,,33700,FRA,2000-05-15,44.830171,-0.670109
913,NIKE_OWNED_STORE,+49 2602 9505910,Nike Factory Store Montabaur,EUROPE_MIDDLE_EAST_AFRICA,Nike,Montabaur The Style Outlets,Montabaur,Rheinland-Pfalz,56410,DEU,2015-07-30,50.44403,7.83002
840,NIKE_OWNED_STORE,+33 (0)533891304,Nike Factory Store Begles,EUROPE_MIDDLE_EAST_AFRICA,Nike,Rue Des Freres Lumiere,Begles,,33130,FRA,2013-10-03,44.79456,-0.53839
6322,NIKE_OWNED_STORE,(62) 33366108,Nike Factory Store - Alexania,ASIA_PACIFIC_LATIN_AMERICA,Nike,BR 060- km22 Zona Rural,Alexania,GO,72930-000,BRA,2018-01-01,-16.10481,-48.40091
555,NIKE_OWNED_STORE,+33 (0)3 57 84 06 15,Nike Factory Store Talange,EUROPE_MIDDLE_EAST_AFRICA,Nike,Marques Ave.,Talange,,57525,FRA,2001-11-29,49.228779,6.18126
677,NIKE_OWNED_STORE,+49 3920 668890,Nike Clearance Store Magdeburg,EUROPE_MIDDLE_EAST_AFRICA,Nike,Am Elbepark 1,Hohe Borde,Sachsen-Anhalt,39326,DEU,2013-01-10,52.180013,11.481906
977,NIKE_OWNED_STORE,+33 0357840694,Nike Factory Store Metz,EUROPE_MIDDLE_EAST_AFRICA,Nike,Chantier Waves,Moulins Les Metz,,57160,FRA,2014-07-04,49.0809,6.10531
2037,NIKE_OWNED_STORE,+33 540 690 916,Nike Factory Store Bayonne,EUROPE_MIDDLE_EAST_AFRICA,Nike,Bayonne Marbrerie Parc Commercial,Bayonne,Nouvelle-Aquitaine,64100,FRA,2017-04-14,43.49021,-1.4939
685,NIKE_OWNED_STORE,+48 9181 06765,Szczecin Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Struga 42,Szczecin,,70-784,POL,2012-11-07,53.38095,14.67031
2054,NIKE_OWNED_STORE,+49 33 23 42 08 90,Nike Factory Store Berlin Wustermark,EUROPE_MIDDLE_EAST_AFRICA,Nike,Demex Allee 1,Wustermark,Brandenburg,14641,DEU,2020-09-30,52.54281,12.97947
6336,NIKE_OWNED_STORE,(085) 3311-8949,Nike Factory Store - Fortaleza OFF,ASIA_PACIFIC_LATIN_AMERICA,Nike,Rodovia Br 020 - Setor Outlet Fashion,Caucaia,CE,61658 -02,BRA,2018-01-01,-3.77245,-38.672041
513,NIKE_OWNED_STORE,00 35 1289 560380,Albufeira Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,PT980174759,Albufeira,,8200-425,PRT,2003-07-18,37.12818,-8.284067
3162,NIKE_OWNED_STORE,+81 86 435 7364,ナイキファクトリーストア 倉敷 - Nike Factory Store Kurashiki,ASIA_PACIFIC_LATIN_AMERICA,Nike,寿町12-3,倉敷市,岡山県,710-0813,JPN,2011-11-23,34.604134,133.76271
841,NIKE_OWNED_STORE,+49 30263982025,Nike Store Berlin,EUROPE_MIDDLE_EAST_AFRICA,Nike,Tauentzienstrasse 9,Berlin,Berlin,10789,DEU,2013-12-06,52.504171,13.337433
2504,NIKE_OWNED_STORE,+49 (0)30443190360,Nike Well Collective - Steglitz,EUROPE_MIDDLE_EAST_AFRICA,Nike,Schloßstraße 11-12,Berlin,Berlin,12163,DEU,2022-12-08,52.4624046,13.3255956
543,NIKE_OWNED_STORE,+49 6332 479402,Nike Factory Store Zweibruecken,EUROPE_MIDDLE_EAST_AFRICA,Nike,Londoner Bogen 10-90,Zweibruecken,Rheinland-Pfalz,66482,DEU,2000-03-06,49.23133,7.40294
2055,NIKE_OWNED_STORE,+49 303 6403380,Nike Unite Neukölln,EUROPE_MIDDLE_EAST_AFRICA,Nike,Karl-Marx-Strasse 92-98,Berlin,Berlin,12043,DEU,2021-05-20,52.480061,13.436042
995,NIKE_OWNED_STORE,+49 30979922910,Nike Unite Berlin Eiche,EUROPE_MIDDLE_EAST_AFRICA,Nike,Landsberger Chaussee 17,Ahrensfelde,,16356,DEU,2013-03-07,52.548002,13.601621
2013,NIKE_OWNED_STORE,+49 34954 31510,Nike Factory Store Leipzig Brehna,EUROPE_MIDDLE_EAST_AFRICA,Nike,Thiemendorfer Mark 1,Sandersdorf-Brehna,,06796,DEU,2016-04-21,51.55448,12.19147
508,NIKE_OWNED_STORE,+34 916 40 05 79,Nike Unite Madrid Las Rozas,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centro Comercial Las Rozas The Style Out,Madrid,Las rozas,28232,ESP,1996-08-31,40.517309,-3.889841
2017,NIKE_OWNED_STORE,+48 58 303 65 41,Nike Unite Gdansk,EUROPE_MIDDLE_EAST_AFRICA,Nike,Fashion House Outlet Center,Gdansk,,80-174,POL,2015-09-10,54.321107,18.552287
976,NIKE_OWNED_STORE,+33 345 583 115,Nike Factory Store Dijon,EUROPE_MIDDLE_EAST_AFRICA,Nike,13 Boulevard du Grand Marche,Quetigny,,21800,FRA,2014-06-12,47.30905,5.1004
815,NIKE_OWNED_STORE,+34916671751,Nike Unite Madrid SSRR,EUROPE_MIDDLE_EAST_AFRICA,Nike,San Sebastián de los Reyes,Madrid,,28702,ESP,2013-06-11,40.567301,-3.608912
963,NIKE_OWNED_STORE,+34 916 89 19 52,Nike Factory Store Parque Oeste,EUROPE_MIDDLE_EAST_AFRICA,Nike,Poligono industrial Parque Oeste,Alcorcon,Madrid,28922,ESP,2014-01-09,40.34646,-3.85168
669,NIKE_OWNED_STORE,+34 9282 85620,Nike Unite Gran Canaria,EUROPE_MIDDLE_EAST_AFRICA,Nike,Cc.Las Terrazas,Telde,CANARY ISLANDS,35220,ESP,2011-09-26,28.02908,-15.39325
567,NIKE_OWNED_STORE,+49 9342 858280,Nike Factory Store Wertheim,EUROPE_MIDDLE_EAST_AFRICA,Nike,Almosenberg 79-81,Wertheim,,97877,DEU,2004-08-12,49.77403,9.57762
617,NIKE_OWNED_STORE,+34 9169 18794,Nike Factory Store Getafe,EUROPE_MIDDLE_EAST_AFRICA,Nike,The Style Outlets Getafe,Madrid,,28906,ESP,2008-03-20,40.27315,-3.69382
2060,NIKE_OWNED_STORE,+34 916558049,Nike Unite Madrid Torrejon,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centro Comercial Oasiz Madrid,Torrejón de Ardoz,,28850,ESP,2022-09-01,40.47184,-3.445353
680,NIKE_OWNED_STORE,+33 (0)368720031,Nike Factory Store Roppenheim,EUROPE_MIDDLE_EAST_AFRICA,Nike,Roppenheim The Style Outlets,Roppenheim,,67480,FRA,2012-04-25,48.83723,8.0858
998,NIKE_OWNED_STORE,+34 9149 94016,Nike Factory Store Madrid H2O,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centro Comercial H2O,Rivas Vaciamadrid,,28521,ESP,2013-01-18,40.33656,-3.52724
3193,NIKE_OWNED_STORE,+81 82 941 2011,ナイキファクトリーストア 広島 - Nike Factory Store Hiroshima,ASIA_PACIFIC_LATIN_AMERICA,Nike,佐伯区石内東4-1-1,広島市,広島県,731-5102,JPN,2018-01-01,34.40837,132.396689
2044,NIKE_OWNED_STORE,+49 35752 2879800,Nike Factory Store Dresden,EUROPE_MIDDLE_EAST_AFRICA,Nike,Naundorfer Strasse 44,Schwarzheide,Sachsen,01987,DEU,2017-02-22,51.47114,13.8705
664,NIKE_OWNED_STORE,+33(0)368750436,Nike Factory Store Mulhouse,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre Commercial Porte Jeune,Mulhouse,,68100,FRA,2011-10-26,47.74996,7.33991
2031,NIKE_OWNED_STORE,+33 582 084 759,Nike Factory Store Toulouse Fenouillet,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre Commercial Géant,Fenouillet,Occitanie,31150,FRA,2016-11-09,43.69022,1.40279
673,NIKE_OWNED_STORE,+34 9551 21999,Nike Unite Sevilla,EUROPE_MIDDLE_EAST_AFRICA,Nike,"P.I.Los Espartales,",Sevilla,,41300,ESP,2011-10-07,37.43765,-5.88469
564,NIKE_OWNED_STORE,+49 9132 745280,Nike Factory Store Herzogenaurach,EUROPE_MIDDLE_EAST_AFRICA,Nike,Zeppelinstrasse 1,Herzogenaurach,Bavaria,91074,DEU,2003-11-13,49.57741,10.8996
694,NIKE_OWNED_STORE,+34 8762 66915,Nike Unite Zaragoza,EUROPE_MIDDLE_EAST_AFRICA,Nike,Travesía de los Jardínes Reales 7,Zaragoza,,50021,ESP,2012-07-17,41.61047,-0.88901
3661,NIKE_OWNED_STORE,+86 24-31694563,NIKE沈阳双园优选体验店,GREATER_CHINA,Nike,东陵区双园路36号中旅国际小镇内赛特奥特莱斯D1,沈阳,辽宁省,110161,CHN,2018-01-01,41.845267,123.619987
3671,NIKE_OWNED_STORE,+86 24-31238268,NIKE沈阳浦河换季优惠店,GREATER_CHINA,Nike,沈北新区蒲河路98号尚柏奥特莱斯,沈阳,辽宁省,110127,CHN,2018-01-01,41.955081,123.463441
912,NIKE_OWNED_STORE,+49 7123 8889710,Nike Factory Store Metzingen,EUROPE_MIDDLE_EAST_AFRICA,Nike,Lindenplatz 3,Metzingen,,72555,DEU,2013-03-28,48.53743,9.28292
939,NIKE_OWNED_STORE,+48 6165 23005,Nike Factory Store Poznan,EUROPE_MIDDLE_EAST_AFRICA,Nike,Debiecka 1,Lubon,,62-030,POL,2013-09-11,52.3525,16.88826
2020,NIKE_OWNED_STORE,+33 4 72 14 14 89,Nike Factory Store Lyon,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre Commercial du Carre de Soie,Vaulx-en-Velin,,69120,FRA,2016-06-09,45.76457,4.92193
647,NIKE_OWNED_STORE,+33 (0) 582080645,Nike Factory Store Toulouse,EUROPE_MIDDLE_EAST_AFRICA,Nike,Nailloux Outlet Village,Nailloux,,31560,FRA,2011-11-23,43.38675,1.60956
994,NIKE_OWNED_STORE,+34 856 815 703,Nike Factory Store Jerez,EUROPE_MIDDLE_EAST_AFRICA,Nike,6 Ronda de Aurora Boreal,Jerez de la Frontera,Cadiz,11408,ESP,2012-10-12,36.69402,-6.1607
