store_code,sku,item_title,primary_image,primary_image_url,sales_size,sales_uom_description,final_price,retail_price,fun_tags,item_characteristics,category_hierarchy,name,store_number,drop,prod_cat,prod_cat_type,prod_cat_desc
199,063389,Apple Cider Foaming Hand Soap,/content/dam/trjo/products/m502/63389.png,/content/dam/trjo/products/m502/63389.png,8.0,Fl Oz,2.99,2.99,"Fall Faves, Welcoming",,Products > Everything Else > Household Essentials,Trader Joe's Chico ,199,Products , Everything Else , Household Essentials,None
199,097234,Pumpkin Spice Coffee,/content/dam/trjo/products/m304/97234.png,/content/dam/trjo/products/m304/97234.png,14.0,Oz,8.99,8.99,"Fall Faves, Rise & Shine",Kosher,Products > Beverages > Coffee & Tea,Trader Joe's Chico ,199,Products , Beverages , Coffee & Tea,None
199,020294,Apple Juice,/content/dam/trjo/products/m301/20294.png,/content/dam/trjo/products/m301/20294.png,64.0,Fl Oz,4.29,4.29,"Family Style, Glass Half Full, Rain or Shine, Rise & Shine",,Products > Beverages > Juices & More,Trader Joe's Chico ,199,Products , Beverages , Juices & More,None
199,051246,Pumpkin Cranberry Crisps,/content/dam/trjo/products/m21001/51246.png,/content/dam/trjo/products/m21001/51246.png,5.3,Oz,3.99,3.99,"Alfresco Dining, Cheese Board, Desk Drawer, Effortless Entertaining, Fall Faves, Game Night, Pair With Wine",,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,067075,Pumpkin Bisque,/content/dam/trjo/products/m20908/67075.png,/content/dam/trjo/products/m20908/67075.png,25.0,Oz,4.99,4.99,"Cold Front, Fall Faves",,"Products > Food > For the Pantry > Soup, Chili & Meals",Trader Joe's Chico ,199,Products , Food , For the Pantry ," Soup, Chili & Meals"
199,063216,Autumnal Harvest Soup,/content/dam/trjo/products/m20908/63216.png,/content/dam/trjo/products/m20908/63216.png,25.0,Oz,4.99,4.99,"Cold Front, Fall Faves",,"Products > Food > For the Pantry > Soup, Chili & Meals",Trader Joe's Chico ,199,Products , Food , For the Pantry ," Soup, Chili & Meals"
199,055267,Gluten Free Pumpkin Bread & Muffin Baking Mix,/content/dam/trjo/products/m20905/55267.png,/content/dam/trjo/products/m20905/55267.png,17.5,Oz,4.49,4.49,Fall Faves,"Gluten Free, Kosher",Products > Food > For the Pantry > For Baking & Cooking,Trader Joe's Chico ,199,Products , Food , For the Pantry , For Baking & Cooking
199,052484,Pumpkin Bread & Muffin Mix,/content/dam/trjo/products/m20905/52484.png,/content/dam/trjo/products/m20905/52484.png,17.5,Oz,3.49,3.49,"Fall Faves, Stuff of Dreams, Yes!",Kosher,Products > Food > For the Pantry > For Baking & Cooking,Trader Joe's Chico ,199,Products , Food , For the Pantry , For Baking & Cooking
199,095409,Pumpkin Cheesecake,/content/dam/trjo/products/m20604/95409.png,/content/dam/trjo/products/m20604/95409.png,30.0,Oz,7.99,7.99,"Effortless Entertaining, Fall Faves, Feeling Fancy, Treat Yourself",,Products > Food > From The Freezer > Cool Desserts,Trader Joe's Chico ,199,Products , Food , From The Freezer , Cool Desserts
199,095253,Pumpkin Ice Cream,/content/dam/trjo/products/m20604/95253.png,/content/dam/trjo/products/m20604/95253.png,1.0,Qt,4.99,4.99,"Fall Faves, Gild The Lily, Stuff of Dreams, Treat Yourself",Kosher,Products > Food > From The Freezer > Cool Desserts,Trader Joe's Chico ,199,Products , Food , From The Freezer , Cool Desserts
199,060956,Pumpkin Butternut Squash Bisque,/content/dam/trjo/products/m20501/60956.png,/content/dam/trjo/products/m20501/60956.png,20.0,Oz,4.49,4.49,Fall Faves,Vegetarian,"Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
199,055269,Autumnal Harvest Creamy Pasta Sauce,/content/dam/trjo/products/m20402/55269.png,/content/dam/trjo/products/m20402/55269.png,25.0,Oz,3.99,3.99,Fall Faves,,"Products > Food > Dips, Sauces & Dressings > BBQ, Pasta, Simmer",Trader Joe's Chico ,199,Products , Food ," Dips, Sauces & Dressings "," BBQ, Pasta, Simmer"
199,099283,Greek Nonfat Pumpkin Yogurt,/content/dam/trjo/products/m20303/99283.png,/content/dam/trjo/products/m20303/99283.png,5.3,Oz,0.99,0.99,"Brunch All Day, Midday Snacks, Rise & Shine",Kosher,"Products > Food > Dairy & Eggs > Yogurt, etc.",Trader Joe's Chico ,199,Products , Food , Dairy & Eggs ," Yogurt, etc."
199,050130,Coconut Body Butter,/content/dam/trjo/products/m502/50130.png,/content/dam/trjo/products/m502/50130.png,8.0,Oz,5.99,5.99,"Rain or Shine, Treat Yourself",,Products > Everything Else > For the Face & Body,Trader Joe's Chico ,199,Products , Everything Else , For the Face & Body,None
199,040501,Maple Pecan Clusters Cereal,/content/dam/trjo/products/m20907/40501.png,/content/dam/trjo/products/m20907/40501.png,20.0,Oz,4.49,4.49,"Alfresco Dining, Rise & Shine",Kosher,Products > Food > For the Pantry > Cereals,Trader Joe's Chico ,199,Products , Food , For the Pantry , Cereals
199,056660,Spatchcocked Lemon Rosemary Chicken,/content/dam/trjo/products/m20802/56660.png,/content/dam/trjo/products/m20802/56660.png,1.0,Lb,5.99,5.99,"Effortless Entertaining, Family Style",Antibiotic Free,"Products > Food > Meat, Seafood & Plant-based > Chicken & Turkey",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based ", Chicken & Turkey
199,063527,Spicy Uncured Charcuterie Collection,/content/dam/trjo/products/m20801/63527.png,/content/dam/trjo/products/m20801/63527.png,9.0,Oz,8.99,8.99,"Alfresco Dining, Picnic",,"Products > Food > Meat, Seafood & Plant-based > Beef, Pork & Lamb",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based "," Beef, Pork & Lamb"
199,057285,Les Petites Carrots of Many Colors,/content/dam/trjo/products/m20702/57285.png,/content/dam/trjo/products/m20702/57285.png,16.0,Oz,4.29,4.29,"Dinner Hack, Effortless Entertaining",,Products > Food > Fresh Fruits & Veggies > Veggies,Trader Joe's Chico ,199,Products , Food , Fresh Fruits & Veggies , Veggies
199,055283,Murasaki Sweet Potatoes,/content/dam/trjo/products/m20702/55283.png,/content/dam/trjo/products/m20702/55283.png,3.0,Lb,4.99,4.99,"Alfresco Dining, Family Style",,Products > Food > Fresh Fruits & Veggies > Veggies,Trader Joe's Chico ,199,Products , Food , Fresh Fruits & Veggies , Veggies
199,093872,Honeycrisp Apples,/content/dam/trjo/products/m20701/93872.png,/content/dam/trjo/products/m20701/93872.png,1.0,Each,1.29,1.29,"Backpack Ready, Desk Drawer",,Products > Food > Fresh Fruits & Veggies > Fruits,Trader Joe's Chico ,199,Products , Food , Fresh Fruits & Veggies , Fruits
199,044919,Italian Style Meatballs,/content/dam/trjo/products/m20602/44919.png,/content/dam/trjo/products/m20602/44919.png,16.0,Oz,4.99,4.99,Family Style,,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,072426,Cheddar Cheese with Scotch Bonnet Chili Peppers,/content/dam/trjo/products/m20203/72426.png,/content/dam/trjo/products/m20203/72426.png,1.0,Lb,9.99,9.99,Cheese Board,,"Products > Food > Cheese > Wedges, Wheels, Loaves, Logs",Trader Joe's Chico ,199,Products , Food , Cheese ," Wedges, Wheels, Loaves, Logs"
199,070942,Vegan Cream Cheese Alternative,/content/dam/trjo/products/m20204/70942.png,/content/dam/trjo/products/m20204/70942.png,8.0,Oz,2.99,2.99,"Brunch All Day, Rise & Shine","Dairy Free, Vegan",Products > Food > Cheese > Cream and Creamy Cheeses,Trader Joe's Chico ,199,Products , Food , Cheese , Cream and Creamy Cheeses
199,069026,Crispy Peanut Butter Filled Milk Choc Peanuts,/content/dam/trjo/products/m21002/69026.png,/content/dam/trjo/products/m21002/69026.png,4.94,Oz,2.99,2.99,"Desk Drawer, Stuff of Dreams, Treat Yourself",,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,090987,Sublime Ice Cream Sandwiches,/content/dam/trjo/products/m20604/90987.png,/content/dam/trjo/products/m20604/90987.png,20.0,Fl Oz,4.99,4.99,"Game Night, Heat Wave",Kosher,Products > Food > From The Freezer > Cool Desserts,Trader Joe's Chico ,199,Products , Food , From The Freezer , Cool Desserts
199,066563,Mandarin Orange Chicken,/content/dam/trjo/products/m20602/66563.png,/content/dam/trjo/products/m20602/66563.png,22.0,Oz,4.99,4.99,"Family Style, Yes!",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,094064,Dark Chocolate Peanut Butter Cups,/content/dam/trjo/products/m21002/94064.png,/content/dam/trjo/products/m21002/94064.png,16.0,Oz,4.99,4.99,"Midday Snacks, Stuff of Dreams",,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,092482,Organic Corn Chip Dippers,/content/dam/trjo/products/m21001/92482.png,/content/dam/trjo/products/m21001/92482.png,9.75,Oz,2.49,2.49,"Backpack Ready, Midday Snacks, Picnic","Gluten Free, Organic","Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,000691,Peanut Butter Filled Pretzel Nuggets,/content/dam/trjo/products/m21001/00691.png,/content/dam/trjo/products/m21001/00691.png,16.0,Oz,2.49,2.49,"Desk Drawer, Finger Food, Yes!",Kosher,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,050759,Cold Brew Coffee Concentrate,/content/dam/trjo/products/m304/50759.png,/content/dam/trjo/products/m304/50759.png,32.0,Fl Oz,8.99,8.99,"Rise & Shine, Time-pressed",Kosher,Products > Beverages > Coffee & Tea,Trader Joe's Chico ,199,Products , Beverages , Coffee & Tea,None
199,096923,Unexpected Cheddar Cheese,/content/dam/trjo/products/m20203/96923.png,/content/dam/trjo/products/m20203/96923.png,7.0,Oz,3.99,3.99,Unexpected,,"Products > Food > Cheese > Wedges, Wheels, Loaves, Logs",Trader Joe's Chico ,199,Products , Food , Cheese ," Wedges, Wheels, Loaves, Logs"
199,052381,Cheddar Cheese with Caramelized Onions,/content/dam/trjo/products/m20203/52381.png,/content/dam/trjo/products/m20203/52381.png,1.0,Lb,9.99,9.99,"Cheese Board, Crack a Beer, Gild The Lily, Picnic, The ""X"" Factor",,"Products > Food > Cheese > Wedges, Wheels, Loaves, Logs",Trader Joe's Chico ,199,Products , Food , Cheese ," Wedges, Wheels, Loaves, Logs"
199,059137,Everything But The Bagel Sesame Seasoning Blend,/content/dam/trjo/products/m20906/59137.png,/content/dam/trjo/products/m20906/59137.png,2.3,Oz,1.99,1.99,Yes!,Kosher,Products > Food > For the Pantry > Spices,Trader Joe's Chico ,199,Products , Food , For the Pantry , Spices
199,003655,Joe's Diner Mac 'n Cheese,/content/dam/trjo/products/m20602/03655.png,/content/dam/trjo/products/m20602/03655.png,14.0,Oz,2.99,2.99,Yes!,,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,070650,Cacio E Pepe Pasta Sauce,/content/dam/trjo/products/m20402/70650.png,/content/dam/trjo/products/m20402/70650.png,14.5,Oz,3.79,3.79,"Pair With Wine, Pour It On, Stuff of Dreams",,"Products > Food > Dips, Sauces & Dressings > BBQ, Pasta, Simmer",Trader Joe's Chico ,199,Products , Food ," Dips, Sauces & Dressings "," BBQ, Pasta, Simmer"
199,050262,Organic Black Beans,/content/dam/trjo/products/m20902/50262.png,/content/dam/trjo/products/m20902/50262.png,15.5,Oz,1.09,1.09,Dinner Hack,"Kosher, Organic","Products > Food > For the Pantry > Packaged Fish, Meat, Fruit & Veg",Trader Joe's Chico ,199,Products , Food , For the Pantry ," Packaged Fish, Meat, Fruit & Veg"
199,061959,Sweet Baby Thompson Seedless Grapes,/content/dam/trjo/products/m20701/61959.png,/content/dam/trjo/products/m20701/61959.png,1.0,Each,2.99,2.99,Picnic,,Products > Food > Fresh Fruits & Veggies > Fruits,Trader Joe's Chico ,199,Products , Food , Fresh Fruits & Veggies , Fruits
199,070636,Shredded Parmesan Cheese Alternative,/content/dam/trjo/products/m20201/70636.png,/content/dam/trjo/products/m20201/70636.png,8.0,Oz,3.99,3.99,Yes!,Vegan,"Products > Food > Cheese > Slices, Shreds, Crumbles",Trader Joe's Chico ,199,Products , Food , Cheese ," Slices, Shreds, Crumbles"
199,019751,Chevre Goat Cheese,/content/dam/trjo/products/m20203/19751.png,/content/dam/trjo/products/m20203/19751.png,5.0,Oz,2.99,2.99,Cheese Board,,"Products > Food > Cheese > Wedges, Wheels, Loaves, Logs",Trader Joe's Chico ,199,Products , Food , Cheese ," Wedges, Wheels, Loaves, Logs"
199,004856,Oven Toasted Old Fashioned Organic Oats,/content/dam/trjo/products/m20907/04856.png,/content/dam/trjo/products/m20907/04856.png,18.0,Oz,2.99,2.99,"Family Style, Rise & Shine, Welcoming","Organic, Kosher",Products > Food > For the Pantry > Cereals,Trader Joe's Chico ,199,Products , Food , For the Pantry , Cereals
199,068709,Shelled Edamame,/content/dam/trjo/products/m20702/68709.png,/content/dam/trjo/products/m20702/68709.png,9.0,Oz,3.99,3.99,Dinner Hack,,Products > Food > Fresh Fruits & Veggies > Veggies,Trader Joe's Chico ,199,Products , Food , Fresh Fruits & Veggies , Veggies
199,058463,Southwestern Chopped Salad Kit,/content/dam/trjo/products/m20501/58463.png,/content/dam/trjo/products/m20501/58463.png,13.6,Oz,3.49,3.49,"Alfresco Dining, Family Style",Vegetarian,"Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
199,070453,Gluten Free English Muffins,/content/dam/trjo/products/m20102/70453.png,/content/dam/trjo/products/m20102/70453.png,10.8,Oz,4.49,4.49,"Brunch All Day, Put An Egg On It, Rise & Shine","Gluten Free, Kosher","Products > Food > Bakery > Loaves, Rolls, Buns",Trader Joe's Chico ,199,Products , Food , Bakery ," Loaves, Rolls, Buns"
199,170308,Sparkling Green Tea with Pineapple,/content/dam/trjo/products/m305/70308.png,/content/dam/trjo/products/m305/70308.png,8.45,Fl Oz,3.99,3.99,"A Long Finish, Glass Half Full, Heat Wave",,Products > Beverages > Sodas & Mixers,Trader Joe's Chico ,199,Products , Beverages , Sodas & Mixers,None
199,055860,Organic Ketchup,/content/dam/trjo/products/m20401/55860.png,/content/dam/trjo/products/m20401/55860.png,24.0,Oz,2.29,2.29,"Pour It On, Rain or Shine","Organic, Kosher","Products > Food > Dips, Sauces & Dressings > Condiments",Trader Joe's Chico ,199,Products , Food ," Dips, Sauces & Dressings ", Condiments
199,050237,Organic Yellow Mustard,/content/dam/trjo/products/m20401/50237.png,/content/dam/trjo/products/m20401/50237.png,9.0,Oz,1.79,1.79,"Pour It On, Rain or Shine","Organic, Kosher","Products > Food > Dips, Sauces & Dressings > Condiments",Trader Joe's Chico ,199,Products , Food ," Dips, Sauces & Dressings ", Condiments
199,063491,Organic Coleslaw Kit,/content/dam/trjo/products/m20501/63491.png,/content/dam/trjo/products/m20501/63491.png,10.0,Oz,2.99,2.99,"Alfresco Dining, Picnic",Organic,"Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
199,071119,Hold the Dairy! Vegan Chocolate Mini Cones,/content/dam/trjo/products/m20604/71119.png,/content/dam/trjo/products/m20604/71119.png,8.04,Oz,3.99,3.99,Gild The Lily,"Dairy Free, Vegan",Products > Food > From The Freezer > Cool Desserts,Trader Joe's Chico ,199,Products , Food , From The Freezer , Cool Desserts
199,071595,Pimento Cheese Dip,/content/dam/trjo/products/m20404/71595.png,/content/dam/trjo/products/m20404/71595.png,8.0,Oz,3.99,3.99,"Alfresco Dining, Family Style",,"Products > Food > Dips, Sauces & Dressings > Dip/Spread",Trader Joe's Chico ,199,Products , Food ," Dips, Sauces & Dressings ", Dip/Spread
199,158268,Boatswain Double I.P.A.,/content/dam/trjo/products/m306/beer/58268.png,/content/dam/trjo/products/m306/beer/58268.png,12.0,Fl Oz,4.99,5.99,Crack a Beer,,"Products > Beverages > Wine, Beer & Liquor",Trader Joe's Chico ,199,Products , Beverages ," Wine, Beer & Liquor",None
199,165408,Blueberry Lemonade Sparkling Water,/content/dam/trjo/products/m302/65408.png,/content/dam/trjo/products/m302/65408.png,12.0,Fl Oz,3.49,3.49,"Bibulous, Glass Half Full, Heat Wave",Kosher,Products > Beverages > Water (Sparkling & Still),Trader Joe's Chico ,199,Products , Beverages , Water (Sparkling & Still),None
199,053273,Fig & Olive Crisps,/content/dam/trjo/products/m21001/53273.png,/content/dam/trjo/products/m21001/53273.png,5.3,Oz,3.99,3.99,"Cheese Board, Effortless Entertaining",,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,096937,Turkey Burgers,/content/dam/trjo/products/m20602/96937.png,/content/dam/trjo/products/m20602/96937.png,16.0,Oz,3.79,3.79,Dinner Hack,,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,093530,Nectarines,/content/dam/trjo/products/m20701/93530.png,/content/dam/trjo/products/m20701/93530.png,4.0,Lb,7.99,7.99,,,Products > Food > Fresh Fruits & Veggies > Fruits,Trader Joe's Chico ,199,Products , Food , Fresh Fruits & Veggies , Fruits
199,070506,Everything And the Elote Greek Style Yogurt Dip,/content/dam/trjo/products/m20404/70506.png,/content/dam/trjo/products/m20404/70506.png,8.0,Oz,3.79,3.79,"Pour It On, The ""X"" Factor, Yes!",Kosher,"Products > Food > Dips, Sauces & Dressings > Dip/Spread",Trader Joe's Chico ,199,Products , Food ," Dips, Sauces & Dressings ", Dip/Spread
199,063980,Organic Fair Trade Wake Up Blend Ground Coffee,/content/dam/trjo/products/m304/63980.png,/content/dam/trjo/products/m304/63980.png,14.0,Oz,7.99,7.99,Rise & Shine,"Fair Trade, Kosher, Organic",Products > Beverages > Coffee & Tea,Trader Joe's Chico ,199,Products , Beverages , Coffee & Tea,None
199,098530,Organic Fair Trade Wake Up Blend Coffee,/content/dam/trjo/products/m304/98530.png,/content/dam/trjo/products/m304/98530.png,28.0,Oz,16.99,16.99,Rise & Shine,"Fair Trade, Kosher, Organic",Products > Beverages > Coffee & Tea,Trader Joe's Chico ,199,Products , Beverages , Coffee & Tea,None
199,067471,Reusable Produce Bags,/content/dam/trjo/products/m501/67471.png,/content/dam/trjo/products/m501/67471.png,1.0,Each,1.99,1.99,Yes!,,Products > Everything Else > Household Essentials,Trader Joe's Chico ,199,Products , Everything Else , Household Essentials,None
199,049473,Honey Mango Shave Cream,/content/dam/trjo/products/m502/49473.png,/content/dam/trjo/products/m502/49473.png,8.0,Oz,4.49,4.49,Treat Yourself,,Products > Everything Else > For the Face & Body,Trader Joe's Chico ,199,Products , Everything Else , For the Face & Body,None
199,060500,White Sliced Bread,/content/dam/trjo/products/m20101/60500.png,/content/dam/trjo/products/m20101/60500.png,22.0,Oz,1.99,1.99,Family Style,Kosher,Products > Food > Bakery > Sliced Bread,Trader Joe's Chico ,199,Products , Food , Bakery , Sliced Bread
199,063483,Vegan Banana Bread with Walnuts,/content/dam/trjo/products/m20105/63483.png,/content/dam/trjo/products/m20105/63483.png,16.0,Oz,5.49,5.49,"Brunch All Day, Rise & Shine, Treat Yourself, Welcoming",Vegan,Products > Food > Bakery > Sweet Stuff,Trader Joe's Chico ,199,Products , Food , Bakery , Sweet Stuff
199,064220,Whole Wheat Sliced Bread,/content/dam/trjo/products/m20101/64220.png,/content/dam/trjo/products/m20101/64220.png,22.0,Oz,2.49,2.49,Family Style,Kosher,Products > Food > Bakery > Sliced Bread,Trader Joe's Chico ,199,Products , Food , Bakery , Sliced Bread
199,057159,Matcha Green Tea Powder,/content/dam/trjo/products/m304/57159.png,/content/dam/trjo/products/m304/57159.png,0.37,Oz,7.99,7.99,"Feeling Adventurous, Glass Half Full",,Products > Beverages > Coffee & Tea,Trader Joe's Chico ,199,Products , Beverages , Coffee & Tea,None
199,168472,Watermelon Lemonade Sparkling Water,/content/dam/trjo/products/m302/68472.png,/content/dam/trjo/products/m302/68472.png,12.0,Fl Oz,3.49,3.49,"Bibulous, Glass Half Full",Kosher,Products > Beverages > Water (Sparkling & Still),Trader Joe's Chico ,199,Products , Beverages , Water (Sparkling & Still),None
199,063356,Cold Pressed Pineapple Juice,/content/dam/trjo/products/m301/63356.png,/content/dam/trjo/products/m301/63356.png,12.0,Fl Oz,2.99,2.99,"Bibulous, Glass Half Full",,Products > Beverages > Juices & More,Trader Joe's Chico ,199,Products , Beverages , Juices & More,None
199,071987,Spicy Mango Lemonade,/content/dam/trjo/products/m301/71987.png,/content/dam/trjo/products/m301/71987.png,32.0,Fl Oz,3.29,3.29,"Bibulous, Glass Half Full, Heat Wave, Mouth On Fire",Kosher,Products > Beverages > Juices & More,Trader Joe's Chico ,199,Products , Beverages , Juices & More,None
199,071055,Vegan Enchilada Casserole,/content/dam/trjo/products/m20602/71055.png,/content/dam/trjo/products/m20602/71055.png,20.0,Oz,5.99,5.99,Make It Meatless,Vegan,Products > Food > Fresh Prepared Foods > Entrées & Center of Plate,Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods , Entrées & Center of Plate
199,095552,Cheddar & Gruyere Mèlange Cheese,/content/dam/trjo/products/m20203/95552.png,/content/dam/trjo/products/m20203/95552.png,1.0,Lb,7.99,7.99,Picnic,,"Products > Food > Cheese > Wedges, Wheels, Loaves, Logs",Trader Joe's Chico ,199,Products , Food , Cheese ," Wedges, Wheels, Loaves, Logs"
199,069040,Shredded Lite Mozzarella Cheese,/content/dam/trjo/products/m20201/69040.png,/content/dam/trjo/products/m20201/69040.png,12.0,Oz,3.49,3.49,Dinner Hack,,"Products > Food > Cheese > Slices, Shreds, Crumbles",Trader Joe's Chico ,199,Products , Food , Cheese ," Slices, Shreds, Crumbles"
199,070377,Chocolate & Peanut Butter Joe-Joe's,/content/dam/trjo/products/m21002/70377.png,/content/dam/trjo/products/m21002/70377.png,6.8,Oz,3.49,3.49,Midday Snacks,Kosher,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,007995,Raw Almonds,/content/dam/trjo/products/m21003/07995.png,/content/dam/trjo/products/m21003/07995.png,1.0,Lb,3.99,3.99,Backpack Ready,Kosher,"Products > Food > Snacks & Sweets > Nuts, Dried Fruits, Seeds",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Nuts, Dried Fruits, Seeds"
199,069630,Lemon Bars,/content/dam/trjo/products/m20604/69630.png,/content/dam/trjo/products/m20604/69630.png,10.6,Oz,4.99,4.99,"Date Night, Treat Yourself",Kosher,Products > Food > From The Freezer > Cool Desserts,Trader Joe's Chico ,199,Products , Food , From The Freezer , Cool Desserts
199,065977,Sweet Mini Peppers,/content/dam/trjo/products/m20702/65977.png,/content/dam/trjo/products/m20702/65977.png,1.0,Lb,3.49,3.49,Alfresco Dining,,Products > Food > Fresh Fruits & Veggies > Veggies,Trader Joe's Chico ,199,Products , Food , Fresh Fruits & Veggies , Veggies
199,096713,Fresh Squeezed Limeade,/content/dam/trjo/products/m301/96713.png,/content/dam/trjo/products/m301/96713.png,32.0,Fl Oz,3.49,3.49,"Bibulous, Glass Half Full, Heat Wave",Kosher,Products > Beverages > Juices & More,Trader Joe's Chico ,199,Products , Beverages , Juices & More,None
199,096797,Cocoa Almond Spread,/content/dam/trjo/products/m20404/96797.png,/content/dam/trjo/products/m20404/96797.png,13.0,Oz,3.99,3.99,"Family Style, Gild The Lily, The ""X"" Factor",,Products > Food > For the Pantry > Nut Butters & Fruit Spreads,Trader Joe's Chico ,199,Products , Food , For the Pantry , Nut Butters & Fruit Spreads
199,099264,Organic Free Range Chicken Drumsticks,/content/dam/trjo/products/m20802/99264.png,/content/dam/trjo/products/m20802/99264.png,1.0,Lb,2.99,2.99,Fire Up The Grill,Organic,"Products > Food > Meat, Seafood & Plant-based > Chicken & Turkey",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based ", Chicken & Turkey
199,056218,Choice Premium Angus Beef Flank Steak,/content/dam/trjo/products/m20801/56218.png,/content/dam/trjo/products/m20801/56218.png,1.0,Lb,14.99,14.99,Fire Up The Grill,,"Products > Food > Meat, Seafood & Plant-based > Beef, Pork & Lamb",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based "," Beef, Pork & Lamb"
199,001535,Salsa Autentica,/content/dam/trjo/products/m20403/01535.png,/content/dam/trjo/products/m20403/01535.png,12.0,Oz,2.29,2.29,Midday Snacks,,"Products > Food > Dips, Sauces & Dressings > Salsa & Hot Sauce",Trader Joe's Chico ,199,Products , Food ," Dips, Sauces & Dressings ", Salsa & Hot Sauce
199,065333,Non-Dairy Oat Beverage,/content/dam/trjo/products/m303/65333.png,/content/dam/trjo/products/m303/65333.png,64.0,Fl Oz,3.99,3.99,Glass Half Full,"Dairy Free, Gluten Free, Kosher, Vegan",Products > Beverages > Non-Dairy Bev,Trader Joe's Chico ,199,Products , Beverages , Non-Dairy Bev,None
199,098659,Plumcots™,/content/dam/trjo/products/m20701/98659.png,/content/dam/trjo/products/m20701/98659.png,1.0,Lb,3.69,3.69,Picnic,,Products > Food > Fresh Fruits & Veggies > Fruits,Trader Joe's Chico ,199,Products , Food , Fresh Fruits & Veggies , Fruits
199,054683,Fig Cookies,/content/dam/trjo/products/m21002/54683.png,/content/dam/trjo/products/m21002/54683.png,10.0,Oz,2.49,2.49,Midday Snacks,Kosher,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,093401,Peaches,/content/dam/trjo/products/m20701/93401.png,/content/dam/trjo/products/m20701/93401.png,4.0,Lb,7.99,7.99,"Alfresco Dining, Picnic, Yes!",,Products > Food > Fresh Fruits & Veggies > Fruits,Trader Joe's Chico ,199,Products , Food , Fresh Fruits & Veggies , Fruits
199,097401,Kentucky Bourbon,/content/dam/trjo/products/m306/liquor/97401.png,/content/dam/trjo/products/m306/liquor/97401.png,750.0,mL,14.99,14.99,"A Long Finish, Bibulous, Glass Half Full",,"Products > Beverages > Wine, Beer & Liquor",Trader Joe's Chico ,199,Products , Beverages ," Wine, Beer & Liquor",None
199,059047,Refresh Citrus Body Wash,/content/dam/trjo/products/m502/59047.png,/content/dam/trjo/products/m502/59047.png,16.0,Fl Oz,2.99,2.99,Treat Yourself,,Products > Everything Else > For the Face & Body,Trader Joe's Chico ,199,Products , Everything Else , For the Face & Body,None
199,060873,Lemongrass Coconut Body Oil,/content/dam/trjo/products/m502/60873.png,/content/dam/trjo/products/m502/60873.png,4.8,Fl Oz,3.99,3.99,Treat Yourself,,Products > Everything Else > For the Face & Body,Trader Joe's Chico ,199,Products , Everything Else , For the Face & Body,None
199,068654,Marula Facial Oil,/content/dam/trjo/products/m502/68654.png,/content/dam/trjo/products/m502/68654.png,0.85,Fl Oz,6.99,6.99,Treat Yourself,,Products > Everything Else > For the Face & Body,Trader Joe's Chico ,199,Products , Everything Else , For the Face & Body,None
