oshpd_id,FAC_NO,FAC_NAME,FAC_STR_ADDR,FAC_CITY,FAC_ZIP,FAC_OPERATED_THIS_YR,FAC_OP_PER_BEGIN_DT,FAC_OP_PER_END_DT,FAC_PAR_CORP_NAME,LICENSE_NO,LICENSE_EFF_DATE,LICENSE_EXP_DATE,LICENSE_STATUS,FACILITY_LEVEL,TRAUMA_CTR,TEACH_HOSP,TEACH_RURAL,LONGITUDE,LATITUDE,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LA_COUNTY_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LIC_CAT,LICEE_TOC,PRIN_SERVICE_TYPE,MED_SURG_LIC_BEDS,PERINATAL_LIC_BEDS,PED_LIC_BEDS,IC_LIC_BEDS,CORONARY_CARE_LIC_BEDS,RESP_CARE_LIC_BEDS,BURN_LIC_BEDS,IC_NEWBORN_LIC_BEDS,REHAB_CTR_LIC_BEDS,GAC_SUBTOT_LIC_BEDS,CHEMDEP_RECOVERY_LIC_BEDS,PSYCH_LIC_BEDS,SN_LIC_BEDS,INTERC_LIC_BEDS,IC_DEV_DIS_LIC_BEDS,TOT_LIC_BEDS,GAC_CDRS_LIC_BEDS,ACUTE_PSYCH_LIC_BEDS,NEWBORN_NURSERY_BASSINETS,GEN_ACUTE_CARE_SN_SWING_BEDS,PSYCH_PATS_LOCKED_ON_1231,PSYCH_PATS_OPEN_ON_1231,PSYCH_PATS_TOT_BY_UNIT_ON_1231,PSYCH_PATS_0_TO_17_ON_1231,PSYCH_PATS_18_TO_64_ON_1231,PSYCH_PATS_65_AND_UP_ON_1231,PSYCH_PATS_TOT_BY_AGE_ON_1231,PSYCH_PATS_MED_TRAD_ON_1231,PSYCH_PATS_MED_MC_ON_1231,PSYCH_PATS_MED_CAL_TRAD_ON_1231,PSYCH_PATS_MED_CAL_MC_ON_1231,PSYCH_PATS_COUNTY_INDIGENT_PROG,PSYCH_PATS_3RD_PARTIES_TRAD,PSYCH_PATS_3RD_PARTIES_MC,PSYCH_PATS_SHORT_DOYLE,PSYCH_PATS_OTHER_INDIGENT,PSYCH_PATS_OTHER_PAYERS,PSYCH_PATS_TOT_BY_PAYOR,SHORT_DOYLE_SVCS_OFFERED,INPATIENT_HOSPICE_PROG_OFFERED,BED_CLASS_GEN_ACUTE_CARE_SERVICE,BED_CLASS_SN_HOSPICE_SERVICE,BED_CLASS_IC_HOSPICE_SERVICE,IP_PAL_CARE_PROG_OFFERED,OP_PAL_CARE_SERV_OFFERED,MED_SURG_LIC_BED_DAYS,PERINATAL_LIC_BED_DAYS,PED_LIC_BED_DAYS,IC_LIC_BED_DAYS,CORONARY_CARE_LIC_BED_DAYS,RESP_CARE_LIC_BED_DAYS,BURN_LIC_BED_DAYS,IC_NEWBORN_LIC_BED_DAYS,REHAB_CTR_LIC_BED_DAYS,GAC_SUBTOT_LIC_BED_DAYS,CHEMDEP_RECOVERY_LIC_BED_DAYS,PSYCH_LIC_BED_DAYS,SN_LIC_BED_DAYS,INTERC_LIC_BED_DAYS,IC_DEV_DIS_LIC_BED_DAYS,TOT_LIC_BED_DAYS,MED_SURG_DISCHARGES,PERINATAL_DISCHARGES,PED_DISCHARGES,IC_DISCHARGES,CORONARY_CARE_DISCHARGES,RESP_CARE_DISCHARGES,BURN_DISCHARGES,IC_NEWBORN_DISCHARGES,REHAB_CTR_DISCHARGES,GAC_SUBTOT_DISCHARGES,CHEMDEP_RECOVERY_DISCHARGES,PSYCH_DISCHARGES,SN_DISCHARGES,INTERC_DISCHARGES,IC_DEV_DIS_DISCHARGES,TOT_DISCHARGES,GAC_CDRS_DISCHARGES,ACUTE_PSYCH_DISCHARGES,NEWBORN_NURSERY_INFANTS,IC_INTRA_TRANSFERS,CORONARY_CARE_INTRA_TRANSFERS,RESP_CARE_INTRA_TRANSFERS,BURN_INTRA_TRANSFERS,IC_NEWBORN_INTRA_TRANSFERS,SN_INTRA_TRANSFERS,MED_SURG_CEN_DAYS,PERINATAL_CEN_DAYS,PED_CEN_DAYS,IC_CEN_DAYS,CORONARY_CARE_CEN_DAYS,RESP_CARE_CEN_DAYS,BURN_CEN_DAYS,IC_NEWBORN_CEN_DAYS,REHAB_CTR_CEN_DAYS,GAC_SUBTOT_CEN_DAYS,CHEMDEP_RECOV_CEN_DAYS,PSYCH_CEN_DAYS,SN_CEN_DAYS,INTERC_CEN_DAYS,IC_DEV_DIS_CEN_DAYS,TOT_CEN_DAYS,GAC_CDRS_CEN_DAYS,ACUTE_PSYCH_CEN_DAYS,NEWBORN_NURSERY_CEN_DAYS,MED_SURG_ALOS_CY,PERINATAL_ALOS_CY,PED_ALOS_CY,IC_ALOS_CY,CORONARY_CARE_ALOS_CY,RESP_CARE_ALOS_CY,BURN_ALOS_CY,IC_NEWBORN_ALOS_CY,REHAB_CTR_ALOS_CY,GAC_SUBTOT_ALOS_CY,CHEMDEP_RECOV_ALOS_CY,PSYCH_ALOS_CY,SN_ALOS_CY,INTERC_ALOS_CY,IC_DEV_DIS_ALOS_CY,TOT_ALOS_CY,GAC_CDRS_ALOS_CY,ACUTE_PSYCH_CDRS_ALOS_CY,MED_SURG_ALOS_PY,PERINATAL_ALOS_PY,PED_ALOS_PY,IC_ALOS_PY,CORONARY_CARE_ALOS_PY,RESP_CARE_ALOS_PY,BURN_ALOS_PY,IC_NEWBORN_ALOS_PY,REHAB_CTR_ALOS_PY,GAC_SUBTOT_ALOS_PY,CHEMDEP_RECOV_ALOS_PY,PSYCH_ALOS_PY,SN_ALOS_PY,INTERC_ALOS_PY,IC_DEV_DIS_ALOS_PY,TOT_ALOS_PY,GAC_CDRS_ALOS_PY,ACUTE_PSYCH_CDRS_ALOS_PY,EMSA_TRAUMA_DESIGNATION,LIC_ED_LEV_BEGIN,EMS_VISITS_NON_URGENT_TOT,EMS_VISITS_URGENT_TOT,EMS_VISITS_MODERATE_TOT,EMS_VISITS_SEVERE_TOT,EMS_VISITS_CRITICAL_TOT,EMS_VISITS_TOT,ED_STATIONS_ON_1231,NON_EMER_VISITS_IN_ED,LWOBS,ED_AMBULANCE_DIV_HOURS,ED_HR_DIV_JAN,ED_HR_DIV_FEB,ED_HR_DIV_MAR,ED_HR_DIV_APR,ED_HR_DIV_MAY,ED_HR_DIV_JUN,ED_HR_DIV_JUL,ED_HR_DIV_AUG,ED_HR_DIV_SEP,ED_HR_DIV_OCT,ED_HR_DIV_NOV,ED_HR_DIV_DEC,ED_HR_DIV_TOT,EMSA_TRAUMA_DESIGNATION_PED,LIC_ED_LEV_END,EMS_VISITS_NON_URGENT_ADMITTED,EMS_VISITS_URGENT_ADMITTED,EMS_VISITS_MODERATE_ADMITTED,EMS_VISITS_SEVERE_ADMITTED,EMS_VISITS_CRITICAL_ADMITTED,ADMITTED_FROM_ED_TOT,ER_TRAFFIC_TOT,INPATIENT_SURG_OPER,OUTPATIENT_SURG_OPER,INPAT_OPER_RM,OUTPAT_OPER_RM,INPAT_OUTPAT_OPER_RM,OPER_RM_TOT,OFFER_AMBULATORY_SURG_PROG,LIVE_BIRTHS_TOT,LIVE_BIRTHS_LT_2500GM,LIVE_BIRTHS_LT_1500GM,OFFER_ALTERNATE_BIRTH_PROG,LIVE_BIRTHS_IN_ALT_SETTING,LIVE_BIRTHS_C_SECTION,LIC_CARDIOLOGY_CARDIO_SURG_SVCS,CARDIO_OPER_RM,CARDIO_SURG_OPER_PED_BYPASS_USED,CARDIO_SURG_OPER_ADLT_BYPASSUSED,CARDIO_SURG_OPER_BYPASS_USED_TOT,CABG_SURG,CARD_CATH_LAB_RM,CARD_CATH_PED_IP_DIAG_VST,CARD_CATH_PED_OP_DIAG_VST,CARD_CATH_ADLT_IP_DIAG_VISITS,CARD_CATH_ADLT_OP_DIAG_VISITS,CARD_CATH_DIAG_VISITS_TOT,DIAG_CARD_CATH_PROC,MYOCARDIAL_BIOPSY,PERM_PACEMAKER_IMPLANT,OTH_PERM_PACEMAKER_PROC,IMPLANABLE_CARDIO_DEFIB_IMPLANT,OTH_PROCEDURES,PCI_WITH_STENT,PCI_WO_STENT,ATHERECTOMY,THROMBOLYTIC_AGENTS,PTBV,DIAG_ELECTROPHYSIOLOGY_EP,CATH_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATH_BASED_VENT_ASSIST_DEV_INS,ALL_OTHER_CATH_PROC,CATH_PROC_TOT,INPATIENT_SURG_OPER_RM_MINS,OUTPATIENT_SURG_OPER_RM_MINS,CARDIO_SURG_OPER_PED_NOBYPASS,CARDIO_SURG_OPER_ADULT_NOBYPASS,CARDIO_SURG_OPER_NOBYPASS_TOT,CARD_CATH_PED_IP_THER_VST,CARD_CATH_PED_OP_THER_VST,CARD_CATH_ADULT_IP_THER_VIS,CARD_CATH_ADULT_OUTPAT_THER_VIS,CARD_CATH_THER_VIS_TOT,INPATIENT_AVG_PER_SURGERY,OUTPATIENT_AVG_PER_SURGERY,FAC_ACQUIRE_EQUIP_OVER_500K,resp_stat,MSSA_DESIGNATION,MSSA_NAME,Include_State_hospital,ALTERNATE_SETTING_LDRP1,ALTERNATE_SETTING_LDR1,ED_AMBULANCE_DIV_HOURS1,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_TOT,CRIT_TOT,UNK_ACUITY_NOT_ADM,UNK_ACUITY_ADM,UNKNOWN_SEV
106010987,106010987,WASHINGTON HOSPITAL - FREMONT,2000 MOWRY AVENUE,FREMONT,94538,Yes,01/01/2018,12/31/2018,,140000116,12/01/2018,11/30/2019,Open,Parent Facility,,No,No,-121.98006,37.55847,District 20,District 10,District 17,06001441924,2l,,05 - East Bay,Alameda,General Acute Care Hospital,District,General Medical / Surgical,259,22,17,13,16,0,0,14,0,341,0,0,0,0,0,341,0,0,22,,,,,,,,,,,,,,,,,,,,,Yes,X,,,Yes,Yes,94535,8030,6205,4745,5840,0,0,5110,0,124465,0,0,0,0,0,124465,11383,1460,208,251,187,,,148,,13637,,,,,,13637,,,1460,1220,737,,,135,,47800,3292,329,4693,2153,,,1280,,59547,,,,,,59547,,,3292,4.2,2.2,1.6,3.2,2.3,,,4.5,,4.4,,,,,,4.4,,,4.3,2.3,1.6,3,3.1,0,0,4.8,0,4.5,0,0,0,0,0,4.5,0,0,,Basic,2625,5149,17382,11759,4237,41152,23,0,337,No,,,,,,,,,,,,,,,Basic,4,4,47,130,6586,6771,47923,3031,1398,1,,6,7,,1593,105,14,Yes,1068,525,Cardiovascular Surgery Services,1,0,98,98,65,3,,,659,534,1193,798,,68,36,24,13,310,35,30,5,,0,0,247,818,5,9,3,1514,3915,410196,126120,,,,,,,,,135.3,90.2,Yes,Respondent,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL,No,1,1,,300 - 499,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47923,2629,5153,17429,11889,10823,0,0,0
106013619,106013619,SAN LEANDRO HOSPITAL,13855 EAST 14TH STREET,SAN LEANDRO,94578,Yes,01/01/2018,12/31/2018,Alameda Health System,550002039,10/30/2018,10/29/2019,Open,Parent Facility,,No,No,-122.14067,37.71364,District 18,District 09,District 13,06001433104,2h,,05 - East Bay,Alameda,General Acute Care Hospital,City or County,General Medical / Surgical,84,0,0,9,0,0,0,0,0,93,0,0,0,0,0,93,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,No,30660,0,0,3285,0,0,0,0,0,33945,0,0,0,0,0,33945,2481,0,0,190,0,0,0,0,0,2671,0,0,0,0,0,2671,0,0,0,49,0,0,0,0,0,9863,,,2076,0,0,0,0,0,11939,0,0,0,0,0,11939,0,0,0,4,,,8.7,,,,,,4.5,,,,,,4.5,,,3.6,0,0,8.2,0,0,0,0,0,4,0,0,0,0,0,4,0,0,,Basic,1852,4917,10434,5565,5258,28026,12,3852,3034,No,0,0,0,0,0,0,0,0,0,0,0,0,,,Basic,2,3,50,491,1754,2300,30326,706,751,0,0,5,5,Yes,0,0,0,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,86462,71355,,,,,,,,,122.5,95,,Respondent,Urban,ASHLAND/BROOKFIELD VILLAGE/CASTRO VALLEY SOUTH/ELMHURST/HAYWARD NORTHEAST/SAN LEANDRO NORTH CENTRAL/,No,,,,50 - 99,City or County,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30326,1854,4920,10484,6056,7012,0,0,0
106013626,106013626,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT CAMPUS,3100 SUMMIT STREET,OAKLAND,94609,Yes,01/01/2018,12/31/2018,Sutter Health,140000284,11/01/2017,10/31/2018,Open,Consolidated Facility,,No,No,-122.2643,37.81994,District 18,District 09,District 13,06001401300,2m,,05 - East Bay,Alameda,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,75,0,0,0,0,0,0,0,0,75,0,0,0,0,0,75,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,No,27375,0,0,0,0,0,0,0,0,27375,0,0,0,0,0,27375,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,7,0,7,Yes,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,Respondent,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,No,,,,50 - 99,Non-Profit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106013687,106013687,MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL,3012 SUMMIT STREET,OAKLAND,94609,Yes,01/01/2018,12/31/2018,Sutter Bay Hospitals,140000232,11/01/2017,10/31/2018,Open,Parent Facility,,No,No,-122.26451,37.81944,District 18,District 09,District 13,06001401300,2m,,05 - East Bay,Alameda,Chemical Dep. Recovery Hospital,Non-Profit Corporation (including church-related),Chemical Dependency (Alcohol / Drug),0,0,0,0,0,0,0,0,0,,24,0,0,0,0,24,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,No,0,0,0,0,0,0,0,0,0,,8760,0,0,0,0,8760,0,0,0,0,0,0,0,0,0,,494,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7411,0,0,0,0,7411,0,0,0,,,,,,,,,,,15,,,,,15,,,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,14.8,0,0,,,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,Respondent,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,No,,,,1 - 49,Non-Profit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106014034,106014034,FREMONT HOSPITAL,39001 SUNDALE DRIVE,FREMONT,94538,Yes,01/01/2018,12/31/2018,"Universal Health Services, Inc.",140000347,12/01/2018,11/30/2019,Open,Parent Facility,,No,No,-121.97885,37.54652,District 25,District 10,District 17,06001441927,2j,,05 - East Bay,Alameda,Acute Psychiatric Hospital,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,,0,148,0,0,0,148,0,0,,,80,,80,23,46,11,80,10,,11,,,,45,14,,,80,Yes,,,,,,No,0,0,0,0,0,0,0,0,0,,0,54020,0,0,0,54020,,,,,,,,,,,,5507,,,,5507,,,,,,,,,,,,,,,,,,,,,37298,,,,37298,,,,,,,,,,,,,,,6.8,,,,6.8,,,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,6.8,0,0,,,0,0,0,0,0,0,,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Respondent,Urban,CENTERVILLE/FREMONT WEST/IRVINGTON/NEWARK EAST CENTRAL,No,,,,100 - 149,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106014050,106014050,STANFORD HEALTH CARE - VALLEYCARE,5555 WEST LAS POSITAS BLVD.,PLEASANTON,94588,Yes,01/01/2018,12/31/2018,Stanford Health Care,140000114,12/09/2018,05/02/2019,Open,Parent Facility,,No,No,-121.88095,37.69206,District 16,District 07,District 15,06001450743,2k,,05 - East Bay,Alameda,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,116,15,4,13,9,0,0,10,0,167,0,0,0,0,0,167,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,No,42340,5475,1460,4745,3285,0,0,3650,0,60955,0,0,0,0,0,60955,4104,687,208,165,180,0,0,151,0,5495,0,0,0,0,0,5495,0,0,1030,254,256,0,0,23,0,14118,2006,413,1551,1831,0,0,514,0,20433,0,0,0,0,0,20433,0,0,2129,3.4,2.9,2,3.7,4.2,,,3,,3.7,,,,,,3.7,,,3.6,2.6,1.7,2.9,3.4,0,0,4.7,0,3.7,0,0,0,0,0,3.7,0,0,,Basic,647,3365,8823,8327,8188,29350,18,647,667,Yes,1,0,3,0,1,0,4,10,0,0,0,2,21,,Basic,4,3,29,368,4962,5366,34716,1592,2523,0,4,7,11,,223,18,0,,0,62,Cardiovascular Surgery Services,1,0,43,43,,2,1,1,404,412,818,447,0,71,11,29,7,187,29,12,0,0,0,0,223,185,0,7,0,318,1526,225493,202960,0,2,2,,,195,113,308,141.6,80.4,Yes,Respondent,Urban,DUBLIN/PLEASANTON/SANTA RITA/SUNOL,No,,,1,150 - 199,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34716,651,3368,8852,8695,13150,0,0,0
106014132,106014132,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PARKWAY,FREMONT,94538,Yes,01/01/2018,12/31/2018,Kaiser Foundation Hospital,140000053,12/01/2018,05/02/2019,Open,Parent Facility,,No,No,-121.97483,37.55055,District 25,District 10,District 17,06001441925,2l,,05 - East Bay,Alameda,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,96,0,0,10,0,0,0,0,0,106,0,0,0,0,0,106,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,35040,0,0,3650,0,0,0,0,0,38690,0,0,0,0,0,38690,3708,16,,169,,,,,,3893,,,,,,3893,,,,626,,,,,,11555,29,,2071,,,,,,13655,,,,,,13655,,,,3.1,1.8,,2.6,,,,,,3.5,,,,,,3.5,,,3.1,1.8,0,2.6,0,0,0,0,0,3.5,0,0,0,0,0,3.5,0,0,,Basic,4657,7306,8620,12547,4252,37382,16,0,27,No,0,0,0,0,0,0,0,0,0,0,0,0,,,Basic,1,6,27,590,2466,3090,40472,898,9505,0,0,7,7,,,,,,,,Cardiac Catheterization Only,0,0,0,,0,1,0,0,4,102,106,106,0,0,0,0,0,48,0,0,0,0,0,0,27,8,0,6,0,0,195,116520,608046,0,0,,0,0,1,47,48,129.8,64,Yes,Respondent,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL,No,,,,100 - 149,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40472,4658,7312,8647,13137,6718,0,0,0
106014207,106014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,2633 EAST 27TH STREET,OAKLAND,94601,Yes,01/01/2018,12/31/2018,Telecare,M02016036,08/17/2017,07/02/2019,Open,Parent Facility,,No,No,-122.22257,37.79127,District 18,District 09,District 13,06001406300,2c,,05 - East Bay,Alameda,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,,0,26,0,0,0,26,0,0,,,21,0,21,0,19,2,21,1,,,,,,20,,,,21,,,,,,,No,0,0,0,0,0,0,0,0,0,,0,9490,0,0,0,9490,,,,,,,,,,,,1314,,,,1314,,,,,,,,,,,,,,,,,,,,,7503,,,,7503,,,,,,,,,,,,,,,5.7,,,,5.7,,,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,5.8,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Respondent,Urban,OAKLAND WEST CENTRAL,No,,,,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106014226,106014226,Telecare Willow Rock Center,2050 FAIRMONT DRIVE,SAN LEANDRO,94578,Yes,01/01/2018,12/31/2018,Telecare Corporation,M02016039,07/03/2017,07/02/2019,Open,Parent Facility,,No,No,-122.12149,37.71008,District 20,District 10,District 15,06001430500,2f,,05 - East Bay,Alameda,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,,0,16,0,0,0,16,0,0,,,7,,7,7,,,7,,,5,,,,2,,,,7,,,,,,,No,0,0,0,0,0,0,0,0,0,,0,5840,0,0,0,5840,,,,,,,,,,,,536,,,,536,,,,,,,,,,,,,,,,,,,,,3817,,,,3817,,,,,,,,,,,,,,,7.1,,,,7.1,,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,,,0,0,0,0,0,0,,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Respondent,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,No,,,,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106014233,106014233,EDEN MEDICAL CENTER,20103 LAKE CHABOT RD,CASTRO VALLEY,94546,Yes,01/01/2018,12/31/2018,Sutter Health,140000030,06/22/2018,05/31/2019,Open,Parent Facility,Level II,No,No,-122.087406,37.698377,District 20,District 10,District 15,06001430900,2f,,05 - East Bay,Alameda,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,94,12,0,24,0,0,0,0,0,130,0,0,0,0,0,130,,,11,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,34310,4380,0,8760,0,0,0,0,0,47450,0,0,0,0,0,47450,7387,1230,,443,,,,,,9060,,,,,,9060,,,1077,1012,,,,,,29534,2583,,7274,,,,,,39391,,,,,,39391,,,2577,4,2.1,,5,,,,,,4.4,,,,,,4.4,,,3.9,2,0,4.8,0,0,0,0,0,4.3,0,0,0,0,0,4.3,0,0,Level II,Basic,423,2974,14029,13745,8038,39209,22,,,No,,,,,,,,,,,,,,,Basic,0,1,22,524,4616,5163,44372,2541,1561,,,7,7,,1042,49,3,,0,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,160395,,,,,,,,,177.1,102.8,,Respondent,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,No,,,,100 - 149,Non-Profit,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,44372,0,0,0,423,2975,14051,14269,12654,0,0,0
106014326,106014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 W. MACARTHUR BLVD.,OAKLAND,94611,Yes,01/01/2018,12/31/2018,Kaiser Foundation Hospital,140000052,12/01/2018,03/05/2019,Open,Parent Facility,,Yes,No,-122.25791,37.82402,District 15,District 09,District 13,06001403501,2m,,05 - East Bay,Alameda,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,180,32,37,42,0,0,0,24,0,315,0,0,0,0,0,315,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,65700,11680,13505,15330,0,0,0,8760,0,114975,0,0,0,0,0,114975,11059,3306,1832,399,0,0,0,317,0,16913,0,0,0,0,0,16913,0,0,2853,1330,0,0,0,112,0,48503,8742,8244,5381,0,0,0,5511,0,76381,0,0,0,0,0,76381,0,0,5398,4.4,2.6,4.5,3.1,,,,12.8,,4.5,,,,,,4.5,,,4.6,2.7,4.4,3.6,0,0,0,14,0,4.8,0,0,0,0,0,4.8,0,0,,Basic,7827,14050,12335,16856,6406,57474,52,1312,975,No,0,0,0,0,0,0,0,0,0,0,0,0,,,Basic,8,41,133,1018,6537,7737,65211,5025,9045,12,6,0,18,Yes,3073,220,45,,0,880,Cardiac Catheterization Only,1,0,0,,0,2,0,0,137,298,435,1302,0,67,19,0,0,154,6,0,0,0,0,0,0,0,0,15,1,0,1564,968972,1052054,6,0,6,0,0,136,24,160,192.8,116.3,,Respondent,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,No,,,,300 - 499,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65211,7835,14091,12468,17874,12943,0,0,0
