store_id,store_no,longitude,latitude,address,city,state,zipcode,opened,timezone,tags,url
U1755,7,-73.8710707,40.6538135,528 Gateway Drive,Brooklyn,NY,11239,8/01/2014,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/ny/brooklyn/528-gateway-drive
U1643,1,-73.86309785088088,40.7335111819291,61-11 Junction Boulevard,Rego Park,NY,11374,2/18/2011,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/ny/rego-park/61-11-junction-boulevard
U4093,149,-73.85905446329726,40.8230036902344,845 White Plains Rd,Bronx,NY,10473,10/18/2023,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/ny/bronx/845-white-plains-rd
U4055,235,-73.97974593491821,42.79084938098122,3075 Broadway,Rotterdam,NY,12306,9/15/2022,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/rotterdam/3075-broadway
U1668,19,-73.83499145507807,40.863209058810845,1750 E Gun Hill Rd,Bronx,NY,10469,12/01/2011,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/ny/bronx/1750-e-gun-hill-rd
U4082,175,-80.64699399303751,28.077201634026768,1539 W New Haven Ave,West Melbourne,FL,32904,9/21/2022,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/west-melbourne/1539-w-new-haven-ave
U3140,119,-73.7915332590953,40.70508509297875,92-29 168th Street,Jamaica,NY,11433,5/25/2022,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/ny/jamaica/92-29-168th-street
U2218,183,-73.9313547474395,42.873416030543275,303 Saratoga Road,Glenville,NY,12302,9/13/2018,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/glenville/303-saratoga-road
U1390,83,-80.6483118,28.0335816,820 Palm Bay Rd NE,Palm Bay,FL,32905,10/25/2008,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/palm-bay/820-palm-bay-rd-ne
U1993,181,-73.8519487,42.7350755,1885 Central Avenue,Colonie,NY,12205,6/09/2016,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/colonie/1885-central-avenue
U2917,103,-73.7270907,40.6644641,750 Sunrise Highway,Valley Stream,NY,11581,2/27/2020,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/valley-stream/750-sunrise-highway
U2830,16,-73.76777022245425,42.255363212639296,157 Fairview Ave,Greenport,NY,12534,5/11/2022,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/greenport/157-fairview-ave
U0731,3,-74.3182496,44.8465002,3324 State Route 11,Malone,NY,12953,2/15/2019,America/New_York,"['Parking Lot', 'Beer', 'Delivery']",https://stores.aldi.us/ny/malone/3324-state-route-11
U0630,117,-73.84816646575928,43.010966739975785,2008 Doubleday Ave,Ballston Spa,NY,12020,12/21/2022,America/New_York,"['Parking Lot', 'Beer', 'Delivery']",https://stores.aldi.us/ny/ballston-spa/2008-doubleday-ave
U2687,46,-74.11533850921387,44.3124068696658,587 Lake Flower Ave,Saranac Lake,NY,12983,12/01/2007,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/saranac-lake/587-lake-flower-ave
U2514,4,-82.01523819127115,26.893975503144944,26279 Jones Loop Rd,Punta Gorda,FL,33950,9/20/2018,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/punta-gorda/26279-jones-loop-rd
U0845,228,-73.76513466238976,42.86099621724008,1681 Rt 9,Clifton Park,NY,12065,12/06/2001,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/clifton-park/1681-rt-9
U4008,140,-73.62415552621715,40.70551519348023,280 Peninsula Boulevard,Hempstead,NY,11550,05/24/2023,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/hempstead/280-peninsula-boulevard
U4020,142,-73.61587686380633,40.748188880426255,221 Glen Cove Rd,Carle Place,NY,11514,05/24/2023,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/carle-place/221-glen-cove-rd
U3184,180,-73.69508558587275,42.65696750654453,500 N Greenbush Rd,Rensselaer,NY,12144,07/27/2023,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/rensselaer/500-n-greenbush-rd
U1421,250,-73.747435,43.1027589,14 Lowes Dr,Saratoga Springs,NY,12866,11/12/2020,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/saratoga-springs/14-lowes-dr
U2126,182,-73.64974883612037,42.74157213641879,662 Hoosick Road,Troy,NY,12180,04/06/2023,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/troy/662-hoosick-road
U2992,118,-73.65742252038473,43.33137851692579,763 Glen St,Queensbury,NY,12804,9/25/1997,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/queensbury/763-glen-st
U1718,55,-73.4190057775575,41.40472279107075,63 Newtown Road,Danbury,CT,06810,8/02/2012,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/danbury/63-newtown-road
U1567,58,-73.41618546379235,41.5571728237905,125 Danbury Road,New Milford,CT,06776,9/29/2011,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/new-milford/125-danbury-road
U2662,25,-82.00399373005945,26.640349838907177,1481 SW Pine Island Road,Cape Coral,FL,33991,2019-11-07,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/cape-coral/1481-sw-pine-island-road
U2337,5,-81.93463606195392,26.672713327618364,1843 NE Pine Island Rd,Cape Coral,FL,33909,8/17/2017,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/cape-coral/1843-ne-pine-island-rd
U1746,15,-73.35389939862038,40.685364423903465,481 Park Avenue,Lindenhurst,NY,11757,5/30/2013,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/lindenhurst/481-park-avenue
U3185,30,-81.97289871335296,26.603031942133118,2615 Santa Barbara Blvd,Cape Coral,FL,33914,8/17/2022,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/cape-coral/2615-santa-barbara-blvd
U2974,106,-73.31957173837753,40.7388561866657,1251 Deer Park Ave,North Babylon,NY,11703,08/27/2020,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/north-babylon/1251-deer-park-ave
U2952,22,-81.9389202,26.6111618,2301 Del Prado Blvd S,Cape Coral,FL,33990,2019-11-14,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/cape-coral/2301-del-prado-blvd-s
U1652,12,-73.2380995,40.7394433,1851 Sunrise Highway,Bay Shore,NY,11706,8/01/2011,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/bay-shore/1851-sunrise-highway
U3126,118,-73.22827166686591,41.17749403052171,290 Tunxis Hill Road,Fairfield,CT,06825,7/28/2021,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/fairfield/290-tunxis-hill-road
U2136,6,-81.87074917184997,26.57582302638456,11281 S. Cleveland Ave,Fort Myers,FL,33907,7/27/2017,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/fort-myers/11281-s-cleveland-ave
U2678,16,-81.81905811087874,26.610298058330873,4560 Colonial Blvd,Fort Myers,FL,33966,6/9/2021,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/fort-myers/4560-colonial-blvd
U2328,17,-81.93410198207945,26.494910802835644,10991 Saxum Dr,Fort Myers,FL,33908,12/20/2018,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/fort-myers/10991-saxum-dr
U2964,26,-81.86415439999999,26.5288512,5591 Six Mile Commercial Ct,Fort Myers,FL,33912,4/7/2021,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/fort-myers/5591-six-mile-commercial-ct
U1930,24,-73.2063127,42.4677926,898 Crane Avenue,Pittsfield,MA,01201,8/06/2015,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ma/pittsfield/898-crane-avenue
U1715,13,-73.13287892943376,40.86639087327691,139 Alexander Avenue,Lake Grove,NY,11755,4/05/2012,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/lake-grove/139-alexander-avenue
U2137,11,-80.83078801631922,27.240527161705057,330 South Parrott Avenue,Okeechobee,FL,34974,9/22/2016,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/okeechobee/330-south-parrott-avenue
U2270,2,-81.6712705953978,26.61672094066223,2803 Lee Blvd,Lehigh Acres,FL,33971,2/16/2017,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/lehigh-acres/2803-lee-blvd
U0643,59,-73.11594426708106,41.807233272599966,320 East Elm St.,Torrington,CT,06790,10/16/1997,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/torrington/320-east-elm-st
U3164,127,-73.09550173142165,40.76396112832367,5147 Sunrise Highway,Bohemia,NY,11716,8/24/2022,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/bohemia/5147-sunrise-highway
U1877,54,-73.0843730078685,41.32908484938742,72 Pershing Drive,Derby,CT,06418,8/24/2022,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/derby/72-pershing-drive
U0851,29,-73.20091992616653,42.89536544425817,10 Kocher Dr,Bennington,VT,05201,10/29/2015,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/vt/bennington/10-kocher-dr
U1419,67,-73.0746832,41.2219167,238 Boston Post Road,Milford,CT,06460,11/16/2017,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/milford/238-boston-post-road
U2365,23,-81.8194649,26.45161,19951 S Tamiami Trl,Estero,FL,33928,12/17/2020,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/estero/19951-s-tamiami-trl
U2063,4,-73.03284430735759,40.86599696679153,614 Middle Country Road,Selden,NY,11784,11/14/2019,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/selden/614-middle-country-road
U1873,3,-73.03326430786515,40.77871710980267,367 Sunrise Hwy W,Patchogue,NY,11772,4/17/2014,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/patchogue/367-sunrise-hwy-w
U0633,68,-73.02905336022377,41.57953197177926,62 Chase Ave,Waterbury,CT,06704,9/28/2015,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/waterbury/62-chase-ave
U1424,64,-72.9965806,41.5380873,464 Reidville Drive,Waterbury,CT,06705,8/14/2008,America/New_York,"['Parking Lot', 'Beer', 'Delivery']",https://stores.aldi.us/ct/waterbury/464-reidville-drive
U1418,63,-72.97857284545893,41.268864063333716,535 Saw Mill Rd,West Haven,CT,06516,10/21/2021,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/west-haven/535-saw-mill-rd
U1127,2,-73.48112641842566,44.698682488893844,328 Cornelia Street,Plattsburgh,NY,12901,11/01/2008,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/plattsburgh/328-cornelia-street
U3162,37,-80.38056956193658,27.417495036479963,5535 Okeechobee Rd,Fort Pierce,FL,34947,12/07/2023,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/fort-pierce/5535-okeechobee-rd
U4068,144,-72.95810245774922,40.94581553896506,75 NY-25A,Rocky Point,NY,11778,07/26/2023,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/rocky-point/75-ny-25a
U2463,76,-80.32531198834324,27.43323431666868,1412 S US Hwy 1,Fort Pierce,FL,34950,07/26/2023,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/fort-pierce/1412-s-us-hwy-1
U2527,74,-72.9177487,41.3747627,2300 Dixwell Avenue,Hamden,CT,06514,07/26/2023,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/hamden/2300-dixwell-avenue
U0639,62,-72.9228150844574,41.665909265625636,110 Middle St.,Bristol,CT,06010,8/28/1997,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/bristol/110-middle-st
U3024,28,-81.8034745318945,26.327822188394105,8951 Bonita Beach Rd SE,Bonita Springs,FL,34135,8/11/2021,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/bonita-springs/8951-bonita-beach-rd-se
U1268,61,-72.8693973796795,41.32152525290542,480 Foxon Boulevard,New Haven,CT,06513,8/11/2021,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/new-haven/480-foxon-boulevard
U2946,105,-72.88480109999999,41.8243374,101 Albany Tpke,Canton,CT,06019,10/01/2020,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/canton/101-albany-tpke
U2323,53,-72.872432,41.638626,811 Queen Street,Southington,CT,06489,10/01/2020,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/southington/811-queen-street
U3025,112,-72.86708829999999,40.8026633,855 Montauk Highway,Shirley,NY,11967,10/20/2021,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/shirley/855-montauk-highway
U1905,78,-80.37831792758135,27.317112877394745,770 SW St. Lucie West Blvd,Port St. Lucie,FL,34986,2/26/2015,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/port-st.-lucie/770-sw-st-lucie-west-blvd
U3082,116,-72.82749387672614,41.27586625988138,1151 West Main Street,Branford,CT,06405,6/22/2022,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/branford/1151-west-main-street
U4007,141,-72.81118311231343,41.55203967496363,495 Chamberlain Highway,Meriden,CT,06451,3/30/2022,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/meriden/495-chamberlain-highway
U0638,60,-72.80833943932078,41.50411489273564,1248 S. Broad St,Wallingford,CT,06492,3/30/2022,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/wallingford/1248-s-broad-st
U4070,82,-80.312165,27.313291,8560 US Hwy 1,Port St. Lucie,FL,34952,03/13/2024,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/port-st.-lucie/8560-us-hwy-1
U2070,81,-80.37746679570084,27.258369454774027,2850 SW Brighton Street,Port St. Lucie,FL,34953,3/23/2017,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/port-st.-lucie/2850-sw-brighton-street
U1318,70,-72.78992882589591,41.696728972477025,693 Farmington Avenue,New Britain,CT,06053,6/25/2020,America/New_York,"['Parking Lot', 'Beer', 'Delivery']",https://stores.aldi.us/ct/new-britain/693-farmington-avenue
U2908,24,-81.6924071,26.2748762,8660 Addison Place Dr,Naples,FL,34119,3/2/2022,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/naples/8660-addison-place-dr
U2120,8,-81.7743451,26.2188768,6171 Naples Blvd,Naples,FL,34109,11/17/2016,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/naples/6171-naples-blvd
U1686,31,-72.96961058965331,43.59018470256759,263 S Main St,Rutland,VT,05701,8/15/2013,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/vt/rutland/263-s-main-st
U1906,79,-80.28136840067488,27.25747654827717,4300 NW Federal Highway,Jensen Beach,FL,34957,12/09/2015,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/jensen-beach/4300-nw-federal-highway
U1420,69,-72.72030293941498,41.73890273743064,511 New Park Avenue,West Hartford,CT,06110,12/15/2009,America/New_York,"['Parking Lot', 'Beer', 'Delivery']",https://stores.aldi.us/ct/west-hartford/511-new-park-avenue
U1269,65,-72.71114051342016,41.679230494852746,2640 Berlin Turnpike,Newington,CT,06111,8/04/2008,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/newington/2640-berlin-turnpike
U2965,85,-72.73107953794783,42.114184315458736,235 E Main St,Westfield,MA,01085,12/22/2022,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ma/westfield/235-e-main-st
U1825,14,-72.70168898647685,40.92286692443044,1773 Old Country Road,Riverhead,NY,11901,1/16/2014,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ny/riverhead/1773-old-country-road
U1352,34,-72.67419576644892,41.553529985569234,671 Washington Street,Middletown,CT,06457,3/02/2009,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/middletown/671-washington-street
U2609,7,-81.72066174816285,26.153367980150296,4015 Santa Barbara Blvd,Naples,FL,34104,8/9/2018,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/naples/4015-santa-barbara-blvd
U1416,76,-72.65172507792931,41.67428585868017,1863 Silas Deane Highway,Rocky Hill,CT,06067,4/03/2008,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/rocky-hill/1863-silas-deane-highway
U1293,47,-72.60881910850918,41.763714720028425,801 Silver Lane,East Hartford,CT,06118,8/04/2008,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/east-hartford/801-silver-lane
U1785,21,-72.6243918,42.1282476,903 Riverdale Street,West Springfield,MA,01089,10/22/2020,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ma/west-springfield/903-riverdale-street
U4151,26,-72.63524629140166,42.33393733637115,303 King St,Northampton,MA,01060,03/29/2023,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ma/northampton/303-king-st
U2287,77,-80.22134051488138,27.15827139628266,3937 SE Federal Highway,Stuart,FL,34997,9/01/2016,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/stuart/3937-se-federal-highway
U1587,44,-72.57764794477464,41.99139494485005,25 Hazard Ave,Enfield,CT,06082,10/01/2010,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/enfield/25-hazard-ave
U1663,22,-72.57560869693782,42.17099567016085,505 Memorial Drive,Chicopee,MA,01020,10/04/2012,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/ma/chicopee/505-memorial-drive
U2656,9,-81.69878654223817,26.059331569445934,13080 Tamiami Trl E,Naples,FL,34114,10/04/2012,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/naples/13080-tamiami-trl-e
U3003,110,-72.55276344268961,41.81379214113019,190 Buckland Rd,South Windsor,CT,06074,10/04/2012,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/south-windsor/190-buckland-rd
U1588,23,-72.55363018650814,42.35971889177679,354 Russell Street,Hadley,MA,01035,12/13/2010,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ma/hadley/354-russell-street
U1307,43,-72.48644068827089,41.84174317003774,360 Talcottville Rd.,Vernon,CT,06066,10/02/2008,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/vernon/360-talcottville-rd
U1572,20,-72.5010474,42.1411818,1284 Boston Road,Springfield,MA,01119,2/19/2010,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/ma/springfield/1284-boston-road
U1786,32,-72.56229670378161,42.874498038606006,762 Putney Rd,Brattleboro,VT,05301,1/23/2014,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/vt/brattleboro/762-putney-rd
U2945,51,-80.13602911486433,26.93587989478152,6707 W Indiantown Rd,Jupiter,FL,33458,5/12/2020,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/jupiter/6707-w-indiantown-rd
U1951,96,-72.2958602,42.9321784,478 West Street,Keene,NH,03431,5/12/2020,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/nh/keene/478-west-street
U1351,48,-72.17897393005943,41.738601999281464,332 Boston Post Road,North Windham,CT,06256,4/06/2009,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/north-windham/332-boston-post-road
U2629,60,-80.28931781043337,26.683981457003892,15439 Southern Blvd,Loxahatchee Groves,FL,33470,1/28/2021,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/loxahatchee-groves/15439-southern-blvd
U2265,51,-72.12523586871725,41.341163380183986,122 Boston Post Rd,Waterford,CT,06385,6/15/2017,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/waterford/122-boston-post-rd
U1963,13,-80.08430866596014,26.79824601002689,220 North Congress Avenue,Lake Park,FL,33403,12/11/2015,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/lake-park/220-north-congress-avenue
U1964,3,-80.20191677729599,26.70430157316888,1111 N. State Road 7,Royal Palm Beach,FL,33411,12/30/2021,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/royal-palm-beach/1111-n-state-road-7
U2261,52,-72.0546209,41.3503807,688 Long Hill Road,Groton,CT,06340,2/02/2017,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/groton/688-long-hill-road
U1734,80,-80.08951932191849,26.70770883987059,2481 Okeechobee Blvd.,West Palm Beach,FL,33409,12/13/2012,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/west-palm-beach/2481-okeechobee-blvd
U4074,34,-80.18330880735759,26.615903502024917,8686 Lake Worth Rd,Lake Worth,FL,33467,12/13/2023,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/lake-worth/8686-lake-worth-rd
U1571,45,-71.99440598487854,41.58550470909145,175 River Road,Lisbon,CT,06351,5/19/2011,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/lisbon/175-river-road
U2644,59,-80.14706971668444,26.626112028009025,3401 S. Jog Rd,Greenacres,FL,33467,6/27/2019,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/greenacres/3401-s-jog-rd
U1887,58,-80.09040956624625,26.62609674897695,3403 S. Congress Ave,Palm Springs,FL,33461,1/23/2014,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/palm-springs/3403-s-congress-ave
U4233,155,-71.98909094697552,42.558906500824826,360 Timpany Blvd,Gardner,MA,01440,03/13/2024,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/ma/gardner/360-timpany-blvd
U2135,19,-80.1178138996122,26.57119153623493,4730 Hypoluxo Rd,Lake Worth,FL,33463,03/13/2024,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/lake-worth/4730-hypoluxo-rd
U2995,40,-80.0624267,26.5879639,1233 W. Lantana Road,Lantana,FL,33462,12/15/2021,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/lantana/1233-w-lantana-road
U1562,49,-71.8744971,41.8408986,728 Hartford Pike,Dayville,CT,06241,6/07/2010,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ct/dayville/728-hartford-pike
U2590,20,-80.09801651620768,26.52649423123585,3452 W. Boynton Beach Blvd,Boynton Beach,FL,33436,4/18/2019,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/boynton-beach/3452-w-boynton-beach-blvd
U2091,42,-71.8115176,41.3619101,100 Franklin Street,Westerly,RI,02891,11/05/2015,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ri/westerly/100-franklin-street
U1664,85,-80.121210747389,26.4407738665145,4801 Linton Blvd.,Delray Beach,FL,33445,8/29/2011,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/delray-beach/4801-linton-blvd
U1965,36,-80.2043739,26.3513987,21759 State Road 7,Boca Raton,FL,33428,10/14/2015,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/boca-raton/21759-state-road-7
U1642,73,-71.7740191,42.2954284,500 Lincoln Street,Worcester,MA,01605,3/22/2018,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/ma/worcester/500-lincoln-street
U3102,45,-80.2487033,26.285283,9184 Wiles Road,Coral Springs,FL,33067,4/7/2021,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/fl/coral-springs/9184-wiles-road
U3147,35,-80.0781085393622,26.39337145709841,4901 N. Federal Highway,Boca Raton,FL,33431,9/14/2022,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/boca-raton/4901-n-federal-highway
U1662,75,-71.72856152057648,42.49322676132257,241 New Lancaster Road,Leominster,MA,01453,10/13/2011,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/ma/leominster/241-new-lancaster-road
U1600,90,-80.15561699867254,26.318697673245904,3825 W. Hillsboro Blvd.,Deerfield Beach,FL,33442,12/12/2019,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/fl/deerfield-beach/3825-w-hillsboro-blvd
