notice_date,effective_date,received_date,company,city,employees,layoff_closure
04/18/2016,0  6  / 2  0  / 2  0  16,0  4  / 2  2  / 2  0  16,Normandie Casino,Gardena,380,Closure Permanent
04/22/2016,0  6  / 2  1  / 2  0  16,0  4  / 2  2  / 2  0  16,MSE Technologies LLC,Van Nuys,205,Layoff Permanent
04/25/2016,0  5  / 3  1  / 2  0  16,0  4  / 2  5  / 2  0  16,Intel Corporation,Folsom,269,Layoff Permanent
04/25/2016,0  5  / 3  1  / 2  0  16,0  4  / 2  5  / 2  0  16,Intel Corporation,Santa Clara,296,Layoff Permanent
04/20/2016,0  6  / 2  2  / 2  0  16,0  4  / 2  6  / 2  0  16,World Service West,Los Angeles,137,Closure Permanent
04/25/2016,0  6  / 3  0  / 2  0  16,0  4  / 2  6  / 2  0  16,"Solera Holdings, Inc.",San Diego,83,Closure Permanent
04/22/2016,0  6  / 2  4  / 2  0  16,0  4  / 2  7  / 2  0  16,Boeing Company,El Segundo,36,Layoff Unknown at this time
04/22/2016,0  6  / 2  4  / 2  0  16,0  4  / 2  7  / 2  0  16,Boeing Company,Huntington Beach,36,Layoff Unknown at this time
04/27/2016,0  6  / 3  0  / 2  0  16,0  4  / 2  7  / 2  0  16,Diversified Transportation,South Lake Tahoe,65,Closure Permanent
04/27/2016,0  7  / 0  1  / 2  0  16,0  4  / 2  8  / 2  0  16,"Andromeda Entertainment Enterprises,",Los Angeles,96,Closure Permanent
04/28/2016,0  6  / 2  9  / 2  0  16,0  4  / 2  8  / 2  0  16,Quantum Fuel Systems Technologies,Lake Forest,110,Closure Permanent
04/28/2016,0  6  / 3  0  / 2  0  16,0  4  / 2  8  / 2  0  16,"Xerox Business Services, LLC",Riverside,55,Layoff Permanent
04/25/2016,0  6  / 1  9  / 2  0  16,0  4  / 2  9  / 2  0  16,Bank of America,Simi Valley,40,Layoff Permanent
04/25/2016,0  6  / 1  9  / 2  0  16,0  4  / 2  9  / 2  0  16,Bank of America,Simi Valley,50,Layoff Permanent
04/26/2016,0  4  / 2  7  / 2  0  16,0  4  / 2  9  / 2  0  16,"Cisco Systems, Inc.",San Jose,83,Layoff Permanent
04/27/2016,0  6  / 3  0  / 2  0  16,0  4  / 2  9  / 2  0  16,"Sempermed USA, Inc.",Ontario,2,Closure Permanent
04/28/2016,0  5  / 2  7  / 2  0  16,0  4  / 2  9  / 2  0  16,"ecoATM, Inc.",San Diego,107,Layoff Permanent
04/29/2016,0  7  / 0  1  / 2  0  16,0  4  / 2  9  / 2  0  16,Freeport-McMoRan Oil & Gas LLC,Orcutt,9,Layoff Permanent
04/29/2016,0  7  / 0  1  / 2  0  16,0  4  / 2  9  / 2  0  16,Nortek Security & Control LLC,Eastvale,25,Closure Permanent
04/25/2016,0  6  / 2  2  / 2  0  16,0  5  / 0  2  / 2  0  16,"Zodiac Seat Shells U.S., LLC",Santa Maria,168,Layoff Permanent
04/28/2016,0  7  / 0  1  / 2  0  16,0  5  / 0  2  / 2  0  16,Ralphs Grocery Company,Indian Wells,63,Closure Unknown at this time
04/29/2016,0  7  / 0  1  / 2  0  16,0  5  / 0  2  / 2  0  16,Boeing Company,El Segundo,2,Layoff Unknown at this time
05/01/2016,0  6  / 3  0  / 2  0  16,0  5  / 0  2  / 2  0  16,Aramark Sports and Entertainment,Palm Springs,68,Closure Permanent
05/02/2016,0  7  / 0  1  / 2  0  16,0  5  / 0  3  / 2  0  16,"Versi-Staff Solutions, Inc.",North Hollywood,150,Layoff Permanent
05/03/2016,0  7  / 0  5  / 2  0  16,0  5  / 0  4  / 2  0  16,Prosper Marketplace Inc.,San Francisco,65,Layoff Permanent
05/04/2016,0  7  / 0  8  / 2  0  16,0  5  / 0  4  / 2  0  16,"Actavis, Inc.",Corona,19,Layoff Permanent
02/25/2016,0  5  / 2  9  / 2  0  16,0  5  / 0  5  / 2  0  16,Kmart,Los Angeles,132,Closure Permanent
05/02/2016,0  7  / 0  1  / 2  0  16,0  5  / 0  5  / 2  0  16,Maggiano's Little Italy,Sacramento,103,Closure Permanent
05/02/2016,0  7  / 0  8  / 2  0  16,0  5  / 0  5  / 2  0  16,Ardea Biosciences,San Diego,141,Layoff Permanent
05/04/2016,0  6  / 1  7  / 2  0  16,0  5  / 0  5  / 2  0  16,"Western Digital Technology, Inc.",Irvine,81,Layoff Permanent
05/04/2016,0  6  / 1  7  / 2  0  16,0  5  / 0  5  / 2  0  16,"Western Digital Technology, Inc.",Santa Ana,18,Layoff Permanent
03/04/2016,0  5  / 0  1  / 2  0  16,0  5  / 0  6  / 2  0  16,Visiting Nurse Association of the Inland,Redlands,8,Layoff Permanent
03/04/2016,0  5  / 0  1  / 2  0  16,0  5  / 0  6  / 2  0  16,Visiting Nurse Association of the Inland,Riverside,8,Layoff Permanent
05/04/2016,0  7  / 0  3  / 2  0  16,0  5  / 0  6  / 2  0  16,"Western Digital Technology, Inc.",Fremont,105,Layoff Permanent
04/29/2016,0  6  / 1  0  / 2  0  16,0  5  / 0  9  / 2  0  16,Symantec Corporation,Mountain View,15,Layoff Permanent
04/29/2016,0  6  / 3  0  / 2  0  16,0  5  / 0  9  / 2  0  16,First Student,Yucca Valley,5,Closure Permanent
04/29/2016,0  6  / 3  0  / 2  0  16,0  5  / 0  9  / 2  0  16,The Declan Suites San Diego,San Diego,65,Layoff Permanent
05/05/2016,0  5  / 0  2  / 2  0  16,0  5  / 0  9  / 2  0  16,Homemade Real Foods,Vernon,316,Layoff Permanent
05/05/2016,0  7  / 0  7  / 2  0  16,0  5  / 0  9  / 2  0  16,"Roof Diagnostics Solar and Electric, LLC",San Francisco,48,Layoff Permanent
05/06/2016,0  7  / 0  6  / 2  0  16,0  5  / 0  9  / 2  0  16,Brake Parts Inc.,Chowchilla,1,Layoff Permanent
05/09/2016,0  7  / 1  0  / 2  0  16,0  5  / 0  9  / 2  0  16,Los Angeles Guild LLC,Hawthorne,57,Layoff Permanent
05/04/2016,0  6  / 3  0  / 2  0  16,0  5  / 1  0  / 2  0  16,"Kabler Construction Services, Inc.",Oceanside,67,Layoff Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  0  / 2  0  16,"CST California Stations, Inc.",Clovis,73,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  0  / 2  0  16,"CST California Stations, Inc.",Martinez,34,Closure Permanent
05/10/2016,0  5  / 1  0  / 2  0  16,0  5  / 1  0  / 2  0  16,"Disney Interactive Studios, Inc.",Glendale,55,Layoff Unknown at this time
05/04/2016,0  7  / 0  3  / 2  0  16,0  5  / 1  1  / 2  0  16,"Western Digital Technology, Inc.",San Jose,232,Layoff Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Atwater,48,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Bakersfield,19,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Barstow,22,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Benicia,25,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Castroville,52,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Cathedral City,15,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Chowchilla,25,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",El Cajon,44,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Fair Oaks,6,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Fillmore,13,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Goleta,15,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Hanford,41,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Morgan Hill,18,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Morro Bay,12,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Oakdale,7,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Orange,12,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Palo Alto,7,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Santa Cruz,48,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Sonora,6,Closure Permanent
05/04/2016,0  7  / 0  5  / 2  0  16,0  5  / 1  1  / 2  0  16,"CST California Stations, Inc.",Visalia,14,Closure Permanent
05/02/2016,0  6  / 3  0  / 2  0  16,0  5  / 1  3  / 2  0  16,"Jacobs Technology, Inc.",Moffett Field,55,Layoff Permanent
05/05/2016,1  2  / 3  1  / 2  0  16,0  5  / 1  3  / 2  0  16,Jamba Juice,Emeryville,103,Closure Permanent
05/10/2016,0  7  / 1  5  / 2  0  16,0  5  / 1  6  / 2  0  16,"Thrive Market, Inc.",Commerce,98,Closure Permanent
05/17/2016,0  7  / 2  9  / 2  0  16,0  5  / 1  8  / 2  0  16,Brake Parts Inc.,Chowchilla,3,Layoff Permanent
05/18/2016,0  7  / 2  2  / 2  0  16,0  5  / 1  8  / 2  0  16,Ryder,Fontana,11,Layoff Permanent
03/04/2016,0  4  / 0  4  / 2  0  16,0  5  / 1  9  / 2  0  16,Visiting Nurse Association of the Inland,Victorville,55,Closure Unknown at this time
03/04/2016,0  5  / 0  1  / 2  0  16,0  5  / 1  9  / 2  0  16,Visiting Nurse Association of the Inland,Redlands,3,Layoff Permanent
03/04/2016,0  5  / 0  1  / 2  0  16,0  5  / 1  9  / 2  0  16,Visiting Nurse Association of the Inland,Riverside,10,Layoff Permanent
04/15/2016,0  6  / 1  8  / 2  0  16,0  5  / 2  0  / 2  0  16,Southern California Edison Company,Rosemead,73,Layoff Permanent
05/17/2016,0  7  / 1  8  / 2  0  16,0  5  / 2  0  / 2  0  16,"Sage Software, Inc.",Irvine,2,Layoff Permanent
05/19/2016,0  6  / 1  0  / 2  0  16,0  5  / 2  0  / 2  0  16,"Sports Authority, Inc.",Fontana,122,Closure Permanent
05/19/2016,0  7  / 2  0  / 2  0  16,0  5  / 2  0  / 2  0  16,Levy Restaurants,Ontario,167,Closure Permanent
05/09/2016,0  6  / 3  0  / 2  0  16,0  5  / 2  3  / 2  0  16,"Bienvenidos Children Center, Inc.",Los Angeles,4,Layoff Permanent
05/09/2016,0  6  / 3  0  / 2  0  16,0  5  / 2  3  / 2  0  16,"Bienvenidos Children Center, Inc.",Palmdale,3,Layoff Permanent
05/19/2016,0  7  / 1  9  / 2  0  16,0  5  / 2  3  / 2  0  16,"Solar Link International, Inc.",Ontario,169,Layoff Permanent
05/20/2016,0  7  / 2  2  / 2  0  16,0  5  / 2  3  / 2  0  16,Boeing Company,El Segundo,45,Layoff Unknown at this time
05/20/2016,0  7  / 2  2  / 2  0  16,0  5  / 2  3  / 2  0  16,Boeing Company,Huntington Beach,73,Layoff Unknown at this time
05/23/2016,0  7  / 2  3  / 2  0  16,0  5  / 2  3  / 2  0  16,"Mi Pueblo, LLC",Newark,76,Closure Permanent
05/19/2016,0  6  / 3  0  / 2  0  16,0  5  / 2  4  / 2  0  16,"AEG Management Ontario, LLC",Ontario,280,Layoff Permanent
05/20/2016,0  4  / 0  5  / 2  0  17,0  5  / 2  4  / 2  0  16,"L-3 Communications Divisions, Electron",San Carlos,69,Closure Permanent
05/20/2016,0  8  / 0  1  / 2  0  16,0  5  / 2  5  / 2  0  16,"Benz Sanitation Inc,Benz Propane Co.",Tehachapi,132,Layoff Permanent
05/23/2016,0  7  / 2  5  / 2  0  16,0  5  / 2  6  / 2  0  16,"Nestle USA, Inc.",Modesto,72,Layoff Temporary
05/25/2016,0  5  / 2  6  / 2  0  16,0  5  / 2  6  / 2  0  16,"SunEdison, Inc.",Belmont,85,Layoff Permanent
05/25/2016,0  5  / 2  6  / 2  0  16,0  5  / 2  6  / 2  0  16,"SunEdison, Inc.",Petaluma,17,Layoff Permanent
05/25/2016,0  5  / 2  6  / 2  0  16,0  5  / 2  6  / 2  0  16,"SunEdison, Inc.",San Francisco,9,Layoff Permanent
05/25/2016,0  7  / 3  1  / 2  0  16,0  5  / 2  6  / 2  0  16,The Fresno Bee,Fresno,85,Layoff Permanent
03/14/2016,0  6  / 1  2  / 2  0  16,0  5  / 2  7  / 2  0  16,"Yamashiro, Inc.",Los Angeles,82,Closure Permanent
05/25/2016,0  7  / 3  1  / 2  0  16,0  5  / 2  7  / 2  0  16,"National Retail Transportation, Inc.",Fontana,125,Closure Permanent
05/26/2016,0  5  / 2  4  / 2  0  16,0  5  / 2  7  / 2  0  16,BAE SYSTEMS,San Francisco,1,Layoff Temporary
05/26/2016,0  5  / 2  4  / 2  0  16,0  5  / 2  7  / 2  0  16,BAE SYSTEMS,San Francisco,53,Layoff Temporary
05/26/2016,0  8  / 0  1  / 2  0  16,0  5  / 2  7  / 2  0  16,"Playtika Santa Monica, LLC",Santa Monica,111,Layoff Permanent
05/27/2016,0  7  / 3  1  / 2  0  16,0  5  / 2  7  / 2  0  16,Bloomingdale's 59th & Lex Cafe,Los Angeles,17,Closure Temporary
05/27/2016,0  8  / 0  1  / 2  0  16,0  5  / 2  7  / 2  0  16,"Buca Restaurants 2, Inc.",Santa Monica,39,Closure Permanent
05/06/2016,0  7  / 0  8  / 2  0  16,0  5  / 3  1  / 2  0  16,Pactiv LLC,Vernon,106,Closure Permanent
05/26/2016,0  7  / 2  6  / 2  0  16,0  5  / 3  1  / 2  0  16,"Simply Hired, Inc.",Sunnyvale,94,Closure Permanent
05/27/2016,0  7  / 2  9  / 2  0  16,0  5  / 3  1  / 2  0  16,Brake Parts Inc.,Chowchilla,65,Closure Permanent
05/28/2016,0  7  / 2  9  / 2  0  16,0  5  / 3  1  / 2  0  16,Safeway Inc. / Albertsons Companies,Pleasanton,5,Layoff Unknown at this time
05/25/2016,0  6  / 3  0  / 2  0  16,0  6  / 0  1  / 2  0  16,Corizon Health,Dublin,130,Layoff Permanent
05/25/2016,0  6  / 3  0  / 2  0  16,0  6  / 0  1  / 2  0  16,Corizon Health,Oakland,26,Layoff Permanent
06/01/2016,0  7  / 3  1  / 2  0  16,0  6  / 0  1  / 2  0  16,United Technologies Corporation,San Diego,6,Closure Permanent
06/01/2016,0  9  / 3  0  / 2  0  16,0  6  / 0  1  / 2  0  16,"CVS Pharmacy, Inc.",Rancho Cordova,152,Layoff Permanent
05/12/2016,0  5  / 1  8  / 2  0  16,0  6  / 0  2  / 2  0  16,"Veritas Technologies, LLC",Mountain View,128,Layoff Permanent
06/01/2016,0  8  / 0  5  / 2  0  16,0  6  / 0  2  / 2  0  16,"Actavis, Inc.",Corona,31,Layoff Permanent
06/02/2016,0  8  / 0  2  / 2  0  16,0  6  / 0  2  / 2  0  16,"Steiner eOptics, Inc.",Monterey,69,Closure Permanent
06/03/2016,0  8  / 0  5  / 2  0  16,0  6  / 0  3  / 2  0  16,Ryder,Fontana,47,Layoff Permanent
06/01/2016,1  2  / 3  1  / 2  0  16,0  6  / 0  6  / 2  0  16,American Medical Response / Centrex,Modesto,8,Layoff Permanent
06/02/2016,0  8  / 0  1  / 2  0  16,0  6  / 0  6  / 2  0  16,Prometheus Laboratories Inc.,San Diego,55,Layoff Permanent
06/06/2016,0  8  / 0  4  / 2  0  16,0  6  / 0  6  / 2  0  16,Xerox Corporation,Cerritos,39,Closure Permanent
06/01/2016,0  7  / 3  1  / 2  0  16,0  6  / 0  7  / 2  0  16,"Mandalay Berry Farms, Inc.",Oxnard,565,Closure Permanent
06/06/2016,0  8  / 1  3  / 2  0  16,0  6  / 0  7  / 2  0  16,Save Mart Supermarkets,Vacaville,325,Closure Permanent
06/07/2016,0  8  / 0  9  / 2  0  16,0  6  / 0  8  / 2  0  16,Alcoa Fastening Systems & Rings,Fontana,189,Layoff Permanent
12/07/2015,1  2  / 0  7  / 2  0  15,0  6  / 0  8  / 2  0  16,Abbott Vascular,Redwood City,160,Closure Permanent
05/31/2016,0  8  / 0  1  / 2  0  16,0  6  / 0  9  / 2  0  16,"StemCells, Inc.",Newark,26,Closure Permanent
05/31/2016,0  8  / 0  1  / 2  0  16,0  6  / 0  9  / 2  0  16,"StemCells, Inc.",Sunnyvale,27,Closure Permanent
06/10/2016,0  8  / 0  6  / 2  0  16,0  6  / 1  3  / 2  0  16,Southern California Edison Company,Rosemead,37,Layoff Permanent
06/13/2016,0  8  / 1  2  / 2  0  16,0  6  / 1  3  / 2  0  16,Safeway Inc.,Pleasanton,3,Layoff Unknown at this time
06/13/2016,0  8  / 1  6  / 2  0  16,0  6  / 1  4  / 2  0  16,"Caddock Electronics, Inc.",Riverside,60,Closure Permanent
06/14/2016,0  8  / 1  5  / 2  0  16,0  6  / 1  5  / 2  0  16,Carpenter Co.,Lathrop,198,Closure Permanent
06/06/2016,0  2  / 2  0  / 2  0  15,0  6  / 1  6  / 2  0  16,"eBay, Inc.",San Jose,538,Layoff Permanent
06/09/2016,0  6  / 0  9  / 2  0  16,0  6  / 1  6  / 2  0  16,Restoration Hardware,Corte Madera,53,Layoff Permanent
06/09/2016,1  0  / 0  1  / 2  0  16,0  6  / 1  6  / 2  0  16,Thermo Fisher,Carlsbad,33,Layoff Permanent
06/15/2016,0  8  / 1  7  / 2  0  16,0  6  / 1  6  / 2  0  16,"Adecco USA, Inc.",Ontario,730,Layoff Permanent
06/13/2016,0  9  / 3  0  / 2  0  16,0  6  / 1  7  / 2  0  16,SKF USA Inc.,San Diego,55,Layoff Permanent
06/14/2016,0  8  / 1  4  / 2  0  16,0  6  / 1  7  / 2  0  16,Gap Inc.,San Francisco,200,Layoff Permanent
06/17/2016,0  8  / 1  9  / 2  0  16,0  6  / 1  7  / 2  0  16,Ryder,Fontana,9,Layoff Permanent
05/26/2016,0  7  / 0  1  / 2  0  16,0  6  / 2  0  / 2  0  16,"Experience Works, Inc.",Napa,6,Closure Permanent
06/15/2016,0  9  / 1  5  / 2  0  16,0  6  / 2  0  / 2  0  16,"Taylor Farms Pacific, Inc.",Tracy,192,Layoff Permanent
06/16/2016,0  8  / 3  1  / 2  0  16,0  6  / 2  0  / 2  0  16,"Xtreme Solutions, Inc.",Ontario,80,Layoff Permanent
06/17/2016,0  8  / 1  9  / 2  0  16,0  6  / 2  1  / 2  0  16,Boeing Company,El Segundo,41,Layoff Unknown at this time
06/17/2016,0  8  / 1  9  / 2  0  16,0  6  / 2  1  / 2  0  16,Boeing Company,Huntington Beach,42,Layoff Unknown at this time
06/21/2016,0  8  / 2  1  / 2  0  16,0  6  / 2  1  / 2  0  16,Jacobs Technology Inc.,Camarillo,1,Layoff Permanent
06/21/2016,0  8  / 2  1  / 2  0  16,0  6  / 2  1  / 2  0  16,Jacobs Technology Inc.,Edwards,59,Layoff Permanent
06/21/2016,0  8  / 2  1  / 2  0  16,0  6  / 2  1  / 2  0  16,Jacobs Technology Inc.,Palmdale,5,Layoff Permanent
06/23/2016,0  7  / 2  2  / 2  0  16,0  6  / 2  3  / 2  0  16,VSE Corporation,Barstow,9,Closure Unknown at this time
06/24/2016,1  2  / 3  1  / 2  0  16,0  6  / 2  4  / 2  0  16,Lightspeed Systems,Bakersfield,80,Layoff Permanent
06/27/2016,0  8  / 2  6  / 2  0  16,0  6  / 2  7  / 2  0  16,LendingClub Corporation,San Francisco,159,Layoff Permanent
06/15/2016,0  8  / 0  1  / 2  0  16,0  6  / 2  8  / 2  0  16,Thomas & Betts,San Jose,44,Closure Permanent
06/24/2016,0  8  / 2  6  / 2  0  16,0  6  / 3  0  / 2  0  16,Nordstrom Horton Plaza Store,San Diego,169,Closure Permanent
06/30/2016,0  8  / 3  1  / 2  0  16,0  6  / 3  0  / 2  0  16,"Arena Pharmaceuticals, Inc.",San Diego,100,Layoff Permanent
