,geoid,tract,state,county,place_name,state_name,universe,white_alone,white_pct,black_alone,black_pct,asian_alone,asian_pct,latino_alone,latino_pct,white_alone_moe,black_alone_moe,asian_alone_moe,latino_alone_moe
9972,06037700901,700901,06,037,Los Angeles County,California,4156,3532,84.986,48,1.155,398,9.577,178,4.283,434.0,49.0,203.0,204.0
9973,06037702501,702501,06,037,Los Angeles County,California,4822,2978,61.759,195,4.044,510,10.577,968,20.075,415.0,175.0,192.0,603.0
9978,06037500100,500100,06,037,Los Angeles County,California,3461,2039,58.914,0,0.0,480,13.869,852,24.617,245.0,132.0,140.0,199.0
9979,06037920331,920331,06,037,Los Angeles County,California,4310,3024,70.162,21,0.487,383,8.886,854,19.814,270.0,25.0,131.0,237.0
9983,06037191902,191902,06,037,Los Angeles County,California,3305,2143,64.841,269,8.139,159,4.811,527,15.946,345.0,195.0,108.0,388.0
9986,06037431502,431502,06,037,Los Angeles County,California,4843,1176,24.282,10,0.206,1729,35.701,1671,34.503,252.0,17.0,396.0,500.0
9989,06037120108,120108,06,037,Los Angeles County,California,4477,180,4.021,116,2.591,374,8.354,3784,84.521,135.0,134.0,217.0,602.0
9991,06037463500,463500,06,037,Los Angeles County,California,5352,2854,53.326,127,2.373,1394,26.046,746,13.939,510.0,98.0,281.0,256.0
9993,06037310601,310601,06,037,Los Angeles County,California,5895,2931,49.72,57,0.967,553,9.381,2251,38.185,557.0,54.0,255.0,436.0
9995,06037431800,431800,06,037,Los Angeles County,California,5921,1670,28.205,58,0.98,3221,54.4,763,12.886,380.0,69.0,468.0,226.0
9997,06037124500,124500,06,037,Los Angeles County,California,2939,1784,60.701,119,4.049,177,6.022,819,27.867,198.0,73.0,162.0,214.0
10007,06037123104,123104,06,037,Los Angeles County,California,4661,1148,24.63,153,3.283,111,2.381,3172,68.054,259.0,116.0,90.0,336.0
10015,06037900701,900701,06,037,Los Angeles County,California,4943,1855,37.528,791,16.002,298,6.029,1759,35.586,431.0,378.0,203.0,432.0
10019,06037543905,543905,06,037,Los Angeles County,California,4216,71,1.684,898,21.3,124,2.941,3058,72.533,80.0,353.0,200.0,523.0
10020,06037551501,551501,06,037,Los Angeles County,California,5357,932,17.398,507,9.464,177,3.304,3575,66.735,315.0,505.0,113.0,725.0
10025,06037573201,573201,06,037,Los Angeles County,California,4983,166,3.331,740,14.85,522,10.476,3482,69.878,123.0,274.0,286.0,488.0
10030,06037405202,405202,06,037,Los Angeles County,California,4804,328,6.828,14,0.291,850,17.694,3586,74.646,139.0,24.0,223.0,390.0
10035,06037403402,403402,06,037,Los Angeles County,California,3661,785,21.442,69,1.885,2113,57.716,589,16.089,255.0,91.0,267.0,288.0
10036,06037900606,900606,06,037,Los Angeles County,California,4095,1247,30.452,933,22.784,21,0.513,1690,41.27,308.0,259.0,33.0,413.0
10039,06037432201,432201,06,037,Los Angeles County,California,5149,962,18.683,79,1.534,2806,54.496,1263,24.529,651.0,132.0,478.0,323.0
10040,06037650800,650800,06,037,Los Angeles County,California,6483,1264,19.497,487,7.512,4117,63.505,456,7.034,281.0,290.0,458.0,245.0
10043,06037601802,601802,06,037,Los Angeles County,California,4311,218,5.057,198,4.593,0,0.0,3895,90.35,159.0,113.0,132.0,426.0
10045,06037463900,463900,06,037,Los Angeles County,California,3367,2166,64.33,200,5.94,255,7.574,628,18.652,259.0,104.0,90.0,170.0
10047,06037275200,275200,06,037,Los Angeles County,California,3667,1403,38.26,214,5.836,332,9.054,1673,45.623,217.0,120.0,156.0,380.0
10049,06037113102,113102,06,037,Los Angeles County,California,3002,1898,63.225,185,6.163,284,9.46,562,18.721,177.0,167.0,122.0,196.0
10052,06037530101,530101,06,037,Los Angeles County,California,5363,428,7.981,84,1.566,131,2.443,4590,85.586,133.0,117.0,56.0,534.0
10062,06037101122,101122,06,037,Los Angeles County,California,3663,2426,66.23,0,0.0,640,17.472,451,12.312,286.0,132.0,183.0,167.0
10063,06037278102,278102,06,037,Los Angeles County,California,3006,2420,80.506,123,4.092,66,2.196,301,10.013,282.0,93.0,60.0,134.0
10066,06037128702,128702,06,037,Los Angeles County,California,5630,4031,71.599,223,3.961,313,5.56,844,14.991,407.0,183.0,161.0,286.0
10067,06037534804,534804,06,037,Los Angeles County,California,4030,58,1.439,0,0.0,0,0.0,3941,97.792,74.0,132.0,132.0,420.0
10073,06037201504,201504,06,037,Los Angeles County,California,2463,12,0.487,0,0.0,156,6.334,2281,92.611,20.0,132.0,92.0,467.0
10077,06037543602,543602,06,037,Los Angeles County,California,7191,1588,22.083,748,10.402,2037,28.327,2315,32.193,330.0,389.0,404.0,432.0
10080,06037181300,181300,06,037,Los Angeles County,California,3782,1008,26.653,185,4.892,1115,29.482,1379,36.462,207.0,162.0,188.0,365.0
10081,06037800332,800332,06,037,Los Angeles County,California,7123,6000,84.234,153,2.148,427,5.995,457,6.416,353.0,210.0,156.0,184.0
10084,06037533401,533401,06,037,Los Angeles County,California,5536,45,0.813,70,1.264,0,0.0,5421,97.923,40.0,111.0,132.0,460.0
10089,06037602106,602106,06,037,Los Angeles County,California,5430,772,14.217,1407,25.912,555,10.221,2686,49.466,262.0,372.0,222.0,496.0
10094,06037124203,124203,06,037,Los Angeles County,California,2569,437,17.011,64,2.491,105,4.087,1903,74.076,161.0,73.0,68.0,335.0
10096,06037113421,113421,06,037,Los Angeles County,California,5956,1621,27.216,479,8.042,788,13.23,2874,48.254,362.0,274.0,293.0,607.0
10104,06037194402,194402,06,037,Los Angeles County,California,3529,2680,75.942,162,4.591,73,2.069,504,14.282,403.0,111.0,61.0,253.0
10105,06037127711,127711,06,037,Los Angeles County,California,3483,1107,31.783,235,6.747,106,3.043,1834,52.656,225.0,159.0,78.0,334.0
10108,06037480101,480101,06,037,Los Angeles County,California,4122,695,16.861,0,0.0,2467,59.85,882,21.397,183.0,132.0,268.0,348.0
10109,06037571504,571504,06,037,Los Angeles County,California,4235,1045,24.675,954,22.527,776,18.323,1313,31.004,290.0,193.0,263.0,223.0
10115,06037121010,121010,06,037,Los Angeles County,California,4796,1258,26.23,56,1.168,738,15.388,2744,57.214,233.0,67.0,167.0,365.0
10116,06037550901,550901,06,037,Los Angeles County,California,3668,641,17.475,116,3.162,178,4.853,2596,70.774,210.0,163.0,140.0,387.0
10117,06037920029,920029,06,037,Los Angeles County,California,3734,2294,61.435,79,2.116,278,7.445,939,25.147,403.0,81.0,213.0,286.0
10120,06037102103,102103,06,037,Los Angeles County,California,1841,1264,68.658,39,2.118,205,11.135,298,16.187,209.0,72.0,223.0,68.0
10123,06037432000,432000,06,037,Los Angeles County,California,7479,1986,26.554,67,0.896,4254,56.879,1002,13.398,354.0,64.0,469.0,344.0
10128,06037102105,102105,06,037,Los Angeles County,California,1525,166,10.885,0,0.0,128,8.393,1193,78.23,126.0,132.0,155.0,444.0
10129,06037460100,460100,06,037,Los Angeles County,California,6147,3809,61.965,949,15.438,237,3.856,910,14.804,304.0,238.0,111.0,269.0
10131,06037404903,404903,06,037,Los Angeles County,California,2253,111,4.927,8,0.355,338,15.002,1726,76.609,105.0,13.0,124.0,342.0
10145,06037403312,403312,06,037,Los Angeles County,California,5010,1215,24.251,211,4.212,1573,31.397,1927,38.463,210.0,204.0,203.0,289.0
10149,06037310602,310602,06,037,Los Angeles County,California,2677,1333,49.795,342,12.775,487,18.192,502,18.752,219.0,280.0,252.0,162.0
10150,06037533804,533804,06,037,Los Angeles County,California,4213,98,2.326,0,0.0,9,0.214,4079,96.819,78.0,132.0,15.0,497.0
10153,06037201302,201302,06,037,Los Angeles County,California,4108,1278,31.11,278,6.767,1577,38.389,890,21.665,185.0,158.0,296.0,221.0
10156,06037920339,920339,06,037,Los Angeles County,California,5708,3163,55.413,29,0.508,1660,29.082,769,13.472,320.0,45.0,378.0,198.0
10158,06037201301,201301,06,037,Los Angeles County,California,3217,203,6.31,10,0.311,501,15.574,2441,75.878,61.0,15.0,177.0,342.0
10159,06037302302,302302,06,037,Los Angeles County,California,5243,2603,49.647,96,1.831,895,17.07,1587,30.269,363.0,84.0,305.0,263.0
10164,06037602801,602801,06,037,Los Angeles County,California,3417,0,0.0,1311,38.367,72,2.107,2004,58.648,132.0,259.0,109.0,393.0
10167,06037552601,552601,06,037,Los Angeles County,California,5382,163,3.029,18,0.334,228,4.236,4973,92.401,108.0,29.0,146.0,712.0
10168,06037600602,600602,06,037,Los Angeles County,California,2632,4,0.152,738,28.04,121,4.597,1644,62.462,7.0,312.0,167.0,383.0
10172,06037221110,221110,06,037,Los Angeles County,California,3408,132,3.873,28,0.822,225,6.602,2994,87.852,158.0,46.0,117.0,418.0
10174,06037181500,181500,06,037,Los Angeles County,California,3793,1090,28.737,35,0.923,1086,28.632,1308,34.485,180.0,56.0,143.0,268.0
10181,06037117405,117405,06,037,Los Angeles County,California,3723,17,0.457,32,0.86,0,0.0,3598,96.642,28.0,50.0,132.0,452.0
10183,06037532303,532303,06,037,Los Angeles County,California,4099,131,3.196,0,0.0,21,0.512,3913,95.462,74.0,132.0,29.0,402.0
10184,06037620305,620305,06,037,Los Angeles County,California,5356,4295,80.19,0,0.0,360,6.721,433,8.084,469.0,132.0,204.0,185.0
10188,06037300901,300901,06,037,Los Angeles County,California,6667,4232,63.477,34,0.51,1542,23.129,823,12.344,422.0,41.0,324.0,191.0
10191,06037265100,265100,06,037,Los Angeles County,California,2200,1849,84.045,55,2.5,187,8.5,17,0.773,188.0,53.0,123.0,22.0
10195,06037264102,264102,06,037,Los Angeles County,California,3284,2280,69.428,0,0.0,388,11.815,544,16.565,223.0,132.0,213.0,417.0
10198,06037219010,219010,06,037,Los Angeles County,California,2881,101,3.506,815,28.289,67,2.326,1836,63.728,107.0,276.0,49.0,333.0
10205,06037980013,980013,06,037,Los Angeles County,California,0,0,,0,,0,,0,,132.0,132.0,132.0,132.0
10206,06037480102,480102,06,037,Los Angeles County,California,4047,779,19.249,0,0.0,2014,49.765,1174,29.009,180.0,132.0,255.0,285.0
10215,06037106649,106649,06,037,Los Angeles County,California,2556,351,13.732,44,1.721,605,23.67,1465,57.316,150.0,62.0,230.0,387.0
10217,06037228600,228600,06,037,Los Angeles County,California,4915,0,0.0,752,15.3,0,0.0,4153,84.496,132.0,323.0,132.0,641.0
10218,06037900103,900103,06,037,Los Angeles County,California,6350,2211,34.819,977,15.386,33,0.52,3087,48.614,522.0,413.0,38.0,725.0
10220,06037217100,217100,06,037,Los Angeles County,California,5887,1160,19.704,1988,33.769,288,4.892,2330,39.579,267.0,405.0,156.0,439.0
10226,06037190902,190902,06,037,Los Angeles County,California,3862,917,23.744,204,5.282,327,8.467,2333,60.409,198.0,113.0,153.0,402.0
10227,06037301000,301000,06,037,Los Angeles County,California,5083,3161,62.188,69,1.357,694,13.653,1046,20.578,914.0,66.0,268.0,314.0
10228,06037503201,503201,06,037,Los Angeles County,California,4266,888,20.816,17,0.398,162,3.797,3150,73.84,215.0,20.0,121.0,300.0
10238,06037910501,910501,06,037,Los Angeles County,California,5510,580,10.526,1675,30.399,118,2.142,2985,54.174,145.0,395.0,131.0,733.0
10240,06037124700,124700,06,037,Los Angeles County,California,4483,3384,75.485,130,2.9,341,7.607,544,12.135,334.0,88.0,207.0,524.0
10242,06037212305,212305,06,037,Los Angeles County,California,3259,98,3.007,208,6.382,398,12.212,2543,78.03,88.0,125.0,209.0,400.0
10244,06037541604,541604,06,037,Los Angeles County,California,6373,0,0.0,1013,15.895,7,0.11,5283,82.897,132.0,331.0,11.0,497.0
10245,06037602507,602507,06,037,Los Angeles County,California,4339,315,7.26,2031,46.808,151,3.48,1827,42.106,196.0,337.0,100.0,491.0
10248,06037235100,235100,06,037,Los Angeles County,California,4518,114,2.523,3236,71.625,275,6.087,707,15.649,87.0,407.0,169.0,378.0
10249,06037541400,541400,06,037,Los Angeles County,California,7454,36,0.483,1258,16.877,0,0.0,6160,82.64,37.0,340.0,132.0,801.0
10252,06037570303,570303,06,037,Los Angeles County,California,4178,623,14.911,954,22.834,45,1.077,2463,58.952,138.0,306.0,49.0,415.0
10253,06037117201,117201,06,037,Los Angeles County,California,4464,546,12.231,328,7.348,352,7.885,3195,71.573,237.0,191.0,249.0,608.0
10259,06037209102,209102,06,037,Los Angeles County,California,4763,163,3.422,387,8.125,671,14.088,3528,74.071,111.0,169.0,175.0,500.0
10265,06037301400,301400,06,037,Los Angeles County,California,4097,3663,89.407,0,0.0,278,6.785,133,3.246,371.0,132.0,118.0,85.0
10269,06037532001,532001,06,037,Los Angeles County,California,3370,170,5.045,18,0.534,31,0.92,3151,93.501,105.0,28.0,50.0,314.0
10272,06037621001,621001,06,037,Los Angeles County,California,4395,3464,78.817,34,0.774,319,7.258,427,9.716,319.0,32.0,182.0,167.0
10281,06037191110,191110,06,037,Los Angeles County,California,4225,2125,50.296,246,5.822,611,14.462,1185,28.047,510.0,117.0,262.0,266.0
10282,06037106520,106520,06,037,Los Angeles County,California,5654,423,7.481,104,1.839,66,1.167,4995,88.345,127.0,155.0,55.0,778.0
10288,06037900803,900803,06,037,Los Angeles County,California,9117,2212,24.262,1786,19.59,988,10.837,3953,43.359,530.0,817.0,516.0,818.0
10290,06037432901,432901,06,037,Los Angeles County,California,4344,284,6.538,37,0.852,2728,62.799,1231,28.338,140.0,61.0,343.0,324.0
10294,06037431200,431200,06,037,Los Angeles County,California,6392,733,11.467,421,6.586,452,7.071,4767,74.578,238.0,127.0,204.0,566.0
10295,06037920114,920114,06,037,Los Angeles County,California,5634,2845,50.497,192,3.408,1028,18.246,1056,18.743,417.0,183.0,255.0,323.0
10297,06037900508,900508,06,037,Los Angeles County,California,3066,1236,40.313,229,7.469,415,13.536,1186,38.682,337.0,202.0,292.0,339.0
10298,06037221820,221820,06,037,Los Angeles County,California,3060,1323,43.235,165,5.392,939,30.686,557,18.203,447.0,80.0,223.0,181.0
10299,06037534501,534501,06,037,Los Angeles County,California,6001,250,4.166,0,0.0,52,0.867,5699,94.968,158.0,132.0,70.0,619.0
10304,06037208502,208502,06,037,Los Angeles County,California,3969,80,2.016,220,5.543,540,13.605,3099,78.08,72.0,209.0,195.0,587.0
10314,06037463800,463800,06,037,Los Angeles County,California,3473,2414,69.508,20,0.576,611,17.593,289,8.321,210.0,21.0,179.0,88.0
10315,06037407400,407400,06,037,Los Angeles County,California,2013,42,2.086,218,10.83,671,33.333,1082,53.751,36.0,239.0,229.0,247.0
10318,06037542402,542402,06,037,Los Angeles County,California,3054,39,1.277,1308,42.829,0,0.0,1472,48.199,45.0,244.0,132.0,409.0
10321,06037651222,651222,06,037,Los Angeles County,California,6103,2844,46.6,0,0.0,2385,39.079,557,9.127,369.0,132.0,423.0,248.0
10327,06037128303,128303,06,037,Los Angeles County,California,3428,253,7.38,41,1.196,54,1.575,3080,89.848,219.0,47.0,65.0,477.0
10333,06037503106,503106,06,037,Los Angeles County,California,3772,973,25.795,42,1.113,127,3.367,2615,69.327,329.0,66.0,98.0,516.0
10339,06037408134,408134,06,037,Los Angeles County,California,2500,342,13.68,171,6.84,1193,47.72,726,29.04,149.0,96.0,185.0,122.0
10346,06037104108,104108,06,037,Los Angeles County,California,4994,220,4.405,426,8.53,85,1.702,4244,84.982,128.0,170.0,101.0,614.0
10347,06037113234,113234,06,037,Los Angeles County,California,4638,1076,23.2,191,4.118,796,17.163,2561,55.218,165.0,185.0,235.0,356.0
10351,06037900602,900602,06,037,Los Angeles County,California,5728,1741,30.395,355,6.198,81,1.414,3507,61.226,450.0,174.0,71.0,634.0
10352,06037406902,406902,06,037,Los Angeles County,California,3535,193,5.46,72,2.037,302,8.543,2968,83.96,75.0,113.0,129.0,428.0
10359,06037207101,207101,06,037,Los Angeles County,California,2689,141,5.244,89,3.31,2011,74.786,448,16.66,95.0,118.0,247.0,401.0
10360,06037232700,232700,06,037,Los Angeles County,California,5318,18,0.338,1522,28.62,0,0.0,3744,70.402,27.0,285.0,132.0,420.0
10361,06037530802,530802,06,037,Los Angeles County,California,3380,59,1.746,70,2.071,114,3.373,3114,92.13,55.0,72.0,85.0,388.0
10363,06037134201,134201,06,037,Los Angeles County,California,4530,989,21.832,113,2.494,422,9.316,2914,64.327,192.0,144.0,207.0,492.0
10364,06037262303,262303,06,037,Los Angeles County,California,3049,2874,94.26,0,0.0,35,1.148,28,0.918,222.0,132.0,31.0,32.0
10365,06037501200,501200,06,037,Los Angeles County,California,4507,1005,22.299,99,2.197,134,2.973,3203,71.067,219.0,78.0,150.0,566.0
10369,06037106020,106020,06,037,Los Angeles County,California,5121,920,17.965,215,4.198,245,4.784,3479,67.936,319.0,216.0,102.0,684.0
10370,06037543604,543604,06,037,Los Angeles County,California,5937,509,8.573,111,1.87,2679,45.124,1831,30.84,200.0,136.0,627.0,390.0
10373,06037128302,128302,06,037,Los Angeles County,California,4386,548,12.494,167,3.808,135,3.078,3219,73.393,177.0,113.0,151.0,569.0
10374,06037220100,220100,06,037,Los Angeles County,California,2288,22,0.962,1355,59.222,267,11.67,535,23.383,35.0,209.0,119.0,122.0
10378,06037554512,554512,06,037,Los Angeles County,California,5707,834,14.614,140,2.453,4003,70.142,596,10.443,142.0,75.0,286.0,176.0
10380,06037534700,534700,06,037,Los Angeles County,California,4137,79,1.91,0,0.0,0,0.0,4058,98.09,50.0,132.0,132.0,329.0
10383,06037213320,213320,06,037,Los Angeles County,California,2619,52,1.985,200,7.637,700,26.728,1667,63.65,47.0,152.0,182.0,472.0
10387,06037127400,127400,06,037,Los Angeles County,California,6463,688,10.645,233,3.605,377,5.833,5044,78.044,250.0,173.0,222.0,602.0
10389,06037224410,224410,06,037,Los Angeles County,California,3029,196,6.471,152,5.018,919,30.34,1753,57.874,87.0,144.0,303.0,435.0
10395,06037320300,320300,06,037,Los Angeles County,California,6960,165,2.371,0,0.0,36,0.517,6676,95.92,116.0,132.0,39.0,645.0
10397,06037482702,482702,06,037,Los Angeles County,California,2461,220,8.939,0,0.0,1008,40.959,1111,45.144,125.0,132.0,270.0,200.0
10400,06037108103,108103,06,037,Los Angeles County,California,3568,1952,54.709,186,5.213,1099,30.802,269,7.539,341.0,202.0,174.0,124.0
10405,06037221220,221220,06,037,Los Angeles County,California,3464,106,3.06,5,0.144,247,7.13,3036,87.644,80.0,9.0,128.0,390.0
10409,06037131702,131702,06,037,Los Angeles County,California,3568,1038,29.092,81,2.27,429,12.024,1951,54.68,301.0,113.0,252.0,474.0
10410,06037800325,800325,06,037,Los Angeles County,California,3237,2969,91.721,11,0.34,38,1.174,201,6.209,343.0,17.0,41.0,102.0
10419,06037901101,901101,06,037,Los Angeles County,California,5494,2291,41.7,870,15.835,226,4.114,1924,35.02,439.0,527.0,148.0,447.0
10420,06037300502,300502,06,037,Los Angeles County,California,6274,2946,46.956,45,0.717,2087,33.264,829,13.213,412.0,43.0,497.0,207.0
10421,06037480011,480011,06,037,Los Angeles County,California,5719,1247,21.805,85,1.486,2493,43.592,1837,32.121,300.0,96.0,395.0,573.0
10426,06037311500,311500,06,037,Los Angeles County,California,5543,3490,62.962,182,3.283,433,7.812,1152,20.783,347.0,135.0,173.0,283.0
10429,06037203720,203720,06,037,Los Angeles County,California,4551,32,0.703,0,0.0,56,1.23,4463,98.066,49.0,132.0,70.0,514.0
10441,06037302002,302002,06,037,Los Angeles County,California,3966,2524,63.641,247,6.228,521,13.137,589,14.851,485.0,178.0,209.0,151.0
10446,06037265305,265305,06,037,Los Angeles County,California,3738,1745,46.683,173,4.628,1138,30.444,493,13.189,348.0,103.0,224.0,214.0
10450,06037553901,553901,06,037,Los Angeles County,California,6646,561,8.441,347,5.221,545,8.2,5184,78.002,167.0,175.0,159.0,539.0
10455,06037980008,980008,06,037,Los Angeles County,California,190,29,15.263,0,0.0,0,0.0,161,84.737,46.0,132.0,132.0,264.0
10456,06037294421,294421,06,037,Los Angeles County,California,3477,393,11.303,167,4.803,223,6.414,2602,74.835,238.0,138.0,166.0,668.0
10461,06037920011,920011,06,037,Los Angeles County,California,218,71,32.569,25,11.468,8,3.67,60,27.523,44.0,42.0,14.0,72.0
10466,06037208710,208710,06,037,Los Angeles County,California,4517,299,6.619,271,6.0,2743,60.726,1194,26.433,104.0,172.0,339.0,423.0
10467,06037570702,570702,06,037,Los Angeles County,California,2396,920,38.397,86,3.589,467,19.491,874,36.477,184.0,114.0,174.0,178.0
10472,06037702102,702102,06,037,Los Angeles County,California,6404,4769,74.469,88,1.374,597,9.322,543,8.479,363.0,52.0,293.0,184.0
10479,06037920034,920034,06,037,Los Angeles County,California,3373,1643,48.71,41,1.216,237,7.026,1283,38.037,218.0,39.0,163.0,418.0
10480,06037183104,183104,06,037,Los Angeles County,California,2238,363,16.22,103,4.602,403,18.007,1344,60.054,180.0,93.0,177.0,334.0
10481,06037228720,228720,06,037,Los Angeles County,California,5123,124,2.42,681,13.293,0,0.0,4308,84.091,128.0,243.0,132.0,552.0
10486,06037189902,189902,06,037,Los Angeles County,California,4887,3853,78.842,174,3.56,206,4.215,475,9.72,376.0,147.0,122.0,163.0
10496,06037301206,301206,06,037,Los Angeles County,California,5292,2893,54.667,62,1.172,1497,28.288,712,13.454,567.0,75.0,479.0,375.0
10497,06037481713,481713,06,037,Los Angeles County,California,2489,48,1.928,0,0.0,2350,94.415,91,3.656,55.0,132.0,320.0,100.0
10498,06037572900,572900,06,037,Los Angeles County,California,6178,98,1.586,445,7.203,704,11.395,4209,68.129,67.0,159.0,310.0,555.0
10501,06037434004,434004,06,037,Los Angeles County,California,2566,79,3.079,0,0.0,208,8.106,2271,88.504,73.0,132.0,184.0,265.0
10506,06037232120,232120,06,037,Los Angeles County,California,4150,0,0.0,881,21.229,0,0.0,3239,78.048,132.0,215.0,132.0,471.0
10507,06037570003,570003,06,037,Los Angeles County,California,4455,1882,42.245,286,6.42,611,13.715,1494,33.535,282.0,157.0,180.0,316.0
10508,06037603801,603801,06,037,Los Angeles County,California,4717,533,11.3,813,17.236,469,9.943,2719,57.643,152.0,255.0,230.0,746.0
10512,06037601600,601600,06,037,Los Angeles County,California,4773,253,5.301,45,0.943,0,0.0,4475,93.757,239.0,42.0,132.0,904.0
10514,06037620522,620522,06,037,Los Angeles County,California,4347,2564,58.983,269,6.188,690,15.873,534,12.284,283.0,131.0,211.0,157.0
10516,06037189800,189800,06,037,Los Angeles County,California,3487,2985,85.604,154,4.416,105,3.011,193,5.535,261.0,118.0,71.0,95.0
10517,06037433401,433401,06,037,Los Angeles County,California,2884,76,2.635,0,0.0,678,23.509,2130,73.856,55.0,132.0,162.0,369.0
10519,06037186301,186301,06,037,Los Angeles County,California,3199,302,9.44,60,1.876,506,15.817,2317,72.429,137.0,57.0,287.0,383.0
10522,06037134800,134800,06,037,Los Angeles County,California,5697,2166,38.02,176,3.089,664,11.655,2567,45.059,236.0,200.0,205.0,435.0
10526,06037670411,670411,06,037,Los Angeles County,California,4166,2294,55.065,9,0.216,1443,34.638,256,6.145,199.0,16.0,213.0,85.0
10537,06037239502,239502,06,037,Los Angeles County,California,2887,6,0.208,568,19.674,0,0.0,2308,79.945,12.0,190.0,132.0,412.0
10549,06037209200,209200,06,037,Los Angeles County,California,1961,182,9.281,170,8.669,449,22.896,1134,57.828,89.0,113.0,162.0,373.0
10551,06037208301,208301,06,037,Los Angeles County,California,2473,0,0.0,0,0.0,79,3.195,2394,96.805,132.0,132.0,77.0,541.0
10566,06037600304,600304,06,037,Los Angeles County,California,2851,13,0.456,1503,52.718,0,0.0,1335,46.826,22.0,494.0,132.0,248.0
10567,06037910606,910606,06,037,Los Angeles County,California,2602,712,27.364,284,10.915,33,1.268,1546,59.416,256.0,195.0,34.0,393.0
10568,06037300902,300902,06,037,Los Angeles County,California,1954,1308,66.94,91,4.657,250,12.794,263,13.46,159.0,126.0,73.0,173.0
10569,06037320201,320201,06,037,Los Angeles County,California,4689,179,3.817,0,0.0,0,0.0,4510,96.183,111.0,132.0,132.0,916.0
10571,06037242200,242200,06,037,Los Angeles County,California,6843,58,0.848,2243,32.778,9,0.132,4521,66.068,49.0,312.0,15.0,494.0
10577,06037104703,104703,06,037,Los Angeles County,California,2512,76,3.025,0,0.0,102,4.061,2323,92.476,69.0,132.0,163.0,455.0
10578,06037408402,408402,06,037,Los Angeles County,California,5718,1591,27.824,42,0.735,1109,19.395,2952,51.626,381.0,66.0,213.0,474.0
10581,06037602105,602105,06,037,Los Angeles County,California,4032,342,8.482,752,18.651,275,6.82,2595,64.36,153.0,263.0,205.0,479.0
10584,06037212800,212800,06,037,Los Angeles County,California,4148,341,8.221,452,10.897,1396,33.655,1905,45.926,111.0,176.0,353.0,468.0
10585,06037224010,224010,06,037,Los Angeles County,California,2198,129,5.869,170,7.734,82,3.731,1775,80.755,75.0,95.0,63.0,364.0
10587,06037602506,602506,06,037,Los Angeles County,California,4129,130,3.148,1704,41.269,213,5.159,1351,32.72,98.0,381.0,164.0,499.0
10597,06037800410,800410,06,037,Los Angeles County,California,3672,2539,69.145,172,4.684,177,4.82,393,10.703,438.0,90.0,113.0,150.0
10604,06037532002,532002,06,037,Los Angeles County,California,3459,94,2.718,0,0.0,20,0.578,3311,95.721,85.0,132.0,34.0,566.0
10610,06037212101,212101,06,037,Los Angeles County,California,2478,161,6.497,131,5.287,1183,47.74,978,39.467,92.0,89.0,263.0,351.0
10611,06037197700,197700,06,037,Los Angeles County,California,5488,716,13.047,26,0.474,3027,55.157,1661,30.266,212.0,29.0,344.0,305.0
10614,06037201503,201503,06,037,Los Angeles County,California,3182,17,0.534,0,0.0,173,5.437,2983,93.746,18.0,132.0,85.0,412.0
10615,06037651102,651102,06,037,Los Angeles County,California,3444,1689,49.042,15,0.436,1108,32.172,554,16.086,235.0,24.0,245.0,213.0
10616,06037240500,240500,06,037,Los Angeles County,California,5884,99,1.683,2380,40.449,0,0.0,3374,57.342,121.0,493.0,132.0,597.0
10617,06037535002,535002,06,037,Los Angeles County,California,3165,132,4.171,154,4.866,0,0.0,2879,90.964,142.0,101.0,132.0,368.0
10623,06037403324,403324,06,037,Los Angeles County,California,7203,1471,20.422,81,1.125,4778,66.333,699,9.704,282.0,91.0,592.0,242.0
10628,06037403321,403321,06,037,Los Angeles County,California,5880,1533,26.071,220,3.741,2499,42.5,1559,26.514,309.0,121.0,292.0,239.0
10629,06037291300,291300,06,037,Los Angeles County,California,2332,554,23.756,173,7.419,846,36.278,553,23.714,183.0,106.0,126.0,151.0
10630,06037920039,920039,06,037,Los Angeles County,California,1718,1260,73.341,0,0.0,169,9.837,172,10.012,227.0,132.0,142.0,188.0
10632,06037109700,109700,06,037,Los Angeles County,California,4617,2038,44.141,43,0.931,530,11.479,1863,40.351,264.0,39.0,249.0,561.0
10635,06037111206,111206,06,037,Los Angeles County,California,4500,2341,52.022,508,11.289,618,13.733,958,21.289,429.0,445.0,181.0,309.0
10636,06037575202,575202,06,037,Los Angeles County,California,4870,238,4.887,149,3.06,1466,30.103,3017,61.951,154.0,85.0,301.0,509.0
10642,06037212701,212701,06,037,Los Angeles County,California,2592,249,9.606,78,3.009,1770,68.287,495,19.097,150.0,112.0,332.0,122.0
10647,06037133000,133000,06,037,Los Angeles County,California,4319,942,21.811,81,1.875,777,17.99,2457,56.888,264.0,84.0,378.0,515.0
10651,06037431400,431400,06,037,Los Angeles County,California,4158,1310,31.506,57,1.371,1751,42.112,1017,24.459,257.0,77.0,276.0,221.0
10654,06037195903,195903,06,037,Los Angeles County,California,2613,420,16.073,129,4.937,388,14.849,1577,60.352,141.0,140.0,138.0,356.0
10658,06037406200,406200,06,037,Los Angeles County,California,4990,1335,26.754,137,2.745,804,16.112,2663,53.367,261.0,94.0,283.0,472.0
10659,06037430400,430400,06,037,Los Angeles County,California,4598,1459,31.731,82,1.783,2407,52.349,545,11.853,224.0,107.0,331.0,166.0
