geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,state,school district (elementary)
2512690,"Westhampton School District, Massachusetts",1825.0,,112.0,,25,12690
2512870,"Whately School District, Massachusetts",1433.0,,207.0,,25,12870
2512990,"Williamsburg School District, Massachusetts",2523.0,,200.0,,25,12990
2513020,"Williamstown School District, Massachusetts",7759.0,,28.0,,25,13020
2513290,"Wrentham School District, Massachusetts",11734.0,,21.0,,25,13290
2599999,"Remainder of Massachusetts, Massachusetts",6431443.0,,572.0,,25,99999
2513321,"Farmington River Regional School District, Massachusetts",2392.0,,209.0,,25,13321
2510860,"Somerset School District, Massachusetts",18207.0,,28.0,,25,10860
2513260,"Worthington School District, Massachusetts",1258.0,,143.0,,25,13260
2600009,"Bloomfield Township School District 7F, Michigan",253.0,,48.0,,26,00009
2600010,"Sigel Township School District 3F, Michigan",71.0,,19.0,,26,00010
2600011,"Sigel Township School District 4F, Michigan",76.0,,24.0,,26,00011
2600105,"Big Jackson School District, Michigan",462.0,,67.0,,26,00105
2603270,"Arvon Township School District, Michigan",443.0,,71.0,,26,03270
2603660,"Autrain-Onota Public Schools, Michigan",774.0,,116.0,,26,03660
2603960,"Bangor Township School District 8, Michigan",207.0,,54.0,,26,03960
2605100,"Berlin Township School District 3, Michigan",264.0,,72.0,,26,05100
2606300,"Bois Blanc Pines School District, Michigan",78.0,,28.0,,26,06300
2609630,"Church School District, Michigan",121.0,,35.0,,26,09630
2610230,"Colfax Township School District 1F, Michigan",186.0,,49.0,,26,10230
2612660,"Easton Township School District 6, Michigan",527.0,,125.0,,26,12660
2613140,"Elm River Township School District, Michigan",405.0,,258.0,,26,13140
2613680,"Excelsior Township School District 1, Michigan",372.0,,82.0,,26,13680
2615510,"Ganges School District 4, Michigan",364.0,,70.0,,26,15510
2616560,"Grant Township School District 2, Michigan",178.0,,44.0,,26,16560
2617340,"Hagar Township School District 6, Michigan",442.0,,117.0,,26,17340
2619290,"Ionia Township School District 2, Michigan",991.0,,234.0,,26,19290
2622830,"Mar Lee School District, Michigan",1529.0,,173.0,,26,22830
2624540,"Moran Township School District, Michigan",821.0,,131.0,,26,24540
2626100,"Nottawa Community School, Michigan",1569.0,,221.0,,26,26100
2626430,"Oneida Township School District 3, Michigan",61.0,,19.0,,26,26430
2629190,"Powell Township Schools, Michigan",532.0,,145.0,,26,29190
2631830,"Sigel Township School District 6, Michigan",163.0,,72.0,,26,31830
2632070,"Sodus Township School District 5, Michigan",245.0,,68.0,,26,32070
2632970,"Stanton Township Public Schools, Michigan",1327.0,,196.0,,26,32970
2634860,"Verona Township School District 1F, Michigan",153.0,,23.0,,26,34860
2635790,"Wells Township School District, Michigan",208.0,,68.0,,26,35790
2699999,"Remainder of Michigan, Michigan",9944666.0,,548.0,,26,99999
2728960,"Pine Point Public School District, Minnesota",382.0,,116.0,,27,28960
2799999,"Remainder of Minnesota, Minnesota",5519731.0,,264.0,,27,99999
2700388,"Round Lake-Brewster Public Schools, Minnesota",1748.0,,114.0,,27,00388
2707110,"Browns Valley Public School District, Minnesota",760.0,,92.0,,27,07110
2715540,"Ivanhoe Public School District, Minnesota",1261.0,,116.0,,27,15540
2718390,"Lynd Public School District, Minnesota",1118.0,,136.0,,27,18390
2721210,"Milroy Public School District, Minnesota",654.0,,72.0,,27,21210
2733720,"Nett Lake Public School District, Minnesota",489.0,,104.0,,27,33720
2717460,"Lake Benton Public School District, Minnesota",1215.0,,113.0,,27,17460
2903040,"Altenburg 48 School District, Missouri",1135.0,,195.0,,29,03040
2904080,"Avenue City R-IX School District, Missouri",1180.0,,257.0,,29,04080
2904110,"Avilla R-XIII School District, Missouri",1613.0,,289.0,,29,04110
2904590,"Belleview R-III School District, Missouri",1440.0,,219.0,,29,04590
2905190,"Blackwater R-II School District, Missouri",799.0,,110.0,,29,05190
2905400,"Boncl R-X School District, Missouri",547.0,,125.0,,29,05400
2906540,"Callao C-8 School District, Missouri",695.0,,137.0,,29,06540
2907320,"Nell Holcomb R-IV School District, Missouri",2754.0,,345.0,,29,07320
2910230,"Cowgill R-VI School District, Missouri",368.0,,66.0,,29,10230
2908340,"Centerville R-I School District, Missouri",906.0,,175.0,,29,08340
2908790,"Livingston County R-III School District, Missouri",723.0,,163.0,,29,08790
2909090,"Clarksburg C-2 School District, Missouri",845.0,,166.0,,29,09090
2910470,"Davis R-XII School District, Missouri",562.0,,130.0,,29,10470
2910650,"North Wood R-IV School District, Missouri",1980.0,,329.0,,29,10650
2910710,"Dent-Phelps R-III School District, Missouri",3041.0,,340.0,,29,10710
2911010,"Skyline R-II School District, Missouri",1338.0,,403.0,,29,11010
2911040,"Plainview R-VIII School District, Missouri",1205.0,,288.0,,29,11040
2911160,"East Lynne 40 School District, Missouri",1317.0,,177.0,,29,11160
2911850,"Fairview R-XI School District, Missouri",4166.0,,535.0,,29,11850
2912450,"Spring Bluff R-XV School District, Missouri",1936.0,,312.0,,29,12450
2912480,"Strain-Japan R-XVI School District, Missouri",872.0,,142.0,,29,12480
2912510,"Franklin County R-II School District, Missouri",1296.0,,199.0,,29,12510
2912720,"Gasconade C-4 School District, Missouri",993.0,,209.0,,29,12720
2912840,"Gilliam C-4 School District, Missouri",313.0,,77.0,,29,12840
2913260,"Green Forest R-II School District, Missouri",1966.0,,339.0,,29,13260
2913440,"Pleasant View R-VI School District, Missouri",451.0,,78.0,,29,13440
2914520,"Holliday C-2 School District, Missouri",439.0,,98.0,,29,14520
2915060,"Junction Hill C-12 School District, Missouri",2034.0,,275.0,,29,15060
2915180,"Glenwood R-VIII School District, Missouri",2218.0,,290.0,,29,15180
2915210,"Howell Valley R-I School District, Missouri",1783.0,,265.0,,29,15210
2915240,"Hudson R-IX School District, Missouri",441.0,,101.0,,29,15240
2916230,"Jefferson County R-VII School District, Missouri",6745.0,,489.0,,29,16230
2916470,"Kelso C-7 School District, Missouri",2356.0,,304.0,,29,16470
2916620,"Kingston 42 School District, Missouri",433.0,,103.0,,29,16620
2916710,"Kirbyville R-VI School District, Missouri",3105.0,,368.0,,29,16710
2917000,"Laclede County C-5 School District, Missouri",3808.0,,665.0,,29,17000
2917910,"Laredo R-VII School District, Missouri",482.0,,84.0,,29,17910
2918330,"Leesville R-IX School District, Missouri",1212.0,,196.0,,29,18330
2919200,"Lonedell R-XIV School District, Missouri",3643.0,,619.0,,29,19200
2919950,"Manes R-V School District, Missouri",514.0,,128.0,,29,19950
2920340,"Mark Twain R-VIII School District, Missouri",513.0,,74.0,,29,20340
2920840,"Miami R-I School District, Missouri",523.0,,127.0,,29,20840
2920880,"Middle Grove C-1 School District, Missouri",569.0,,144.0,,29,20880
2921030,"Mirabile C-1 School District, Missouri",364.0,,53.0,,29,21030
2921060,"Missouri City 56 School District, Missouri",749.0,,162.0,,29,21060
2921150,"High Point R-III School District, Missouri",918.0,,145.0,,29,21150
2921180,"Moniteau County R-V School District, Missouri",1212.0,,181.0,,29,21180
2922110,"New York R-IV School District, Missouri",296.0,,61.0,,29,22110
2923040,"Oak Hill R-I School District, Missouri",1595.0,,313.0,,29,23040
2923370,"Thornfield R-I School District, Missouri",639.0,,155.0,,29,23370
2924690,"Pettis County R-XII School District, Missouri",1250.0,,237.0,,29,24690
2925080,"Phelps County R-III School District, Missouri",1926.0,,294.0,,29,25080
2926190,"Renick R-V School District, Missouri",1136.0,,196.0,,29,26190
2926370,"Richards R-V School District, Missouri",3832.0,,552.0,,29,26370
2926550,"Ripley County R-III School District, Missouri",750.0,,148.0,,29,26550
2926580,"Ripley County R-IV School District, Missouri",716.0,,168.0,,29,26580
2926940,"Roscoe C-1 School District, Missouri",765.0,,191.0,,29,26940
2927330,"Hardeman R-X School District, Missouri",566.0,,122.0,,29,27330
2928770,"Spickard R-II School District, Missouri",683.0,,177.0,,29,28770
2927450,"Orearville R-IV School District, Missouri",333.0,,76.0,,29,27450
2928080,"Shawnee R-III School District, Missouri",691.0,,116.0,,29,28080
2928200,"Shell Knob 78 School District, Missouri",2629.0,,510.0,,29,28200
2929670,"Strasburg C-3 School District, Missouri",1523.0,,518.0,,29,29670
2929730,"Success R-VI School District, Missouri",1216.0,,242.0,,29,29730
2929820,"Sunrise R-IX School District, Missouri",3494.0,,450.0,,29,29820
2929850,"Swedeborg R-III School District, Missouri",727.0,,163.0,,29,29850
2929910,"Taneyville R-II School District, Missouri",1609.0,,256.0,,29,29910
2931230,"Richwoods R-VII School District, Missouri",1753.0,,330.0,,29,31230
2931890,"Westview C-6 School District, Missouri",1288.0,,282.0,,29,31890
2999999,"Remainder of Missouri, Missouri",5989785.0,,2470.0,,29,99999
2923790,"Pemiscot County R-III School District, Missouri",1026.0,,179.0,,29,23790
2926040,"Raymondville R-VII School District, Missouri",1332.0,,273.0,,29,26040
3011790,"Gallatin Gateway Elementary School District, Montana",1745.0,,239.0,,30,11790
3011820,"Gardiner Elementary School District, Montana",1350.0,,188.0,,30,11820
3011990,"Ross Elementary School District, Montana",6.0,,5.0,,30,11990
3012060,"Sand Springs Elementary School District, Montana",224.0,,76.0,,30,12060
3012270,"Geyser Elementary School District, Montana",371.0,,81.0,,30,12270
3012350,"Gildford Colony Elementary School District, Montana",99.0,,59.0,,30,12350
3012510,"Glendive Elementary School District, Montana",8006.0,,141.0,,30,12510
3012570,"Gold Creek Elementary School District, Montana",280.0,,87.0,,30,12570
3012600,"Golden Ridge Elementary School District, Montana",164.0,,43.0,,30,12600
3012900,"Grant Elementary School District, Montana",145.0,,42.0,,30,12900
3012960,"Grass Range Elementary School District, Montana",589.0,,161.0,,30,12960
3013040,"Great Falls Elementary School District, Montana",72586.0,,488.0,,30,13040
3013110,"Greenfield Elementary School District, Montana",530.0,,102.0,,30,13110
3013140,"Greycliff Elementary School District, Montana",320.0,,89.0,,30,13140
3013200,"Hall Elementary School District, Montana",391.0,,123.0,,30,13200
3013280,"Hawks Home Elementary School District, Montana",150.0,,53.0,,30,13280
3013310,"Hardin Elementary School District, Montana",9914.0,,304.0,,30,13310
3013395,"Harlem Elementary School District, Montana",2660.0,,153.0,,30,13395
3013440,"Harlowton Elementary School District, Montana",1936.0,,71.0,,30,13440
3013560,"Havre Elementary School District, Montana",12314.0,,233.0,,30,13560
3013800,"Helena Flats Elementary School District, Montana",1906.0,,285.0,,30,13800
3013860,"Hellgate Elementary School District, Montana",13699.0,,903.0,,30,13860
3013890,"Helmville Elementary School District, Montana",259.0,,72.0,,30,13890
3014150,"Cottonwood Elementary School District (Hill County), Montana",309.0,,101.0,,30,14150
3014340,"Hinsdale Elementary School District, Montana",491.0,,152.0,,30,14340
3014820,"Independent Elementary School District, Montana",2571.0,,305.0,,30,14820
3015060,"Jackson Elementary School District, Montana",127.0,,48.0,,30,15060
3015200,"Joliet Elementary School District, Montana",1962.0,,180.0,,30,15200
3015340,"Jordan Elementary School District, Montana",665.0,,115.0,,30,15340
3015360,"Judith Gap Elementary School District, Montana",296.0,,95.0,,30,15360
3015450,"Kalispell Elementary School District, Montana",30784.0,,1062.0,,30,15450
3015510,"Kester Elementary School District, Montana",58.0,,34.0,,30,15510
3015570,"Kila Elementary School District, Montana",1902.0,,269.0,,30,15570
3015610,"King Colony Elementary School District, Montana",408.0,,108.0,,30,15610
3015640,"Kircher Elementary School District, Montana",817.0,,117.0,,30,15640
3015690,"Knees Elementary School District, Montana",36.0,,20.0,,30,15690
3015900,"Upper West Shore Elementary School District, Montana",871.0,,155.0,,30,15900
3015930,"Swan Lake-Salmon Elementary School District, Montana",381.0,,88.0,,30,15930
3015990,"Lambert Elementary School District, Montana",227.0,,60.0,,30,15990
3016050,"Lame Deer Elementary School District, Montana",2295.0,,251.0,,30,16050
3016200,"Laurel Elementary School District, Montana",11867.0,,583.0,,30,16200
3016490,"Lewistown Elementary School District, Montana",8366.0,,293.0,,30,16490
3016880,"Livingston Elementary School District, Montana",11057.0,,336.0,,30,16880
3016950,"Lockwood Elementary School District, Montana",8673.0,,566.0,,30,16950
3017010,"Lodge Grass Elementary School District, Montana",2393.0,,244.0,,30,17010
3017130,"Lolo Elementary School District, Montana",5130.0,,612.0,,30,17130
3017190,"Lone Rock Elementary School District, Montana",2932.0,,500.0,,30,17190
3017340,"Lustre Elementary School District, Montana",184.0,,59.0,,30,17340
3017370,"Luther Elementary School District, Montana",466.0,,92.0,,30,17370
3017460,"Alder Elementary School District, Montana",264.0,,92.0,,30,17460
3017520,"Malmborg Elementary School District, Montana",170.0,,50.0,,30,17520
3017700,"Marion Elementary School District, Montana",1508.0,,257.0,,30,17700
3018060,"McLeod Elementary School District, Montana",159.0,,44.0,,30,18060
3018210,"Melrose Elementary School District, Montana",72.0,,28.0,,30,18210
3018240,"Melstone Elementary School District, Montana",460.0,,114.0,,30,18240
3018290,"Melville Elementary School District, Montana",228.0,,51.0,,30,18290
3018410,"Miles City Elementary School District, Montana",10063.0,,159.0,,30,18410
3018570,"Missoula Elementary School District, Montana",71431.0,,1586.0,,30,18570
3018660,"Molt Elementary School District, Montana",118.0,,36.0,,30,18660
3018750,"Monforton Elementary School District, Montana",3136.0,,430.0,,30,18750
3018780,"Montana City Elementary School District, Montana",3302.0,,280.0,,30,18780
3018870,"Moore Elementary School District, Montana",490.0,,108.0,,30,18870
3018960,"Morin Elementary School District, Montana",445.0,,93.0,,30,18960
3019310,"North Harlem Colony Elementary School District, Montana",36.0,,23.0,,30,19310
3019530,"Nye Elementary School District, Montana",208.0,,58.0,,30,19530
3019950,"Ovando Elementary School District, Montana",212.0,,57.0,,30,19950
3020040,"Park City Elementary School District, Montana",2011.0,,200.0,,30,20040
3020170,"Pass Creek Elementary School District, Montana",81.0,,29.0,,30,20170
3020240,"Pendroy Elementary School District, Montana",182.0,,57.0,,30,20240
3020670,"Pine Creek Elementary School District, Montana",397.0,,99.0,,30,20670
3020690,"Pine Grove Elementary School District, Montana",75.0,,49.0,,30,20690
3020790,"Pioneer Elementary School District, Montana",1285.0,,221.0,,30,20790
3020880,"Pleasant Valley Elementary School District, Montana",233.0,,73.0,,30,20880
3021030,"Polaris Elementary School District, Montana",139.0,,43.0,,30,21030
3021060,"Polson Elementary School District, Montana",9995.0,,406.0,,30,21060
3021150,"Miami Elementary School District, Montana",122.0,,42.0,,30,21150
3021510,"Power Elementary School District, Montana",605.0,,80.0,,30,21510
3021240,"Poplar Elementary School District, Montana",3676.0,,347.0,,30,21240
3021330,"Potomac Elementary School District, Montana",1314.0,,218.0,,30,21330
3021480,"Garrison Elementary School District, Montana",60.0,,31.0,,30,21480
3021720,"Pryor Elementary School District, Montana",605.0,,135.0,,30,21720
3021850,"Ramsay Elementary School District, Montana",1394.0,,209.0,,30,21850
3021870,"Rapelje Elementary School District, Montana",206.0,,82.0,,30,21870
3021960,"Rau Elementary School District, Montana",403.0,,114.0,,30,21960
3022080,"Red Lodge Elementary School District, Montana",3265.0,,323.0,,30,22080
3022290,"Reichle Elementary School District, Montana",210.0,,66.0,,30,22290
3022370,"Richey Elementary School District, Montana",378.0,,82.0,,30,22370
3022750,"Rocky Boy Elementary School District, Montana",3302.0,,205.0,,30,22750
3022790,"Ronan Elementary School District, Montana",9010.0,,459.0,,30,22790
3023040,"Roundup Elementary School District, Montana",4337.0,,160.0,,30,23040
3023370,"Saco Elementary School District, Montana",494.0,,121.0,,30,23370
3023520,"Savage Elementary School District, Montana",630.0,,138.0,,30,23520
3023730,"Seeley Lake Elementary School District, Montana",1772.0,,298.0,,30,23730
3023900,"Shelby Elementary School District, Montana",3630.0,,185.0,,30,23900
3023940,"Shepherd Elementary School District, Montana",3532.0,,301.0,,30,23940
3024150,"Sheridan Elementary School District, Montana",1914.0,,219.0,,30,24150
3024200,"Sidney Elementary School District, Montana",8172.0,,242.0,,30,24200
3024300,"Sun River Valley Elementary School District, Montana",1844.0,,286.0,,30,24300
3024690,"Spring Creek Colony Elementary School District, Montana",73.0,,153.0,,30,24690
3024780,"Springdale Elementary School District, Montana",141.0,,67.0,,30,24780
3024810,"Springhill Elementary School District, Montana",108.0,,33.0,,30,24810
3025020,"Stevensville Elementary School District, Montana",7338.0,,540.0,,30,25020
3025130,"Centerville Elementary School District, Montana",1692.0,,376.0,,30,25130
3025380,"Sunset Elementary School District, Montana",238.0,,143.0,,30,25380
3025500,"Swan River Elementary School District, Montana",1832.0,,272.0,,30,25500
3025530,"Swan Valley Elementary School District, Montana",480.0,,107.0,,30,25530
3025890,"Target Range Elementary School District, Montana",4774.0,,603.0,,30,25890
3026070,"Thompson Falls Elementary School District, Montana",3969.0,,410.0,,30,26070
3026160,"Three Forks Elementary School District, Montana",3403.0,,279.0,,30,26160
3026400,"Trail Creek Elementary School District, Montana",162.0,,52.0,,30,26400
3026460,"Trego Elementary School District, Montana",616.0,,226.0,,30,26460
3026490,"Trinity Elementary School District, Montana",1718.0,,255.0,,30,26490
3026520,"Trout Creek Elementary School District, Montana",958.0,,141.0,,30,26520
3026550,"Troy Elementary School District, Montana",2826.0,,436.0,,30,26550
3026640,"Turner Elementary School District, Montana",256.0,,74.0,,30,26640
3026880,"Ulm Elementary School District, Montana",735.0,,138.0,,30,26880
3027060,"Valier Elementary School District, Montana",1112.0,,130.0,,30,27060
3027150,"Valley View Elementary School District, Montana",309.0,,101.0,,30,27150
3027340,"Vida Elementary School District, Montana",571.0,,120.0,,30,27340
3027570,"West Valley Elementary School District, Montana",4727.0,,653.0,,30,27570
3027740,"Whitefish Elementary School District, Montana",14370.0,,817.0,,30,27740
3027810,"Whitehall Elementary School District, Montana",3540.0,,316.0,,30,27810
3028140,"Willow Creek Elementary School District, Montana",346.0,,109.0,,30,28140
3028500,"Wisdom Elementary School District, Montana",291.0,,68.0,,30,28500
3028550,"Wolf Creek Elementary School District, Montana",594.0,,109.0,,30,28550
3028830,"Yaak Elementary School District, Montana",279.0,,84.0,,30,28830
3028590,"Wolf Point Elementary School District, Montana",4608.0,,430.0,,30,28590
3028650,"Woodman Elementary School District, Montana",500.0,,111.0,,30,28650
3028800,"Wyola Elementary School District, Montana",429.0,,63.0,,30,28800
3028860,"Yellowstone Academy Elementary School District, Montana",123.0,,92.0,,30,28860
3028910,"Zurich Elementary School District, Montana",280.0,,99.0,,30,28910
3099999,"Remainder of Montana, Montana",124640.0,,1773.0,,30,99999
3000002,"Somers Elementary School District, Montana",5793.0,,886.0,,30,00002
3000003,"Cut Bank Elementary School District, Montana",4682.0,,298.0,,30,00003
3000004,"Mountain View Elementary School District, Montana",0.0,,10.0,,30,00004
3000005,"Helena Elementary School District, Montana",54131.0,,629.0,,30,00005
3000006,"Broadus Elementary School District, Montana",1286.0,,128.0,,30,00006
3000007,"South Stacey Elementary School District, Montana",57.0,,21.0,,30,00007
3000008,"Ashland Elementary School District, Montana",1582.0,,204.0,,30,00008
3000090,"Noxon Elementary School District, Montana",1361.0,,258.0,,30,00090
3000093,"Liberty Elementary School District, Montana",111.0,,46.0,,30,00093
3000094,"West Glacier Elementary School District, Montana",570.0,,212.0,,30,00094
3000096,"North Star Elementary School District, Montana",846.0,,133.0,,30,00096
3000098,"Chester-Joplin-Inverness Elementary School District, Montana",2257.0,,200.0,,30,00098
3000932,"Shields Valley Elementary School District, Montana",1611.0,,180.0,,30,00932
3001710,"Absarokee Elementary School District, Montana",1660.0,,216.0,,30,01710
3001950,"Alzada Elementary School District, Montana",183.0,,50.0,,30,01950
3001980,"Amsterdam Elementary School District, Montana",2071.0,,233.0,,30,01980
3002010,"Anaconda Elementary School District, Montana",8801.0,,139.0,,30,02010
3002070,"Anderson Elementary School District, Montana",1360.0,,200.0,,30,02070
3002220,"Arlee Elementary School District, Montana",2809.0,,328.0,,30,02220
3002300,"Arrowhead Elementary School District, Montana",1833.0,,254.0,,30,02300
3002430,"Augusta Elementary School District, Montana",659.0,,151.0,,30,02430
3002490,"Auchard Creek Elementary School District, Montana",24.0,,21.0,,30,02490
3002550,"Avon Elementary School District, Montana",257.0,,71.0,,30,02550
3002570,"Ayers Elementary School District, Montana",116.0,,46.0,,30,02570
3002820,"Basin Elementary School District, Montana",250.0,,83.0,,30,02820
3002850,"Smith Valley Elementary School District, Montana",2077.0,,295.0,,30,02850
3003000,"Bear Paw Elementary School District, Montana",114.0,,39.0,,30,03000
3003290,"Belgrade Elementary School District, Montana",22218.0,,779.0,,30,03290
3003420,"Belt Elementary School District, Montana",1856.0,,233.0,,30,03420
3003480,"Benton Lake Elementary School District, Montana",46.0,,21.0,,30,03480
3003600,"Biddle Elementary School District, Montana",78.0,,37.0,,30,03600
3003660,"Spring Creek Elementary School District (Big Horn County), Montana",35.0,,18.0,,30,03660
3003800,"Big Timber Elementary School District, Montana",2792.0,,131.0,,30,03800
3003820,"Bigfork Elementary School District, Montana",5963.0,,446.0,,30,03820
3003870,"Billings Elementary School District, Montana",113447.0,,900.0,,30,03870
3003990,"Birney Elementary School District, Montana",116.0,,44.0,,30,03990
3004050,"Cleveland Elementary School District, Montana",129.0,,64.0,,30,04050
3004200,"Bloomfield Elementary School District, Montana",64.0,,29.0,,30,04200
3004230,"Blue Creek Elementary School District, Montana",2214.0,,330.0,,30,04230
3004260,"Bonner Elementary School District, Montana",3191.0,,476.0,,30,04260
3004380,"Boulder Elementary School District, Montana",1602.0,,239.0,,30,04380
3004440,"Box Elder Elementary School District, Montana",567.0,,92.0,,30,04440
3005130,"Brorson Elementary School District, Montana",199.0,,74.0,,30,05130
3004560,"Bozeman Elementary School District, Montana",62140.0,,829.0,,30,04560
3004890,"Broadview Elementary School District, Montana",703.0,,134.0,,30,04890
3005010,"Brockton Elementary School District, Montana",582.0,,130.0,,30,05010
3005140,"Browning Elementary School District, Montana",8275.0,,325.0,,30,05140
3005280,"Butte Elementary School District, Montana",33106.0,,236.0,,30,05280
3005330,"Bynum Elementary School District, Montana",148.0,,49.0,,30,05330
3005460,"Canyon Creek Elementary School District, Montana",2485.0,,336.0,,30,05460
3005550,"Cardwell Elementary School District, Montana",601.0,,147.0,,30,05550
3005760,"Carter Elementary School District, Montana",219.0,,75.0,,30,05760
3005850,"Vaughn Elementary School District, Montana",1053.0,,215.0,,30,05850
3005880,"Cascade Elementary School District, Montana",1980.0,,213.0,,30,05880
3005990,"Cayuse Prairie Elementary School District, Montana",2500.0,,270.0,,30,05990
3006030,"McCormick Elementary School District, Montana",424.0,,130.0,,30,06030
3006112,"Charlo Elementary School District, Montana",1275.0,,171.0,,30,06112
3006260,"Chinook Elementary School District, Montana",1832.0,,157.0,,30,06260
3006320,"Choteau Elementary School District, Montana",2582.0,,223.0,,30,06320
3006790,"Circle Elementary School District, Montana",1059.0,,129.0,,30,06790
3006840,"Clancy Elementary School District, Montana",2964.0,,265.0,,30,06840
3006870,"Clinton Elementary School District, Montana",2178.0,,364.0,,30,06870
3007030,"Cohagen Elementary School District, Montana",113.0,,40.0,,30,07030
3007050,"Colstrip Elementary School District, Montana",2711.0,,339.0,,30,07050
3007110,"Columbia Falls Elementary School District, Montana",14840.0,,688.0,,30,07110
3007190,"Columbus Elementary School District, Montana",4537.0,,251.0,,30,07190
3007330,"Conrad Elementary School District, Montana",3346.0,,161.0,,30,07330
3007350,"Cooke City Elementary School District, Montana",71.0,,28.0,,30,07350
3007500,"Cottonwood Elementary School District (Gallatin County), Montana",323.0,,101.0,,30,07500
3007710,"Creston Elementary School District, Montana",1114.0,,157.0,,30,07710
3007830,"Culbertson Elementary School District, Montana",914.0,,161.0,,30,07830
3007950,"Spring Creek Elementary School District (Custer and Powder River Counties), Montana",104.0,,43.0,,30,07950
3007980,"Kinsey Elementary School District, Montana",524.0,,106.0,,30,07980
3008010,"S Y Elementary School District, Montana",88.0,,55.0,,30,08010
3008040,"S H Elementary School District, Montana",140.0,,54.0,,30,08040
3008310,"Davey Elementary School District, Montana",72.0,,68.0,,30,08310
3008400,"Lindsay Elementary School District, Montana",287.0,,73.0,,30,08400
3008470,"Deer Creek Elementary School District, Montana",482.0,,123.0,,30,08470
3008670,"Deer Lodge Elementary School District, Montana",5715.0,,201.0,,30,08670
3008700,"Deer Park Elementary School District, Montana",1079.0,,166.0,,30,08700
3008730,"Deerfield Elementary School District, Montana",0.0,,10.0,,30,08730
3008860,"Denton Elementary School District, Montana",450.0,,80.0,,30,08860
3008880,"DeSmet Elementary School District, Montana",1563.0,,346.0,,30,08880
3016110,"LaMotte Elementary School District, Montana",800.0,,138.0,,30,16110
3017610,"Manhattan School, Montana",2805.0,,325.0,,30,17610
3022230,"Reed Point Elementary School District, Montana",617.0,,134.0,,30,22230
3008910,"Dillon Elementary School District, Montana",7905.0,,162.0,,30,08910
3009000,"Divide Elementary School District, Montana",138.0,,46.0,,30,09000
3009030,"Dixon Elementary School District, Montana",429.0,,63.0,,30,09030
3009180,"Drummond Elementary School District, Montana",991.0,,155.0,,30,09180
3009330,"Dupuyer Elementary School District, Montana",253.0,,76.0,,30,09330
3009720,"Elder Grove Elementary School District, Montana",4293.0,,711.0,,30,09720
3009510,"East Glacier Park Elementary School District, Montana",742.0,,164.0,,30,09510
3009560,"East Helena Elementary School District, Montana",8842.0,,492.0,,30,09560
3009670,"Ekalaka Elementary School District, Montana",953.0,,97.0,,30,09670
3009780,"Elliston Elementary School District, Montana",303.0,,89.0,,30,09780
3009840,"Elysian Elementary School District, Montana",1992.0,,304.0,,30,09840
3010080,"Eureka Elementary School District, Montana",4972.0,,643.0,,30,10080
3010140,"Fairfield Elementary School District, Montana",1345.0,,163.0,,30,10140
3010210,"Fairview Elementary School District, Montana",1690.0,,178.0,,30,10210
3010230,"Fair-Mont-Egan Elementary School District, Montana",1417.0,,205.0,,30,10230
3010800,"Fishtail Elementary School District, Montana",440.0,,86.0,,30,10800
3010820,"Wise River Elementary School District, Montana",320.0,,77.0,,30,10820
3010920,"Evergreen Elementary School District, Montana",6278.0,,548.0,,30,10920
3010950,"Olney-Bissell Elementary School District, Montana",1359.0,,415.0,,30,10950
3011160,"Forsyth Elementary School District, Montana",2197.0,,233.0,,30,11160
3011240,"Fort Benton Elementary School District, Montana",1959.0,,206.0,,30,11240
3011340,"Fortine Elementary School District, Montana",959.0,,198.0,,30,11340
3011420,"Frazer Elementary School District, Montana",424.0,,100.0,,30,11420
3011550,"Froid Elementary School District, Montana",371.0,,102.0,,30,11550
3011670,"Frontier Elementary School District, Montana",497.0,,123.0,,30,11670
3011730,"Galata Elementary School District, Montana",319.0,,100.0,,30,11730
3302310,"Chichester School District, New Hampshire",2625.0,,35.0,,33,02310
3302520,"Cornish School District, New Hampshire",1813.0,,203.0,,33,02520
3302550,"Croydon School District, New Hampshire",972.0,,215.0,,33,02550
3302580,"Deerfield School District, New Hampshire",4463.0,,16.0,,33,02580
3302610,"Derry School District, New Hampshire",33515.0,,24.0,,33,02610
3302940,"Errol School District, New Hampshire",234.0,,60.0,,33,02940
3302760,"Dunbarton School District, New Hampshire",2811.0,,17.0,,33,02760
3302790,"East Kingston School District, New Hampshire",2445.0,,193.0,,33,02790
3302910,"Epsom School District, New Hampshire",4713.0,,35.0,,33,02910
3302970,"Exeter School District, New Hampshire",14921.0,,57.0,,33,02970
3303120,"Freedom School District, New Hampshire",1353.0,,184.0,,33,03120
3303210,"Gilmanton School District, New Hampshire",3738.0,,18.0,,33,03210
3303360,"Grantham School District, New Hampshire",2941.0,,20.0,,33,03360
3303420,"Greenland School District, New Hampshire",3953.0,,24.0,,33,03420
3303510,"Hampton School District, New Hampshire",15452.0,,21.0,,33,03510
3303540,"Hampton Falls School District, New Hampshire",2358.0,,148.0,,33,03540
3303600,"Hanover School District, New Hampshire",11512.0,,51.0,,33,03600
3303630,"Harrisville School District, New Hampshire",921.0,,124.0,,33,03630
3303690,"Henniker School District, New Hampshire",4950.0,,18.0,,33,03690
3303720,"Hill School District, New Hampshire",931.0,,138.0,,33,03720
3303810,"Holderness School District, New Hampshire",2336.0,,340.0,,33,03810
