fips,place,state,total_reg_voters,mail_ballots_sent,poll_place_elect_day,poll_place_early,total_votes_cast,year
5501172846,CITY OF FOUNTAIN CITY - 06226 -  Ward 1 & 2,WI,644.0,2.0,1,,474.0,2012
5502772733,CITY OF FOX LAKE - 14226 -  WARDS 1-3,WI,1026.0,1.0,1,,740.0,2012
5507973162,CITY OF FRANKLIN - 41226 -  Ward 1,WI,15.0,0.0,1,,4.0,2012
5507973171,CITY OF FRANKLIN - 41226 -  Ward 10,WI,489.0,2.0,1,,418.0,2012
5507973172,CITY OF FRANKLIN - 41226 -  Ward 11,WI,1287.0,2.0,1,,1084.0,2012
5507973173,CITY OF FRANKLIN - 41226 -  Ward 12,WI,912.0,1.0,1,,759.0,2012
5507973174,CITY OF FRANKLIN - 41226 -  Ward 13,WI,1220.0,5.0,1,,1029.0,2012
5507973175,CITY OF FRANKLIN - 41226 -  Ward 14,WI,1094.0,7.0,1,,929.0,2012
5507973187,CITY OF FRANKLIN - 41226 -  Ward 15A,WI,586.0,0.0,1,,483.0,2012
5507973185,CITY OF FRANKLIN - 41226 -  WARD 15B,WI,446.0,2.0,1,,380.0,2012
5507973177,CITY OF FRANKLIN - 41226 -  Ward 16,WI,1346.0,0.0,1,,1143.0,2012
5507973178,CITY OF FRANKLIN - 41226 -  Ward 17,WI,808.0,1.0,1,,691.0,2012
5507973179,CITY OF FRANKLIN - 41226 -  Ward 18,WI,519.0,1.0,1,,436.0,2012
5507973180,CITY OF FRANKLIN - 41226 -  Ward 19,WI,1443.0,7.0,1,,1246.0,2012
5507973163,CITY OF FRANKLIN - 41226 -  Ward 2,WI,1509.0,3.0,1,,1322.0,2012
5507973181,CITY OF FRANKLIN - 41226 -  Ward 20,WI,790.0,2.0,1,,618.0,2012
5507973182,CITY OF FRANKLIN - 41226 -  Ward 21,WI,473.0,1.0,1,,318.0,2012
5507973186,CITY OF FRANKLIN - 41226 -  WARD 22A,WI,818.0,4.0,1,,682.0,2012
5507973188,CITY OF FRANKLIN - 41226 -  Ward 22B,WI,755.0,4.0,1,,664.0,2012
5507973184,CITY OF FRANKLIN - 41226 -  Ward 23,WI,1310.0,1.0,1,,1139.0,2012
5507973164,CITY OF FRANKLIN - 41226 -  Ward 3,WI,1704.0,2.0,1,,1465.0,2012
5507973165,CITY OF FRANKLIN - 41226 -  Ward 4,WI,956.0,2.0,1,,778.0,2012
5507973166,CITY OF FRANKLIN - 41226 -  Ward 5,WI,776.0,2.0,1,,667.0,2012
5507973167,CITY OF FRANKLIN - 41226 -  Ward 6,WI,988.0,2.0,1,,843.0,2012
5507973168,CITY OF FRANKLIN - 41226 -  Ward 7,WI,1580.0,1.0,1,,1378.0,2012
5507973169,CITY OF FRANKLIN - 41226 -  Ward 8,WI,1118.0,0.0,1,,879.0,2012
5507973170,CITY OF FRANKLIN - 41226 -  Ward 9,WI,1094.0,4.0,1,,927.0,2012
5512174883,CITY OF GALESVILLE - 62231 -  WARDS 1 - 3,WI,1033.0,2.0,1,,768.0,2012
5508373484,CITY OF GILLETT - 43231 -  WARDS 1-3,WI,769.0,0.0,1,,605.0,2012
5507974654,CITY OF GLENDALE - 41231 -  WARD 11 E,WI,442.0,3.0,1,,323.0,2012
5507974650,CITY OF GLENDALE - 41231 -  WARD 8,WI,621.0,7.0,1,,548.0,2012
5507974648,CITY OF GLENDALE - 41231 -  WARDS 1 & 7,WI,1599.0,7.0,1,,1320.0,2012
5507974649,CITY OF GLENDALE - 41231 -  WARDS 2 & 8E,WI,1097.0,9.0,1,,932.0,2012
5507974651,CITY OF GLENDALE - 41231 -  WARDS 3 & 9,WI,1798.0,11.0,1,,1509.0,2012
5507974652,CITY OF GLENDALE - 41231 -  WARDS 4 & 10,WI,1816.0,24.0,1,,1614.0,2012
5507974653,CITY OF GLENDALE - 41231 -  WARDS 5 & 11,WI,1492.0,18.0,1,,1277.0,2012
5507974655,CITY OF GLENDALE - 41231 -  WARDS 6 & 12,WI,1463.0,6.0,1,,1218.0,2012
5510975309,CITY OF GLENWOOD CITY - 56231 -  Wards 1 - 2,WI,749.0,1.0,1,,553.0,2012
5500972981,CITY OF GREEN BAY - 05231 -  WARD 1,WI,18.0,0.0,1,,14.0,2012
5500972990,CITY OF GREEN BAY - 05231 -  WARD 10,WI,954.0,0.0,1,,735.0,2012
5500972991,CITY OF GREEN BAY - 05231 -  WARD 11,WI,975.0,1.0,1,,754.0,2012
5500972992,CITY OF GREEN BAY - 05231 -  WARD 12,WI,963.0,6.0,1,,749.0,2012
5500972993,CITY OF GREEN BAY - 05231 -  WARD 13,WI,1067.0,1.0,1,,741.0,2012
5500972994,CITY OF GREEN BAY - 05231 -  WARD 14,WI,1026.0,2.0,1,,773.0,2012
5500972995,CITY OF GREEN BAY - 05231 -  WARD 15,WI,1570.0,1.0,1,,1207.0,2012
5500972996,CITY OF GREEN BAY - 05231 -  WARD 16,WI,1357.0,2.0,1,,995.0,2012
5500972997,CITY OF GREEN BAY - 05231 -  WARD 17,WI,1256.0,2.0,1,,915.0,2012
5500972998,CITY OF GREEN BAY - 05231 -  WARD 18,WI,1135.0,1.0,1,,931.0,2012
5500972999,CITY OF GREEN BAY - 05231 -  WARD 19,WI,1104.0,4.0,1,,693.0,2012
5500972982,CITY OF GREEN BAY - 05231 -  WARD 2,WI,1466.0,1.0,1,,1212.0,2012
5500973000,CITY OF GREEN BAY - 05231 -  WARD 20,WI,1058.0,0.0,1,,804.0,2012
5500973001,CITY OF GREEN BAY - 05231 -  WARD 21,WI,1010.0,5.0,1,,704.0,2012
5500973002,CITY OF GREEN BAY - 05231 -  WARD 22,WI,534.0,1.0,1,,353.0,2012
5500973003,CITY OF GREEN BAY - 05231 -  WARD 23,WI,1142.0,2.0,1,,756.0,2012
5500973004,CITY OF GREEN BAY - 05231 -  WARD 24,WI,1225.0,1.0,1,,940.0,2012
5500973005,CITY OF GREEN BAY - 05231 -  WARD 25,WI,1145.0,2.0,1,,874.0,2012
5500973006,CITY OF GREEN BAY - 05231 -  WARD 26,WI,1196.0,0.0,1,,800.0,2012
5500973007,CITY OF GREEN BAY - 05231 -  WARD 27,WI,564.0,1.0,1,,386.0,2012
5500973008,CITY OF GREEN BAY - 05231 -  WARD 28,WI,1317.0,1.0,1,,903.0,2012
5500973009,CITY OF GREEN BAY - 05231 -  WARD 29,WI,1634.0,5.0,1,,1183.0,2012
5500972983,CITY OF GREEN BAY - 05231 -  WARD 3,WI,2862.0,5.0,1,,1835.0,2012
5500973010,CITY OF GREEN BAY - 05231 -  WARD 30,WI,1550.0,1.0,1,,1085.0,2012
5500973011,CITY OF GREEN BAY - 05231 -  WARD 31,WI,1572.0,4.0,1,,1159.0,2012
5500973012,CITY OF GREEN BAY - 05231 -  WARD 32,WI,1292.0,3.0,1,,989.0,2012
5500973013,CITY OF GREEN BAY - 05231 -  WARD 33,WI,758.0,8.0,1,,628.0,2012
5500973014,CITY OF GREEN BAY - 05231 -  WARD 34,WI,1565.0,2.0,1,,1297.0,2012
5500973015,CITY OF GREEN BAY - 05231 -  WARD 35,WI,1063.0,5.0,1,,887.0,2012
5500973016,CITY OF GREEN BAY - 05231 -  WARD 36,WI,840.0,1.0,1,,603.0,2012
5500973017,CITY OF GREEN BAY - 05231 -  WARD 37,WI,1196.0,4.0,1,,949.0,2012
5500973018,CITY OF GREEN BAY - 05231 -  WARD 38,WI,1499.0,5.0,1,,1211.0,2012
5500973019,CITY OF GREEN BAY - 05231 -  WARD 39,WI,1804.0,3.0,1,,1384.0,2012
5500972984,CITY OF GREEN BAY - 05231 -  WARD 4,WI,2253.0,8.0,1,,1764.0,2012
5500973020,CITY OF GREEN BAY - 05231 -  WARD 40,WI,1158.0,2.0,1,,914.0,2012
5500973021,CITY OF GREEN BAY - 05231 -  WARD 41,WI,605.0,0.0,1,,473.0,2012
5500973022,CITY OF GREEN BAY - 05231 -  WARD 42,WI,1116.0,0.0,1,,785.0,2012
5500973023,CITY OF GREEN BAY - 05231 -  WARD 43,WI,1616.0,3.0,1,,1269.0,2012
5500973024,CITY OF GREEN BAY - 05231 -  WARD 44,WI,2112.0,7.0,1,,1658.0,2012
5500973025,CITY OF GREEN BAY - 05231 -  WARD 45,WI,2302.0,4.0,1,,1900.0,2012
5500973026,CITY OF GREEN BAY - 05231 -  WARD 46,WI,1859.0,5.0,1,,1402.0,2012
5500973027,CITY OF GREEN BAY - 05231 -  WARD 47,WI,1882.0,5.0,1,,1526.0,2012
5500972985,CITY OF GREEN BAY - 05231 -  WARD 5,WI,947.0,2.0,1,,799.0,2012
5500972986,CITY OF GREEN BAY - 05231 -  WARD 6,WI,2124.0,3.0,1,,1725.0,2012
5500972987,CITY OF GREEN BAY - 05231 -  WARD 7,WI,1235.0,5.0,1,,940.0,2012
5500972988,CITY OF GREEN BAY - 05231 -  WARD 8,WI,2053.0,4.0,1,,1650.0,2012
5500972989,CITY OF GREEN BAY - 05231 -  WARD 9,WI,1001.0,0.0,1,,664.0,2012
5504771419,CITY OF GREEN LAKE - 24231 -  Wards 1 - 3,WI,752.0,3.0,1,,588.0,2012
5507971337,CITY OF GREENFIELD - 41236 -  WARD 1,WI,1328.0,5.0,1,,1086.0,2012
5507971346,CITY OF GREENFIELD - 41236 -  WARD 10,WI,1333.0,4.0,1,,1068.0,2012
5507971347,CITY OF GREENFIELD - 41236 -  WARD 11,WI,1396.0,8.0,1,,1209.0,2012
5507971348,CITY OF GREENFIELD - 41236 -  WARD 12,WI,1225.0,1.0,1,,1039.0,2012
5507971349,CITY OF GREENFIELD - 41236 -  WARD 13,WI,790.0,0.0,1,,642.0,2012
5507971350,CITY OF GREENFIELD - 41236 -  WARD 14,WI,1156.0,5.0,1,,946.0,2012
5507971351,CITY OF GREENFIELD - 41236 -  WARD 15,WI,1134.0,1.0,1,,893.0,2012
5507971352,CITY OF GREENFIELD - 41236 -  WARD 16,WI,519.0,1.0,1,,444.0,2012
5507971353,CITY OF GREENFIELD - 41236 -  WARD 17,WI,992.0,1.0,1,,787.0,2012
5507971354,CITY OF GREENFIELD - 41236 -  WARD 18,WI,1051.0,3.0,1,,896.0,2012
5507971355,CITY OF GREENFIELD - 41236 -  WARD 19,WI,1551.0,4.0,1,,1298.0,2012
5507971338,CITY OF GREENFIELD - 41236 -  WARD 2,WI,1139.0,3.0,1,,921.0,2012
5507971356,CITY OF GREENFIELD - 41236 -  WARD 20,WI,1558.0,2.0,1,,1331.0,2012
5507971357,CITY OF GREENFIELD - 41236 -  WARD 21,WI,1069.0,2.0,1,,849.0,2012
5507971339,CITY OF GREENFIELD - 41236 -  WARD 3,WI,1177.0,3.0,1,,916.0,2012
5507971340,CITY OF GREENFIELD - 41236 -  WARD 4,WI,1209.0,6.0,1,,912.0,2012
5507971341,CITY OF GREENFIELD - 41236 -  WARD 5,WI,1151.0,6.0,1,,981.0,2012
5507971342,CITY OF GREENFIELD - 41236 -  WARD 6,WI,1093.0,3.0,1,,916.0,2012
5507971343,CITY OF GREENFIELD - 41236 -  WARD 7,WI,1332.0,2.0,1,,1148.0,2012
5507971344,CITY OF GREENFIELD - 41236 -  WARD 8,WI,1438.0,3.0,1,,1157.0,2012
5507971345,CITY OF GREENFIELD - 41236 -  WARD 9,WI,1418.0,4.0,1,,1158.0,2012
5501973129,CITY OF GREENWOOD - 10231 -  WARD 1 & 2,WI,671.0,0.0,1,,488.0,2012
5502773529,CITY OF HARTFORD - ALT - 14230 -  WARDS 18-19,WI,0.0,0.0,1,,0.0,2012
5513173535,"CITY OF HARTFORD - MAIN - 67236 -  Wards 1, 2",WI,1356.0,1.0,1,,1093.0,2012
5513173539,CITY OF HARTFORD - MAIN - 67236 -  Wards 11-14,WI,3076.0,3.0,1,,2483.0,2012
5513173536,CITY OF HARTFORD - MAIN - 67236 -  Wards 3-5,WI,1734.0,5.0,1,,1340.0,2012
5513173537,"CITY OF HARTFORD - MAIN - 67236 -  Wards 6, 9, 10, 15-17, 20",WI,2710.0,3.0,1,,2165.0,2012
5513173538,"CITY OF HARTFORD - MAIN - 67236 -  Wards 7, 8",WI,444.0,2.0,1,,347.0,2012
5511373949,CITY OF HAYWARD - 58236 -  WARDS 1 -6,WI,1471.0,1.0,1,,1033.0,2012
5512372137,CITY OF HILLSBORO - 63236 -  WARDS 1 - 4,WI,848.0,1.0,1,,674.0,2012
5502773968,CITY OF HORICON - 14236 -  WARDS  1-6,WI,2388.0,6.0,1,,1869.0,2012
5510973809,CITY OF HUDSON - 56236 -  Wards 1 & 2,WI,1427.0,7.0,1,,972.0,2012
5510973814,CITY OF HUDSON - 56236 -  Wards 11 & 12,WI,1566.0,12.0,1,,1252.0,2012
5510973812,CITY OF HUDSON - 56236 -  Wards 3 & 4,WI,1614.0,6.0,1,,1307.0,2012
5510973811,CITY OF HUDSON - 56236 -  Wards 5 & 6,WI,1572.0,7.0,1,,1262.0,2012
5510973810,CITY OF HUDSON - 56236 -  Wards 7 & 8,WI,1592.0,5.0,1,,1200.0,2012
5510973813,CITY OF HUDSON - 56236 -  Wards 9 & 10,WI,1575.0,4.0,1,,1217.0,2012
5505173787,CITY OF HURLEY - 26236 -  WARD 1,WI,248.0,1.0,1,,185.0,2012
5505173788,CITY OF HURLEY - 26236 -  WARD 2,WI,268.0,1.0,1,,214.0,2012
5505173789,CITY OF HURLEY - 26236 -  WARD 3,WI,216.0,0.0,1,,208.0,2012
5505173790,CITY OF HURLEY - 26236 -  WARD 4,WI,245.0,1.0,1,,193.0,2012
5512174739,CITY OF INDEPENDENCE - 62241 -  Wards 1-3,WI,757.0,8.0,1,,509.0,2012
5510571729,CITY OF JANESVILLE - 54241 -  WARD 1,WI,1863.0,5.0,1,,1485.0,2012
5510571738,CITY OF JANESVILLE - 54241 -  WARD 10,WI,1094.0,3.0,1,,841.0,2012
5510571739,CITY OF JANESVILLE - 54241 -  WARD 11,WI,1612.0,1.0,1,,1244.0,2012
5510571740,CITY OF JANESVILLE - 54241 -  WARD 12,WI,2151.0,10.0,1,,1729.0,2012
5510571741,CITY OF JANESVILLE - 54241 -  WARD 13,WI,1873.0,11.0,1,,1438.0,2012
5510571742,CITY OF JANESVILLE - 54241 -  WARD 14,WI,1921.0,17.0,1,,1574.0,2012
5510571743,CITY OF JANESVILLE - 54241 -  WARD 15,WI,1452.0,5.0,1,,1159.0,2012
5510571744,CITY OF JANESVILLE - 54241 -  WARD 16,WI,1120.0,6.0,1,,870.0,2012
5510571745,CITY OF JANESVILLE - 54241 -  WARD 17,WI,1912.0,3.0,1,,1579.0,2012
5510571746,CITY OF JANESVILLE - 54241 -  WARD 18,WI,1921.0,8.0,1,,1544.0,2012
5510571747,CITY OF JANESVILLE - 54241 -  WARD 19,WI,432.0,1.0,1,,381.0,2012
5510571730,CITY OF JANESVILLE - 54241 -  WARD 2,WI,1796.0,5.0,1,,1417.0,2012
5510571748,CITY OF JANESVILLE - 54241 -  WARD 20,WI,561.0,0.0,1,,481.0,2012
5510571749,CITY OF JANESVILLE - 54241 -  WARD 21,WI,1439.0,6.0,1,,1176.0,2012
5510571750,CITY OF JANESVILLE - 54241 -  WARD 22,WI,1578.0,3.0,1,,1324.0,2012
5510571751,CITY OF JANESVILLE - 54241 -  WARD 23,WI,824.0,2.0,1,,704.0,2012
5510571752,CITY OF JANESVILLE - 54241 -  WARD 24,WI,1365.0,3.0,1,,949.0,2012
5510571753,CITY OF JANESVILLE - 54241 -  WARD 25,WI,1593.0,5.0,1,,1321.0,2012
5510571754,CITY OF JANESVILLE - 54241 -  WARD 26,WI,3.0,0.0,1,,1.0,2012
5510571755,CITY OF JANESVILLE - 54241 -  WARD 27,WI,2238.0,8.0,1,,1904.0,2012
5510571756,CITY OF JANESVILLE - 54241 -  WARD 28,WI,1938.0,6.0,1,,1582.0,2012
5510571757,CITY OF JANESVILLE - 54241 -  WARD 29,WI,5.0,0.0,1,,5.0,2012
5510571731,CITY OF JANESVILLE - 54241 -  WARD 3,WI,1514.0,12.0,1,,1118.0,2012
5510571732,CITY OF JANESVILLE - 54241 -  WARD 4,WI,1370.0,2.0,1,,946.0,2012
5510571733,CITY OF JANESVILLE - 54241 -  WARD 5,WI,1518.0,9.0,1,,1235.0,2012
5510571734,CITY OF JANESVILLE - 54241 -  WARD 6,WI,1094.0,3.0,1,,876.0,2012
5510571735,CITY OF JANESVILLE - 54241 -  WARD 7,WI,1863.0,5.0,1,,1506.0,2012
5510571736,CITY OF JANESVILLE - 54241 -  WARD 8,WI,1601.0,5.0,1,,1230.0,2012
5510571737,CITY OF JANESVILLE - 54241 -  WARD 9,WI,1272.0,12.0,1,,1019.0,2012
5505574696,CITY OF JEFFERSON - 28241 -  WARDS 1-10,WI,4741.0,5.0,1,,3619.0,2012
5502773120,CITY OF JUNEAU - 14241 -  Wards 1 - 3,WI,1343.0,2.0,1,,1043.0,2012
5501573779,CITY OF KAUKAUNA - ALT - 08231 -  Ward 11,WI,0.0,0.0,1,,0.0,2012
5508773695,CITY OF KAUKAUNA - MAIN - 45241 -  WARDS 1-3,WI,2305.0,3.0,1,,1758.0,2012
5508773696,CITY OF KAUKAUNA - MAIN - 45241 -  WARDS 4-5,WI,2312.0,3.0,1,,1890.0,2012
5508773697,CITY OF KAUKAUNA - MAIN - 45241 -  WARDS 6-7,WI,2539.0,3.0,1,,2012.0,2012
5508773698,CITY OF KAUKAUNA - MAIN - 45241 -  WARDS 8-10,WI,2609.0,7.0,1,,2091.0,2012
5505973326,CITY OF KENOSHA - 30241 -  WARD 01,WI,889.0,2.0,1,,644.0,2012
5505973327,CITY OF KENOSHA - 30241 -  WARD 02,WI,736.0,1.0,1,,547.0,2012
5505973328,CITY OF KENOSHA - 30241 -  WARD 03,WI,993.0,0.0,1,,572.0,2012
5505973329,CITY OF KENOSHA - 30241 -  WARD 04,WI,993.0,1.0,1,,815.0,2012
5505973330,CITY OF KENOSHA - 30241 -  WARD 05,WI,667.0,1.0,1,,495.0,2012
5505973331,CITY OF KENOSHA - 30241 -  WARD 06,WI,617.0,0.0,1,,452.0,2012
5505973332,CITY OF KENOSHA - 30241 -  WARD 07,WI,778.0,3.0,1,,518.0,2012
5505973333,CITY OF KENOSHA - 30241 -  WARD 08,WI,1308.0,4.0,1,,931.0,2012
5505973334,CITY OF KENOSHA - 30241 -  WARD 09,WI,778.0,2.0,1,,577.0,2012
5505973335,CITY OF KENOSHA - 30241 -  WARD 10,WI,799.0,2.0,1,,497.0,2012
5505973336,CITY OF KENOSHA - 30241 -  WARD 11,WI,654.0,1.0,1,,438.0,2012
5505973337,CITY OF KENOSHA - 30241 -  WARD 12,WI,735.0,2.0,1,,591.0,2012
5505973338,CITY OF KENOSHA - 30241 -  WARD 13,WI,893.0,4.0,1,,756.0,2012
5505973339,CITY OF KENOSHA - 30241 -  WARD 14,WI,943.0,4.0,1,,640.0,2012
5505973340,CITY OF KENOSHA - 30241 -  WARD 15,WI,1106.0,0.0,1,,877.0,2012
5505973341,CITY OF KENOSHA - 30241 -  WARD 16,WI,533.0,1.0,1,,431.0,2012
5505973342,CITY OF KENOSHA - 30241 -  WARD 17,WI,226.0,0.0,1,,181.0,2012
5505973343,CITY OF KENOSHA - 30241 -  WARD 18,WI,906.0,3.0,1,,719.0,2012
5505973344,CITY OF KENOSHA - 30241 -  WARD 19,WI,369.0,0.0,1,,293.0,2012
5505973345,CITY OF KENOSHA - 30241 -  WARD 20,WI,743.0,2.0,1,,607.0,2012
5505973346,CITY OF KENOSHA - 30241 -  WARD 21,WI,2069.0,0.0,1,,187.0,2012
5505973347,CITY OF KENOSHA - 30241 -  WARD 22,WI,1737.0,3.0,1,,1375.0,2012
5505973348,CITY OF KENOSHA - 30241 -  WARD 23,WI,499.0,0.0,1,,381.0,2012
5505973349,CITY OF KENOSHA - 30241 -  WARD 24,WI,865.0,3.0,1,,690.0,2012
5505973350,CITY OF KENOSHA - 30241 -  WARD 25,WI,959.0,0.0,1,,800.0,2012
5505973351,CITY OF KENOSHA - 30241 -  WARD 26,WI,542.0,0.0,1,,370.0,2012
5505973352,CITY OF KENOSHA - 30241 -  WARD 27,WI,825.0,2.0,1,,552.0,2012
5505973353,CITY OF KENOSHA - 30241 -  WARD 28,WI,582.0,1.0,1,,424.0,2012
5505973354,CITY OF KENOSHA - 30241 -  WARD 29,WI,674.0,1.0,1,,549.0,2012
5505973355,CITY OF KENOSHA - 30241 -  WARD 30,WI,674.0,0.0,1,,463.0,2012
5505973356,CITY OF KENOSHA - 30241 -  WARD 31,WI,1115.0,0.0,1,,811.0,2012
5505973357,CITY OF KENOSHA - 30241 -  WARD 32,WI,484.0,1.0,1,,316.0,2012
5505973358,CITY OF KENOSHA - 30241 -  WARD 33,WI,47.0,0.0,1,,29.0,2012
5505973359,CITY OF KENOSHA - 30241 -  WARD 34,WI,594.0,2.0,1,,463.0,2012
5505973360,CITY OF KENOSHA - 30241 -  WARD 35,WI,1210.0,8.0,1,,932.0,2012
5505973361,CITY OF KENOSHA - 30241 -  WARD 36,WI,425.0,0.0,1,,294.0,2012
5505973362,CITY OF KENOSHA - 30241 -  WARD 37,WI,1094.0,5.0,1,,811.0,2012
5505973363,CITY OF KENOSHA - 30241 -  WARD 38,WI,1327.0,2.0,1,,1072.0,2012
5505973364,CITY OF KENOSHA - 30241 -  WARD 39,WI,807.0,0.0,1,,681.0,2012
5505973365,CITY OF KENOSHA - 30241 -  WARD 40,WI,364.0,0.0,1,,293.0,2012
5505973366,CITY OF KENOSHA - 30241 -  WARD 41,WI,689.0,7.0,1,,542.0,2012
5505973367,CITY OF KENOSHA - 30241 -  WARD 42,WI,573.0,1.0,1,,431.0,2012
5505973368,CITY OF KENOSHA - 30241 -  WARD 43,WI,1013.0,2.0,1,,828.0,2012
5505973369,CITY OF KENOSHA - 30241 -  WARD 44,WI,651.0,1.0,1,,531.0,2012
5505973370,CITY OF KENOSHA - 30241 -  WARD 45,WI,508.0,1.0,1,,373.0,2012
5505973371,CITY OF KENOSHA - 30241 -  WARD 46,WI,646.0,1.0,1,,457.0,2012
5505973372,CITY OF KENOSHA - 30241 -  WARD 47,WI,335.0,1.0,1,,243.0,2012
5505973373,CITY OF KENOSHA - 30241 -  WARD 48,WI,476.0,1.0,1,,351.0,2012
5505973374,CITY OF KENOSHA - 30241 -  WARD 49,WI,644.0,3.0,1,,446.0,2012
5505973375,CITY OF KENOSHA - 30241 -  WARD 50,WI,684.0,1.0,1,,571.0,2012
5505973376,CITY OF KENOSHA - 30241 -  WARD 51,WI,462.0,1.0,1,,341.0,2012
5505973377,CITY OF KENOSHA - 30241 -  WARD 52,WI,941.0,2.0,1,,700.0,2012
5505973378,CITY OF KENOSHA - 30241 -  WARD 53,WI,379.0,3.0,1,,275.0,2012
5505973379,CITY OF KENOSHA - 30241 -  WARD 54,WI,1068.0,9.0,1,,854.0,2012
5505973380,CITY OF KENOSHA - 30241 -  WARD 55,WI,526.0,1.0,1,,412.0,2012
5505973381,CITY OF KENOSHA - 30241 -  WARD 56,WI,665.0,4.0,1,,526.0,2012
5505973382,CITY OF KENOSHA - 30241 -  WARD 57,WI,1024.0,4.0,1,,838.0,2012
5505973383,CITY OF KENOSHA - 30241 -  WARD 58,WI,67.0,1.0,1,,50.0,2012
5505973384,CITY OF KENOSHA - 30241 -  WARD 59,WI,1291.0,1.0,1,,1034.0,2012
5505973385,CITY OF KENOSHA - 30241 -  WARD 60,WI,1045.0,1.0,1,,824.0,2012
5505973386,CITY OF KENOSHA - 30241 -  WARD 61,WI,524.0,2.0,1,,421.0,2012
5505973387,CITY OF KENOSHA - 30241 -  WARD 62,WI,1072.0,2.0,1,,855.0,2012
5505973388,CITY OF KENOSHA - 30241 -  WARD 63,WI,741.0,1.0,1,,555.0,2012
5505973389,CITY OF KENOSHA - 30241 -  WARD 64,WI,936.0,1.0,1,,748.0,2012
5505973390,CITY OF KENOSHA - 30241 -  WARD 65,WI,39.0,0.0,1,,33.0,2012
5505973391,CITY OF KENOSHA - 30241 -  WARD 66,WI,1480.0,3.0,1,,1238.0,2012
5505973392,CITY OF KENOSHA - 30241 -  WARD 67,WI,957.0,30.0,1,,785.0,2012
5505973393,CITY OF KENOSHA - 30241 -  WARD 68,WI,459.0,2.0,1,,389.0,2012
5505973394,CITY OF KENOSHA - 30241 -  WARD 69,WI,80.0,1.0,1,,71.0,2012
5505973395,CITY OF KENOSHA - 30241 -  WARD 70,WI,43.0,0.0,1,,24.0,2012
5505973396,CITY OF KENOSHA - 30241 -  WARD 71,WI,427.0,0.0,1,,321.0,2012
5505973397,CITY OF KENOSHA - 30241 -  WARD 72,WI,934.0,1.0,1,,715.0,2012
5505973398,CITY OF KENOSHA - 30241 -  WARD 73,WI,830.0,7.0,1,,604.0,2012
5505973399,CITY OF KENOSHA - 30241 -  WARD 74,WI,2.0,0.0,1,,2.0,2012
5505973400,CITY OF KENOSHA - 30241 -  WARD 75,WI,389.0,0.0,1,,335.0,2012
5505973401,CITY OF KENOSHA - 30241 -  WARD 76,WI,508.0,3.0,1,,425.0,2012
5505973402,CITY OF KENOSHA - 30241 -  WARD 77,WI,952.0,11.0,1,,768.0,2012
5505973403,CITY OF KENOSHA - 30241 -  WARD 78,WI,983.0,7.0,1,,779.0,2012
5505973404,CITY OF KENOSHA - 30241 -  WARD 79,WI,909.0,8.0,1,,761.0,2012
5505973405,CITY OF KENOSHA - 30241 -  WARD 80,WI,315.0,0.0,1,,222.0,2012
5505973406,CITY OF KENOSHA - 30241 -  WARD 81,WI,404.0,2.0,1,,323.0,2012
5505973407,CITY OF KENOSHA - 30241 -  WARD 82,WI,253.0,0.0,1,,214.0,2012
5505973408,CITY OF KENOSHA - 30241 -  WARD 83,WI,0.0,0.0,1,,0.0,2012
5505973409,CITY OF KENOSHA - 30241 -  WARD 84,WI,453.0,1.0,1,,342.0,2012
5505973410,CITY OF KENOSHA - 30241 -  WARD 85,WI,49.0,0.0,1,,40.0,2012
5505973411,CITY OF KENOSHA - 30241 -  WARD 86,WI,278.0,1.0,1,,213.0,2012
5505973412,CITY OF KENOSHA - 30241 -  WARD 87,WI,544.0,1.0,1,,433.0,2012
5505973413,CITY OF KENOSHA - 30241 -  WARD 88,WI,0.0,0.0,1,,0.0,2012
5506174537,CITY OF KEWAUNEE - 31241 -  WARDS 1-5,WI,1906.0,2.0,1,,1496.0,2012
5501574831,CITY OF KIEL - ALT - 08241 -  Ward 7,WI,197.0,0.0,1,,154.0,2012
5507174830,CITY OF KIEL - MAIN - 36241 -  Wards 1-6 & 8,WI,2286.0,5.0,1,,1899.0,2012
5506371371,CITY OF LA CROSSE - 32246 -  Ward 1,WI,2255.0,8.0,1,,1692.0,2012
5506371380,CITY OF LA CROSSE - 32246 -  Ward 10,WI,889.0,4.0,1,,473.0,2012
5506371381,CITY OF LA CROSSE - 32246 -  Ward 11,WI,887.0,1.0,1,,434.0,2012
5506371382,CITY OF LA CROSSE - 32246 -  Ward 12,WI,840.0,6.0,1,,517.0,2012
5506371383,CITY OF LA CROSSE - 32246 -  Ward 13,WI,624.0,2.0,1,,421.0,2012
5506371384,CITY OF LA CROSSE - 32246 -  Ward 14,WI,1334.0,2.0,1,,821.0,2012
5506371385,CITY OF LA CROSSE - 32246 -  Ward 15,WI,1051.0,4.0,1,,587.0,2012
5506371386,CITY OF LA CROSSE - 32246 -  Ward 16,WI,1442.0,2.0,1,,901.0,2012
5506371387,CITY OF LA CROSSE - 32246 -  Ward 17,WI,537.0,3.0,1,,364.0,2012
5506371388,CITY OF LA CROSSE - 32246 -  Ward 18,WI,691.0,0.0,1,,478.0,2012
5506371389,CITY OF LA CROSSE - 32246 -  Ward 19,WI,683.0,0.0,1,,464.0,2012
5506371372,CITY OF LA CROSSE - 32246 -  Ward 2,WI,630.0,1.0,1,,454.0,2012
