fips,place,state,total_reg_voters,mail_ballots_sent,poll_place_elect_day,poll_place_early,total_votes_cast,year,place_type,place_clean
5507974940,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 157,WI,924.0,2.0,1.0,,797.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 157
5507974941,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 158,WI,867.0,2.0,1.0,,733.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 158
5507974942,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 159,WI,839.0,1.0,1.0,,619.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 159
5507974943,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 160,WI,1114.0,1.0,1.0,,833.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 160
5507974944,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 161,WI,387.0,0.0,1.0,,258.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 161
5507974945,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 162,WI,672.0,0.0,1.0,,447.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 162
5507974946,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 163,WI,1227.0,1.0,1.0,,904.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 163
5507974947,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 164,WI,1241.0,2.0,1.0,,956.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 164
5507974948,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 165,WI,1235.0,3.0,1.0,,939.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 165
5507974949,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 166,WI,487.0,1.0,1.0,,364.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 166
5507974950,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 167,WI,1099.0,1.0,1.0,,899.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 167
5507974951,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 168,WI,1922.0,6.0,1.0,,1513.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 168
5507974952,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 169,WI,1078.0,0.0,1.0,,737.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 169
5507974953,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 170,WI,763.0,0.0,1.0,,506.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 170
5507974954,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 171,WI,341.0,1.0,1.0,,231.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 171
5507974955,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 172,WI,891.0,1.0,1.0,,624.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 172
5507974956,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 173,WI,1134.0,0.0,1.0,,808.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 173
5507974957,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 174,WI,1556.0,2.0,1.0,,1203.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 174
5507974958,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 175,WI,842.0,0.0,1.0,,574.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 175
5507974959,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 176,WI,1276.0,0.0,1.0,,982.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 176
5507974960,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 177,WI,2577.0,1.0,1.0,,1906.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 177
5507974961,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 178,WI,2054.0,5.0,1.0,,1425.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 178
5507974962,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 179,WI,2488.0,3.0,1.0,,1667.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 179
5507974963,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 180,WI,1571.0,8.0,1.0,,1198.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 180
5507974964,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 181,WI,2057.0,9.0,1.0,,1485.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 181
5507974965,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 182,WI,2499.0,11.0,1.0,,407.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 182
5507974966,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 183,WI,2736.0,14.0,1.0,,1887.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 183
5507974967,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 184,WI,2310.0,7.0,1.0,,1665.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 184
5507974968,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 185,WI,3312.0,7.0,1.0,,2234.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 185
5507974969,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 186,WI,2596.0,7.0,1.0,,1955.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 186
5507974970,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 187,WI,559.0,1.0,1.0,,441.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 187
5507974971,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 188,WI,659.0,0.0,1.0,,456.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 188
5507974972,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 189,WI,826.0,4.0,1.0,,580.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 189
5507974973,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 190,WI,1919.0,1.0,1.0,,1517.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 190
5507974974,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 191,WI,1387.0,0.0,1.0,,1189.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 191
5507974975,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 192,WI,2162.0,7.0,1.0,,1288.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 192
5507974976,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 193,WI,1357.0,1.0,1.0,,888.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 193
5507974977,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 194,WI,1164.0,1.0,1.0,,718.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 194
5507974978,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 195,WI,931.0,1.0,1.0,,611.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 195
5507974979,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 196,WI,1656.0,11.0,1.0,,1090.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 196
5507974980,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 197,WI,750.0,1.0,1.0,,478.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 197
5507974981,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 198,WI,1694.0,5.0,1.0,,1124.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 198
5507974982,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 199,WI,1694.0,6.0,1.0,,747.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 199
5507974983,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 200,WI,725.0,5.0,1.0,,538.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 200
5507974984,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 201,WI,790.0,1.0,1.0,,552.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 201
5507974985,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 202,WI,1159.0,2.0,1.0,,848.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 202
5507974986,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 203,WI,1242.0,2.0,1.0,,1056.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 203
5507974987,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 204,WI,1131.0,2.0,1.0,,856.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 204
5507974988,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 205,WI,1066.0,4.0,1.0,,844.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 205
5507974989,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 206,WI,814.0,4.0,1.0,,650.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 206
5507974990,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 207,WI,1647.0,0.0,1.0,,789.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 207
5507974991,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 208,WI,1132.0,4.0,1.0,,882.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 208
5507974992,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 209,WI,977.0,4.0,1.0,,813.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 209
5507974993,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 210,WI,955.0,2.0,1.0,,780.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 210
5507974994,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 211,WI,1005.0,1.0,1.0,,763.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 211
5507974995,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 212,WI,1169.0,0.0,1.0,,885.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 212
5507974996,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 213,WI,1279.0,2.0,1.0,,1010.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 213
5507974997,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 214,WI,638.0,0.0,1.0,,475.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 214
5507974998,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 215,WI,650.0,1.0,1.0,,413.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 215
5507974999,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 216,WI,565.0,1.0,1.0,,406.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 216
5507975000,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 217,WI,935.0,0.0,1.0,,64.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 217
5507975001,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 218,WI,1041.0,1.0,1.0,,801.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 218
5507975002,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 219,WI,795.0,2.0,1.0,,563.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 219
5507975003,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 220,WI,835.0,1.0,1.0,,589.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 220
5507975004,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 221,WI,1374.0,0.0,1.0,,982.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 221
5507975005,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 222,WI,977.0,0.0,1.0,,677.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 222
5507975006,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 223,WI,1008.0,0.0,1.0,,691.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 223
5507975007,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 224,WI,808.0,5.0,1.0,,523.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 224
5507975008,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 225,WI,832.0,0.0,1.0,,550.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 225
5507975009,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 226,WI,493.0,0.0,1.0,,287.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 226
5507975010,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 227,WI,1316.0,0.0,1.0,,950.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 227
5507975011,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 228,WI,768.0,0.0,1.0,,518.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 228
5507975012,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 229,WI,641.0,1.0,1.0,,407.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 229
5507975013,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 230,WI,1169.0,0.0,1.0,,761.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 230
5507975014,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 231,WI,634.0,0.0,1.0,,413.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 231
5507975015,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 232,WI,528.0,0.0,1.0,,324.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 232
5507975016,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 233,WI,418.0,0.0,1.0,,277.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 233
5507975017,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 234,WI,503.0,1.0,1.0,,357.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 234
5507975018,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 235,WI,1617.0,2.0,1.0,,1164.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 235
5507975019,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 236,WI,821.0,2.0,1.0,,531.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 236
5507975020,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 237,WI,1118.0,1.0,1.0,,743.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 237
5507975021,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 238,WI,962.0,0.0,1.0,,618.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 238
5507975022,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 239,WI,789.0,3.0,1.0,,515.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 239
5507975023,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 240,WI,950.0,0.0,1.0,,619.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 240
5507975024,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 241,WI,1288.0,2.0,1.0,,983.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 241
5507975025,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 242,WI,1199.0,1.0,1.0,,870.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 242
5507975026,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 243,WI,1296.0,0.0,1.0,,1085.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 243
5507975027,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 244,WI,1098.0,3.0,1.0,,849.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 244
5507975028,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 245,WI,897.0,6.0,1.0,,716.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 245
5507975029,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 246,WI,1601.0,5.0,1.0,,1255.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 246
5507975030,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 247,WI,825.0,4.0,1.0,,619.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 247
5507975031,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 248,WI,1719.0,2.0,1.0,,1280.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 248
5507975032,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 249,WI,766.0,1.0,1.0,,464.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 249
5507975033,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 250,WI,654.0,0.0,1.0,,404.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 250
5507975034,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 251,WI,482.0,0.0,1.0,,264.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 251
5507975035,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 252,WI,770.0,0.0,1.0,,520.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 252
5507975036,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 253,WI,393.0,0.0,1.0,,279.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 253
5507975037,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 254,WI,402.0,0.0,1.0,,253.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 254
5507975038,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 255,WI,597.0,0.0,1.0,,369.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 255
5507975039,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 256,WI,597.0,0.0,1.0,,342.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 256
5507975040,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 257,WI,936.0,1.0,1.0,,700.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 257
5507975041,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 258,WI,1082.0,1.0,1.0,,757.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 258
5507975042,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 259,WI,707.0,2.0,1.0,,534.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 259
5507975043,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 260,WI,531.0,1.0,1.0,,378.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 260
5507975044,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 261,WI,658.0,0.0,1.0,,528.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 261
5507975045,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 262,WI,1280.0,5.0,1.0,,1072.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 262
5507975046,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 263,WI,810.0,0.0,1.0,,588.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 263
5507975047,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 264,WI,1470.0,0.0,1.0,,1210.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 264
5507975048,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 265,WI,798.0,0.0,1.0,,667.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 265
5507975049,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 266,WI,922.0,3.0,1.0,,740.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 266
5507975050,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 267,WI,769.0,3.0,1.0,,649.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 267
5507975051,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 268,WI,1821.0,7.0,1.0,,1450.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 268
5507975052,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 269,WI,1119.0,1.0,1.0,,921.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 269
5507975053,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 270,WI,1028.0,0.0,1.0,,836.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 270
5507975054,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 271,WI,1793.0,3.0,1.0,,1428.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 271
5507975055,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 272,WI,1307.0,2.0,1.0,,1072.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 272
5507975056,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 273,WI,809.0,0.0,1.0,,660.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 273
5507975057,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 274,WI,795.0,1.0,1.0,,641.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 274
5507975058,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 275,WI,1957.0,5.0,1.0,,1493.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 275
5507975059,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 276,WI,1517.0,2.0,1.0,,1288.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 276
5507975060,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 277,WI,1642.0,4.0,1.0,,1310.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 277
5507975061,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 278,WI,952.0,1.0,1.0,,773.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 278
5507975062,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 279,WI,1350.0,2.0,1.0,,1113.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 279
5507975063,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 280,WI,2151.0,4.0,1.0,,1697.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 280
5507975064,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 281,WI,1023.0,4.0,1.0,,805.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 281
5507975065,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 282,WI,626.0,0.0,1.0,,439.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 282
5507975066,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 283,WI,990.0,0.0,1.0,,735.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 283
5507975067,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 284,WI,992.0,0.0,1.0,,756.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 284
5507975068,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 285,WI,227.0,0.0,1.0,,166.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 285
5507975069,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 286,WI,672.0,1.0,1.0,,513.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 286
5507975070,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 287,WI,596.0,1.0,1.0,,466.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 287
5507975071,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 288,WI,1339.0,2.0,1.0,,1093.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 288
5507975072,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 289,WI,855.0,1.0,1.0,,654.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 289
5507975073,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 290,WI,737.0,0.0,1.0,,523.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 290
5507975074,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 291,WI,768.0,1.0,1.0,,596.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 291
5507975075,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 292,WI,834.0,0.0,1.0,,650.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 292
5507975076,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 293,WI,981.0,0.0,1.0,,802.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 293
5507975077,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 294,WI,764.0,2.0,1.0,,611.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 294
5507975078,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 295,WI,937.0,1.0,1.0,,724.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 295
5507975079,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 296,WI,1177.0,0.0,1.0,,951.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 296
5507975080,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 297,WI,1071.0,3.0,1.0,,838.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 297
5507975081,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 298,WI,866.0,1.0,1.0,,689.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 298
5507975082,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 299,WI,1097.0,1.0,1.0,,838.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 299
5507975083,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 300,WI,1424.0,2.0,1.0,,1177.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 300
5507975084,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 301,WI,1431.0,5.0,1.0,,1142.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 301
5507975085,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 302,WI,911.0,0.0,1.0,,740.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 302
5507975086,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 303,WI,1409.0,4.0,1.0,,1187.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 303
5507975087,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 304,WI,1124.0,0.0,1.0,,894.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 304
5507975088,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 305,WI,1108.0,3.0,1.0,,891.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 305
5507975089,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 306,WI,964.0,2.0,1.0,,764.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 306
5507975090,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 307,WI,1080.0,2.0,1.0,,869.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 307
5507975091,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 308,WI,1132.0,0.0,1.0,,792.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 308
5507975092,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 309,WI,1377.0,4.0,1.0,,1119.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 309
5507975093,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 310,WI,494.0,0.0,1.0,,371.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 310
5507975094,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 311,WI,847.0,3.0,1.0,,666.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 311
5507975095,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 312,WI,1115.0,2.0,1.0,,940.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 312
5507975096,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 313,WI,2324.0,2.0,1.0,,1827.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 313
5507975097,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 314,WI,871.0,2.0,1.0,,722.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 314
5507975098,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 315,WI,1587.0,2.0,1.0,,1350.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 315
5507975099,CITY OF MILWAUKEE - MAIN - 41251 -  WARD 316,WI,976.0,0.0,1.0,,789.0,2012,City,City Of Milwaukee - Main - 41251 -  Ward 316
