incident_id,incident_date,state,city_or_county,address,no_killed,no_injured,total,year,ap_state,postal_state,full_address
548333,2016-04-26,Maryland,District Heights (Forestville),6500 block of Hil-Mar Drive,1,4,5,2016,Mass.,MD,"6500 Hil-Mar Drive, District Heights (Forestville), MD"
547319,2016-04-24,Illinois,Chicago (Englewood),2000 block of West 68th Place,2,3,5,2016,Ill.,IL,"2000 West 68th Place, Chicago (Englewood), IL"
546550,2016-04-23,Kansas,Topeka,3732 SW Topeka Blvd,1,4,5,2016,Kan.,KS,"3732 SW Topeka Blvd, Topeka, KS"
546581,2016-04-23,Nevada,Las Vegas,1650 South Hollywood Boulevard,1,3,4,2016,Nev.,NV,"1650 South Hollywood Boulevard, Las Vegas, NV"
546244,2016-04-23,Alabama,Auburn,1200 block of Lee Road 83,3,1,4,2016,Ala.,AL,"1200 Lee Road 83, Auburn, AL"
546022,2016-04-22,Georgia,Appling,3162 Johnson Drive,6,0,6,2016,Ga.,GA,"3162 Johnson Drive, Appling, GA"
545525,2016-04-22,Ohio,Piketon,4077 Union Hill Rd,8,0,8,2016,Ohio,OH,"4077 Union Hill Rd, Piketon, OH"
543132,2016-04-19,Illinois,Chicago,1400 block of West 84th Street,1,4,5,2016,Ill.,IL,"1400 West 84th Street, Chicago, IL"
543441,2016-04-19,Alabama,Blountsville,81551 US Highway 278,1,4,5,2016,Ala.,AL,"81551 US Highway 278, Blountsville, AL"
544080,2016-04-19,Illinois,Chicago,2700 block of West 53rd Street,1,3,4,2016,Ill.,IL,"2700 West 53rd Street, Chicago, IL"
543244,2016-04-18,California,Long Beach,1200 block of E. 17th Street,1,3,4,2016,Calif.,CA,"1200 E. 17th Street, Long Beach, CA"
543108,2016-04-17,Texas,Edinburg,5021 W St Hwy 107,1,6,7,2016,Texas,TX,"5021 W St Hwy 107, Edinburg, TX"
541996,2016-04-17,Pennsylvania,Philadelphia,600 block of Westmoreland Street,3,1,4,2016,Pa.,PA,"600 Westmoreland Street, Philadelphia, PA"
543102,2016-04-17,South Carolina,Pelzer,200 block of Eastview Road,1,3,4,2016,S.C.,SC,"200 Eastview Road, Pelzer, SC"
541987,2016-04-16,Florida,Orlando,1100 block of Conley Street,2,4,6,2016,Fla.,FL,"1100 Conley Street, Orlando, FL"
542259,2016-04-16,Michigan,Detroit,9500 block of Oakland,1,4,5,2016,Mich.,MI,"9500 Oakland, Detroit, MI"
537825,2016-04-10,Wisconsin,Milwaukee,76th and Sheridan,1,3,4,2016,Wis.,WI,"76th and Sheridan, Milwaukee, WI"
525301,2016-03-19,Alabama,Wetumpka,South Shelby Street,2,2,4,2016,Ala.,AL,"South Shelby Street, Wetumpka, AL"
525464,2016-03-19,Florida,Plantation,12050 NW 4th Court,1,4,5,2016,Fla.,FL,"12050 NW 4th Court, Plantation, FL"
520767,2016-03-11,Michigan,Detroit,2600 block of Hazelwood,2,2,4,2016,Mich.,MI,"2600 Hazelwood, Detroit, MI"
519541,2016-03-09,Pennsylvania,Pittsburgh (Wilkinsburg),1304 Franklin Ave,6,2,8,2016,Pa.,PA,"1304 Franklin Ave, Pittsburgh (Wilkinsburg), PA"
518266,2016-03-08,Texas,San Antonio,Sherman St,2,3,5,2016,Texas,TX,"Sherman St, San Antonio, TX"
518436,2016-03-07,Kansas,Kansas City,3000 block of South 36th Street,5,0,5,2016,Kan.,KS,"3000 South 36th Street, Kansas City, KS"
517058,2016-03-06,Massachusetts,Chelsea,120 Washington Avenue,1,6,7,2016,Maine,MA,"120 Washington Avenue, Chelsea, MA"
517073,2016-03-06,California,Compton,900 block of West Victoria Street,1,8,9,2016,Calif.,CA,"900 West Victoria Street, Compton, CA"
516341,2016-03-04,Ohio,Columbus,900 E 5th Ave,1,3,4,2016,Ohio,OH,"900 E 5th Ave, Columbus, OH"
513640,2016-02-28,California,Mira Loma,5500 block of Etiwanda Ave,1,3,4,2016,Calif.,CA,"5500 Etiwanda Ave, Mira Loma, CA"
512880,2016-02-27,Virginia,Woodbridge (Lake Ridge),13051 Lashmere Ct,2,2,4,2016,Va.,VA,"13051 Lashmere Ct, Woodbridge (Lake Ridge), VA"
512073,2016-02-26,Washington,Belfair,300 block of Horseshoe Rd,5,0,5,2016,Wash.,WA,"300 Horseshoe Rd, Belfair, WA"
511436,2016-02-25,Kansas,Hesston,200 S Ridge Rd,4,14,18,2016,Kan.,KS,"200 S Ridge Rd, Hesston, KS"
509897,2016-02-23,Arizona,Glendale,4812 West Sunnyside Ave,5,0,5,2016,Ariz.,AZ,"4812 West Sunnyside Ave, Glendale, AZ"
508879,2016-02-21,Missouri,Hazelwood,7217 N Lindbergh Blvd,1,3,4,2016,Mo.,MO,"7217 N Lindbergh Blvd, Hazelwood, MO"
508640,2016-02-20,Michigan,Kalamazoo,5581 Cracker Barrel Blvd,6,2,8,2016,Mich.,MI,"5581 Cracker Barrel Blvd, Kalamazoo, MI"
508113,2016-02-20,Mississippi,Iuka,231 Co Rd 201,2,3,5,2016,Miss.,MS,"231 Co Rd 201, Iuka, MS"
508341,2016-02-20,Florida,Tampa,2810 E. Bearss Ave,1,3,4,2016,Fla.,FL,"2810 E. Bearss Ave, Tampa, FL"
508356,2016-02-20,Alabama,Bessemer,200 block of Elm Street,1,3,4,2016,Ala.,AL,"200 Elm Street, Bessemer, AL"
590221,2016-02-19,Missouri,Edgerton,4100 block of Buena Vista Road,4,0,4,2016,Mo.,MO,"4100 Buena Vista Road, Edgerton, MO"
507998,2016-02-19,California,Vallejo,509 Porter Street,1,3,4,2016,Calif.,CA,"509 Porter Street, Vallejo, CA"
504879,2016-02-14,Texas,Houston,8449 Gulf Freeway,1,3,4,2016,Texas,TX,"8449 Gulf Freeway, Houston, TX"
501233,2016-02-07,Florida,Orlando,7432 Universal Blvd,2,10,12,2016,Fla.,FL,"7432 Universal Blvd, Orlando, FL"
501168,2016-02-07,New York,Rochester,547 State St,1,7,8,2016,N.Y.,NY,"547 State St, Rochester, NY"
501256,2016-02-07,Mississippi,Pass Christian,Davis Avenue,2,4,6,2016,Miss.,MS,"Davis Avenue, Pass Christian, MS"
501267,2016-02-06,California,Los Angeles,12800 block of Cook Street,1,3,4,2016,Calif.,CA,"12800 Cook Street, Los Angeles, CA"
500556,2016-02-06,Florida,Tampa,8123 N Nebraska Ave,2,6,8,2016,Fla.,FL,"8123 N Nebraska Ave, Tampa, FL"
495940,2016-01-30,Arizona,Glendale,67th and Missouri Avenue,3,5,8,2016,Ariz.,AZ,"67th and Missouri Avenue, Glendale, AZ"
494378,2016-01-27,Virginia,Chesapeake,1401 N. George Washington Hwy,6,0,6,2016,Va.,VA,"1401 N. George Washington Hwy, Chesapeake, VA"
493536,2016-01-26,Washington,Seattle,Airport Way S. and S. Atlantic St.,2,3,5,2016,Wash.,WA,"Airport Way S. and S. Atlantic St., Seattle, WA"
493085,2016-01-25,California,Perris,140 S. D Street,1,4,5,2016,Calif.,CA,"140 S. D Street, Perris, CA"
491312,2016-01-23,California,Los Angeles,8105 Avalon Blvd,2,2,4,2016,Calif.,CA,"8105 Avalon Blvd, Los Angeles, CA"
486728,2016-01-17,Virginia,Gloucester,Ditchley Dr and Gill Ln,1,3,4,2016,Va.,VA,"Ditchley Dr and Gill Ln, Gloucester, VA"
483750,2016-01-11,Delaware,Wilmington,900 block of Brown Street,1,4,5,2016,Del.,DE,"900 Brown Street, Wilmington, DE"
481900,2016-01-08,Illinois,Chicago,1500 block of South Kedzie,1,4,5,2016,Ill.,IL,"1500 South Kedzie, Chicago, IL"
481429,2016-01-07,Tennessee,Memphis,3800 block of Kerwood Avenue,1,3,4,2016,Tenn.,TN,"3800 Kerwood Avenue, Memphis, TN"
479613,2016-01-06,Florida,Lakeland,2312 East Magnolia Street,3,1,4,2016,Fla.,FL,"2312 East Magnolia Street, Lakeland, FL"
468968,2015-12-20,North Carolina,Wilmington,11th and Castle Street,1,4,5,2015,N.C.,NC,"11th and Castle Street, Wilmington, NC"
468787,2015-12-19,Florida,Miami,21630 SW 120th Ave,1,4,5,2015,Fla.,FL,"21630 SW 120th Ave, Miami, FL"
464665,2015-12-13,California,Los Angeles,5550 S. Flower Street,1,3,4,2015,Calif.,CA,"5550 S. Flower Street, Los Angeles, CA"
465117,2015-12-12,Illinois,Lovejoy (Brooklyn),307 Jefferson St,1,3,4,2015,Ill.,IL,"307 Jefferson St, Lovejoy (Brooklyn), IL"
463642,2015-12-11,Maryland,Baltimore,5100 block of Park Heights Avenue,1,3,4,2015,Mass.,MD,"5100 Park Heights Avenue, Baltimore, MD"
461476,2015-12-08,Ohio,Cincinnati,2300 block of Baltimore Ave,1,3,4,2015,Ohio,OH,"2300 Baltimore Ave, Cincinnati, OH"
460049,2015-12-06,Louisiana,Raceland,Market Street,1,3,4,2015,La.,LA,"Market Street, Raceland, LA"
460386,2015-12-06,Nebraska,Omaha,North 108th Street and Military Road,2,3,5,2015,Neb.,NE,"North 108th Street and Military Road, Omaha, NE"
457037,2015-12-02,Georgia,Savannah,100 block of West 33rd Street,1,3,4,2015,Ga.,GA,"100 West 33rd Street, Savannah, GA"
456893,2015-12-02,California,San Bernardino,1365 South Waterman Ave,16,19,35,2015,Calif.,CA,"1365 South Waterman Ave, San Bernardino, CA"
455684,2015-11-27,California,Sacramento,7900 block of Florin Road,2,2,4,2015,Calif.,CA,"7900 Florin Road, Sacramento, CA"
454059,2015-11-27,Colorado,Colorado Springs,3480 Centennial Blvd,3,9,12,2015,Colo.,CO,"3480 Centennial Blvd, Colorado Springs, CO"
452007,2015-11-23,Ohio,Columbus,90 block of S Terrace Ave,4,1,5,2015,Ohio,OH,"90 S Terrace Ave, Columbus, OH"
452362,2015-11-22,South Carolina,North Charleston,Park Circle,1,3,4,2015,S.C.,SC,"Park Circle, North Charleston, SC"
451057,2015-11-21,Maryland,Baltimore,Stricker and School,1,3,4,2015,Mass.,MD,"Stricker and School, Baltimore, MD"
450505,2015-11-20,Pennsylvania,Pittsburgh,Prospect Drive,1,3,4,2015,Pa.,PA,"Prospect Drive, Pittsburgh, PA"
448653,2015-11-16,Alabama,Cedar Bluff,1460 County Rd 664,3,1,4,2015,Ala.,AL,"1460 County Rd 664, Cedar Bluff, AL"
448419,2015-11-15,Texas,Tennessee Colony,800 block of An County Rd 2217,5,0,5,2015,Texas,TX,"800 An County Rd 2217, Tennessee Colony, TX"
446996,2015-11-13,Florida,Jacksonville,1300 block of South Shirley Oaks Drive,4,1,5,2015,Fla.,FL,"1300 South Shirley Oaks Drive, Jacksonville, FL"
444458,2015-11-09,Indiana,Indianapolis,400 block of North Beville Ave,2,2,4,2015,Ind.,IN,"400 North Beville Ave, Indianapolis, IN"
443821,2015-11-08,Iowa,Des Moines,4397 NW 6th Drive,1,3,4,2015,Iowa,IA,"4397 NW 6th Drive, Des Moines, IA"
443652,2015-11-07,Colorado,Denver,Bayaud and Bannock,1,3,4,2015,Colo.,CO,"Bayaud and Bannock, Denver, CO"
441681,2015-11-03,Florida,Jacksonville,Ella Street and Kings Road,2,3,5,2015,Fla.,FL,"Ella Street and Kings Road, Jacksonville, FL"
440743,2015-11-02,South Carolina,Pendleton,2217 Refuge Road,4,0,4,2015,S.C.,SC,"2217 Refuge Road, Pendleton, SC"
438651,2015-10-28,Louisiana,Houma,400 block of Morgan Street,1,3,4,2015,La.,LA,"400 Morgan Street, Houma, LA"
436234,2015-10-25,Arizona,Phoenix,Seventh Street and Broadway,1,4,5,2015,Ariz.,AZ,"Seventh Street and Broadway, Phoenix, AZ"
435144,2015-10-22,Tennessee,Nashville,3500 John A. Merritt Blvd,1,3,4,2015,Tenn.,TN,"3500 John A. Merritt Blvd, Nashville, TN"
432466,2015-10-17,Florida,Fort Myers,2224 First St,1,4,5,2015,Fla.,FL,"2224 First St, Fort Myers, FL"
429614,2015-10-10,Illinois,Peoria,2405 N Flora,1,3,4,2015,Ill.,IL,"2405 N Flora, Peoria, IL"
427621,2015-10-09,Arizona,Flagstaff,216 E Mountain View Dr,1,3,4,2015,Ariz.,AZ,"216 E Mountain View Dr, Flagstaff, AZ"
424224,2015-10-02,Maryland,Baltimore,5400 Reisterstown Road,1,4,5,2015,Mass.,MD,"5400 Reisterstown Road, Baltimore, MD"
423223,2015-10-01,Oregon,Roseburg,1140 Umpqua College Rd,10,9,19,2015,Ore.,OR,"1140 Umpqua College Rd, Roseburg, OR"
422035,2015-09-28,Illinois,Chicago,5300 block of South Aberdeen Street,2,3,5,2015,Ill.,IL,"5300 South Aberdeen Street, Chicago, IL"
422064,2015-09-28,Illinois,Chicago,300 block of West 42nd Street,3,2,5,2015,Ill.,IL,"300 West 42nd Street, Chicago, IL"
419826,2015-09-23,Georgia,Norcross,1300 block of Reddington Lane,1,3,4,2015,Ga.,GA,"1300 Reddington Lane, Norcross, GA"
417284,2015-09-20,Pennsylvania,Philadelphia,900 Pratt St,1,3,4,2015,Pa.,PA,"900 Pratt St, Philadelphia, PA"
416872,2015-09-20,Illinois,Chicago,5700 block of South LaSalle,1,5,6,2015,Ill.,IL,"5700 South LaSalle, Chicago, IL"
416812,2015-09-19,Indiana,Indianapolis,3900 block of Graceland Ave,1,3,4,2015,Ind.,IN,"3900 Graceland Ave, Indianapolis, IN"
418318,2015-09-17,South Dakota,Geddes,36705 379th Street,6,0,6,2015,S.D.,SD,"36705 379th Street, Geddes, SD"
413001,2015-09-13,Florida,Ocala,1910 South Pine Avenue,1,5,6,2015,Fla.,FL,"1910 South Pine Avenue, Ocala, FL"
412539,2015-09-12,Minnesota,Minneapolis,1200 block of 22nd Ave. N.,1,3,4,2015,Minn.,MN,"1200 22nd Ave. N., Minneapolis, MN"
412487,2015-09-12,New York,Rochester,36 Woodward Street,2,4,6,2015,N.Y.,NY,"36 Woodward Street, Rochester, NY"
409732,2015-09-07,Indiana,Gary,9300 block of Sunrise,2,4,6,2015,Ind.,IN,"9300 Sunrise, Gary, IN"
412040,2015-09-07,Minnesota,Excelsior,Channel Drive,5,0,5,2015,Minn.,MN,"Channel Drive, Excelsior, MN"
408449,2015-09-05,North Carolina,Charlotte,6800 block of Fieldvale Place,1,3,4,2015,N.C.,NC,"6800 Fieldvale Place, Charlotte, NC"
409101,2015-09-05,Nevada,Las Vegas,5000 block of Hollywood Boulevard,1,3,4,2015,Nev.,NV,"5000 Hollywood Boulevard, Las Vegas, NV"
404167,2015-08-30,Tennessee,Memphis,3300 block of Sobota Circle,1,4,5,2015,Tenn.,TN,"3300 Sobota Circle, Memphis, TN"
405133,2015-08-29,Texas,Tyler,638 ENE Loop 323,1,3,4,2015,Texas,TX,"638 ENE Loop 323, Tyler, TX"
404238,2015-08-29,Tennessee,Bristol,618 Henson Road,3,2,5,2015,Tenn.,TN,"618 Henson Road, Bristol, TN"
403069,2015-08-28,New York,Brooklyn,589 Flatbush Avenue,1,3,4,2015,N.Y.,NY,"589 Flatbush Avenue, Brooklyn, NY"
402623,2015-08-27,Florida,Saint Augustine,S Bellagio Dr,2,2,4,2015,Fla.,FL,"S Bellagio Dr, Saint Augustine, FL"
403669,2015-08-27,California,Salinas,928 Blanco Circle,2,2,4,2015,Calif.,CA,"928 Blanco Circle, Salinas, CA"
402051,2015-08-26,Florida,West Palm Beach,800 block of 19th Street,2,2,4,2015,Fla.,FL,"800 19th Street, West Palm Beach, FL"
402113,2015-08-26,Illinois,Chicago,3025 W. Van Buren Ave,2,2,4,2015,Ill.,IL,"3025 W. Van Buren Ave, Chicago, IL"
402108,2015-08-25,Louisiana,New Orleans,Fern Street and Olive Street,1,3,4,2015,La.,LA,"Fern Street and Olive Street, New Orleans, LA"
400091,2015-08-23,California,Modesto,1100 block of Kansas Avenue,1,7,8,2015,Calif.,CA,"1100 Kansas Avenue, Modesto, CA"
399564,2015-08-22,New Mexico,Roswell,302 East Reed Street,3,1,4,2015,N.M.,NM,"302 East Reed Street, Roswell, NM"
399367,2015-08-21,Ohio,Cincinnati,Mathis and Prentice,2,5,7,2015,Ohio,OH,"Mathis and Prentice, Cincinnati, OH"
398361,2015-08-19,New York,Rochester,500 Genesee St,3,4,7,2015,N.Y.,NY,"500 Genesee St, Rochester, NY"
395837,2015-08-15,Pennsylvania,Pittsburgh,West Prospect Avenue,1,3,4,2015,Pa.,PA,"West Prospect Avenue, Pittsburgh, PA"
395549,2015-08-15,South Carolina,Orangeburg,2868 Bamberg Road,1,3,4,2015,S.C.,SC,"2868 Bamberg Road, Orangeburg, SC"
391219,2015-08-09,Michigan,Detroit,15200 block of Hazelridge,1,3,4,2015,Mich.,MI,"15200 Hazelridge, Detroit, MI"
391263,2015-08-09,Mississippi,Forest,Poplar St,1,3,4,2015,Miss.,MS,"Poplar St, Forest, MS"
390914,2015-08-08,North Carolina,Gastonia,4908 Greenwood Dr,2,3,5,2015,N.C.,NC,"4908 Greenwood Dr, Gastonia, NC"
390526,2015-08-08,Texas,Houston,2211 Falling Oaks,8,0,8,2015,Texas,TX,"2211 Falling Oaks, Houston, TX"
390774,2015-08-08,Arkansas,Blytheville,833 Anderson Street,1,11,12,2015,Ark.,AR,"833 Anderson Street, Blytheville, AR"
390050,2015-08-07,Vermont,Barre,3182 Airport Rd,4,0,4,2015,Vt.,VT,"3182 Airport Rd, Barre, VT"
389149,2015-08-04,Missouri,Saint Louis,2500 block of Semple,1,4,5,2015,Mo.,MO,"2500 Semple, Saint Louis, MO"
385824,2015-08-02,Illinois,Chicago,4800 block of West Kamerling Avenue,1,4,5,2015,Ill.,IL,"4800 West Kamerling Avenue, Chicago, IL"
381814,2015-07-26,Missouri,Kansas City,Thompson and Colorado,2,3,5,2015,Mo.,MO,"Thompson and Colorado, Kansas City, MO"
382413,2015-07-24,Pennsylvania,Erie,200 block of W 29th St,2,5,7,2015,Pa.,PA,"200 W 29th St, Erie, PA"
380162,2015-07-23,Louisiana,Lafayette,3141 Johnson Street,3,9,12,2015,La.,LA,"3141 Johnson Street, Lafayette, LA"
379166,2015-07-22,Georgia,Suwanee,5500 block of Old Atlanta Road,5,0,5,2015,Ga.,GA,"5500 Old Atlanta Road, Suwanee, GA"
378452,2015-07-21,Florida,Miami Gardens,Northwest 25th Avenue and Miami Gardens Drive,1,3,4,2015,Fla.,FL,"Northwest 25th Avenue and Miami Gardens Drive, Miami Gardens, FL"
377423,2015-07-18,Louisiana,Baton Rouge,300 block of Brice Street,2,2,4,2015,La.,LA,"300 Brice Street, Baton Rouge, LA"
376702,2015-07-18,Oregon,Salem,1550 Weston Ct NE,1,4,5,2015,Ore.,OR,"1550 Weston Ct NE, Salem, OR"
376823,2015-07-17,District of Columbia,Washington,600 block of Edgewood St NE,1,3,4,2015,,DC,"600 Edgewood St NE, Washington, DC"
375022,2015-07-16,Tennessee,Chattanooga,4051 Amnicola Hwy,6,2,8,2015,Tenn.,TN,"4051 Amnicola Hwy, Chattanooga, TN"
374630,2015-07-15,South Carolina,Holly Hill,7050 Old State Road,4,1,5,2015,S.C.,SC,"7050 Old State Road, Holly Hill, SC"
375322,2015-07-15,Maryland,Baltimore,3500 block of West Garrison Boulevard,1,3,4,2015,Mass.,MD,"3500 West Garrison Boulevard, Baltimore, MD"
373768,2015-07-13,California,Stockton,400 block of McCloud Avenue,1,4,5,2015,Calif.,CA,"400 McCloud Avenue, Stockton, CA"
373095,2015-07-12,Illinois,River Forest,116 Lathrop Ave,2,3,5,2015,Ill.,IL,"116 Lathrop Ave, River Forest, IL"
370474,2015-07-07,Maryland,Baltimore,900 block of West Fayette Street,3,1,4,2015,Mass.,MD,"900 West Fayette Street, Baltimore, MD"
370187,2015-07-07,Ohio,Cleveland,East 162nd Street and Miles Avenue,1,3,4,2015,Ohio,OH,"East 162nd Street and Miles Avenue, Cleveland, OH"
369196,2015-07-05,New Jersey,East Orange,200 block of S. Clinton St,1,3,4,2015,N.J.,NJ,"200 S. Clinton St, East Orange, NJ"
368987,2015-07-04,Massachusetts,Pittsfield,Dewey Avenue,1,4,5,2015,Maine,MA,"Dewey Avenue, Pittsfield, MA"
368867,2015-07-04,District of Columbia,Washington,2600 block of Douglass Pl SE,1,3,4,2015,,DC,"2600 Douglass Pl SE, Washington, DC"
367780,2015-07-02,Indiana,Indianapolis,500 block of Lynn St,1,3,4,2015,Ind.,IN,"500 Lynn St, Indianapolis, IN"
364872,2015-06-27,Massachusetts,Taunton,Weir Street,1,3,4,2015,Maine,MA,"Weir Street, Taunton, MA"
361708,2015-06-21,Kentucky,Lexington,726 Georgetown St,1,4,5,2015,Ky.,KY,"726 Georgetown St, Lexington, KY"
361212,2015-06-20,Michigan,Detroit,Dexter and Webb,1,11,12,2015,Mich.,MI,"Dexter and Webb, Detroit, MI"
359830,2015-06-17,South Carolina,Charleston,110 Calhoun Street,9,0,9,2015,S.C.,SC,"110 Calhoun Street, Charleston, SC"
357597,2015-06-14,New Jersey,Camden,2800 block of Mitchell Street,1,3,4,2015,N.J.,NJ,"2800 Mitchell Street, Camden, NJ"
357164,2015-06-13,Ohio,Columbus,1623 E. Hudson Street,4,1,5,2015,Ohio,OH,"1623 E. Hudson Street, Columbus, OH"
357770,2015-06-13,Georgia,Milledgeville,451 North Flynn Street,1,3,4,2015,Ga.,GA,"451 North Flynn Street, Milledgeville, GA"
357732,2015-06-13,Georgia,Fayetteville,600 block of Highway 279,1,4,5,2015,Ga.,GA,"600 Highway 279, Fayetteville, GA"
355883,2015-06-11,Texas,Houston,3400 block of Burkett,1,3,4,2015,Texas,TX,"3400 Burkett, Houston, TX"
356065,2015-06-11,Connecticut,Bridgeport,468 Trumbull Ave,1,8,9,2015,Conn.,CT,"468 Trumbull Ave, Bridgeport, CT"
355644,2015-06-10,California,Los Angeles,South Vermont Avenue and West 88th Street,1,3,4,2015,Calif.,CA,"South Vermont Avenue and West 88th Street, Los Angeles, CA"
355267,2015-06-09,Missouri,Saint Louis,North Market Street and North Spring Avenue,1,3,4,2015,Mo.,MO,"North Market Street and North Spring Avenue, Saint Louis, MO"
353854,2015-06-07,Montana,Deer Lodge,Boulder Creek Road,5,0,5,2015,Mont.,MT,"Boulder Creek Road, Deer Lodge, MT"
353536,2015-06-06,New York,Buffalo,100 block of Warren Avenue,1,4,5,2015,N.Y.,NY,"100 Warren Avenue, Buffalo, NY"
352779,2015-06-05,Louisiana,New Orleans,2100 block of Governor Nicholls Street,1,3,4,2015,La.,LA,"2100 Governor Nicholls Street, New Orleans, LA"
351936,2015-06-03,New York,Wyandanch,Davidson Street,3,1,4,2015,N.Y.,NY,"Davidson Street, Wyandanch, NY"
350182,2015-05-31,Georgia,Conyers,4669 Bell Road SE,3,2,5,2015,Ga.,GA,"4669 Bell Road SE, Conyers, GA"
350021,2015-05-31,Maryland,Springdale,9222 Ardwick Ardmore Road,1,3,4,2015,Mass.,MD,"9222 Ardwick Ardmore Road, Springdale, MD"
350163,2015-05-31,Ohio,Cleveland,16209 block of Laverne Avenue,3,1,4,2015,Ohio,OH,"16209 Laverne Avenue, Cleveland, OH"
348673,2015-05-28,Pennsylvania,Chester,2700 block of West 3rd Street,1,3,4,2015,Pa.,PA,"2700 West 3rd Street, Chester, PA"
346725,2015-05-26,Louisiana,New Orleans,6700 block of Tara Lane,2,2,4,2015,La.,LA,"6700 Tara Lane, New Orleans, LA"
346097,2015-05-25,Illinois,Decatur,1816 N Water,1,4,5,2015,Ill.,IL,"1816 N Water, Decatur, IL"
346320,2015-05-24,Alabama,Montgomery,Smiley Court,1,3,4,2015,Ala.,AL,"Smiley Court, Montgomery, AL"
346202,2015-05-23,California,Fresno,2400 block of South 9th Street,2,2,4,2015,Calif.,CA,"2400 South 9th Street, Fresno, CA"
344302,2015-05-20,Maryland,Baltimore,800 block of Linwood Avenue,1,3,4,2015,Mass.,MD,"800 Linwood Avenue, Baltimore, MD"
342589,2015-05-18,Florida,Miami,Northwest 75th Street and Northwest 16th Avenue,1,4,5,2015,Fla.,FL,"Northwest 75th Street and Northwest 16th Avenue, Miami, FL"
341622,2015-05-17,Texas,Waco,4671 S Jack Kultgen Fwy,9,18,27,2015,Texas,TX,"4671 S Jack Kultgen Fwy, Waco, TX"
339229,2015-05-12,Arizona,Tucson,800 block of West Calle Medina Road,5,0,5,2015,Ariz.,AZ,"800 West Calle Medina Road, Tucson, AZ"
340280,2015-05-12,Maryland,Capitol Heights,4700 block of Pard Rd,1,4,5,2015,Mass.,MD,"4700 Pard Rd, Capitol Heights, MD"
337855,2015-05-10,Ohio,Cleveland,3600 block of Bosworth Rd,1,4,5,2015,Ohio,OH,"3600 Bosworth Rd, Cleveland, OH"
337767,2015-05-10,New Jersey,Newark,19th Avenue and South 16th Street,1,3,4,2015,N.J.,NJ,"19th Avenue and South 16th Street, Newark, NJ"
334681,2015-05-04,New York,Buffalo,100 block of Roosevelt Avenue,1,3,4,2015,N.Y.,NY,"100 Roosevelt Avenue, Buffalo, NY"
333750,2015-05-03,Wisconsin,Menasha,Friendship Trail,4,1,5,2015,Wis.,WI,"Friendship Trail, Menasha, WI"
333576,2015-05-03,Ohio,Dayton,2801 Germantown Street,1,6,7,2015,Ohio,OH,"2801 Germantown Street, Dayton, OH"
332732,2015-05-01,Wisconsin,Milwaukee,3700 block of 37th Street,2,3,5,2015,Wis.,WI,"3700 37th Street, Milwaukee, WI"
330611,2015-04-27,New York,Brooklyn,1365 Flatbush Ave,2,4,6,2015,N.Y.,NY,"1365 Flatbush Ave, Brooklyn, NY"
330750,2015-04-27,Arizona,Gila Bend,State Route 85,2,2,4,2015,Ariz.,AZ,"State Route 85, Gila Bend, AZ"
329322,2015-04-25,New York,Gates,24 Hinchey Rd,1,6,7,2015,N.Y.,NY,"24 Hinchey Rd, Gates, NY"
326792,2015-04-21,Texas,Killeen,420 Gilmer St,2,3,5,2015,Texas,TX,"420 Gilmer St, Killeen, TX"
325166,2015-04-18,North Carolina,Lumberton,Martin Luther King Drive,1,3,4,2015,N.C.,NC,"Martin Luther King Drive, Lumberton, NC"
325618,2015-04-18,New Jersey,Paterson,Rosa Parks Blvd and Godwin Ave,1,3,4,2015,N.J.,NJ,"Rosa Parks Blvd and Godwin Ave, Paterson, NJ"
324424,2015-04-16,Arizona,Phoenix,4300 block of East Anderson Drive,5,0,5,2015,Ariz.,AZ,"4300 East Anderson Drive, Phoenix, AZ"
319808,2015-04-07,Georgia,Rome,20 Copeland Street,1,3,4,2015,Ga.,GA,"20 Copeland Street, Rome, GA"
318221,2015-04-05,Kentucky,Louisville,40th and Grand Street,1,4,5,2015,Ky.,KY,"40th and Grand Street, Louisville, KY"
318125,2015-04-05,Pennsylvania,Pittsburgh,Dinwiddie Street,1,3,4,2015,Pa.,PA,"Dinwiddie Street, Pittsburgh, PA"
312119,2015-03-24,Indiana,Indianapolis,3100 block of North Harding Street,4,0,4,2015,Ind.,IN,"3100 North Harding Street, Indianapolis, IN"
311922,2015-03-23,Tennessee,Clarksville,900 block of Carpenter Street,1,4,5,2015,Tenn.,TN,"900 Carpenter Street, Clarksville, TN"
311348,2015-03-22,New Mexico,Albuquerque,10140 Lomas NE,1,6,7,2015,N.M.,NM,"10140 Lomas NE, Albuquerque, NM"
468151,2015-03-20,Texas,Lancaster,1500 block of Reynolds Street,1,5,6,2015,Texas,TX,"1500 Reynolds Street, Lancaster, TX"
308728,2015-03-18,Arizona,Mesa,1504 West Main Street,1,5,6,2015,Ariz.,AZ,"1504 West Main Street, Mesa, AZ"
308839,2015-03-18,New Jersey,Newark,200 block of Clinton Place,1,3,4,2015,N.J.,NJ,"200 Clinton Place, Newark, NJ"
308687,2015-03-17,California,Stockton,748 N Madison St,3,4,7,2015,Calif.,CA,"748 N Madison St, Stockton, CA"
305907,2015-03-13,Mississippi,Brookhaven,1097 South First St.,2,3,5,2015,Miss.,MS,"1097 South First St., Brookhaven, MS"
