updated_date,updated_time,story_headline,story_copy,image_caption,image_url,more_news,story_url
2022-04-28,6:15 AM PT,MS-13 gang members cross southern border,"MS-13 gang members cross southern borderOAN NewsroomUPDATED 6:15 AM PT – Thursday, April 28, 2022MS-13 gang members have continued to flood into the country under President Biden’s open border policy with many creating new homes in New York. One America’s Caitlin Sinclair spoke to congressional candidate George Santos about the situation.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png, Study: Illegal Immigrant Population In US Grew By About 1M In Biden’s First YearTOPICS:Border CrisisBorder SecurityCaitlin SinclairCDCgangGeorge SantosimmigrationJoe BidenMS-13MS13newsOANOANNopen borderspoliticsSouthern borderTitle 42 TWEETPIN,https://www.oann.com/ms-13-gang-members-cross-southern-border/
2022-04-28,8:37 AM PT,Sen. Kennedy questions impartiality of Biden’s judicial nominee Nusrat Choudhury,"Sen. Kennedy questions impartiality of Biden’s judicial nominee Nusrat ChoudhurySen. John Kennedy, R-La., listens to testimony during a Senate Judiciary Committee hearing on Capitol Hill in Washington, Wednesday, July 31, 2019. (AP Photo/J. Scott Applewhite)OAN NewsroomUPDATED 8:37 AM PT – Thursday, April 28, 2022Sen. John Kennedy (R-La.) revealed Democrat claims of so-called “police brutality” are not entirely truthful. This came as one of President Joe Biden’s judicial nominees faced criticism over comments she made bashing law enforcement.During a Senate hearing on Wednesday, the Louisiana senator questioned Biden’s judicial nominee Nusrat Choudhury about her past claims that “police officers are killing unarmed black men every day.” Kennedy asked whether Biden’s nominee believes her claims were true. In response, Choudhury tried to dodge the question before admitting it was a “rhetorical point.”Pres. Biden’s judicial nominee claimed that police kill unarmed Black men in America every single day. I asked if she really believes that?“I said it in my role as an advocate.”“Oh, ok, you didn’t mean it?”“I said it in my role as an advocate to make a rhetorical point.” pic.twitter.com/AgVp5j38Zy— John Kennedy (@SenJohnKennedy) April 27, 2022Kennedy went on to question the Biden nominee’s record of judicial activism, saying he has serious doubts about her impartiality. Meanwhile, mainstream media outlets have praised Choudhury as the first Muslim woman to serve as federal judge if, in fact, confirmed by the Senate.","Sen. John Kennedy, R-La., listens to testimony during a Senate Judiciary Committee hearing on Capitol Hill in Washington, Wednesday, July 31, 2019. (AP Photo/J. Scott Applewhite)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/04/74a3247c-7035-433f-b005-3a4604d1796a_750x422.jpg, Jan. 6 Prisoner Speaks OutTOPICS:High CourtJoe BidenJohn Kennedyjudicial activismjudicial nomineelaw enforcementmainstream mediaMuslimnewsNusrat ChoudhuryOANOANNpolicepolice brutalitypoliticssenateSupreme Court TWEETPIN,https://www.oann.com/sen-kennedy-questions-impartiality-of-bidens-judicial-nominee-nusrat-choudhury/
2022-04-28,8:50 AM PT,White House Press Secretary Psaki dodges question about Hunter Biden’s business partner,"White House Press Secretary Psaki dodges question about Hunter Biden’s business partnerWhite House press secretary Jen Psaki speaks at a press briefing at the White House in Washington, Monday, April 25, 2022. (AP Photo/Andrew Harnik)OAN NewsroomUPDATED 8:50 AM PT – Thursday, April 28, 2022The Biden administration failed to explain why Joe Biden met with his son Hunter’s business partner at the White House. During a press briefing on Monday, Secretary Jen Psaki was asked about a New York Post report saying Hunter’s business partner Eric Schwerin had 19 meetings with top Obama administration officials.Those meetings took place between 2009 and 2015 as indicated by White House visitor logs and other documents reviewed by the New York Post. Psaki had no concrete answer to the question.REPORTER: “There were 19 visits to the White House…by Hunter Biden’s business partner, including one with [Joe Biden]. Can you help us understand why that business partner had access?”PSAKI: “I don’t have any information on that.” pic.twitter.com/AzDpjDQ1hl— RNC Research (@RNCResearch) April 25, 2022Schwerin and Hunter Biden were partners at investment firm Rosemont Seneca, which accepted payments from Ukrainian gas company Burisma. Republican lawmakers like congressman Jim Jordan (R-Ohio) say this latest evidence shows Joe Biden knew of his son’s business in Ukraine and has directly benefited from it.While speaking during an interview this week, Jordan said Joe Biden’s involvement with his son Hunter’s business dealings overseas was much deeper than previously thought.We now know Hunter Biden's business partner visited the White House at least 27 times while Joe Biden was Vice President.But don't worry, President Biden promises he doesn't know anything about it.— Rep. Jim Jordan (@Jim_Jordan) April 27, 2022The Ohio congressman added, the Biden family are the champions of pay-to-play politics. He asserted that Biden and other Democrats received millions-of-dollars for giving political favors to foreign entities. Jordan also believes the Biden family scandal must be investigated to identify risks to national security posed by the Bidens’ conduct.How much money did Joe Biden make from Hunter Biden’s business deals?— Rep. Jim Jordan (@Jim_Jordan) April 27, 2022In the meantime, Hunter Biden remains under investigation for possible tax fraud, money laundering and foreign lobbying crimes. Also, documents show that Joe Biden was linked to many of the enterprises under review.","White House press secretary Jen Psaki speaks at a press briefing at the White House in Washington, Monday, April 25, 2022. (AP Photo/Andrew Harnik)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/04/AP22115710074479.jpg, Mike Lindell: We Need Candidates That Have The People’s BackTOPICS:Biden AdministrationBurismaEric SchwerinHunter BidenJim JordanJoe BidenNew York PostnewsOANOANNObama AdministrationpoliticsRosemont SenecaUkraine TWEETPIN,https://www.oann.com/white-house-fails-to-explain-presidents-meetings-with-hunter-bidens-business-partner/
2022-04-28,7:22 AM PT,9 indicted in major drug bust in Md.,"9 indicted in major drug bust in Md.OAN NewsroomUPDATED 7:22 AM PT – Thursday, April 28, 2022Nine people in Maryland are facing multiple charges after authorities broke up a large drug ring on the state’s eastern shore. One America’s Sani Unutoa has the latest.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png," Congressional Candidate, Anna Paulina Luna Comments On Musk’s Twitter TakeoverTOPICS:crimeDRUGSMarylandnewsOANOANNpoliticsSani Unutoa TWEETPIN",https://www.oann.com/9-indicted-in-major-drug-bust-in-md/
2022-04-28,6:23 AM PT,Psychologist diagnoses Amber Heard with personality disorders in defamation trial,"Psychologist diagnoses Amber Heard with personality disorders in defamation trialOAN NewsroomUPDATED 6:23 AM PT – Thursday, April 28, 2022A witness tried to give insight into the psychological side of Johnny Depp and Amber Heard’s relationship. One America’s Tom McGrath has more.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png, Fight Over Democrat Gerrymandering In N.YTOPICS:Amber HeardcrimeHOLLYWOODJohnny DeppnewsOANOANNTom McGrathtrial TWEETPIN,https://www.oann.com/psychologist-diagnoses-amber-heard-with-personality-disorders-in-defamation-trial/
2022-04-27,12:42 PM PT,Study: Illegal immigrant population in US grew by about 1M in Biden’s first year,"Study: Illegal immigrant population in US grew by about 1M in Biden’s first yearOAN NewsroomUPDATED 12:42 PM PT – Wednesday, April 27, 2022A new study shows illegal immigration numbers in the US are on the rise as the Biden administration is set to end more Trump-era policies. One America’s Sani Unutoa has more on the analysis.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png, GOP Senators React To Prospect Of A Judicial Ruling To Pause End Of Title 42TOPICS:Border CrisisBorder Securityillegal immigrationimmigrationnewsOANOANNpoliticsSani UnutoaSouthern borderTitle 42 TWEETPIN,https://www.oann.com/study-illegal-immigrant-population-in-us-grew-by-about-1m-in-bidens-first-year/
2022-04-27,10:55 AM PT,Trevor Reed released in Russia prisoner swap,"Trevor Reed released in Russia prisoner swapFILE – A poster photo of U.S. Marine Corps veteran and Russian prisoner Trevor Reed stands in Lafayette Park near the White House, March 30, 2022, in Washington. (AP Photo/Patrick Semansky, File)OAN NewsroomUPDATED 10:55 AM PT – Wednesday, April 27, 2022Trevor Reed, a prior service Marine jailed in Russia, was traded for a Russian citizen imprisoned in the US. After lengthy negotiations Wednesday, Russia’s foreign minister said the US agreed to return a Russian pilot serving a 20-year federal prison sentence in Connecticut for smuggling cocaine into the US. His name is Konstantin Yaroshenko.The two prisoners were reportedly swapped in an undisclosed European location. This came after Reed was sentenced in 2019 for allegedly assaulting a Russian officer while intoxicated in police custody.Welcome home to Texan & Marine veteran Trevor Reed after his wrongful & unjust imprisonment by Putin’s regime. It’s GREAT to have you back home!!— Ronny Jackson (@RonnyJacksonTX) April 27, 2022Analysts are noting how the timing of the diplomatic exchange is extraordinary.“Relationships between the United States and Russia are at their lowest points in decades because of Russia’s war with Ukraine, So there’s been clear antagonism between these two global powers,” stated Eric Tucker from the Associated Press. “So the fact that they were able to make any sort of agreement or reach any sort of resolution is pretty striking and remarkable.” The exchange comes as WNBA star Brittney Griner and corporate security executive Paul Whelan both remain jailed in Russia.","FILE – A poster photo of U.S. Marine Corps veteran and Russian prisoner Trevor Reed stands in Lafayette Park near the White House, March 30, 2022, in Washington. (AP Photo/Patrick Semansky, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/04/RUSGHA.jpg, Defense Secy. Austin: Nations Around The World Stand United In Supporting UkraineTOPICS:Associated PressBrittney Griner acrimeEric TuckerKonstantin YaroshenkonewsOANOANNPaul Whelanpoliticsprisoner swapRussiaTrevor ReedWNBA TWEETPIN,https://www.oann.com/trevor-reed-released-in-russia-prisoner-swap/
2022-04-27,7:17 AM PT,Trump statements praise Republicans fighting for election integrity,"Trump statements praise Republicans fighting for election integrityOAN NewsroomUPDATED 7:17 AM PT – Wednesday, April 27, 2022The 45th president is pushing hard for candidates and investigations looking into alleged 2020 election fraud. One America’s Sam Valk has more on what Donald Trump’s comments.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png, Rep. Biggs Calls Effort To Remove Rep. Taylor Greene From Ballot ‘Corrosive’TOPICS:20202020 electionDonald TrumpelectionGOPnewsOANOANNpoliticsPresident TrumpSam ValkVOTING TWEETPIN,https://www.oann.com/trump-statements-praise-republicans-fighting-for-election-integrity/
2022-04-27,10:37 AM PT,Fight over Democrat gerrymandering in N.Y,"Fight over Democrat gerrymandering in N.YOAN NewsroomUPDATED 10:37 AM PT – Wednesday, April 27, 2022While Democrats were counting on newly drawn district maps to help them retain control of the House, Republicans are challenging the legality of the maps in court. One America’s Caitlin Sinclair has more.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png, Rep. Biggs: Alleged Rep. McCarthy Comments Raise Huge Trust Issue For MeTOPICS:Caitlin SinclairdemocratelectiongerrymanderingNew YorknewsOANOANNpoliticsVOTING TWEETPIN,https://www.oann.com/fight-over-democrat-gerrymandering-in-n-y/
2022-04-27,1:35 PM PT,NYC mayor reflects on 100 days in office,"NYC mayor reflects on 100 days in officeNYC Mayor Eric Adams is pictured. (Photo by Spencer Platt/Getty Images)OAN NewsroomUPDATED 1:35 PM PT – Wednesday, April 27, 2022New York City Mayor Eric Adams delivered a speech about his first 100 days in office while outlining his vision for the Big Apple’s future. During his address Tuesday, Adams unveiled a $99.7 billion budget plan for 2023 to help the city tackle various issues, including affordable housing the cities economy and rising crime.“Since we released this preliminary budget in February, we have also seen an increase in revenues and found opportunities to roll federal funds into the next fiscal year,” he stated. “This will allow us to direct additional funding to programs that address our most urgent challenges. As a result, the executive budget we released today is $99.7 billion in fiscal year 2022 and fiscal year 2023 remain balanced.”Adam’s efforts to reduce the spike of violent incidents come as crime has increased by over 59 percent since February of last year, according to official reports, and risen nearly 43 percent since he took office.“Let me tell you right here and right now, I will support my police and we will make our city a safe city,” he continued. “And there’s a covenant, there’s a covenant and commitment I’m giving to you. We will give the police the tools they deserve and they require.“The New York City mayor ended his speech by revealing his plans to address the city’s housing and homelessness crisis.“In the upcoming weeks, we’ll be releasing a detailed blueprint for housing and homelessness based on the input of our city’s top experts and everyday New Yorkers, and my administration is going to do everything we can to take this dream of equality and turn it into reality,” he stated. “That is getting stuff done on a historic level. These efforts are just the beginning. We will continue to transform our city through good government and responsive leadership.”The state of the city is strong because New Yorkers have never been stronger. #100DaysGSD pic.twitter.com/C549cvHxRT— Mayor Eric Adams (@NYCMayor) April 27, 2022However, experts remain doubtful that Adams can single handedly guarantee a big drop in crime.",NYC Mayor Eric Adams is pictured. (Photo by Spencer Platt/Getty Images),https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2021/06/eric.jpg, Tech CEO Jeff Brian Discusses Implications Of Musk’s Twitter BuyoutTOPICS:crimeECONOMYEric AdamsHomelessnessMayor Eric AdamsNew YorkNew York CitynewsNYCOANOANNpolitics TWEETPIN,https://www.oann.com/nyc-mayor-reflects-on-100-days-in-office/
2022-04-27,7:25 AM PT,Pa. GOP Senate candidates debate ahead of May primary,"Pa. GOP Senate candidates debate ahead of May primaryOAN NewsroomUPDATED 7:25 AM PT – Wednesday, April 27, 2022Republicans are facing off to fill Pennsylvania’s soon-to-be vacated Senate seat. One America’s Tom McGrath has more.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png, Rep. Biggs: Alleged Rep. McCarthy Comments Raise Huge Trust Issue For MeTOPICS:electionGOPnewsOANNPennsylvaniapoliticsREPUBLICANSsenateTom McGrathVOTING TWEETPIN,https://www.oann.com/pa-gop-senate-candidates-debate-ahead-of-may-primary/
2022-04-27,7:33 AM PT,Missing 10-Year-Old Girl Found Dead in Wis.,"Missing 10-Year-Old Girl Found Dead in Wis.OAN NewsroomUPDATED 7:33 AM PT – Wednesday, April 27, 2022Authorities in Wisconsin find the body of a missing 10-year-old girl. One America’s Cynthia Kaui has the details.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png, Defense Secy. Austin: Nations Around The World Stand United In Supporting UkraineTOPICS:crimeCynthia KauiIliana PetersLily Petersmissingmissing childnewsOANOANNWisconsin TWEETPIN,https://www.oann.com/missing-10-year-old-girl-found-dead-in-wis/
2022-04-26,12:26 PM PT,Trump say it’s unacceptable how often Putin uses the word ‘nuclear’,"Trump say it’s unacceptable how often Putin uses the word ‘nuclear’Russian President Vladimir Putin speaks to U.N. Secretary-General Antonio Guterres during their meeting in the Kremlin, in Moscow, Russia, Tuesday, April 26, 2022. (Vladimir Astapkovich, Sputnik, Kremlin Pool Photo via AP)OAN NewsroomUPDATED 12:26 PM PT – Tuesday, April 26, 2022The 45th president said the war on Ukraine would be going differently if he were still in office. In an interview with Piers Morgan that aired Monday, Donald Trump asserted that Russian President Vladimir Putin is only threatening nuclear options because the US isn’t being tough enough.Trump went on to say Putin uses the word “nuclear” on a daily basis, adding he’s only doing it more and more because it is stirring up fear. When asked what he would do if he were in Joe Biden’s shoes, Trump said he would remind Putin of the extent of US military capabilities.“I would say, we have far more than you do…far, far more powerful than you,” he stated. “And you can’t use that word ever again. You cannot use the nuclear word ever again. And if you do, we’re gonna have problems.”""We have better weapons… I would say we have far more than you do. Far, far more powerful than you.""Donald Trump tells Piers Morgan how he would deal with Putin if he was still President.Watch more on @TalkTV at 8pm tonight.@piersmorgan | #piersuncensored | #MorganTrump pic.twitter.com/atSlxROJqE— Piers Morgan Uncensored (@PiersUncensored) April 25, 2022Trump noted he had told Putin not to invade Ukraine while he was in office, warning him of a US response. However, the 45th president did not say whether he believed the US should threaten the use of nuclear weapons. Instead, he commented that he didn’t want to talk about it.Piers Morgan: ""Would you agree with my assessment that Putin is now an evil, genocidal monster?""Donald Trump: ""Yeah, I do, sure. Who wouldn't?""@piersmorgan | @TalkTV | #MorganTrump | #piersuncensored pic.twitter.com/3HAfZQN7iA— Piers Morgan Uncensored (@PiersUncensored) April 25, 2022","Russian President Vladimir Putin speaks to U.N. Secretary-General Antonio Guterres during their meeting in the Kremlin, in Moscow, Russia, Tuesday, April 26, 2022. (Vladimir Astapkovich, Sputnik, Kremlin Pool Photo via AP)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/04/AP22116665201514.jpg, White House Fails To Explain President’s Meetings With Hunter Biden’s Business PartnerTOPICS:Donald TrumpnewsOANOANNPiers MorganpoliticsPresident TrumpRussiaUkraineWar TWEETPIN,https://www.oann.com/trump-say-its-unacceptable-how-often-putin-uses-the-word-nuclear/
