shopid,shopname,street_address,city,state,zipcode,latitude,longitude,type
837,HARRIS TEETER #0465  ,1400 Kempsville Rd #109,Virginia Beach,VA,23464,36.796695709228516,-76.17506408691406,grocery
816,HARRIS TEETER #0350  ,5060 Ferrell Pkwy,Virginia Beach,VA,23464,36.79380416870117,-76.16915130615234,grocery
253,FOOD LION #0246    ,11801 Coastal Hwy,Ocean City,MD,21842,38.42423629760742,-75.05728912353516,grocery
146,DUANE READE (WG) #02055  ,10962 Francis Lewis Blvd,Queens Village,NY,11429,40.70705795288086,-73.75116729736328,grocery
275,FOOD LION #0397    ,9936 Stephen Decatur Hwy,Ocean City,MD,21842,38.33543395996094,-75.11185455322266,grocery
76,ACME MARKET #2439  ,1201 High Ridge Rd,Stamford,CT,06905,41.1098518371582,-73.54632568359375,grocery
80,ACME MARKET #2497  ,1261 E Putnam Ave,Riverside,CT,06878,41.04270935058594,-73.57717895507812,grocery
3007,SHOPRITE #0397  ,1990 W Main St,Stamford,CT,06905,41.047264099121094,-73.5648422241211,grocery
322,FOOD LION #0609    ,4221 Pleasant Valley Rd,Virginia Beach,VA,23464,36.787689208984375,-76.1515884399414,grocery
740,HARRIS TEETER #0051  ,237 Hanbury Rd E,Chesapeake,VA,23322,36.6857795715332,-76.22515869140625,grocery
494,FOOD LION #1463    ,4318 Holland Road,Virginia Beach,VA,23452,36.821624755859375,-76.1234359741211,grocery
819,HARRIS TEETER #0369  ,4540 Princess Anne Rd #117,Virginia Beach,VA,23462,36.807411193847656,-76.1324234008789,grocery
268,FOOD LION #0351    ,602 Us Highway 117 N,Burgaw,NC,28425,34.56101608276367,-77.92103576660156,grocery
4267,WALMART #7243  ,908 Nc Hwy 53 East,Burgaw,NC,28425,34.562313079833984,-77.9177017211914,grocery
3005,SHOPRITE #0391  ,563 Newfield Ave,Stamford,CT,06902,41.08020782470703,-73.53253173828125,grocery
1407,KROGER #578   ,1464 Mt Pleasant Rd,Chesapeake,VA,23320,36.71635055541992,-76.1880874633789,grocery
3016,SHOPRITE #0812  ,2335 New Hyde Park Rd,New Hyde Park,NY,11042,40.75823974609375,-73.69024658203125,grocery
1348,KROGER #539   ,King Ricahrd/Alcott Road,Virginia Beach,VA,23452,36.84433364868164,-76.09273529052734,grocery
1349,KROGER #540   ,3901 Holland Rd,Virginia Beach,VA,23452,36.813358306884766,-76.11136627197266,grocery
766,HARRIS TEETER #0161  ,3333 Va Beach Blvd #101,Virginia Beach,VA,23452,36.841651916503906,-76.0862045288086,grocery
3006,SHOPRITE #0395  ,495 Hope St,Stamford,CT,06906,41.07636260986328,-73.52163696289062,grocery
3356,WALMART #1354  ,570 Pamlico Plz,Washington,NC,27889,35.559776306152344,-77.0636215209961,grocery
493,FOOD LION #1462    ,160 Chocowinity Town Ctr,Chocowinity,NC,27817,35.51665115356445,-77.09823608398438,grocery
4109,WALMART #5293  ,77 Green Acres Rd,Valley Stream,NY,11581,40.661109924316406,-73.72673034667969,grocery
534,FOOD LION #1593    ,1775 Clippers Way Sw,Sunset Beach,NC,28468,33.89699935913086,-78.48974609375,grocery
599,FOOD LION #2220    ,851 Washington Sq Mall,Washington,NC,27889,35.55963134765625,-77.05753326416016,grocery
3004,SHOPRITE #0390  ,200 Shippan Ave,Stamford,CT,06902,41.048301696777344,-73.52346801757812,grocery
334,FOOD LION #0646    ,Salem Blvd Salem Lakes Sh,Virginia Beach,VA,23456,36.774314880371094,-76.11984252929688,grocery
831,HARRIS TEETER #0459  ,2110  Great Neck Square,Virginia Beach,VA,23451,36.8756103515625,-76.03779602050781,grocery
3457,WALMART #1688  ,657 Phoenix Dr,Virginia Beach,VA,23452,36.82351303100586,-76.0716552734375,grocery
578,FOOD LION #2130    ,301 S Willis Dr Ste 118,Shallotte,NC,28470,33.960575103759766,-78.39978790283203,grocery
3478,WALMART #1767  ,4540 Main St,Shallotte,NC,28470,33.9835205078125,-78.37376403808594,grocery
233,FOOD LION #0144    ,1345 Us Highway 264 E,Washington,NC,27889,35.54607009887695,-77.03083801269531,grocery
1338,KROGER #533   ,1800 Republic Drive,Virginia Beach,VA,23454,36.85237121582031,-76.02799987792969,grocery
784,HARRIS TEETER #0239  ,2476 Nimmo Pkwy,Virginia Beach,VA,23456,36.75485610961914,-76.06513977050781,grocery
3815,WALMART #3420  ,1220 Old Country Rd,Westbury,NY,11590,40.745567321777344,-73.60102081298828,grocery
297,FOOD LION #0469    ,1077 Virginia Beach Blvd,Virginia Beach,VA,23451,36.84046173095703,-75.99488830566406,grocery
772,HARRIS TEETER #0181  ,2800 Arctic Ave,Virginia Beach,VA,23451,36.855709075927734,-75.98104095458984,grocery
552,FOOD LION #1655    ,1735 Reed Rd Ne,Leland,NC,28451,34.26059341430664,-78.05767059326172,grocery
399,FOOD LION #1042    ,101 Nc Highway 168,Moyock,NC,27958,36.550418853759766,-76.19261932373047,grocery
2254,PUBLIX #0455,1601 Ga Highway 40 E,Kingsland,GA,31548,30.784467697143555,-81.63404083251953,grocery
571,FOOD LION #2116    ,8057 Us Highway 117 S,Rocky Point,NC,28457,34.44032669067383,-77.88195037841797,grocery
838,HARRIS TEETER #0467  ,2129 General Booth Blvd,Virginia Beach,VA,23454,36.76810836791992,-76.01604461669922,grocery
607,FOOD LION #2236    ,1615 General Booth Blvd,Virginia Beach,VA,23454,36.78493881225586,-76.0020980834961,grocery
3758,WALMART #3216  ,1149 Nimmo Parkway,Virginia Beach,VA,23456,36.75889205932617,-76.00920104980469,grocery
3013,SHOPRITE #0804  ,1121 Jerusalem Ave,Uniondale,NY,11553,40.6956787109375,-73.5790023803711,grocery
826,HARRIS TEETER #0419  ,2105 Princess Anne Rd #100,Virginia Beach,VA,23456,36.751426696777344,-76.01187133789062,grocery
413,FOOD LION #1155    ,2005 Sandbridge Road,Virginia Beach,VA,23456,36.7503776550293,-76.00955200195312,grocery
3011,SHOPRITE #0800  ,444 Woodbury Rd,Plainview,NY,11803,40.785884857177734,-73.50115966796875,grocery
779,HARRIS TEETER #0225  ,2021 Old Regent Way,Leland,NC,28451,34.21918487548828,-78.01946258544922,grocery
3946,WALMART #4273  ,1112 New Pointe Blvd,Leland,NC,28451,34.209922790527344,-78.02304077148438,grocery
635,FOOD LION #2546    ,1100 Sabbath Home Rd Sw,Holden Beach,NC,28462,33.929893493652344,-78.27114868164062,grocery
368,FOOD LION #0852    ,103 Village Rd,Leland,NC,28451,34.23270034790039,-77.9972915649414,grocery
3405,WALMART #1527  ,101 Tanglewood Parkway,Elizabeth City,NC,27909,36.29581832885742,-76.29816436767578,grocery
425,FOOD LION #1212    ,2601 Castle Hayne Rd,Wilmington,NC,28401,34.289119720458984,-77.92289733886719,grocery
3015,SHOPRITE #0809  ,3901 Hempstead Turnpike,Bethpage,NY,11714,40.72552490234375,-73.48998260498047,grocery
3029,SHOPRITE #813  ,805 New York Ave.,HUNTINGTON,NY,11743,40.8571891784668,-73.41871643066406,grocery
3014,SHOPRITE #0807  ,1675 Old Country Rd,Plainview,NY,11803,40.78085708618164,-73.44640350341797,grocery
314,FOOD LION #0575    ,1313 N Road St Ste C,Elizabeth City,NC,27909,36.328125,-76.226806640625,grocery
453,FOOD LION #1327    ,3211 Enterprise Drive,Wilmington,NC,28405,34.30950164794922,-77.87625122070312,grocery
609,FOOD LION #2238    ,683 S Hughes Blvd,Elizabeth City,NC,27909,36.290287017822266,-76.25166320800781,grocery
237,FOOD LION #0192    ,1515 W Ehringhaus St,Elizabeth City,NC,27909,36.29253387451172,-76.24456787109375,grocery
2725,PUBLIX #1792,76011 William Burgess Blv,Yulee,FL,32097,30.621761322021484,-81.63719940185547,grocery
419,FOOD LION #1193    ,45 S Kerr Ave,Wilmington,NC,28403,34.24037551879883,-77.88861083984375,grocery
472,FOOD LION #1392    ,2432 S 17Th St,Wilmington,NC,28401,34.197235107421875,-77.923095703125,grocery
767,HARRIS TEETER #0162  ,3501 Oleander Drive #18,Wilmington,NC,28403,34.217628479003906,-77.9045181274414,grocery
3018,SHOPRITE #0815  ,5508 Sunrise Hwy,Massapequa,NY,11758,40.67550277709961,-73.43705749511719,grocery
700,FOOD LION #2681    ,1805 Weeksville Rd,Elizabeth City,NC,27909,36.27301788330078,-76.211181640625,grocery
2676,PUBLIX #1619  ,2765 Nc 210,Hampstead,NC,28443,34.38142013549805,-77.75366973876953,grocery
764,HARRIS TEETER #0158  ,820 S College Rd,Wilmington,NC,28403,34.21941375732422,-77.88607788085938,grocery
789,HARRIS TEETER #0264  ,3860 Carolina Beach,Wilmington,NC,28412,34.17292022705078,-77.92599487304688,grocery
3548,WALMART #2163  ,465 Bridgeport Avenue,Shelton,CT,06484,41.291358947753906,-73.1129379272461,grocery
830,HARRIS TEETER #0441  ,2800 S College Rd,Wilmington,NC,28412,34.196693420410156,-77.89016723632812,grocery
3912,WALMART #4065  ,8035 Market St,Wilmington,NC,28411,34.29583740234375,-77.79930114746094,grocery
2662,PUBLIX #1580  ,7144 Market St,Wilmington,NC,28411,34.2707405090332,-77.81822204589844,grocery
477,FOOD LION #1406    ,200A Military Cutoff Rd,Wilmington,NC,28405,34.26044464111328,-77.82647705078125,grocery
773,HARRIS TEETER #0191  ,8260 Market St,Wilmington,NC,28411,34.29799270629883,-77.790283203125,grocery
2636,PUBLIX #1516,716 Bragg Dr,Wilmington,NC,28412,34.18062973022461,-77.89321899414062,grocery
466,FOOD LION #1368    ,3301 Martin Luther King,New Bern,NC,28562,35.10319137573242,-77.09944915771484,grocery
776,HARRIS TEETER #0210  ,6805 Parker Farm Rd,Wilmington,NC,28405,34.23618698120117,-77.83120727539062,grocery
3334,WALMART #1300  ,3105 Dr M L King Jr Blvd,New Bern,NC,28562,35.10103988647461,-77.08702087402344,grocery
2586,PUBLIX #1406,463855 State Road 200,Yulee,FL,32097,30.6278018951416,-81.54521179199219,grocery
379,FOOD LION #0910    ,14564 Us Highway 17 N,Hampstead,NC,28443,34.36486053466797,-77.71058654785156,grocery
3017,SHOPRITE #0814  ,1960 Deer Park Ave,Deer Park,NY,11729,40.764564514160156,-73.33184051513672,grocery
3352,WALMART #1348  ,5135 Carolina Beach Rd,Wilmington,NC,28412,34.14622116088867,-77.8966064453125,grocery
570,FOOD LION #2114    ,5901 E Oak Island Dr,Oak Island,NC,28465,33.911312103271484,-78.10408782958984,grocery
799,HARRIS TEETER #0301  ,1940 Eastwood Rd,Wilmington,NC,28403,34.22092819213867,-77.82210540771484,grocery
4037,WALMART #5037  ,464016 State Road 200,Yulee,FL,32097,30.619644165039062,-81.53450012207031,grocery
4084,WALMART #5202  ,85 Crooked Hill Rd,Commack,NY,11725,40.8138542175293,-73.28956604003906,grocery
751,HARRIS TEETER #0096  ,5920 Carolina Beach Rd,Wilmington,NC,28412,34.12479782104492,-77.902587890625,grocery
600,FOOD LION #2223    ,4981 Long Beach Rd,Southport,NC,28461,33.95232391357422,-78.05075073242188,grocery
759,HARRIS TEETER #0135  ,203 Alston Blvd,Hampstead,NC,28443,34.4506950378418,-77.60443115234375,grocery
378,FOOD LION #0909    ,6400 Carolina Beach Rd,Wilmington,NC,28412,34.10673904418945,-77.90120697021484,grocery
3663,WALMART #2772  ,1675 N Howe St,Southport,NC,28461,33.94287872314453,-78.03225708007812,grocery
640,FOOD LION #2556    ,121 Bridge Town Blvd,New Bern,NC,28560,35.11896896362305,-77.00720977783203,grocery
359,FOOD LION #0817    ,935 Us Highway 70 E,New Bern,NC,28560,35.083030700683594,-77.03197479248047,grocery
2223,PUBLIX #0322,1421 Sadler Rd,Fernandina Beach,FL,32034,30.64114761352539,-81.45411682128906,grocery
4110,WALMART #5294  ,1365 Boston Post Road,Milford,CT,06460,41.239749908447266,-73.03439331054688,grocery
345,FOOD LION #0743  ,13601 Nc-50,Surf City,NC,28445,34.446624755859375,-77.5621337890625,grocery
638,FOOD LION #2553    ,1336 Bridge Barrier Rd,Carolina Beach,NC,28428,34.04951477050781,-77.90131378173828,grocery
2168,PUBLIX #0019 ,731 Duval Station Rd,Jacksonville,FL,32218,30.48543357849121,-81.6047592163086,grocery
2694,PUBLIX #1677  ,1018 Lake Pk Blvd N #107,Carolina Beach,NC,28428,34.04237365722656,-77.8967056274414,grocery
2336,PUBLIX #0686  ,1100 Dunn Ave Bldg B,Jacksonville,FL,32218,30.428184509277344,-81.66294860839844,grocery
3893,WALMART #3803  ,515 Saw Mill Road,West Haven,CT,06516,41.27069091796875,-72.9774398803711,grocery
3012,SHOPRITE #0801  ,1905 Sunrise Highway,Bay Shore,NY,11706,40.738975524902344,-73.23294830322266,grocery
276,FOOD LION #0401  ,965 Old Folkstone Rd,Sneads Ferry,NC,28460,34.52699661254883,-77.43705749511719,grocery
3708,WALMART #2917  ,1850 Veterans Hwy,Islandia,NY,11749,40.80044174194336,-73.1785659790039,grocery
2721,PUBLIX #1771,12541 Yellow Bluff Rd,Jacksonville,FL,32226,30.46274185180664,-81.57752990722656,grocery
2436,PUBLIX #1037,7749 Normandy Blvd,Jacksonville,FL,32221,30.296924591064453,-81.77560424804688,grocery
3258,WALMART #1083  ,6830 Normandy Blvd,Jacksonville,FL,32205,30.301607131958008,-81.75843811035156,grocery
4151,WALMART #5439  ,315 Foxon Blvd,New Haven,CT,06513,41.3200798034668,-72.87686157226562,grocery
3707,WALMART #2915  ,3990 Nesconset Hwy,East Setauket,NY,11733,40.903045654296875,-73.07823181152344,grocery
2217,PUBLIX #0263,7628 103Rd St Ste 24,Jacksonville,FL,32210,30.247127532958984,-81.77467346191406,grocery
3572,WALMART #2286  ,161 Centereach Mall,Centereach,NY,11720,40.86300277709961,-73.08121490478516,grocery
2397,PUBLIX #0849,2033 Riverside Ave,Jacksonville,FL,32204,30.311304092407227,-81.68213653564453,grocery
2194,PUBLIX #0128  ,9518 Argyle Forest Blvd,Jacksonville,FL,32222,30.19399642944336,-81.82563018798828,grocery
3263,WALMART #1090  ,6767 103Rd St,Jacksonville,FL,32210,30.250598907470703,-81.75308990478516,grocery
2490,PUBLIX #1169,1075 Oakleaf Plantation,Orange Park,FL,32065,30.161479949951172,-81.83586883544922,grocery
2519,PUBLIX #1223,2039 Hendricks Ave Ste 325,Jacksonville,FL,32207,30.304941177368164,-81.65290832519531,grocery
4256,WALMART #6978  ,7075 Collins Rd,Jacksonville,FL,32244,30.206790924072266,-81.7601089477539,grocery
2496,PUBLIX #1177  ,7117 Merril Rd,Jacksonville,FL,32277,30.353588104248047,-81.57907104492188,grocery
2544,PUBLIX #1283  ,5858 Atlantic Blvd,Jacksonville,FL,32207,30.312334060668945,-81.60176849365234,grocery
2324,PUBLIX #0649,6001 Argyle Forest Blvd,Jacksonville,FL,32244,30.192691802978516,-81.74313354492188,grocery
2309,PUBLIX #0589,9100 Merrill Rd,Jacksonville,FL,32225,30.35103416442871,-81.54901123046875,grocery
3785,WALMART #3309  ,4250 Phillips Hwy,Jacksonville,FL,32207,30.280065536499023,-81.62838745117188,grocery
3784,WALMART #3308  ,1580 Branan Field Rd,Middleburg,FL,32068,30.105693817138672,-81.8337631225586,grocery
2351,PUBLIX #0736,2640 Blanding Blvd,Middleburg,FL,32068,30.06460952758789,-81.8726806640625,grocery
2495,PUBLIX #1176  ,2875 University Blvd W,Jacksonville,FL,32217,30.26163101196289,-81.62908172607422,grocery
2330,PUBLIX #0668,410 Blanding Blvd,Orange Park,FL,32073,30.163135528564453,-81.74871063232422,grocery
2465,PUBLIX #1115  ,950 Blanding Blvd,Orange Park,FL,32065,30.138336181640625,-81.77567291259766,grocery
2609,PUBLIX #1468,2771 Monument Rd Ste #19,Jacksonville,FL,32225,30.36202049255371,-81.5013198852539,grocery
3304,WALMART #1225  ,899 Blanding Blvd,Orange Park,FL,32065,30.137636184692383,-81.76888275146484,grocery
3547,WALMART #2156  ,750 Middle Country Rd,Middle Island,NY,11953,40.88004684448242,-72.94711303710938,grocery
2411,PUBLIX #0884,4320 Deerwood Lake Pkwy,Jacksonville,FL,32216,30.268354415893555,-81.56100463867188,grocery
2447,PUBLIX #1066,10500 San Jose Blvd # 36,Jacksonville,FL,32257,30.186946868896484,-81.62980651855469,grocery
2472,PUBLIX #1125  ,4413 Town Center Pkwy,Jacksonville,FL,32246,30.263681411743164,-81.52659606933594,grocery
4275,WALMART #8331  ,901 Boulevard E,Yaphank,NY,11980,40.846195220947266,-72.8960189819336,grocery
2273,PUBLIX #0502,5000 Us Highway 17 Ste 11,Fleming Island,FL,32003,30.102872848510742,-81.71024322509766,grocery
3709,WALMART #2920  ,1505 County Road 220,Orange Park,FL,32003,30.0988826751709,-81.70728302001953,grocery
2202,PUBLIX #0177  ,9964 Old Baymeadows Rd,Jacksonville,FL,32256,30.219316482543945,-81.55303192138672,grocery
2235,PUBLIX #0393,11250 Old St Augustine Rd,Jacksonville,FL,32257,30.171903610229492,-81.60551452636719,grocery
2570,PUBLIX #1367,630 Atlantic Blvd,Neptune Beach,FL,32266,30.322742462158203,-81.40431213378906,grocery
2511,PUBLIX #1210,865 Hibernia Rd,Fleming Island,FL,32003,30.070056915283203,-81.7061996459961,grocery
2248,PUBLIX #0433,14444 Beach Blvd #6,Jacksonville,FL,32250,30.286151885986328,-81.43563842773438,grocery
2343,PUBLIX #0708,10920 Baymeadows Rd,Jacksonville,FL,32256,30.213960647583008,-81.51815032958984,grocery
2479,PUBLIX #1140,408 Beach Blvd Ste 100,Jacksonville Beach,FL,32250,30.287540435791016,-81.3932113647461,grocery
2461,PUBLIX #1105,13820 Old Saint Ausustine,Jacksonville,FL,32258,30.146045684814453,-81.56503295898438,grocery
2732,PUBLIX #1842,11025 E-Town Pkwy,Jacksonville,FL,32256,30.16805648803711,-81.50647735595703,grocery
2295,PUBLIX #0552,670 Marsh Landing Pkwy,Jacksonville Beach,FL,32250,30.25360107421875,-81.39346313476562,grocery
3701,WALMART #2906  ,1890 Old Country Rd,Riverhead,NY,11901,40.9225959777832,-72.71432495117188,grocery
2698,PUBLIX #1684,155 Bartram Market Dr,Jacksonville,FL,32259,30.101974487304688,-81.5221176147461,grocery
3212,WALMART #0928  ,845 Durbin Pavilion Dr,Jacksonville,FL,32259,30.09379768371582,-81.5206527709961,grocery
2596,PUBLIX #1437,220 Front St,Ponte Vedra Beach,FL,32082,30.205360412597656,-81.38256072998047,grocery
2460,PUBLIX #1099  ,2845 County Road 210 W,Jacksonville,FL,32259,30.057390213012695,-81.5316162109375,grocery
2431,PUBLIX #1028,77 Palm Valley Road,Ponte Vedra,FL,32082,30.173871994018555,-81.387451171875,grocery
2720,PUBLIX #1766,835 Cr-210W,Jacksonville,FL,32259,30.079374313354492,-81.47734832763672,grocery
2526,PUBLIX #1243,120 Marketside Ave,Ponte Vedra Beach,FL,32081,30.110584259033203,-81.41951751708984,grocery
2525,PUBLIX #1239,84 Tuscan Way,Saint Augustine,FL,32092,29.961078643798828,-81.49125671386719,grocery
2675,PUBLIX #1617  ,7462 Us Hwy 1 North,Saint Augustine,FL,32095,30.01180076599121,-81.38972473144531,grocery
2542,PUBLIX #1278,955 State Road 16,Saint Augustine,FL,32084,29.914691925048828,-81.36248016357422,grocery
2730,PUBLIX #1829,250 Plaza Blvd,Saint Augustine,FL,32086,29.84110450744629,-81.36480712890625,grocery
2187,PUBLIX #0099,125 Jenkins St,Saint Augustine,FL,32086,29.86541748046875,-81.3304443359375,grocery
3122,WALMART #0579  ,2355 Us Hwy 1 South,Saint Augustine,FL,32086,29.85611915588379,-81.3255386352539,grocery
2644,PUBLIX #1530  ,4255 Us 1 South,Saint Augustine,FL,32086,29.813720703125,-81.32473754882812,grocery
2226,PUBLIX #0336,1033 A1A Beach Blvd,Saint Augustine,FL,32080,29.829553604125977,-81.27186584472656,grocery
2162,PUBLIX #0004,8780 Se 165Th Mulberry Ln,The Villages,FL,32162,28.98016357421875,-82.00718688964844,grocery
2562,PUBLIX #1339,4950 Belle Terre Pkwy,Palm Coast,FL,32137,29.551420211791992,-81.23562622070312,grocery
3289,WALMART #1182  ,174 Cypress Point Pkwy,Palm Coast,FL,32164,29.54978370666504,-81.22539520263672,grocery
2255,PUBLIX #0457,4365 Commerical Way,Spring Hill,FL,34606,28.494274139404297,-82.59954833984375,grocery
2453,PUBLIX #1080,3475 Wedgewood Ln,The Villages,FL,32162,28.929492950439453,-82.01397705078125,grocery
2624,PUBLIX #1493,250 Palm Coast Pkwy Ne,Palm Coast,FL,32137,29.55738067626953,-81.20996856689453,grocery
3689,WALMART #2843  ,17961 S Us Highway 441,Summerfield,FL,34491,28.962560653686523,-81.96495056152344,grocery
2663,PUBLIX #1581,1566 Bella Cruz Dr,The Villages,FL,32159,28.9522647857666,-81.96092224121094,grocery
2250,PUBLIX #0447,1120 Bichara Blvd,The Villages,FL,32159,28.93950653076172,-81.94794464111328,grocery
2478,PUBLIX #1138,800 Belle Terre Pkwy,Palm Coast,FL,32164,29.487775802612305,-81.2198486328125,grocery
2621,PUBLIX #1487,2925 Traverse Trl,The Villages,FL,32163,28.844654083251953,-82.02779388427734,grocery
4102,WALMART #5266  ,12610 Us Highway 19,Hudson,FL,34667,28.340574264526367,-82.69606018066406,grocery
2269,PUBLIX #0487,13752 Little Rd,Hudson,FL,34667,28.357545852661133,-82.66468811035156,grocery
2485,PUBLIX #1155,327 Colony Blvd,The Villages,FL,32162,28.866914749145508,-81.9551773071289,grocery
3998,WALMART #4565 ,270 Heald Wy,The Villages,FL,32163,28.862886428833008,-81.95568084716797,grocery
2669,PUBLIX #1597,12101 Little Rd,Hudson,FL,34667,28.332643508911133,-82.66813659667969,grocery
3260,WALMART #1085  ,8701 Us Highway 19,Port Richey,FL,34668,28.28333854675293,-82.71837615966797,grocery
2531,PUBLIX #1257,414 Beach Village Dr,Flagler Beach,FL,32136,29.478696823120117,-81.14774322509766,grocery
2365,PUBLIX #0767,7037 Ridge Rd,Port Richey,FL,34668,28.282068252563477,-82.6983642578125,grocery
2188,PUBLIX #0102,9850 Little Rd,New Port Richey,FL,34654,28.29805564880371,-82.67062377929688,grocery
2425,PUBLIX #1020,5127 Us Hwy 19 South,New Port Richey,FL,34652,28.235334396362305,-82.72845458984375,grocery
3183,WALMART #0800  ,2501 Citrus Blvd,Leesburg,FL,34748,28.842546463012695,-81.89918518066406,grocery
2275,PUBLIX #0504,4701 Sun Ray Dr,Holiday,FL,34690,28.1992244720459,-82.7381362915039,grocery
2380,PUBLIX #0810,11400 Ridge Rd,New Port Richey,FL,34654,28.27375602722168,-82.62744903564453,grocery
2383,PUBLIX #0815,717 N 14Th St,Leesburg,FL,34748,28.819353103637695,-81.88893127441406,grocery
2323,PUBLIX #0643,5324 Little Rd,New Port Richey,FL,34655,28.23736572265625,-82.66830444335938,grocery
3813,WALMART #3415  ,41232 Us Highway 19 N,Tarpon Springs,FL,34689,28.14714813232422,-82.742919921875,grocery
2403,PUBLIX #0873,3100 Little Rd,New Port Richey,FL,34655,28.203838348388672,-82.66388702392578,grocery
2239,PUBLIX #0420,1346 Seven Springs Blvd,New Port Richey,FL,34655,28.178804397583008,-82.69715118408203,grocery
2719,PUBLIX #1762,10601 Us Highway 441,Leesburg,FL,34788,28.823728561401367,-81.78131103515625,grocery
2277,PUBLIX #0507,1950 N Highway 19,Eustis,FL,32726,28.874210357666016,-81.68941497802734,grocery
2563,PUBLIX #1340,35439 Us Hwy 19 N,Palm Harbor,FL,34684,28.094345092773438,-82.73819732666016,grocery
2400,PUBLIX #0862,2840 David Walker Dr,Eustis,FL,32726,28.8244571685791,-81.70375061035156,grocery
2548,PUBLIX #1290,1258 Ocean Shore Blvd,Ormond Beach,FL,32176,29.323408126831055,-81.05713653564453,grocery
3132,WALMART #0613  ,1521 W Granada Blvd,Ormond Beach,FL,32174,29.258718490600586,-81.114990234375,grocery
2705,PUBLIX #1712,220 N Nova Rd,Ormond Beach,FL,32174,29.282922744750977,-81.08389282226562,grocery
3161,WALMART #0705  ,17030 Us Highway 441,Mount Dora,FL,32757,28.817670822143555,-81.67301177978516,grocery
2517,PUBLIX #1219,18901 State Road 54,Lutz,FL,33558,28.195085525512695,-82.5030517578125,grocery
2537,PUBLIX #1269,18955 Us Highway 441,Mount Dora,FL,32757,28.826190948486328,-81.64209747314453,grocery
2714,PUBLIX #1742,30841 Mirada Road,San Antonio,FL,33576,28.326902389526367,-82.2958984375,grocery
3671,WALMART #2796  ,3801 Tampa Rd,Oldsmar,FL,34677,28.04356575012207,-82.67366790771484,grocery
2691,PUBLIX #1664,2630 Lpga Blvd,Daytona Beach,FL,32124,29.215961456298828,-81.11842346191406,grocery
2467,PUBLIX #1117,2514 N Mcmullen Booth Rd,Clearwater,FL,33761,28.013591766357422,-82.71075439453125,grocery
2387,PUBLIX #0827,1850 Ridgewood Ave,Holly Hill,FL,32117,29.261783599853516,-81.05188751220703,grocery
3197,WALMART #0860  ,1699 N Woodland Blvd,Deland,FL,32720,29.061798095703125,-81.30171203613281,grocery
3231,WALMART #0988  ,1575 Land O Lakes Blvd,Lutz,FL,33549,28.180118560791016,-82.46710968017578,grocery
3535,WALMART #2081  ,23106 Us Hwy 19 N,Clearwater,FL,33765,27.98284339904785,-82.73250579833984,grocery
2405,PUBLIX #0877,2121 Collier Pkwy,Land O Lakes,FL,34639,28.188329696655273,-82.43907928466797,grocery
2382,PUBLIX #0814,2595 N Atlantic Ave,Daytona Beach,FL,32118,29.26250648498535,-81.02869415283203,grocery
2626,PUBLIX #1499,24420 State Road 44,Eustis,FL,32736,28.85017204284668,-81.55348205566406,grocery
2601,PUBLIX #1444,299 E Itnl Speedway Blvd,Deland,FL,32720,29.026174545288086,-81.31845092773438,grocery
2486,PUBLIX #1160,525 South Belcher Rd.,Clearwater,FL,33764,27.95952033996582,-82.74446868896484,grocery
3463,WALMART #1712  ,990 Missouri Ave,Largo,FL,33770,27.926616668701172,-82.78575134277344,grocery
2540,PUBLIX #1275,6551 N Orange Blossom Trl,Mount Dora,FL,32757,28.77986717224121,-81.6226806640625,grocery
2318,PUBLIX #0618,5400 Bruce B Downs Blvd,Wesley Chapel,FL,33544,28.235801696777344,-82.34695434570312,grocery
3814,WALMART #3418  ,28500 State Rd 54,Wesley Chapel,FL,33543,28.234725952148438,-82.34427642822266,grocery
2491,PUBLIX #1170,5371 Ehrlich Rd,Tampa,FL,33625,28.084266662597656,-82.54302215576172,grocery
4036,WALMART #5036  ,6192 Gunn Hwy,Tampa,FL,33625,28.061826705932617,-82.55211639404297,grocery
3395,WALMART #1501  ,14941 N Dale Mabry Hwy,Tampa,FL,33618,28.085813522338867,-82.50264739990234,grocery
2230,PUBLIX #0374,5000 E Bay Dr,Clearwater,FL,33764,27.9180850982666,-82.73490905761719,grocery
2627,PUBLIX #1500,2431 S Woodland Blvd,Deland,FL,32720,28.9862003326416,-81.29716491699219,grocery
3803,WALMART #3372  ,2677 Roosevelt Blvd,Clearwater,FL,33760,27.913013458251953,-82.72777557373047,grocery
2163,PUBLIX #0006,1820 Bruce B Downs Blvd,Wesley Chapel,FL,33544,28.183992385864258,-82.35076904296875,grocery
2599,PUBLIX #1441,13178 N Dale Mabry Hwy,Tampa,FL,33618,28.06746482849121,-82.50679779052734,grocery
2236,PUBLIX #0399,7018 W Waters Ave,Tampa,FL,33634,28.02442169189453,-82.56071472167969,grocery
2731,PUBLIX #1837,1500 Beville Rd Ste 300,Daytona Beach,FL,32114,29.171451568603516,-81.04153442382812,grocery
3366,WALMART #1391  ,1101 Beville Rd,Daytona Beach,FL,32119,29.17262077331543,-81.02995300292969,grocery
2559,PUBLIX #1324,8701  W Hillsborough Ave,Tampa,FL,33615,27.997835159301758,-82.58378601074219,grocery
2702,PUBLIX #1698,3080 West Kelly Park Rd,Apopka,FL,32712,28.75579833984375,-81.5610122680664,grocery
