"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1210032,"September 13, 2018",Michigan,Detroit,"19000 block of Lyndon",2,1,N/A
1208646,"September 13, 2018",California,Sacramento,"7400 block of Della Cir",1,0,N/A
1204762,"September 5, 2018",Virginia,Herndon,"1000 block of Safa Street",3,0,N/A
1203498,"September 4, 2018",Kentucky,"Smiths Grove","223 Buck Creek Rd",1,0,N/A
1203994,"September 4, 2018",Indiana,Gary,"1700 block of Polk St",1,0,N/A
1200408,"August 31, 2018",Kentucky,Totz,"63 Totz Loop",1,0,N/A
1198973,"August 28, 2018",Georgia,Oxford,"65 Brown Thrasher Run",1,0,N/A
1200749,"August 28, 2018",Maryland,"Halethorpe (Lansdowne)","3100 block of Bero Rd",1,0,N/A
1197134,"August 27, 2018",Illinois,Chicago,"6200 block of North Richmond St",3,0,N/A
1197105,"August 26, 2018",Illinois,Kankakee,N/A,1,0,N/A
1195810,"August 24, 2018",Alabama,Madison,"Tybee Dr",1,0,N/A
1192594,"August 20, 2018",Oregon,Bend,"20064 Mount Hope Ln",1,1,N/A
1189258,"August 17, 2018",Louisiana,"West Monroe","Philpot Rd",1,0,N/A
1189020,"August 16, 2018","South Carolina",Ridgeland,"1700 Fordville Rd",1,0,N/A
1187669,"August 15, 2018",Kentucky,Louisville,"1708 S 32nd St",1,0,N/A
1185520,"August 12, 2018",California,Clearlake,"4786 Yarrington Ct",4,1,N/A
1185068,"August 11, 2018",Florida,Jacksonville,"7940 103rd St",1,0,N/A
1182592,"August 8, 2018",Tennessee,"La Follette (LaFollette)","2221 Jacksboro Pike",1,0,N/A
1182426,"August 7, 2018","North Carolina",Wilmington,"5705 Andrews Reach Loop",2,0,N/A
1180857,"August 5, 2018",Virginia,"Mc Lean (Mclean)","1500 block of Lincoln Cir",2,0,N/A
1182786,"August 4, 2018",Tennessee,"Big Rock","400 block of Highway 120",1,0,N/A
1175534,"July 30, 2018","New York","Corona (Queens)","23-07 30th Dr",4,0,N/A
1175472,"July 28, 2018",Alabama,Athens,"17893 W Market St",3,0,N/A
1173707,"July 27, 2018",Alaska,Anchorage,"900 block of Chugach Way",1,0,N/A
1173190,"July 26, 2018",Indiana,Shirley,"2463 N Mechanicsburg Rd",3,0,N/A
1171496,"July 24, 2018",Maine,Oakland,"19 Church St",1,0,N/A
1171930,"July 24, 2018",California,Middletown,"17000 block of Pine View Drive",3,0,N/A
1167931,"July 20, 2018",California,"San Bernardino (Muscoy)","2700 block of Duffy St",1,0,N/A
1165420,"July 17, 2018","New Jersey",Bridgeton,"17 Elmer St",1,0,N/A
1165183,"July 16, 2018","District of Columbia",Washington,"300 block of 53rd St NE",1,4,N/A
1163406,"July 13, 2018",Indiana,Salem,"5000 block of S PD Baker Rd",1,0,N/A
1164073,"July 13, 2018","South Carolina",Hemingway,"E Lawrimore Rd",3,0,N/A
1161925,"July 12, 2018",Texas,Houston,"14022 Edgeboro St",3,0,N/A
1161078,"July 10, 2018",Texas,Hockley,"31703 Dunham Lake Dr",1,0,N/A
1160253,"July 9, 2018",Delaware,Wilmington,"2709 Ferris Rd",5,0,N/A
1160697,"July 8, 2018",Oregon,"Grants Pass","5472 Monument Dr",2,0,N/A
1159278,"July 8, 2018",Texas,Houston,"8405 Knox St",1,0,N/A
1158586,"July 7, 2018",Georgia,Augusta,"3100 block of Skinner Mill Rd",1,0,N/A
1159025,"July 7, 2018",California,Fresno,"382 W Audubon Drive",1,0,N/A
1157086,"July 5, 2018",Mississippi,Moorhead,"US-82 and MS-3",2,0,N/A
1156772,"July 5, 2018",Maryland,Baltimore,"500 block of Lyndhurst St",1,0,N/A
1157671,"July 5, 2018",Louisiana,Chalmette,"500 block of Pierre St",1,0,N/A
1154558,"July 2, 2018","New York",Buffalo,"Grape St",2,2,N/A
1155641,"July 2, 2018",Missouri,Hartville,"Abrams Rd",1,0,N/A
1154041,"July 1, 2018",Maryland,"La Plata","13140 Charles St",2,0,N/A
1152899,"June 29, 2018",Indiana,Indianapolis,"3621 Bunker Hill Dr",2,0,N/A
1150235,"June 26, 2018",Missouri,Monett,"500 block of Pleasant Dr",1,0,N/A
1148883,"June 23, 2018",Louisiana,Oakdale,"Prater St",1,0,N/A
1145852,"June 20, 2018",Ohio,Cleveland,"Lee Rd and Harvard Ave",1,0,N/A
1471533,"June 19, 2018",Michigan,Lansing,"800 block of Loa St",2,0,N/A
1142051,"June 14, 2018",Texas,Longview,"800 block of Owings Ave",1,0,N/A
1139610,"June 12, 2018",Missouri,"Saint Joseph","1909 S 12th St",1,0,N/A
1138324,"June 11, 2018",Florida,Orlando,"4932 Eaglesmere Dr",6,0,N/A
1138758,"June 10, 2018",Illinois,Darien,"7500 block of Farmingdale Dr",3,0,N/A
1135299,"June 7, 2018",Mississippi,Greenville,N/A,1,0,N/A
1134422,"June 6, 2018",Virginia,Raphine,"2200 block of Raphine Rd",2,0,N/A
1133961,"June 5, 2018",Kentucky,Elizabethtown,"43 West Airview Dr",1,0,N/A
1133365,"June 4, 2018",Ohio,Dayton,"2500 block of Wheeler Ave",1,0,N/A
1132595,"June 4, 2018",Illinois,Chicago,"900 block of W 119th St",1,0,N/A
1129432,"May 31, 2018","South Carolina",Timmonsville,"544 Chaney Grove Rd",3,2,N/A
1130871,"May 31, 2018",Texas,Laredo,"2500 block of Monterrey Ave",1,0,N/A
1129050,"May 30, 2018",Nevada,"Las Vegas","3975 North Nellis Blvd",1,0,N/A
1128546,"May 29, 2018",Louisiana,"La Place (Laplace)","Joe Parquet Circle",2,0,N/A
1126217,"May 26, 2018",Utah,"Salt Lake City (West Valley City)","2700 S Fair Isle Ln",1,0,N/A
1122852,"May 22, 2018",Virginia,Louisa,"Bakers Branch Rd",1,0,N/A
1122946,"May 22, 2018",Virginia,Roanoke,"3441 Bennett Dr",1,0,N/A
1121440,"May 20, 2018",Michigan,"River Rouge","Campbell St",1,0,N/A
1116705,"May 16, 2018",Texas,Ponder,"610 Lone Star Park Ln",5,1,N/A
1117434,"May 16, 2018",Minnesota,"Minneapolis (Plymouth)","6000 block of Shenandoah Ln",1,0,N/A
1115051,"May 13, 2018",California,Stockton,"2436 Belleview St",3,2,N/A
1113078,"May 10, 2018",Louisiana,Shreveport,"100 block of N Pierre Ave",1,0,N/A
1110096,"May 7, 2018",Virginia,Richmond,"200 block of N Laburnum Ave",1,0,N/A
1109289,"May 6, 2018",Texas,Rowlett,"Hickox Rd and Rolett Rd",2,0,N/A
1108761,"May 5, 2018",Texas,Rowlett,"5900 block of Mimosa Ln",2,0,N/A
1109979,"May 5, 2018",Indiana,"East Chicago","3700 block of Elm St",1,0,N/A
1109045,"May 5, 2018",Georgia,Decatur,"3539 Sweetgum Ln",1,0,N/A
1108431,"May 4, 2018","South Carolina",Walterboro,"Robinson Rd",1,0,N/A
1107289,"May 3, 2018","North Dakota","Grand Forks","1006 S 12th St",4,0,N/A
1098556,"April 23, 2018",Ohio,Streetsboro,"900 block of Alden Dr",1,0,N/A
1098069,"April 22, 2018",California,Modesto,"1800 block of Rancho Encantado",3,0,N/A
1096402,"April 20, 2018",Ohio,Wickliffe,"28611 Euclid Avenue",1,0,N/A
1089021,"April 10, 2018","North Carolina","Snow Hill","1043 Davis Grove Church Rd",2,0,N/A
1082827,"April 1, 2018",Georgia,Atlanta,"1200 block of Bouldercrest Rd SE",1,0,N/A
1081894,"March 31, 2018",Missouri,"Saint Louis","3100 block of California Ave",1,0,N/A
1081647,"March 31, 2018",Florida,Miami,"NW 65th St and NW 13th Ct",1,0,N/A
1080392,"March 29, 2018",Missouri,Florissant,"1415 East Duchesne",3,0,N/A
1080374,"March 29, 2018",Indiana,Indianapolis,"3500 block of N Wittfield St",1,1,N/A
1081623,"March 25, 2018",Alaska,"Barrow (Utqiagvik)",N/A,1,0,N/A
1074961,"March 21, 2018",Kentucky,Burlington,"5900 block of Peoples Ln",2,0,N/A
1075597,"March 21, 2018",Texas,Martinsville,"TX 7",1,0,N/A
1069080,"March 14, 2018","New York",Brooklyn,"345 Thatford Ave",4,0,N/A
1068526,"March 13, 2018",Washington,Spanaway,"5707 209th St E",4,0,N/A
1068073,"March 12, 2018",Alabama,Mobile,"8070 Domain St",1,0,N/A
1068059,"March 12, 2018",Louisiana,"Lake Providence","300 Church Street",1,0,N/A
1067443,"March 12, 2018",Missouri,"Cape Girardeau","50 Green Acres Dr",1,0,N/A
1066875,"March 10, 2018",Florida,Ocala,"FR 88",3,0,N/A
1066577,"March 10, 2018",Wisconsin,Milwaukee,"4500 block of N 38th St",1,0,N/A
1065208,"March 7, 2018",Alabama,Huntsville,"615 Murray Road",1,0,N/A
1062802,"March 2, 2018",Colorado,Arboles,N/A,1,0,N/A
1061451,"March 1, 2018","North Carolina",Laurinburg,"3rd St",1,0,N/A
1060419,"March 1, 2018",Texas,Houston,"3900 block of Scott St",1,1,N/A
1055120,"February 21, 2018","New Jersey","Asbury Park","405 Ridge Ave",1,1,N/A
1053616,"February 20, 2018",Michigan,"Bay City","3716 Wheeler Rd",3,0,N/A
1053272,"February 20, 2018",Alabama,Moulton,"Pinhook Rd",1,0,N/A
1052294,"February 18, 2018",Florida,Jacksonville,"1300 block of Mount Herman St",1,1,N/A
1053085,"February 18, 2018",California,Madera,"Tozer St and Olive Ave",1,1,N/A
1051659,"February 16, 2018",Ohio,Akron,"900 block of Mercer Ave",1,0,N/A
1047484,"February 10, 2018",Missouri,Barnhart,"7218 Valley Dr",2,0,N/A
1045450,"February 8, 2018",Alabama,Talladega,N/A,1,0,N/A
1042224,"February 3, 2018","South Carolina",Dillon,"Lester Rd",1,2,N/A
1041668,"February 2, 2018",Missouri,"Saint Louis","6200 block of Kinsey Pl",3,0,N/A
1039068,"January 29, 2018",Missouri,"Poplar Bluff","Hwy JJ",1,0,N/A
1037937,"January 28, 2018",Texas,Houston,"1400 block of W Gulf Bank Rd",1,0,N/A
1037226,"January 27, 2018",Texas,"Texas City","2800 block of Lynn Cir",1,0,N/A
1036936,"January 26, 2018",Florida,Marianna,"Townhouse Rd",1,0,N/A
1035257,"January 25, 2018",Georgia,Byromville,"Church Ave and Hill Street",3,1,N/A
1035148,"January 24, 2018",Texas,"Fort Worth","3900 block of Lawnwood St",1,0,N/A
1031762,"January 20, 2018",California,Compton,"2876 W Alondra Blvd",1,0,N/A
1031949,"January 20, 2018",Missouri,"Kansas City","Emmanuel Cleaver II Blvd and US 71",1,0,N/A
1030452,"January 17, 2018",Michigan,"Grand Rapids","Montgomery St SE",2,0,N/A
1025673,"January 12, 2018",Tennessee,Nashville,"2614 Jenkins Ct",3,2,N/A
1022547,"January 8, 2018",Texas,Galveston,"5222 Seawall Blvd",4,0,N/A
1020918,"January 5, 2018",California,"Santa Clarita","28871 Startree Ln",4,0,N/A
1018902,"January 1, 2018",Alabama,"Bessemer (Concord)","6400 block of William Dr",1,0,N/A
1019515,"January 1, 2018",Michigan,Flint,"5501 Granville Ave",1,0,N/A
1018424,"December 31, 2017",Utah,Magna,"2665 S 8990 W",2,0,N/A
1019128,"December 31, 2017",California,"West Sacramento","1050 W Capitol Ave",3,0,N/A
1016162,"December 28, 2017",Florida,"West Palm Beach","822 S 3rd St",2,0,N/A
1015948,"December 28, 2017",Texas,Greenville,"4200 block of Pickett St",1,0,N/A
1015791,"December 28, 2017",Alabama,Brierfield,"12772 Montevallo Rd",1,0,N/A
1014780,"December 26, 2017",Pennsylvania,Pittsburgh,"1913 Columbia Ave",2,2,N/A
1014251,"December 25, 2017",Arizona,Phoenix,"1601 East Highland Avenue",3,1,N/A
1013165,"December 22, 2017",Maryland,Aquasco,"15500 block of St Phillips Rd",1,0,N/A
1011595,"December 21, 2017",Texas,Schertz,"125 Nu Pecan Grove",2,0,N/A
1008345,"December 15, 2017",Arizona,Buckeye,"1422 S 230th Avenue",1,0,N/A
1008570,"December 15, 2017",Florida,Miami,"11341 SW 216th St",1,0,N/A
1007370,"December 11, 2017",Texas,Austin,"8000 block of El Dorado Dr",2,0,N/A
1005355,"December 10, 2017",Utah,"Roosevelt (Ballard)",N/A,1,0,N/A
1004187,"December 9, 2017",Texas,"North Richland Hills","7453 S College Cir",3,0,N/A
1003262,"December 7, 2017","North Carolina",Weldon,"775 Elm Street",1,0,N/A
1002553,"December 6, 2017",Michigan,Detroit,"11000 block of Rossiter St",1,0,N/A
1001469,"December 5, 2017",Alaska,Anchorage,"5700 block of Rocky Mountain Ct",1,0,N/A
1299075,"December 2, 2017","North Dakota","Devils Lake","200 block of Kemp Ave SE",1,0,N/A
993889,"November 23, 2017",Texas,"San Antonio","1200 block of Harwood Dr",1,0,N/A
991957,"November 19, 2017",Texas,Denison,"1700 block of W Elm St",1,1,N/A
987284,"November 13, 2017",Missouri,"Pierce City","Farm Road 1050",2,0,N/A
987118,"November 13, 2017",Tennessee,Memphis,"Airways Blvd and Ketchum Rd",1,2,N/A
985057,"November 10, 2017",Arizona,Scottsdale,"13420 N 103rd Place",4,0,N/A
985018,"November 10, 2017",Tennessee,Memphis,"3527 S Mendenhall Rd",1,0,N/A
985609,"November 10, 2017",California,Bakersfield,"800 block of Pershing St",1,2,N/A
984493,"November 9, 2017",Michigan,Kalamazoo,"100 block of Emerson St",3,0,N/A
984476,"November 9, 2017",Pennsylvania,Philadelphia,"200 block of W Godfrey",1,0,N/A
1014364,"November 9, 2017",Utah,Mapleton,"1502 N. Highway 89",4,0,N/A
983400,"November 7, 2017",Oregon,Roseburg,"463 Whispering Pines Way",3,0,N/A
981724,"November 5, 2017",Texas,"Waco (Hallsburg)","Willbanks Dr",2,0,N/A
980577,"November 5, 2017",Texas,"Sutherland Springs","216 4th St",27,20,N/A
980493,"November 4, 2017",Texas,"San Antonio","New Laredo Hwy and Briggs Ave",1,0,N/A
978859,"November 2, 2017",Texas,Mabank,"239 Forest Lane Dr",2,0,N/A
979099,"November 2, 2017",Louisiana,Arnaudville,"1000 block of Kennedy Drive",1,0,N/A
975519,"October 28, 2017",California,Modesto,"1400 block of Lake Park Ct",1,1,N/A
978056,"October 25, 2017","South Carolina",Hampton,"822 Melvins Circle",1,0,N/A
964421,"October 20, 2017","New York",Rochester,"Walnut St",1,0,N/A
963933,"October 19, 2017",Florida,Jacksonville,"2000 Block of Broadway Ave",1,1,N/A
963483,"October 18, 2017",Arkansas,"Forrest City","Wolf Street",3,0,N/A
960036,"October 15, 2017",Texas,Houston,"6233 Gulfton St",2,2,N/A
958930,"October 14, 2017",Illinois,Decatur,"1400 block of E Wellington Way",1,0,N/A
961710,"October 14, 2017",Louisiana,Zachary,"3400 block of Hancock Street",1,0,N/A
958984,"October 13, 2017",Michigan,Flint,"N Dort Hwy and Carpenter Rd",1,0,N/A
957562,"October 11, 2017",Ohio,Pedro,"15497 SR 93",4,0,N/A
956519,"October 10, 2017",Virginia,Richmond,"500 block of Fayette Ave",1,1,N/A
955761,"October 6, 2017",Alabama,Jackson,"Robinson Road",3,0,N/A
955387,"October 6, 2017",Arkansas,Helena,"300 block of Dinan St",1,0,N/A
954067,"October 6, 2017",Florida,Bascom,"Robinson Rd",3,0,N/A
953863,"October 6, 2017","West Virginia",Culloden,"2443 Benedict Rd",2,1,N/A
950769,"October 3, 2017",Florida,Orlando,"222 Neighborhood Market Rd",1,0,N/A
951109,"October 2, 2017",Mississippi,Falkner,N/A,1,0,N/A
946160,"October 1, 2017",Georgia,Augusta,"2300 Block of Barton Chapel Rd",1,0,N/A
950568,"October 1, 2017","South Carolina",Bowman,N/A,1,0,N/A
946162,"September 30, 2017",Texas,"Cleveland (Plum Grove)","CR 3560",1,0,N/A
945681,"September 28, 2017",Texas,Tornillo,"19000 block of Highland",1,0,N/A
944278,"September 28, 2017",Ohio,"Cleveland (Parma)","6600 block of Brownfield Dr",1,0,N/A
942292,"September 26, 2017","South Dakota",Lennox,"S Main St",3,0,N/A
941467,"September 24, 2017",Louisiana,"Lake Charles","935 N Shattuck St",1,1,N/A
940191,"September 23, 2017",Missouri,Salem,"CR 621",1,0,N/A
939254,"September 22, 2017",Florida,Miami,"25389 SW 132nd Ave",3,0,N/A
939451,"September 22, 2017",Kansas,Lawrence,"606 N Michigan St",1,0,N/A
939151,"September 21, 2017",Massachusetts,Foxboro,"79 East St",2,0,N/A
936776,"September 18, 2017",Illinois,Dixon,"1000 block of Fargo Ave",2,0,N/A
933616,"September 15, 2017","South Carolina",Hartsville,"Folly Rd",1,0,N/A
933183,"September 14, 2017",Tennessee,Clarksville,"221 Mills Dr",3,0,N/A
938221,"September 14, 2017",Florida,Tampa,N/A,1,0,N/A
930433,"September 10, 2017",Ohio,Madison,"3800 block of Wade Rd",1,0,N/A
928127,"September 6, 2017","South Carolina",Columbia,"2400 block of Truax Ln",2,0,N/A
926101,"September 3, 2017",Mississippi,"Horn Lake","Carroll Cove West",1,0,N/A
925955,"September 2, 2017",Texas,"Haltom City","3500 block of Parker Rd E",1,0,N/A
924438,"August 30, 2017",Mississippi,Cleveland,"1700 block of South Chrisman Avenue",1,0,N/A
922726,"August 28, 2017",Maine,Scarborough,"17 Milliken St",1,0,N/A
922006,"August 28, 2017",Texas,Scurry,"9500 block of Timber Trail",1,0,N/A
922538,"August 28, 2017",Illinois,Joliet,"407 N Reed Street",3,0,N/A
920768,"August 25, 2017",Kentucky,Louisville,"4800 block of Bluebird Ave",3,0,N/A
920513,"August 24, 2017",Missouri,"Saint Louis","10400 block of Balmoral Dr",4,0,N/A
919715,"August 23, 2017",California,Bloomington,"17000 block of Santa Ana Avenue",4,0,N/A
917373,"August 21, 2017","New York",Syracuse,"107 Hartson St",1,0,N/A
917003,"August 20, 2017",Tennessee,Memphis,"1000 block of Parkland Road",1,0,N/A
916934,"August 20, 2017","South Carolina",Gaffney,"800 block of West Buford St",1,0,N/A
916765,"August 19, 2017",Tennessee,Memphis,"1400 block of Hickory Way",1,0,N/A
916099,"August 18, 2017",Connecticut,Waterbury,"21 Third St",2,0,N/A
915868,"August 16, 2017",Alaska,Togiak,N/A,1,0,N/A
914367,"August 15, 2017",Mississippi,Grenada,"Adams Street",1,0,N/A
913981,"August 14, 2017",Colorado,"Pueblo (Pueblo West)","1000 block of Mescal Dr",1,0,N/A
912711,"August 14, 2017",Kansas,Lawrence,"1000 block of E900 Rd",3,0,N/A
909511,"August 9, 2017",Pennsylvania,"West Mifflin","108 Dover Ln",1,0,N/A
908571,"August 7, 2017",Georgia,Cumming,"Carleen Ct",2,0,N/A
907522,"August 6, 2017",Missouri,"Kansas City","9600 block of Lydia Avenue",1,0,N/A
907301,"August 5, 2017",Alabama,Birmingham,"4100 block of 3rd Ave S",1,2,N/A
906890,"August 5, 2017",Indiana,"Crown Point","7700 block of E 120th Ave",1,0,N/A
906573,"August 4, 2017",Mississippi,Gulfport,"3600 block of Sabine Street",1,0,N/A
903654,"August 1, 2017",Nevada,"Las Vegas","9500 block of Chandler Springs Ave",1,0,N/A
903883,"August 1, 2017",Montana,Helena,"246 Hope Road",1,0,N/A
902444,"July 31, 2017",Kentucky,Louisville,"6509 Huff Lane",1,0,N/A
902866,"July 31, 2017","South Carolina",Lancaster,"509 E Dunlap St",1,0,N/A
901949,"July 30, 2017",Louisiana,"Bossier City","5303 E Texas St",1,1,N/A
903025,"July 30, 2017",Missouri,Marshfield,"1200 block of S White Oak Rd",3,0,N/A
901872,"July 30, 2017",Florida,Tampa,"1020 E Hannah Ave",1,0,N/A
902860,"July 29, 2017",Missouri,Miller,N/A,1,0,N/A
896934,"July 23, 2017",Missouri,"Saint Louis","1400 block of Kealty Ln",1,0,N/A
896764,"July 22, 2017",Wisconsin,Milwaukee,"N 23rd and W Nash",1,0,N/A
894623,"July 19, 2017",Texas,"San Antonio","200 block of Hub Ave",1,1,N/A
892412,"July 15, 2017","North Carolina","New Bern","1000 block of Antioch Road",1,0,N/A
890681,"July 14, 2017",Illinois,Chicago,"3500 block of E 97th St",1,1,N/A
889758,"July 13, 2017","South Carolina",Easley,"3800 Calhoun Memorial Hwy",4,0,N/A
888541,"July 12, 2017",Wisconsin,Racine,"1800 block of Howe St",1,0,N/A
887667,"July 10, 2017",Nevada,"Las Vegas","10300 block of Numaga Road",3,0,N/A
886726,"July 9, 2017",Alabama,Birmingham,"800 block of 46th Pl N",1,1,N/A
885816,"July 8, 2017",Tennessee,Memphis,"3600 block of Duchess Dr",1,0,N/A
882610,"July 4, 2017",Mississippi,Louisville,"4000 block of Highpoint Weir Road",1,0,N/A
882382,"July 4, 2017",Georgia,Atlanta,"2591 Etheridge Dr NW",1,0,N/A
880308,"July 1, 2017",Mississippi,Jackson,"3720 Cromwell Street",1,0,N/A
881463,"July 1, 2017",Georgia,Cordele,"Culpepper Rd",1,0,N/A
879736,"June 29, 2017",Arizona,Chandler,"700 block of W Ivanhoe St",1,0,N/A
876396,"June 26, 2017",Alabama,Montgomery,"1714 Coral Ln",1,1,N/A
876460,"June 26, 2017",Indiana,Indianapolis,"7100 block of Warrior Trail",1,0,N/A
885192,"June 25, 2017",Arkansas,"El Dorado",N/A,1,0,N/A
871480,"June 20, 2017",Michigan,Clinton,"24204 Lotus Dr",1,0,N/A
872986,"June 20, 2017",Arkansas,Danville,"Belleville Ridge Road",1,0,N/A
870623,"June 18, 2017",Pennsylvania,Saylorsburg,"500 block of Ash Lane",1,0,N/A
868760,"June 16, 2017","South Carolina",Spartanburg,"Whitener Avenue",1,0,N/A
867242,"June 14, 2017",Texas,Houston,"5300 block of Braesvalley Dr",1,0,N/A
865168,"June 11, 2017",Tennessee,"Memphis (Hickory Hill)","6700 block of Winchester Rd",1,0,N/A
864644,"June 10, 2017",Indiana,Hobart,"100 block of E 10th Ave",1,0,N/A
867772,"June 8, 2017",Mississippi,Monticello,"88 Mt Olive Rd",1,0,N/A
861172,"June 6, 2017",Pennsylvania,Strasburg,"1433 Village Rd",3,0,N/A
861353,"June 6, 2017",Tennessee,Nashville,"766 Lewis Street",1,0,N/A
861307,"June 6, 2017",Utah,Sandy,"2232 Alta Canyon Drive",3,2,N/A
859506,"June 4, 2017","North Carolina",Durham,"Hillandale Road and Peppertree Street",1,0,N/A
858937,"June 3, 2017",Pennsylvania,Chester,"2902 Bethel Road",1,0,N/A
856531,"May 31, 2017",Mississippi,"Mount Olive","200 block of Smith Jones Road",2,1,N/A
853756,"May 27, 2017",Mississippi,"Bogue Chitto","2871 Lee Dr",8,1,N/A
850121,"May 22, 2017",Michigan,"Trenton (Woodhaven)","25010 Marsh Creek Blvd",3,0,N/A
848870,"May 21, 2017",Kentucky,Louisville,"2100 block of W Madison St",1,0,N/A
846705,"May 18, 2017",Ohio,Dayton,"3821 Lori Sue Ave",2,0,N/A
846396,"May 18, 2017",Mississippi,Madison,"1279 Gluckstadt Road",1,0,N/A
844783,"May 15, 2017",Virginia,"Locust Grove","10438 Cecelia Lane",1,0,N/A
846172,"May 15, 2017",Virginia,"Locust Grove","Mine Run Rd",1,0,N/A
841957,"May 12, 2017","South Carolina",Starr,"500 block of  Agnew Road",1,0,N/A
842553,"May 12, 2017",Missouri,"Kansas City","54th St and Park Ave",1,2,N/A
840898,"May 11, 2017",Indiana,"East Chicago","3500 block of Guthrie St",1,0,N/A
840781,"May 10, 2017",Georgia,Winder,"2500 block of Avalon Cir",1,0,N/A
835149,"May 3, 2017",Texas,Dallas,"3900 block of Investor Drive",2,0,N/A
832658,"April 30, 2017",Virginia,Henrico,"1600 block of Henrico Arms Place",1,0,N/A
827658,"April 23, 2017",Pennsylvania,York,"700 block of Greenbriar Rd",3,0,N/A
827611,"April 23, 2017",Mississippi,Vicksburg,"2004 Ford St",1,0,N/A
827138,"April 20, 2017",Washington,Longview,"900 block of 8th Ave",2,0,N/A
825042,"April 19, 2017",Virginia,Norfolk,"9500 block of 19th Bay St",1,0,N/A
818990,"April 13, 2017",Texas,Katy,"21323 Finbury Oaks Lane",1,0,N/A
817869,"April 12, 2017",Oregon,Portland,"16225 NE Glisan St",3,0,N/A
818405,"April 11, 2017",Illinois,Evansville,N/A,1,0,N/A
815812,"April 10, 2017",California,"San Bernardino","5378 N H St",3,1,N/A
814815,"April 7, 2017",Illinois,Pekin,"1802 Victoria Drive",1,0,N/A
809917,"April 2, 2017",Texas,"Corpus Christi","1000 block of Vaky St",1,0,N/A
809700,"April 1, 2017",Nevada,"Las Vegas","2655 East Deer Springs Way",1,1,N/A
807534,"March 30, 2017",Washington,Longview,"900 block of 8th Ave",2,0,N/A
807716,"March 30, 2017",Texas,Longview,"900 block of 8th Ave",2,0,N/A
804115,"March 27, 2017",Florida,Sanford,"209 Hays Dr",2,4,N/A
804472,"March 26, 2017",Oklahoma,Ochelata,"North 3950 Road",1,0,N/A
803063,"March 25, 2017","North Carolina","High Point","1301 Filbert Place",1,0,N/A
801455,"March 23, 2017",Maryland,Waldorf,"3305 Westdale Ct",3,1,N/A
801668,"March 23, 2017",Texas,Whitney,"200 block of FM 1534",1,0,N/A
799257,"March 21, 2017",Kentucky,"Mount Olivet","4214 Pinhook Road",1,0,N/A
798770,"March 20, 2017",Arizona,Phoenix,"3428 W Rosewood Ave",1,0,N/A
798013,"March 19, 2017",California,Capitola,"1855 41st Ave",2,0,N/A
799720,"March 19, 2017","South Dakota","Charles Mix (county)",N/A,1,0,N/A
797012,"March 18, 2017","New Jersey",Newark,"878 S 19th St",1,0,N/A
792908,"March 12, 2017",Pennsylvania,"Pittsburgh (Mount Washington)","714 Southern Ave",1,0,N/A
793390,"March 12, 2017",Pennsylvania,Stroudsburg,"Ramble Bush Road",2,0,N/A
791274,"March 10, 2017",Louisiana,"New Orleans (Gentilly)","4200 block of Touro St",3,1,N/A
789126,"March 5, 2017",California,"El Centro","2131 West Elm Ave",4,0,N/A
784770,"February 27, 2017",Arkansas,Beebe,"South Cypress Street",1,0,N/A
782974,"February 25, 2017",Texas,Houston,"West Fuqua and Beltway 8",1,0,N/A
1007413,"February 23, 2017",California,Bakersfield,"600 block of California Ave",2,1,N/A
779582,"February 21, 2017",Mississippi,Toomsuba,"Butts Road",4,0,N/A
779566,"February 20, 2017",California,Pomona,"1100 block of W 11th St",1,0,N/A
778961,"February 19, 2017",Idaho,Preston,"67 W. 200 S.",4,0,N/A
774567,"February 14, 2017",Illinois,Chicago,"2300 block of South Kenneth Avenue",2,1,N/A
773537,"February 13, 2017",Missouri,"Saint Louis (Jennings)","Minnie Ave",1,0,N/A
772760,"February 11, 2017",Illinois,Chicago,"6500 block of South King Dr",1,0,N/A
771273,"February 9, 2017",Texas,Corsicana,"4600 block of SE CR 1090",3,0,N/A
772743,"February 7, 2017",Oklahoma,Morris,"17000 block of U.S. 62",4,0,N/A
768791,"February 6, 2017",Georgia,"Fort Valley","1103 E Church St",1,0,N/A
767420,"February 4, 2017",Florida,Jacksonville,"700 N Lincoln St",1,1,N/A
769204,"February 4, 2017",Virginia,"Hot Springs","Billy Goat Lane",1,0,N/A
766984,"February 3, 2017",Massachusetts,Dudley,N/A,1,0,N/A
766483,"February 2, 2017",Idaho,Peck,"22400 block of Big Canyon Road",1,0,N/A
766304,"February 2, 2017","South Carolina","Myrtle Beach","Afton Court",1,0,N/A
765675,"February 1, 2017","New Mexico",Carlsbad,"900 block of Lamont Street",1,0,N/A
765001,"January 30, 2017",Colorado,"Littleton (Highlands Ranch)","Crestmore Way",1,0,N/A
761837,"January 26, 2017",Missouri,Fairdealing,N/A,3,0,N/A
763276,"January 26, 2017",Georgia,Fitzgerald,"400 block of West Orange Street",2,0,N/A
757042,"January 20, 2017",Florida,Auburndale,"100 block of Lakeside Hills Loop",1,0,N/A
754472,"January 18, 2017",Ohio,Cincinnati,"2235 Burnet Avenue",1,1,N/A
750092,"January 13, 2017",Missouri,Carthage,"1054 James Street",1,0,N/A
749058,"January 11, 2017",California,Chowchilla,"205 Alameda Avenue",1,0,N/A
