street_url,street_name,neighborhood,description,map_url
https://lastreetnames.com/street/randolph-street/,Randolph Street,Glendale,"In 1904, Leslie CoombsBrand(1859-1925) laid out the Glendale Boulevard tract and anointed its streets with names that had personal meaning to him:Louisefor his wife;DrydenandStockerfor his sisters;Campbellfor his dearest friend. As for Randolph Street, there are two potential namesakes. The first is Randolph County, MO. Brand lived there in the city of Moberly for several years, and it’s where he learned the ins and outs of title insurance – the field that made him a fortune. The second is “Colonel” Epes Randolph (1856-1921), the Virginia-born railroad tycoon famous for developing Tucson, AZ. Randolph worked with Henry E.Huntingtonon the Pacific Electric Railway… and Huntington, who partnered with Brand on several ventures (see theotherBrand Blvd.), co-owned this tract. Brand himself had ties to the “Colonel” in 1904, so it’s possible that he named this street for him in tribute. But it’s hard to believe Brand would have valued Epes Randolph as highly as he did his own wife and sisters.",https://lastreetnames.com/wp-content/uploads/2022/05/randolph-street-map.png
https://lastreetnames.com/street/raymer-street/,Raymer Street,Northridge,"Raymer was the name of a train station built here in 1898 (supposedly; the earliest reference I found was in 1907). Then in 1913 there came the Raymer tract. Raymer Street itself was named in 1917. So who was this Raymer? No one knows. The most prominent Angeleno by that name was Amos Raymer (1853-1928), an insurance man who speculated in real estate and mining. Those qualifications would make him a no-brainer namesake in those days, yet he had no apparent connections to the Valley or to the railroad. A distant second would be George Raymer of the Chicago, Burlington & Quincy Railroad, but only because the tiny Colorado town of Raymer was named for him in 1888. He may have never come to California – his railroad didn’t – so he’s a stretch. Yet no other Raymer comes close. Showbiz trivia: Talk show host Conan O’Brien unsuccessfully lobbied to get a portion of Raymer Street named for him in 2011. I don’t think he was very serious about it.",https://lastreetnames.com/wp-content/uploads/2022/04/raymer-street-map.png
https://lastreetnames.com/street/raymond-avenue/,Raymond Avenue,Alhambra,"Boston-born hotelier Walter Raymond (1851-1934) arrived in L.A. in 1883 with the express intent of establishing the Raymond Hotel, a luxury resort, in South Pasadena. It took him three years – Raymond Avenue was named during that time – but Raymond finally opened his hotel in 1886, thus transforming rural boondocks into holiday destination. (BaconHill, upon which the hotel was constructed, was soon rechristened Raymond Hill.) On Easter Sunday, 1895, an ember from one of its eighty chimneys burned the Raymond down, but Walter had it rebuilt by 1901, even bigger and better. Years later, the Raymond was knocked out by the one-two punch of the popularHuntingtonHotel and the less-popular Great Depression; it was demolished in 1934 to make room for apartment buildings. Walter Raymond, weakened by a stroke, died in his cottage on the Raymond’s grounds while his majestic hotel was being torn down around him.",https://lastreetnames.com/wp-content/uploads/2022/07/raymond-avenue-map.png
https://lastreetnames.com/street/saginaw-avenue/,Saginaw Avenue,Eagle Rock,"Named on 1908’s Saginaw Heights tract, owned by Cornelius Martin Myers (1833-1914), whose son William developed several other Eagle Rock tracts (seeAvoca Street). Myers the elder worked in education for many years, first as night school superintendent in his hometown of Paterson, NJ, then as department chair atHartwickSeminary near Cooperstown, NY, where he married local girl Margaret Helen Jones (1834-1919) and had one child with her: William. Myers then got a job as a school principal in Saginaw, MI. Despite the brevity of his sojourn there – arrived no earlier than 1867 and departed for Lanark, IL by 1870 – the city obviously left enough of an impression that he named this street after it. TheMyerses moved to Anita, IA in 1876 and gave up education for banking: unusual for the time, the Bank of Anita listed Margaret as its president and Cornelius as its cashier. They joined their son in Los Angeles c. 1903.",https://lastreetnames.com/wp-content/uploads/2023/05/saginaw-avenue-map.png
https://lastreetnames.com/street/saltair-avenue/,Saltair Avenue,Brentwood,"Saltair is likely just a compound of “salt air”, a reference to the sea breeze, although Saltair Avenue is three miles inland. Born on theWestgatedevelopment, Saltair was named in 1905, when there was already a more site-appropriate Saltair Avenue in Venice. (That one’s now called Topsail Street.) This newer Saltair might have been inspired by the Saltair resort on Utah’s Great Salt Lake, a popular destination at the time, or else someone simply copied the name from Venice. South ofWilshire, this road was originally called Wabash Street. It took in the Saltair in 1926.",https://lastreetnames.com/wp-content/uploads/2022/07/saltair-avenue-map.png
https://lastreetnames.com/street/samoa-avenue/,Samoa Avenue,Sunland-Tujunga,"Samoa Avenue was born San Ysidro Road in 1913, when William E. Smythe – head of the “Little Landers” movement of utopian farm communities – and Tujunga godfather Marshall V. Hartranft opened a Little Landers colony here. The street’s name was surely a reference to the California border town that Smythe had developed four years earlier: the first Little Landers colony. Alas, in 1932, whenTujungawas annexed by the City of Los Angeles, all street names that had duplicates in L.A. had to be changed to avoid postal conflicts. Since there was already aSan Ysidro Drivein the hills east ofBenedict Canyon, Tujunga’s San Ysidro needed a new name. Why Samoa? No special reason; civil engineers often replaced street names with those starting with the same letters, so they probably just combed through their “idea file” of potential names and saw that Samoa, which also started with “Sa”, was available.",https://lastreetnames.com/wp-content/uploads/2024/02/samoa-avenue-map-1.png
https://lastreetnames.com/street/san-diego-way/,San Diego Way,Carthay Circle,"When J. HarveyMcCarthylaid out Carthay Center in 1922, he and landscape architects Wilbur David Cook Jr. and George Duffield Hall included a unique feature: five pedestrian-only shortcuts through the tract’s residential blocks. Each “way” is named after a California mission: Capistrano, Carmel, San Diego, San Gabriel, and Santa Ynez. These are all paved public sidewalks with streetlights and City of Los Angeles road signs. Neighborhood wanderers will also spot signage for White Esplanade, which honors SenatorStephen M. White(D-CA), and Ramona Court, a nod to the local “RamonaParlor” chapter of the Native Sons of the Golden West, who advised McCarthy on naming his streets after historic Californians.",https://lastreetnames.com/wp-content/uploads/2022/09/san-diego-way-map.png
https://lastreetnames.com/street/san-dimas-avenue/,San Dimas Avenue,San Dimas,"San Dimas is the Spanish variant of Saint Dismas, the penitent thief who was crucified next to Jesus. The old story goes that the name came to this region when YgnacioPalomares, who owned this land in the mid 19th century, was besieged by thieves – penitent or not – who either stole or left his livestock in a nearby canyon. He thus dubbed the canyon “San Dimas” as a Catholic joke. True? There’s no documentation from the time, so I can’t say. What I can say is that while the canyon was named by 1871 (and presumably years earlier), the city of San Dimas started out around 1866 as the humble village of Mud Springs, so-named for a nearbyciénega. It was reestablished in 1887 as San Dimas, as was this avenue. The town was founded by theSan JoseRanch Company, run by Moses L.Wicksand Howard W. Mills.",https://lastreetnames.com/wp-content/uploads/2022/09/san-dimas-avenue-map.png
https://lastreetnames.com/street/san-gabriel-way/,San Gabriel Way,Carthay Circle,"When J. HarveyMcCarthylaid out Carthay Center in 1922, he and landscape architects Wilbur David Cook Jr. and George Duffield Hall included a unique feature: five pedestrian-only shortcuts through the tract’s residential blocks. Each “way” is named after a California mission: Capistrano, Carmel, San Diego, San Gabriel, and Santa Ynez. These are all paved public sidewalks with streetlights and City of Los Angeles road signs. Neighborhood wanderers will also spot signage for White Esplanade, which honors SenatorStephen M. White(D-CA), and Ramona Court, a nod to the local “RamonaParlor” chapter of the Native Sons of the Golden West, who advised McCarthy on naming his streets after historic Californians.",https://lastreetnames.com/wp-content/uploads/2022/09/san-gabriel-way-map.png
https://lastreetnames.com/street/san-juan-avenue/,San Juan Avenue,Venice,"On July 4th, 1905, entrepreneurAbbot Kinneyopened his “Venice of America” resort, centered around eight canals modeled after those in Venice, Italy. The six canals you see today were laid out by different developers that same year; Kinney’s canals werefinitoby 1930 thanks to a number of factors: L.A.’s growing automobile usage making them inconvenient; tourists finding more amusements on the shore than in the canal boats; and the poorly-drained canals becoming increasingly filthy and expensive to maintain. Kinney deeded them to the City of Venice (when it was still its own municipality) in 1912, basically to make taxpayers pay for their upkeep. After he died in 1920, there began a demand to convert his canals into streets. Venice set the plans in motion in March 1925 and coined new street names that June: Grand and Rialto canals, which took their names from Italy’s Venice, were to be renamed Grand Boulevard and Rialto Avenue. Venus, Aldebaran, and Altair canals – named after heavenly bodies – would now beSan Juan Avenue, Market Street, and Altair Place, respectively. Lion Canal would become an extension ofWindward Avenue, Cabrillo Canal would be Cabrillo Avenue, and Coral Canal would be Second Avenue (now part of Santa Monica’sMain Street). It took four more years, the City of L.A. annexing Venice, and numerous legal snags, but the canals were finally filled in and paved by January 29th, 1930.",https://lastreetnames.com/wp-content/uploads/2023/03/san-juan-avenue-map.png
https://lastreetnames.com/street/san-marino-avenue/,San Marino Avenue,San Gabriel,"The “San Marino” name was imported from the Italian Peninsula – via Maryland. James De BarthShorb, who founded the town (originally a ranch) in 1877, named it after his childhood home: the San Marino plantation in Emmitsburg, MD. Said plantation took its name from the Republic of San Marino, the tiny nation surrounded by Italy, supposedly because it had the same acreage. And the Republic of San Marino took its own name from Saint Marinus, who in the year 301 established a monastery where the country now stands. Our San Marino, incorporated in 1913, employs parts of the republic’s flag in its city seal. Pasadena’s San Marino Avenue was named by 1889.",https://lastreetnames.com/wp-content/uploads/2022/04/san-marino-avenue-map.png
https://lastreetnames.com/street/san-pedro-street/,San Pedro Street,Los Angeles (Citywide),"Juan Rodríguez Cabrillo didn’t christen San Pedro Bay in 1542 – he called it Bay of the Smokes and/or Bay of the Fires. Later explorer Sebastián Vizcaíno didn’t name it either: he dubbed it San Andrés in 1602. (He did however name SantaCatalinaIsland.) The most likely story is that Admiral José González Cabrera Bueno read Vizcaíno’s diary, noted that the bay was named on November 26th – the feast day of Saint Peter of Alexandria – and, correcting what he felt was Vizcaíno’s mistake, wrote down “San Pedro” in his 1734 treatiseSpeculative and Practical Navigation. At any rate, that’s when it first appeared in terms of a SoCal place name. Fifty years later, the Spanish Crown deeded the 75,000 acre Rancho San Pedro to Juan JoséDomínguez; his family would own it for generations. A port at San Pedro was operating by the 1830s. San Pedro Street itself was named by 1853, obviously because it connected Los Angeles to San Pedro. It doesn’t anymore: it merges intoAvalon Blvd.just north ofAlondra.",https://lastreetnames.com/wp-content/uploads/2022/09/san-pedro-street-map.png
https://lastreetnames.com/street/san-vicente-boulevard-central/,San Vicente Boulevard (Central),Beverly Grove,"L.A.’s two San Vicente Boulevards are five miles apart at their closest points. Where they ever meant to connect? Unlikely. The one between Brentwood and Santa Monica – seeSan Vicente Boulevard (Westside)– definitely came first, in 1905. This one got its start in 1922, and while a real estate ad that April promised that this new San Vicente was “continuing the extension of this double boulevard to the sea”, I found no evidence of it being a serious plan. In any event, this San Vicente went through a couple of name changes. Up until 1929, the stretch betweenFairfaxandLa Cienegawas called Eulalia Boulevard, apparently after legendary SoCal centenarian Eulalia Peréz de Guillén. (This was the doing of Carthay Center developer J. HarveyMcCarthy, who named his streets after historic Californians.) Meanwhile, since the road straddled the Pacific Electric tracks up leading up to theShermanrail yards – today’s Pacific Design Center – San Vicente originally went no further thanSanta Monica Boulevard. The road north of there was calledClark Streetuntil 1968, when it finally adopted the San Vicente name. It’s still called Clark north ofSunset.",https://lastreetnames.com/wp-content/uploads/2022/07/san-vicente-boulevard-map.png
https://lastreetnames.com/street/san-vicente-boulevard-westside/,San Vicente Boulevard (Westside),Brentwood,"Los Angeles has two entirely separate San Vicente Boulevards. This entry concerns the one that runs between Brentwood and Santa Monica; for the one between Mid-City and WeHo, seeSan Vicente Boulevard (Central). Laid out in 1905 on the newWestgatetownsite, this San Vicente was named after Rancho San Vicente ySanta Monica, the land grant deeded to FranciscoSepúlvedain 1839. (Much of present-day Santa Monica sits on this old rancho, whose boundaries had been disputed for years.) It’s not known which Saint Vincent was honored by the rancho, but it was probably St. Vincent de Paul (1581-1660). At any rate, San Vicente Boulevard was designed to connect Santa Monica toSawtelleand Soldiers’ Home (now theVAcampus), with the tracks of the Los Angeles-Pacific Railroad – later the Pacific Electric – lining the median. Coral trees and grass replaced those tracks in 1950.",https://lastreetnames.com/wp-content/uploads/2022/07/san-vicente-boulevard-map-1.png
https://lastreetnames.com/street/sanborn-avenue/,Sanborn Avenue,Silver Lake,"Sanborn Avenue was born DeFrees Street in 1887. In 1906, the Pacific Electric Railway established a streetcar stop at DeFrees andSunsetand called it “Sanborn Junction”. You know it today as Sunset Junction. Since conductors and passengers kept referring to DeFrees as “Sanborn”, the City gave in and changed the street’s name officially in 1914. So where did “Sanborn” come from? I found the answer in a WWI draft card belonging to a John DeFrees Sanborn (1882-1943), a one-eyed realtor who lived with his parents at 4002 Sunset Blvd – smack dab in the middle of Sunset Junction. Said parents were Dr. Francis Asbury Sanborn (1837-1921) and Georgiana DeFrees Sanborn (1842-1919): DeFrees was her maiden name. They came here from Ohio in the 1880s to take part in L.A.’s real estate boom. In fact DeFrees Street originated on the couple’sManzanitaHeights tract.",https://lastreetnames.com/wp-content/uploads/2022/04/sanborn-avenue-map.png
https://lastreetnames.com/street/sanchez-street/,Sanchez Street,DTLA,"It’s not much of a street per se – just an alley in the El Pueblo de Los Angeles Plaza Historic District – but it memorializes Vicente Sánchez (1785-1846),alcalde(mayor) of Los Angeles in 1831-1832. As a former soldier during Alta California’s days as a Mexican territory, Sánchez was deeded the land grant known as RanchoCiénegao Paso dela Tijera, but he preferred city life over being a ranchero, so he lived in an adobe on this very street, named in his memory by 1864. His home was the first two-story structure in Los Angeles.",https://lastreetnames.com/wp-content/uploads/2022/05/sanchez-street-map.png
https://lastreetnames.com/street/sanchez-street-montebello/,Sanchez Street,Montebello,"Named for rancher Juan Matias Sánchez (1808-1885). Sánchez hailed from Taos, New Mexico, where he first worked for English-born pioneer WilliamWorkman. The two developed a close bond and Sánchez later joined Workman in California as his ranch foreman. In 1851, Workman gave Sánchez half of Ranchola Merced, located here, after he took the property from his debtor CasildaSotode Lobo. (The other half went to F.P.F.Temple.) Sánchez later acquired part of RanchoPotrero Grandeand ultimately owned over 3,000 acres of land. However, in 1875, when William Workman desperately needed a loan from LuckyBaldwinto save his failing bank, the ever-loyal Sánchez put up his land as collateral. It was a bad decision: Workman couldn’t pay off the loan, which drove him to suicide, and Sánchez was forced to cede all but 200 acres to Baldwin. Hisadobestill stands as Montebello’s oldest structure.",https://lastreetnames.com/wp-content/uploads/2022/07/sanchez-street-map.png
https://lastreetnames.com/street/sandison-street/,Sandison Street,Wilmington,"Here in Wilmington you will find C Street, D Street, E Street, and so on. Yet Sandison Street lies where P Street ought to be. I can’t imagine why someone wouldn’t want to live on “Pee Street”, can you? Indeed, in 1931, embarrassed residents petitioned for a name change; the following year, the road was renamed for Edwin Wallace Sandison Jr. (1880-1969), a well-known real estate and insurance man. Born in Nebraska, Sandison came to L.A. with his family in 1894. His father, a veteran town builder, snapped up vast amounts of Wilmington beginning in 1905; Junior moved down here to subdivide his father’s property and never left. He was eulogized as “Wilmington’s No. 1 citizen” because for years his phone number was simply Wilmington 1. Postscript: As if P Street weren’t bad enough, Sandison Street was once named Lusitania Street, in honor of the ocean liner. It was changed to P Street after theLusitaniawas destroyed by a German U-boat in 1915. SeeMauretania Streetfor more.",https://lastreetnames.com/wp-content/uploads/2022/07/sandison-street-map.png
https://lastreetnames.com/street/sanford-avenue/,Sanford Avenue,Wilmington,"Wilmingtonfounder PhineasBanningmarried Rebecca Sanford (c. 1835-1868) in 1854. Around twelve years later, he named Rebecca Street in her honor, but you know it now asBroad Avenue. Thus Sanford Avenue isn’t really named for Rebecca but for her brother William T.B. Sanford (c. 1814-1863), a partner of Banning’s and an early Los Angeles councilman, postmaster, and police chief. The Sanfords were a Kentucky farming family who moved to Missouri sometime between William’s and Rebecca’s births, then settled in L.A. by 1851. Many of the Sanford siblings came to tragic ends. Rebecca died in childbirth – of the eight children she had with Banning, only three survived infancy. William was one of twenty-six victims of the April 27th, 1863 explosion of Banning’s steamshipAda Hancock. Months later, William’s brother John was murdered by Wild West outlaw Charles Wilkins, who boasted of having killed nine men before he was lynched by a gang of L.A. vigilantes led by Banning himself. Cyrus Sanford Sr., who oversaw the family farm in Rancho La Ballona (see Del Rey’sSanford Street), allegedly committed suicide in 1886 due to financial ruin. Only sister Marilda lived to a ripe old age; it’s unclear what happened to their other sister Amanda.",https://lastreetnames.com/wp-content/uploads/2023/01/sanford-avenue-map.png
https://lastreetnames.com/street/sanford-street/,Sanford Street,Del Rey,"Named in 1924 by Cyrus Sanford Jr. (c. 1872-1942) on a tract he co-owned with K.M. & Lulu Erem and Earl A.McDonald. This land had been in the Sanford family – a Kentucky clan who came to California by way of Missouri – since the 1850s, when part of Rancho LaBallonawas acquired by Cyrus’s uncle William T.B. Sanford, an associate of Wilmington founder PhineasBanning. (In fact Banning was married to William’s sister Rebecca: see Wilmington’sSanford Avenueabout the cursed Sanford siblings.) Cyrus was born on the family ranch and lived there until at least 1900. That’s when he married one Minnie Bannister and began working as a ranch hand around the county. It was not a happy union: Cyrus divorced Minnie in 1908, claiming that she stalked him at work, cheated on him, and bathed their children in gasoline(!). He got custody of their two sons; she their infant daughter. In 1927, during a lawsuit with McDonald and the Erems, Cyrus Sanford falsely claimed insanity in order to void their 1924 agreement for this land. The judge didn’t buy it.",https://lastreetnames.com/wp-content/uploads/2023/01/sanford-street-map.png
https://lastreetnames.com/street/santa-anita-avenue/,Santa Anita Avenue,Arcadia,"There is no “Saint Anita”. Legend has it that the original Rancho Santa Anita, run by the padres at Mission San Gabriel, was named by the mission’s majordomo Claudio López (1767-1833) after his wife Luisa’s cousin Anita Cota, whom he had truly wished to marry. (I found no Ana or Anita Cota in Luisa’s family tree.) The likelier theory is that the diminutive of “Santa Ana” was used to distinguish this rancho from the larger Rancho Santiago de Santa Ana, where the city of Santa Ana now sits. In any event, Rancho Santa Anita was a 13,314 acre land grant deeded to ScotsmanHugo Reidin 1841, two years after he petitioned for it. Over the ensuing decades, the rancho went through a string of owners, including HenryDalton, circus producer Joseph A. Rowe, and finally Elias J. “Lucky”Baldwin, who bought the land from HarrisNewmarkin 1875, sold off chunks of it to NathanielCarterand WilliamMonroe, then subdivided the rest of it asArcadiain 1887. (Carter’s acreage became Sierra Madre; Monroe’s, Monrovia.) It’s said that Baldwin named his daughterAnitaafter the old rancho. He definitely named Santa Anita Avenue. And since Baldwin was as famous for his horses as he was for his money, it was he who built the original Santa Anita Park racetrack in 1907.",https://lastreetnames.com/wp-content/uploads/2022/04/santa-anita-avenue-map.png
https://lastreetnames.com/street/santa-anita-avenue-altadena/,Santa Anita Avenue,Altadena,"The originalAltadenatract, laid out in 1887, included eleven north-south “Santa” avenues. Santa Anita and neighboringSanta Rosaare the only two that have kept their birth names. It’s unknown if the tract owners (including theWoodburybrothers) thought they were borrowing the Spanish names of female Catholic saints or the names of old California ranchos, because a couple of them never existed as either. If you’re interested, the “lost Santa avenues” were Santa Barbara, Santa Clara, Santa Helena, Santa Inez, Santa Isabela, Santa Margarita, Santa Maria, Santa Martita, and Santa Paula. “Santa Martita” was either pure nonsense or a mangling of Santa Marta; Santa Ynez and Santa Isabel were misspelled.",https://lastreetnames.com/wp-content/uploads/2022/07/santa-anita-avenue-map.png
https://lastreetnames.com/street/santa-anita-avenue-pasadena/,Santa Anita Avenue,Pasadena,"According to an 1895 book on Pasadena history – written back when Pasadena didn’thavemuch history – this street was laid out in 1868 by Benjamin DavisWilsonand John StrotherGriffin, the men who owned the RanchoSan Pascualbefore it becamePasadena. Santa Anita Ave. marked the eastern boundary of their Craig (a.k.a. Grogan) tract, and was named after the nearby Rancho Santa Anita. Read more about the name and the rancho in the entry for Arcadia’sSanta Anita Avenue.",https://lastreetnames.com/wp-content/uploads/2022/06/santa-anita-avenue-map.png
https://lastreetnames.com/street/taft-avenue/,Taft Avenue,Hollywood,"Named in 1910 for Hollywood developer Alfred Z. Taft (1864-1936). (The “Z” wasn’t short for anything.) Taft was a rare creature, especially in the 19th century: a native Angeleno, born and raised downtown; his uncle was mayor Henry T.Hazard. After years as a haberdasher, in 1892 Taft took his family to the new suburb of Hollywood to grow fruit. (Their farm was at Taft Ave. and Prospect Ave., later renamedHollywood Blvd.) He soon became entrenched in the young town’s development, particularly in real estate. Although Taft himself retired to Nogales, AZ in 1913, his children – above all Alfred Z. Taft Jr. (1889-1941) – kept the family business thriving. Their crowning achievement: the Taft Building at Hollywood &Vine, completed in 1924. At twelve stories, it was L.A.’s first high-rise outside of downtown; many of its offices were rented out to movie folk (agents, publicists, etc.), which made its intersection the most famous in the world. Alas, it was all downhill from there for Junior. On November 24th, 1941, despondent over ill health, he went to the foothills aboveCurson Ave.and hanged himself from a tree.",https://lastreetnames.com/wp-content/uploads/2022/04/taft-avenue-map.png
https://lastreetnames.com/street/tajauta-avenue/,Tajauta Avenue,Carson,"“Tajauta” was the Spanish spelling of an old Kizh (a.k.a. Tongva) Indian village that once existed nearby. It lent its name to Rancho Tajauta, a 3,560 acre land grant given by ManuelMicheltorenato Anastacio Ávila (c. 1775-1850) in 1843. (Micheltorena was governor of California at that time, when it was still Mexican territory.) Rancho Tajauta, a.k.a. Rancho Los Cuervos, was located where Watts and Willowbrook sit now. The man who was ultimately deeded the rancho was Anastacio’s son Enrique (c. 1818-1876) – like his father, a onetimealcalde(mayor) of early Los Angeles. The Ávila family, whose surname was usually spelled “Abila” in those days, squabbled over this land for years. They were relations of FranciscoÁvila, ofOlvera Street‘s famous adobe. This road was named by 1902 as Tajauta Street.",https://lastreetnames.com/wp-content/uploads/2022/07/tajauta-avenue-map.png
https://lastreetnames.com/street/talmadge-street/,Talmadge Street,Los Feliz,"Many people wrongly believe that Talmadge Street is named for silent screen actress Norma Talmadge (1894-1957). They claim that when Vitagraph, the movie studio that made Talmadge famous, opened their lot onProspectin 1915, they christened the cross-street in honor of their star. It’s a swell idea, but the truth is that a chunk ofHooverwas renamed Talmadge in July 1911 – while Vitagraph was still settling into its first West Coast digs in Santa Monica and while Norma was just a teenage bit player in New York. So who or what is Talmadge Street named for? Shrug. Some have suggested the city of Tallmadge, Ohio (note spelling), but there’s nothing to back up that claim. P.S.Norma Placein West Hollywood wasn’t named for Norma Talmadge either, but the Talmadge neighborhood in San Diego definitely was.",https://lastreetnames.com/wp-content/uploads/2022/05/talmadge-street-map.png
https://lastreetnames.com/street/tamarind-avenue/,Tamarind Avenue,Hollywood,"Cheremoya and Tamarind avenues were both named on the Hollywood Pineapple tract in 1906. All these tropical fruits – above all the pineapple – were grown right here in Hollywood by orchardist John B. Rapp (1847-1936), his wife Elizabeth (1851-1928), and their seven kids. The German-born Rapps, who came to what was then called theCahuengaValley in 1879, owned and farmed this land; earlier in 1906, they sold part it to Jesse Martin Roberts and Sanford Rich, who then set up the tract. Incidentally, Rich (1840-1930) was the first mayor of Hollywood back when it was its own city. Either he and Roberts didn’t know how to spell “cherimoya” or that was the accepted spelling in 1906.",https://lastreetnames.com/wp-content/uploads/2022/05/tamarind-avenue-map.png
https://lastreetnames.com/street/tanager-way/,Tanager Way,Hollywood Hills West,"The Bird Streets, the fabled celebrity nest aboveSunset, was established in 1924 by developer Cooley Butler (1868-1965), whose brother Pierce was a Supreme Court Justice. Silent movie actor Eddie Lyons and his wife Virginia were investors, and Butler’s new wife LaRue Wallace Butler reportedly hatched the streets’ names, which alluded to their bird’s-eye views of the city: Bluebird, Bobolink, Flicker, Kinglet, Mockingbird, Nightingale, Oriole, Robin, Swallow, Tanager, Thrasher, Thrush, and Warbler. (Osprey, Peacock, Vireo, and Waxwing were planned but never materialized.) Blue Jay Way – the very street immortalized in a Beatles song – joined the flock in 1960, as did Skylark Lane in 1964. More recently, the former Pinto Place was rechristened Hummingbird Place in 2017 to capitalize on the Bird Streets pedigree. As for the Beatles’ “Blue Jay Way”, George Harrison was renting a house on Blue Jay Way in the summer of 1967. One foggy night, trying to stay awake while waiting for Beatles publicist Derek Taylor to arrive, Harrison wrote the song on a Hammond organ in the corner.",https://lastreetnames.com/wp-content/uploads/2022/05/tanager-way-map.png
https://lastreetnames.com/street/taper-avenue-compton/,Taper Avenue,Compton,"Most theatergoers know about the Mark Taper Forum. This street honors its benefactor. Sydney Mark Taper (1901-1993) was born in Russia-controlled Poland then emigrated to London as a young man, where he would own a chain of shoe stores by his twenties. In 1929, when he married his first wifeAmelia, Taper got into the homebuilding business. He was so successful that when his family fled England for Santa Monica in 1939, he intended to retire. However, while spending WWII helping Jewish and Catholic families escape Nazi Germany, Taper went back to work and founded Biltmore Homes to construct affordable housing for defense workers in Long Beach, Compton, and Norwalk. This led to the development ofLakewoodin 1950 with LouisBoyarand Ben Weingart. Taper then established First Charter Financial Corp., a savings and loan association that was worth over a billion dollars by 1962. That was the year Taper donated $1 million to the Music Center to build his eponymous theater. Filial footnote: son Barry Taper named a number of San Pedro streets after friends and family: seeBarrywood Ave.",https://lastreetnames.com/wp-content/uploads/2022/07/taper-avenue-map.png
https://lastreetnames.com/street/taper-avenue-san-pedro/,Taper Avenue,San Pedro,"In 1959, Barry Hugh Taper (1930-2001), son of financier and philanthropist S. MarkTaper, bought 140 acres of the formerBanningHomes, a WWII temporary housing tract that had sat vacant since 1954. A year later, he sold the tract to developer Montgomery Ross Fisher. It seems that part of the deal was that Taper got to name the tract’s streets, because the day the sale was announced, the City recorded the following: Barhugh Place, Barrywood Avenue, and Taper Avenue, all named for Taper himself;Amelia Avenue, for his late mother;Bloomwood Road, for then-wife Barbara Bloome Taper; Bardale Avenue, for himself and/or Barbara;Bolker Place, for brother-in-law Joseph Bolker;Englander Street, for close friend Ira Englander; andMillmark Grove Street, after a road his father had named in London. (The inspirations for the tract’s other streets – Bejay, Casey, Eastman, Jack, Roseglen, Sandwood, Statler, and Werbel – are unclear.) Born in London and raised in Santa Monica, Barry Taper was known later in life as an avid collector of Abraham Lincoln memorabilia, a passion he shared with his third wife Louise.",https://lastreetnames.com/wp-content/uploads/2022/07/taper-avenue-map-1.png
https://lastreetnames.com/street/taper-street/,Taper Street,Long Beach,"Most theatergoers know about the Mark Taper Forum. This street honors its benefactor. Sydney Mark Taper (1901-1993) was born in Russia-controlled Poland then emigrated to London as a young man, where he would own a chain of shoe stores by his twenties. In 1929, when he married his first wifeAmelia, Taper got into the homebuilding business. He was so successful that when his family fled England for Santa Monica in 1939, he intended to retire. However, while spending WWII helping Jewish and Catholic families escape Nazi Germany, Taper went back to work and founded Biltmore Homes to construct affordable housing for defense workers in Long Beach, Compton, and Norwalk. This led to the development ofLakewoodin 1950 with LouisBoyarand Ben Weingart. Taper then established First Charter Financial Corp., a savings and loan association that was worth over a billion dollars by 1962. That was the year Taper donated $1 million to the Music Center to build his eponymous theater. Filial footnote: son Barry Taper named a number of San Pedro streets after friends and family: seeBarrywood Ave.",https://lastreetnames.com/wp-content/uploads/2022/07/taper-street-map.png
https://lastreetnames.com/street/tara-drive/,Tara Drive,Encino,"Named for the fictitious manor inGone with the Wind, as that film’s star ClarkGablelived on this spot from 1939 until his death in 1960. Gable’s 20 acre ranch was officially located onPetit Avenuebut his actual house, which he called the “House of Two Gables” for himself and first wife Carole Lombard, sits on present-day Tara Drive. Gable’s ranch was subdivided in 1974 and became the Clark Gable Ranch Estates (later just Clark Gable Estates), which is when this cul-de-sac was laid out and named. The neighboring streetAshley Oaksis also derived fromGWTW.",https://lastreetnames.com/wp-content/uploads/2022/04/tara-drive-map.png
https://lastreetnames.com/street/tarzana-drive/,Tarzana Drive/Street,Encino,"Yes, Tarzana is named after Tarzan of the Apes, the character created by Edgar Rice Burroughs in 1912. Burroughs (1875-1950) was a failed Chicago businessman who turned to writing in 1911. Within three years he was a bestselling author, thanks to Tarzan and his other signature hero, John Carter of Mars. In early 1919, unable to resist the lure of sunshine and showbiz, Burroughs came to L.A., bought the late Harrison GrayOtis‘s 550 acre ranch “Milflores”, and rechristened it “Tarzana”. 1923 was a landmark year: Burroughs incorporated himself so he could control all rights to Tarzan (even the yell) and began subdividing his ranch into residential and retail properties; it’s also when Tarzana Drive was named. Burroughs left Tarzana during WWII to work as a war correspondent in the South Pacific; when he returned, he settled in nearby Encino – not on Tarzana Street, but onZelzah. Burroughs set up an office at 18354Ventura Blvd.in 1927. His company is still headquartered there: after Burroughs died, his ashes were buried under a tree in front of the building.",https://lastreetnames.com/wp-content/uploads/2022/05/tarzana-drive-map.png
