castaway_id,full_name,full_name_detailed,castaway,date_of_birth,date_of_death,gender,african,asian,latin_american,native_american,bipoc,lgbt,personality_type,occupation,three_words,hobbies,pet_peeves,race,ethnicity
US0644,Sami Layadi,Sami Layadi,Sami,2002-10-13,,Male,True,False,False,False,True,False,ENTP,Pet Cremator,"Unpredictable, tenacious, indecisive","Sports, fitness, journaling",,,Hispanic or Latino
US0645,Brandon Cottom,Brandon Cottom,Brandon,1992-12-21,,Male,True,False,False,False,True,False,ESFJ,Security Specialist,"Easygoing, ambitious, confident","Coaching at parisi speed school, snowboarding, enjoying any lake, cooking, grilling","Gum smacking, people eating with their mouth open",Black,
US0646,Jaime Lynn Ruiz,Jaime Lynn Ruiz,Jaime,1987-03-07,,Female,False,False,True,False,True,False,ESFP,Yogi,"Enthusiastic, magnetic, loving","Gardening, yoga, cooking, golfing, hiking, reading, painting, swimming, writing, eating, laughing, meditating, catching up on my shows.","Cold food, sound of the alarm clock on the iphone (you know the one), the lack of potato chips in a brand new bag.",,Hispanic or Latino
US0647,Kane Fritzler,Kane Fritzler,Kane,1998-01-31,,Male,False,False,False,False,False,False,ENTP,Law Student,"Inclusive, loud, competitive","Dungeons &amp; dragons, caring for my dog, survivor","Bad drivers, all talk no walkers",,
US0648,Lauren Harpe,Lauren Harpe,Lauren,1991-07-30,,Female,True,False,False,False,True,False,ESTJ,Elementary School Teacher,"Personable, resistant, adaptable","When i'm not attending my kids' sporting events or kicking their butts in mario kart, i enjoy reading and listening to podcasts and sermons online.",When people don't own up to their actions or mistakes,Black,
US0649,Maddy Pomilla,Maddy Pomilla,Maddy,1994-04-11,,Female,False,False,False,False,False,False,ESTP,Charity Projects Manager,"Brave, friendly, feral","Surfing, skateboarding, making movies with my sisters, dancing all night, pretending i'm madonna at karaoke, laying in the grass","Elitists, man-splaining, impatience, having sand on my feet when i put socks on",,
US0650,Matthew Grinstead-Mayle,Matthew Grinstead-Mayle,Matthew,1979-05-30,,Male,False,False,False,False,False,True,,Barbershop Owner,"Spontaneous, caring, adventurous","Adventures with my son and husband, rollercoasters, waterslides, eating food from all over the world, growing and collecting plants","People that talk in circles, people who don't give others time to talk in a convo, the color combo of purple and white, misformed popsicles, odd numbers, pineapple on pizza, malt chocolate candy",,
US0651,Claire Rafson,Claire Rafson,Claire,1997-05-15,,Female,True,False,False,False,True,True,ENTJ,Tech Investor,"Energetic, motivated, cunning","Eating, drinking, and sleeping. i also love traveling and going to concerts and music festivals…anything to make me feel alive.",People who lack self-awareness. honestly you can do whatever you want as long as you recognize it and own it.,Black,
US0652,Danny Massa,Danny Massa,Danny,1990-07-31,,Male,False,False,False,False,False,False,ESTP,Firefighter,"Kind, passionate, determined","Brazilian jiu-jitsu, running with my dog, breath work, meditation",Bullies and whining,,
US0653,Frannie Marin,Frannie Marin,Frannie,1999-03-13,,Female,False,False,False,False,False,True,ENFP,Research Coordinator,"Curious, calculating, zesty!","Collecting leaves, game nights, collaging",,,
US0654,Heidi Lagares-Greenblatt,Heidi Lagares-Greenblatt,Heidi,1980-01-27,,Female,False,False,True,False,True,False,ISFJ,Engineering Manager,"Energetic, adventurous, loud",Crossfit and playing board games,Rude people (it is always nice to be nice!),,Hispanic or Latino
US0655,Josh Wilder,Josh Wilder,Josh,1988-04-01,,Male,True,False,False,False,True,True,,Surgical Podiatrist,"Adventurous, charismatic, ambitious","Obstacle course races, traveling, tending to my houseplants",Those who mispronounce salmon. unnecessary rudeness. people who walk slow in front of me.,Black,
US0656,Matt Blankinship,Matt Blankinship,Matt,1995-03-27,,Male,False,True,False,False,True,False,INFP,Security Software Engineer,"Joyful, empathetic, persistent","Taiko, music, running",People who interrupt other people,Asian,Asian American
US0657,Bruce Perreault,Bruce Perreault,Bruce,1976-08-05,,Male,True,False,False,False,True,False,INTJ,Insurance Agent,"Energetic, funny, competitive","Golf, boxing",People who run their fork on their teeth while eating,Black,
US0658,Carolyn Wiger,Carolyn Wiger,Carolyn,1987-01-09,,Female,False,False,False,False,False,True,ENFP,Drug Counselor,"Passionate, a little bit loud, open","Gardening, ice skating, rescuing bunnies",When people ask me if i'm sick if i'm not wearing makeup. people who make fun of what is different from them or what they don't understand. gel polish that chips quickly.,,
US0659,Carson Garrett,Carson Garrett,Carson,2001-12-10,,Male,False,False,False,False,False,False,ENTP,NASA Engineering Student,"Multi-faceted, exuberant, innovative","3d printing, settlers of catan, photography, minecraft, strategic board games, space/engineering youtube videos, civilization v","Mosquitoes, delayed texters, people who text me essays, people who play on their phone during a movie, smacking gum in a silent room, people who radiate negative vibes, people who think the moon landing is fake.",,
US0660,Helen Li,Helen Li,Helen,1993-12-07,,Female,False,True,False,False,True,False,INTJ,Product Manager,"Empathetic, optimistic, self-aware","Travel, downhill skiing, board games and puzzles, hiking","Toilet paper roll going 'under' instead of 'over,' traffic, disrespectful people",Asian,Asian American
US0661,Sarah Wade,Sarah Wade,Sarah,1995-08-31,,Female,False,False,False,False,False,False,INTJ,Management Consultant,"Strategic, driven, fun","Doing anything outdoors! Biking, working out, playing beach volleyball, reading, eating raw food, drinking sweet drinks","Sound of someone chewing, rule followers, people who are closed-minded and inflexible.",,
US0662,Yam Yam Arocho,Yam Yam Arocho,Yam Yam,1986-07-11,,Male,False,False,True,False,True,True,ESFP,Salon Owner,"Fun, loud and caring","Taking care of my plants, going to the beach with my husband, hanging out with my girlfriends and traveling.",,,Hispanic or Latino
US0663,Austin Li Coon,Austin Li Coon,Austin,1996-10-23,,Male,False,True,False,False,True,False,,Grad Student,"Ambitious, sweet, clumsy.","Backpacking somewhere new with my camera, hockey, volleyball…anything really that gets me active outside with friends!","Any form of waste — wasted time, money, opportunity, food. also, banana-flavored candy. but i still eat them. cuz no wasting.",Asian,Asian American
US0664,Brando Meyer,Brando Meyer,Brando,2000-06-09,,Male,False,True,False,False,True,False,,Software Developer,"Curious, clever, motivated.","Running, disc golf, baseball, and pokémon go. oh, also puns, especially when they get a good groan out of everyone.","When someone takes the urinal <i>directly next to you</i>, despite plenty of others being open.",,
US0665,Brandon Donlon,Brandon Donlon,Brandon,1997-06-02,,Male,False,False,False,False,False,False,,Content Producer,"Empathetic, inquisitive, relatable.","Going out to eat, antiquing, leaving a party without telling anybody.",Adult men who have snapchat. people who message me hi when they need something from me. lead with your request!,,
US0666,Dee Valladares,Dee Valladares,Dee,1996-10-02,,Female,False,False,True,False,True,False,,Entrepreneur,"Fiery, wildly enthusiastic, empathetic.","Crossfit (don't judge), running, traveling, anything outdoors, spending time with fam, anything that gets my heart racing.","Bad tippers, road ragers, constantly being late, [and] injustice to kids, old people or dogs.",,
US0667,Drew Basile,Drew Basile,Drew,2000-09-25,,Male,False,False,False,False,False,False,,Grad Student,"Smart, witty, dynamic.","Playing scrabble, writing, trivia.",The oh my god! Autocorrect.,,
US0668,Emily Flippen,Emily Flippen,Emily,1994-10-06,,Female,False,False,False,False,False,False,,Investment Analyst,"Direct, genuine, aggressive.","Doting over my cat, playing video games, meal-prepping.","Nearly everything. chewing, snoring, arrogance, being overly serious, being overly jokey. you name it and it probably irritates me.",,
US0669,Hannah Rose,Hannah Rose,Hannah,1990-09-26,,Female,False,False,False,False,False,False,,Therapist,"Enthusiastic, passionate, authentic.","Musical theater, peloton, anything with my dog ralph.","Loud chewing, narcissist-types.",,
US0670,J. Maya,J. Maya,J. Maya,1998-10-05,,Female,False,True,False,False,True,False,,Singer,"Ambitious, optimistic, creative.","Reading (favorite genres: fantasy, science fiction and romance), running, playing pick-up soccer, crossword puzzling, and punning.",Slow walkers (only if they take up the entire sidewalk),Asian,Asian American
US0671,Jake O'Kane,Jake O'Kane,Jake,1996-11-19,,Male,False,False,False,False,False,False,,Attorney,"Boisterous, wily, persistent.","Theater, dungeons and dragons, working out.","Motorcycles, people who take themselves too seriously, and people who won't hear out new ideas.",,
US0672,Julie Alley,Julie Alley,Julie,1974-03-11,,Female,False,False,False,False,False,False,,Estate Attorney,,Baking cupcakes and cakes. jogging with my black lab leo.,Hair left in hairbrushes. other people slurping coffee!,,
US0673,Kaleb Gebrewold,Kaleb Gebrewold,Kaleb,1994-09-16,,Male,True,False,False,False,True,False,,Software Sales,"Charismatic, opportunistic, golden retriever.","Basketball, travel, trying things for the first time, friend-related activities, trouble.",People with no sense of humor. people who talk about wanting things but won't do anything about it.,Black,
US0674,Katurah Topps,Katurah Topps,Katurah,1988-09-03,,Female,True,False,False,False,True,True,,Civil Rights Attorney,,,,Black,
US0675,Kellie Nalbandian,Kellie Nalbandian,Kellie,1993-09-05,,Female,False,True,False,False,True,True,,Critical Care Nurse,,,,,
US0676,Kendra McQuarrie,Kendra McQuarrie,Kendra,1992-09-25,,Female,False,False,False,False,False,False,,Bartender,,,,,
US0677,Sabiyah Broderick,Sabiyah Broderick,Sabiyah,1995-08-25,,Female,True,False,False,False,True,False,,Truck Driver,,,,Black,
US0678,Sean Edwards,Sean Edwards,Sean,1988-06-23,,Male,False,True,False,False,True,True,,School Principal,"Connection-seeker, ambitiously minded, magnetic energy.","My husband, matt, is a great cook. my favorite thing to do is eat his food while spending quality time with him and watching <i>survivor</i> seasons. i also love a good game night with my cousins.",People who are arrogant and think they are better than others.,Asian,Asian American
US0679,Sifu Alsup,Sifu Alsup,Sifu,1992-12-01,,Male,True,False,False,False,True,False,,Gym Owner,,"Playing guitar, practicing tai-chi, cooking (i'm a grill master), and going on dates with my fiancé (we do some cool stuff).",,Black,
US0680,Ben Katzman,Ben Katzman,Ben,1992-03-25,,Male,False,False,False,False,False,False,,Musician,,,,,
US0681,Bhanu Gopal,Bhanu Gopal,Bhanu,1982-11-14,,Male,False,True,False,False,True,True,,IT Quality Analyst,,,,,
US0682,Charlie Davis,Charlie Davis,Charlie,1997-12-22,,Male,False,False,False,False,False,False,,Law Student,,,,,
US0683,David Jelinsky,David Jelinsky,Jelinsky,2001-11-02,,Male,False,False,False,False,False,False,,Slot Machine Salesman,,,,,
US0684,Hunter McKnight,Hunter McKnight,Hunter,1996-02-24,,Male,False,False,False,False,False,False,,Science Teacher,,,,,
US0685,Jem Hussain-Adams,Jem Hussain-Adams,Jem,1991-12-04,,Female,False,True,False,False,True,False,,International Brand Mentor,,,,,
US0686,Jess Chong,Jess Chong,Jess,1986-03-06,,Female,False,True,False,False,True,False,,Software Engineer,,,,,
US0687,Kenzie Petty,Kenzie Petty,Kenzie,1994-08-06,,Female,False,False,False,False,False,True,,Salon Owner,,,,,
US0688,Liz Wilcox,Liz Wilcox,Liz,1988-03-18,,Female,False,False,False,False,False,False,,Marketing Strategist,,,,,
US0689,Maria Shrime Gonzalez,Maria Shrime Gonzalez,Maria,1975-10-13,,Female,False,True,False,False,True,False,,Parent Coach,,,,,
US0690,Moriah Gaynor,Moriah Gaynor,Moriah,1995-03-14,,Female,False,False,False,False,False,True,,Program Coordinator,,,,,
US0691,Q Burdette,Q Burdette,Q,1994-03-08,,Male,True,False,False,False,True,False,,Real Estate Agent,,,,,
US0692,Randen Montalvo,Randen Montalvo,Randen,1982-09-23,,Male,False,False,True,False,True,False,,Aerospace Tech,,,,,
US0693,Soda Thompson,Soda Thompson,Soda,1996-04-04,,Female,True,False,False,False,True,False,,Special Ed Teacher,,,,,
US0694,Tevin Davis,Tevin Davis,Tevin,1999-04-24,,Male,True,False,False,False,True,True,,Actor,,,,,
US0695,Tiffany Nicole Ervin,Tiffany Nicole Ervin,Tiffany,1991-02-08,,Female,True,False,False,False,True,False,,Artist,,,,,
US0696,Tim Spicer,Tim Spicer,Tim,1992-07-27,,Male,True,False,False,False,True,False,,College Coach,,,,,
US0697,Venus Vafa,Venus Vafa,Venus,1999-02-12,,Female,False,True,False,False,True,False,,Data Analyst,,,,,
AU0001,Des Quilty,Des Quilty,Des,,,Male,,,,,,False,,Courier Driver,,,,,
AU0002,Bianca Anderson,Bianca Anderson,Bianca,,,Female,,,,,,False,,Private Investigator,,,,,
AU0003,Evan Jones,Evan Jones,Evan,,,Male,,,,,,False,,High School Teacher,,,,,
AU0004,Peter Fiegehen,Peter Fiegehen,Peter,,,Male,,,,,,False,,Air Traffic Controller,,,,,
AU0005,Barry Lea,Barry Lea,Barry,,,Male,,,,,,False,,Former Professional Rugby Player,,,,,
AU0006,Tegan Haining,Tegan Haining,Tegan,,,Female,,,,,,False,,Personal Trainer,,,,,
AU0007,Rohan MacLauren,Rohan MacLauren,Rohan,,,Male,,,,,,False,,Model,,,,,
AU0008,Kat Dumont,Kat Dumont,Katinka,1989-09-21,,Female,,,,,,False,,Partnerships & Brand Manager,,,,,
AU0009,Andrew Torrens,Andrew Torrens,Andrew,,,Male,,,,,,False,,Marketing Executive,,,,,
AU0010,Craig I'Anson,Craig I'Anson,Craig,,,Male,,,,,,True,,Recruitment Officer,,,,,
AU0011,Phoebe Timmins,Phoebe Timmins,Phoebe,1988-12-04,,Female,,,,,,False,,Criminal Lawyer,,,,,
AU0012,Conner Bethune,Conner Bethune,Conner,,,Male,,,,,,False,,Law Student,,,,,
AU0013,Kate Campbell,Kate Campbell,Kate,,,Female,,,,,,False,,Financial Analyst,,,,,
AU0014,Nick Iadanza,Nick Iadanza,Nick,1988-05-20,,Male,,,,,,False,,High School Teacher,,,,,
AU0015,Kylie Evans,Kylie Evans,Kylie,1978-04-27,,Female,,,,,,False,,Firefighter,,,,,
AU0016,Sue Clark,Sue Clark,Sue,,,Female,,,,,,False,,Retired Customs Officer,,,,,
AU0017,Jennah-Louise Salkeld,Jennah-Louise Salkeld,Jennah-Louise,,,Female,,,,,,False,,Law Graduate,,,,,
AU0018,Brooke Jowett,Brooke Jowett,Brooke,1993-02-25,,Female,,,,,,False,,Sales Executive;Fitness Professional,,,,,
AU0019,Sam Webb,Sam Webb,Sam,1988-05-30,,Male,,,,,,False,,Charity CEO,,,,,
AU0020,Matt Tarrant,Matt Tarrant,Matt,,,Male,,,,,,False,,Magician,,,,,
AU0021,Felicity Egginton,Felicity 'Flick' Egginton,Flick,1992-12-15,,Female,,,,,,False,,Bartender;Travel Consultant,,,,,
AU0022,Elena Rowland,Elena 'El' Rowland,El,,,Female,,,,,,False,,Army Corporal,,,,,
AU0023,Lee Carseldine,Lee Carseldine,Lee,1975-11-17,,Male,,,,,,False,,Aerial Photographer/Ex Pro Cricketer,,,,,
AU0024,Kristie Bennet,Kristie Bennet,Kristie,1991-12-15,,Female,,,,,,False,,Senior Account Executive,,,,,
AU0025,Joan Caballero,Joan Caballero,Joan,,,Female,,,,,,False,,Escape Room Owner,,,,,
AU0026,Adam Parkin,Adam Parkin,Adam,,,Male,,,,,,False,,International Poker Player,,,,,
AU0027,Kate Temby,Kate Temby,Kate,,,Female,,,,,,False,,Financial Executive,,,,,
AU0028,Mark Herlaar,Mark 'Tarzan' Herlaar,Tarzan,,,Male,,,,,,False,,Lime Farmer,,,,,
AU0029,Aimee Stanton,Aimee Stanton,Aimee,,,Female,,,,,,False,,Plumber,,,,,
AU0030,Samantha Gash,Samantha Gash,Sam,1984-10-14,,Female,,,,,,False,ENFJ,Endurance Athlete,,,,,
AU0031,Mark Wales,Mark Wales,Mark,,,Male,,,,,,False,ESTJ,Former Special Ops Commander,,,,,
AU0032,Jacqui Patterson,Jacqui Patterson,Jacqui,1967-10-15,,Female,,,,,,False,,Wedding Celebrant,,,,,
AU0033,Kent Nelson,Kent Nelson,Kent,,,Male,,,,,,False,,Chief Financial Officer,,,,,
AU0034,Aaron Knight,Aaron 'AK' Knight,AK,1987-08-03,,Male,,,,,,False,,Wedding DJ,,,,,
AU0035,Ben Morgan,Ben Morgan,Ben,,,Male,,,,,,False,,Fast Food Attendant,,,,,
AU0036,Odette Blacklock,Odette Blacklock,Odette,,,Female,,,,,,False,,Podiatrist,,,,,
AU0037,Jarrad Seng,Jarrad Seng,Jarrad,1988-02-02,,Male,,,,,,False,,Photographer,,,,,
AU0038,Anneliese Wilson,Anneliese Wilson,Anneliese,,,Female,,,,,,False,,Student,,,,,
AU0039,Henry Nicholson,Henry Nicholson,Henry,,,Male,,,,,,False,,Labourer;Teacher,,,,,
AU0040,Tessa O'Halloran,Tessa O'Halloran,Tessa,,,Female,,,,,,False,,Doctor,,,,,
AU0041,Sarah Tilleke,Sarah Tilleke,Sarah,1995-04-18,,Female,,,,,,False,,Model,,,,,
AU0042,Luke Toki,Luke Toki,Luke,,,Male,,,,,,False,,Mining Technician,,,,,
AU0043,Nicola Zagame,Nicola 'Ziggy' Zagame,Ziggy,1990-08-11,,Female,,,,,,False,,Olympian,,,,,
AU0044,Locklan Gilbert,Locklan 'Locky' Gilbert,Locky,,,Male,,,,,,False,,Adventure Guide,,,,,
AU0045,Michelle Dougan,Michelle Dougan,Michelle,,,Female,,,,,,False,,Nanny,,,,,
AU0046,Peter Conte,Peter Conte,Peter,,,Male,,,,,,True,,Digital Advertising Producer,,,,,
AU0047,Tara Pitt,Tara Pitt,Tara,,,Female,,,,,,False,,Barrel Racer,,,,,
AU0048,Jericho Malabonga,Jericho Malabonga,Jericho,1992-01-29,,Male,,,,,,False,,Flight Attendant,,,,,
AU0049,Matthew Dyson,Matthew Dyson,Matt,,,Male,,,,,,False,,Traffic Police Officer,,,,,
AU0050,Damien Thomlinson,Damien Thomlinson,Damien,,,Male,,,,,,False,,Former Special Forces Commando,,,,,
AU0051,Steve Khouw,Steve Khouw,Steve K.,,,Male,,,,,,False,,Takeaway Delivery Rider,,,,,
AU0052,Jenna Austin,Jenna Austin,Jenna,,,Female,,,,,,True,,FIFO Worker,,,,,
AU0053,Moana Hope,Moana Hope,Moana,1988-02-14,,Female,,,,,,True,,AFLW Player,,,,,
AU0054,Tegan Gasior,Tegan Gasior,Tegan,1985-12-21,,Female,,,,,,False,,Managing Consultant,,,,,
AU0055,Anita Berkett,Anita Berkett,Anita,,,Female,,,,,,False,,Sales Rep,,,,,
AU0056,Zach Kozyrski,Zach Kozyrski,Zach,1979-01-28,,Male,,,,,,False,,Personal Trainer,,,,,
AU0057,Paige Kerin,Paige Kerin,Paige,,,Female,,,,,,False,,Marketing Coordinator,,,,,
AU0058,Jackie Glazier,Jackie Glazier,Jackie,1973-11-28,,Female,,,,,,False,,World Series Poker Player,,,,,
AU0059,Heath Davies,Heath Davies,Heath,,,Male,,,,,,False,,Builder,,,,,
AU0060,Lydia Lassila,Lydia Lassila,Lydia,1982-01-17,,Female,,,,,,False,,Olympic Freestyle Skier,,,,,
AU0061,Robbie Skibicki,Robbie Skibicki,Robbie,,,Male,,,,,,False,,Construction Manager,,,,,
AU0062,Samuel Hinton,Samuel Hinton,Samuel,,,Male,,,,,,False,,Astrophysicist,,,,,
AU0063,Mat Rogers,Mat Rogers,Mat,1976-02-01,,Male,,,,,,False,,Dual Code Football Legend,,,,,
AU0064,Benji Wilson,Benji Wilson,Benji,,,Male,,,,,,False,,Entrepreneur,,,,,
AU0065,Steve Willis,Steve Willis,Steve W.,1976-06-05,,Male,,,,,,False,,Fitness Specialist,,,,,
AU0066,Fenella McGowan,Fenella McGowan,Fenella,,,Female,,,,,,False,,Interior Designer,,,,,
AU0067,Monika Radulovic,Monika Radulovic,Monika,1990-09-21,,Female,,,,,,False,,Miss Australia 2015,,,,,
AU0068,Shonee Fairfax,Shonee Fairfax,Shonee,1992-04-26,,Female,,,,,,False,,Pro-Skater's Wife;Personal Assistant,,,,,
AU0069,Brian Lake,Brian Lake,Brian,1982-02-27,,Male,,,,,,False,,Former AFL Star,,,,,
AU0070,Sharn Coombes,Sharn Coombes,Sharn,,,Female,,,,,,False,,Criminal Barrister,,,,,
AU0071,Shane Gould,Shane Gould,Shane,1956-11-23,,Female,,,,,,False,,Olympic Swimming Legend,,,,,
AU0072,Anastasia Woolmer,Anastasia Woolmer,Anastasia,,,Female,,,,,,False,,Memory Champion,,,,,
AU0073,Laura Choong,Laura Choong,Laura,,,Female,,,,,,False,,Digital Marketing Manager,,,,,
AU0074,Susie Maroney,Susie Maroney,Susie,1974-11-15,,Female,,,,,,False,,Marathon Swimmer,,,,,
AU0075,Nova Peris,Nova Peris,Nova,1971-02-25,,Female,,,,,,False,,Former Politician and Olympian,,,,,
AU0076,Steven Bradbury,Steven Bradbury,Steven,1973-10-14,,Male,,,,,,False,,Olympic Gold Medalist,,,,,
AU0077,Andrew Ettingshausen,Andrew 'ET' Ettingshausen,ET,1965-10-29,,Male,,,,,,False,,NRL Legend,,,,,
AU0078,Sam Schoers,Sam Schoers,Sam,,,Female,,,,,,False,,VIP Gaming Manager,,,,,
AU0079,Sarah Ayles,Sarah Ayles,Sarah,,,Female,,,,,,False,,Cleaner,,,,,
AU0080,Hannah Pentreath,Hannah Pentreath,Hannah,,,Female,,,,,,False,,Police Officer,,,,,
AU0081,Casey Hawkins,Casey Hawkins,Casey,,,Female,,,,,,False,,Educator,,,,,
AU0082,Matt Farrelly,Matt Farrelly,Matt,1990-03-21,,Male,,,,,,False,,Highschool Teacher/Pro Wrestler,,,,,
AU0083,Ross Clarke-Jones,Ross Clarke-Jones,Ross,1966-06-06,,Male,,,,,,False,,Big Wave Surfer,,,,,
AU0084,Andy Meldrum,Andy Meldrum,Andy,,,Male,,,,,,False,,Marketing Executive,,,,,
AU0085,Shaun Hampson,Shaun Hampson,Shaun,1988-03-21,,Male,,,,,,False,,Retired AFL Player,,,,,
AU0086,David Genat,David Genat,David,1980-03-13,,Male,,,,,,False,,International Model,,,,,
AU0087,John Eastoe,John Eastoe,John,,,Male,,,,,,False,,Gold Miner,,,,,
AU0088,Daisy Richardson,Daisy Richardson,Daisy,,,Female,,,,,,False,,Travel Agent,,,,,
AU0089,Simon Black,Simon Black,Simon,1979-04-03,,Male,,,,,,False,,AFL Superstar,,,,,
AU0090,Janine Allis,Janine Allis,Janine,,,Female,,,,,,False,,CEO Powerhouse,,,,,
AU0091,Abbey Holmes,Abbey Holmes,Abbey,1991-01-07,,Female,,,,,,False,,AFL Premiership Winner,,,,,
AU0092,Harry Hills,Harry Hills,Harry,,,Male,,,,,,False,,Ice Cream Maker,,,,,
AU0093,Baden Gilbert,Baden Gilbert,Baden,,,Male,,,,,,False,,Student,,,,,
AU0094,Pia Miranda,Pia Miranda,Pia,1973-06-15,,Female,,,,,,False,,Actress,,,,,
AU0096,Phil Ferguson,Phil Ferguson,Phil,,,Non-binary,,,,,,True,,Artist,,,,,
AU0097,Janelle Durso,Janelle Durso,Janelle,,,Female,,,,,,False,,Cleaner,,,,,
AU0098,Gavin Wanganeen,Gavin Wanganeen,Gavin,1973-06-18,,Male,,,,,,False,,AFL Legend,,,,,
AU0099,Binyamin Burdo,Binyamin 'Benny' Burdo,Benny,,,Male,,,,,,False,,Entrepreneur,,,,,
AU0100,Mitchell Shaw,Mitchell Shaw,Mitch,,,Male,,,,,,False,,Doctor,,,,,
AU0101,Joey McCann,Joey McCann,Joey,,,Male,,,,,,False,,Head of Partnerships,,,,,
AU0102,Daini Tuiqere,Daini Tuiqere,Daini,,,Male,,,,,,False,,Personal Trainer,,,,,
AU0103,Shannon Lawson,Shannon Lawson,Shannon,,,Female,,,,,,False,,Model,,,,,
AU0104,Georgia Ray,Georgia Ray,Georgia,,,Female,,,,,,False,,Forensic Psychologist,,,,,
AU0105,Rachel Downie,Rachel Downie,Rachel,,,Female,,,,,,True,,Teacher and Businesswoman,,,,,
AU0106,Simon Mee,Simon Mee,Simon,,,Male,,,,,,False,,Carpenter,,,,,
AU0107,Kerryn McGee,Kerryn 'Kez' McGee,Kez,,,Female,,,,,,False,,Bodybuilder,,,,,
AU0108,Chelsea Hackett,Chelsea Hackett,Chelsea,1999-10-29,,Female,,,,,,False,,MMA Fighter,,,,,
AU0109,Baden Cooke,Baden Cooke,Baden,1978-10-19,,Male,,,,,,False,,Ex-Pro Cyclist,,,,,
AU0110,Gerald Youles,Gerald Youles,Gerald,,,Male,,,,,,False,,Champion Wood Chopper,,,,,
AU0111,Laura Wells,Laura Wells,Laura,,,Female,,,,,,False,,Environmental Advocate,,,,,
AU0112,Emmett Pugh,Emmett Pugh,Emmett,1990-05-31,,Male,,,,,,False,,Health Coach,,,,,
AU0113,Andrew Ucles,Andrew Ucles,Andrew,,,Male,,,,,,False,,Survival Expert,,,,,
AU0114,Dani Beale,Dani Beale,Dani,,,Female,,,,,,True,,Corrections Officer,,,,,
AU0115,Wai Chim,Wai Chim,Wai,1982-12-13,,Female,,,,,,False,,Author,,,,,
AU0116,Cara Atchison,Cara Atchison,Cara,,,Female,,,,,,False,,Real Estate Agent,,,,,
AU0117,Felicity Palmateer,Felicity 'Flick' Palmateer,Flick,1992-08-04,,Female,,,,,,True,,Big Wave Surfer,,,,,
AU0118,George Mladenov,George Mladenov,George,,,Male,,,,,,True,,Public Servant,,,,,
AU0119,Hayley Leake,Hayley Leake,Hayley,,,Female,,,,,,False,,Pain Researcher,,,,,
AU0120,Amy Ong,Amy Ong,Amy,1997-12-09,,Female,,,,,,False,INFJ,Beautician,,,,,
AU0121,Ben Watson,Ben Watson,Ben,1986-02-16,,Male,,,,,,False,ISTP,Tradie,,,,,
AU0122,Croc Crocker,Croc Crocker,Croc,1980-06-21,,Male,,,,,,False,,Ex-NRL Player,,,,,
AU0123,David Goodchild,David Goodchild,David,,,Male,,,,,,False,,Project Manager,,,,,
AU0124,Jay Bruno,Jay Bruno,Jay,,,Male,,,,,,False,,Drummer,,,,,
AU0125,Jesse Hansen,Jesse Hansen,Jesse,,,Male,,,,,,False,ISFJ,Triathlete,,,,,
AU0126,Jordan Schmidt,Jordan Schmidt,Jordan,,,Male,,,,,,False,ISTP,Personal Trainer,,,,,
AU0127,Kate Tatham,Kate Tatham,Kate,,,Female,,,,,,False,,Stay-at-home Mom,,,,,
AU0128,Michelle Chiang,Michelle Chiang,Michelle,,,Female,,,,,,False,,Speech Pathologist,,,,,
AU0129,Sophie Cachia,Sophie Cachia,Sophie,1990-09-11,,Female,,,,,,True,ENTJ,Company Director,,,,,
AU0130,Alex Frost,Alex Frost,Alex,1995-04-07,,Male,,,,,,False,INFP,Warehouse Operator,,,,,
AU0131,Briana Goodchild,Briana Goodchild,Briana,,,Female,,,,,,False,ESFP,Digital Producer,,,,,
AU0132,Chrissy Zaremba,Chrissy Zaremba,Chrissy,,,Female,,,,,,False,,Teacher,,,,,
AU0133,Jordie Hansen,Jordie Hansen,Jordie,,,Male,,,,,,False,ESFP,Landscaper,,,,,
AU0134,Josh Millgate,Josh Millgate,Josh,,,Male,,,,,,False,ISTJ,Pilot,,,,,
AU0135,Khanh Ong,Khanh Ong,Khanh,,,Male,,,,,,True,ENFP,Restaurateur,,,,,
AU0136,Kate Austin,Kate 'KJ' Austin,KJ,1984-07-11,,Female,,,,,,False,ISFJ,Ex Flight Attendant,,,,,
AU0137,Mel Chiang,Mel Chiang,Mel,1988-01-01,,Female,,,,,,False,,Chiropractor,,,,,
AU0138,Nina Twine,Nina Twine,Nina,1997-06-16,,Female,,,,,,False,,Accounts Clerk / Retail Sales Associate,,,,,
AU0139,Shayelle Lajoie,Shayelle 'Shay' Lajoie,Shay,1990-12-02,,Female,,,,,,False,ISFP,Bio Medical Student,,,,,
AU0140,Anjali Rao,Anjali Rao,Anjali,,,Female,,,,,,False,,Broadcaster,,,,,
AU0141,Benjamin Law,Benjamin Law,Ben,,,Male,,,,,,True,,Author,,,,,
AU0142,David Zaharakis,David Zaharakis,David,1990-02-21,,Male,,,,,,False,,Former AFL Player,,,,,
AU0143,Fraser Lack,Fraser Lack,Fraser,,,Male,,,,,,False,,Real Estate Agent,,,,,
AU0144,Gerry Geltch,Gerry Geltch,Gerry,1960-10-18,,Male,,,,,,False,,Tourism Pilot,,,,,
AU0145,Liz Parnov,Liz Parnov,Liz,1994-05-09,,Female,,,,,,False,,Olympic Pole-vaulter,,,,,
