NAME,B01003_001E,B01003_001EA,B01003_001M,B01003_001MA,state,county
"Unicoi County, Tennessee",17780.0,,-555555555.0,*****,47,171
"Union County, Tennessee",19293.0,,-555555555.0,*****,47,173
"Van Buren County, Tennessee",5704.0,,-555555555.0,*****,47,175
"Warren County, Tennessee",40454.0,,-555555555.0,*****,47,177
"Washington County, Tennessee",127055.0,,-555555555.0,*****,47,179
"Wayne County, Tennessee",16649.0,,-555555555.0,*****,47,181
"Weakley County, Tennessee",33626.0,,-555555555.0,*****,47,183
"White County, Tennessee",26580.0,,-555555555.0,*****,47,185
"Williamson County, Tennessee",218648.0,,-555555555.0,*****,47,187
"Wilson County, Tennessee",132663.0,,-555555555.0,*****,47,189
"Anderson County, Texas",57863.0,,-555555555.0,*****,48,001
"Andrews County, Texas",17818.0,,-555555555.0,*****,48,003
"Angelina County, Texas",87607.0,,-555555555.0,*****,48,005
"Aransas County, Texas",24763.0,,-555555555.0,*****,48,007
"Archer County, Texas",8789.0,,-555555555.0,*****,48,009
"Atascosa County, Texas",48828.0,,-555555555.0,*****,48,013
"Austin County, Texas",29565.0,,-555555555.0,*****,48,015
"Bailey County, Texas",7092.0,,-555555555.0,*****,48,017
"Bandera County, Texas",21763.0,,-555555555.0,*****,48,019
"Bastrop County, Texas",82577.0,,-555555555.0,*****,48,021
"Baylor County, Texas",3591.0,,-555555555.0,*****,48,023
"Bee County, Texas",32691.0,,-555555555.0,*****,48,025
"Bell County, Texas",342236.0,,-555555555.0,*****,48,027
"Bexar County, Texas",1925865.0,,-555555555.0,*****,48,029
"Blanco County, Texas",11279.0,,-555555555.0,*****,48,031
"Bosque County, Texas",18122.0,,-555555555.0,*****,48,035
"Bowie County, Texas",93858.0,,-555555555.0,*****,48,037
"Brazoria County, Texas",353999.0,,-555555555.0,*****,48,039
"Brazos County, Texas",219193.0,,-555555555.0,*****,48,041
"Brewster County, Texas",9216.0,,-555555555.0,*****,48,043
"Brooks County, Texas",7180.0,,-555555555.0,*****,48,047
"Brown County, Texas",37834.0,,-555555555.0,*****,48,049
"Burleson County, Texas",17863.0,,-555555555.0,*****,48,051
"Burnet County, Texas",45750.0,,-555555555.0,*****,48,053
"Caldwell County, Texas",41401.0,,-555555555.0,*****,48,055
"Calhoun County, Texas",21807.0,,-555555555.0,*****,48,057
"Callahan County, Texas",13770.0,,-555555555.0,*****,48,059
"Cameron County, Texas",421750.0,,-555555555.0,*****,48,061
"Camp County, Texas",12813.0,,-555555555.0,*****,48,063
"Carson County, Texas",6032.0,,-555555555.0,*****,48,065
"Cass County, Texas",30087.0,,-555555555.0,*****,48,067
"Castro County, Texas",7787.0,,-555555555.0,*****,48,069
"Chambers County, Texas",40292.0,,-555555555.0,*****,48,071
"Cherokee County, Texas",51903.0,,-555555555.0,*****,48,073
"Childress County, Texas",7226.0,,-555555555.0,*****,48,075
"Clay County, Texas",10387.0,,-555555555.0,*****,48,077
"Cochran County, Texas",2904.0,,-555555555.0,*****,48,079
"Coke County, Texas",3275.0,,-555555555.0,*****,48,081
"Coleman County, Texas",8391.0,,-555555555.0,*****,48,083
"Collin County, Texas",944350.0,,-555555555.0,*****,48,085
"Collingsworth County, Texas",2996.0,,-555555555.0,*****,48,087
"Colorado County, Texas",21022.0,,-555555555.0,*****,48,089
"Comal County, Texas",135097.0,,-555555555.0,*****,48,091
"Comanche County, Texas",13495.0,,-555555555.0,*****,48,093
"Concho County, Texas",4233.0,,-555555555.0,*****,48,095
"Cooke County, Texas",39571.0,,-555555555.0,*****,48,097
"Coryell County, Texas",75389.0,,-555555555.0,*****,48,099
"Crane County, Texas",4839.0,,-555555555.0,*****,48,103
"Crosby County, Texas",5861.0,,-555555555.0,*****,48,107
"Culberson County, Texas",2241.0,,-555555555.0,*****,48,109
"Dallam County, Texas",7243.0,,-555555555.0,*****,48,111
"Dallas County, Texas",2586552.0,,-555555555.0,*****,48,113
"Dawson County, Texas",12964.0,,-555555555.0,*****,48,115
"Deaf Smith County, Texas",18899.0,,-555555555.0,*****,48,117
"Delta County, Texas",5215.0,,-555555555.0,*****,48,119
"Denton County, Texas",807047.0,,-555555555.0,*****,48,121
"DeWitt County, Texas",20435.0,,-555555555.0,*****,48,123
"Dickens County, Texas",2216.0,,-555555555.0,*****,48,125
"Dimmit County, Texas",10663.0,,-555555555.0,*****,48,127
"Donley County, Texas",3387.0,,-555555555.0,*****,48,129
"Duval County, Texas",11355.0,,-555555555.0,*****,48,131
"Eastland County, Texas",18270.0,,-555555555.0,*****,48,133
"Ector County, Texas",158342.0,,-555555555.0,*****,48,135
"Ellis County, Texas",168838.0,,-555555555.0,*****,48,139
"El Paso County, Texas",837654.0,,-555555555.0,*****,48,141
"Erath County, Texas",41482.0,,-555555555.0,*****,48,143
"Falls County, Texas",17299.0,,-555555555.0,*****,48,145
"Fannin County, Texas",34175.0,,-555555555.0,*****,48,147
"Fayette County, Texas",25066.0,,-555555555.0,*****,48,149
"Fisher County, Texas",3883.0,,-555555555.0,*****,48,151
"Floyd County, Texas",5872.0,,-555555555.0,*****,48,153
"Fort Bend County, Texas",739342.0,,-555555555.0,*****,48,157
"Franklin County, Texas",10679.0,,-555555555.0,*****,48,159
"Freestone County, Texas",19709.0,,-555555555.0,*****,48,161
"Frio County, Texas",19394.0,,-555555555.0,*****,48,163
"Gaines County, Texas",20321.0,,-555555555.0,*****,48,165
"Galveston County, Texas",327089.0,,-555555555.0,*****,48,167
"Gillespie County, Texas",26208.0,,-555555555.0,*****,48,171
"Goliad County, Texas",7531.0,,-555555555.0,*****,48,175
"Gonzales County, Texas",20667.0,,-555555555.0,*****,48,177
"Gray County, Texas",22685.0,,-555555555.0,*****,48,179
"Grayson County, Texas",128560.0,,-555555555.0,*****,48,181
"Gregg County, Texas",123494.0,,-555555555.0,*****,48,183
"Grimes County, Texas",27630.0,,-555555555.0,*****,48,185
"Guadalupe County, Texas",155137.0,,-555555555.0,*****,48,187
"Hale County, Texas",34113.0,,-555555555.0,*****,48,189
"Hall County, Texas",3074.0,,-555555555.0,*****,48,191
"Hamilton County, Texas",8269.0,,-555555555.0,*****,48,193
"Hansford County, Texas",5547.0,,-555555555.0,*****,48,195
"Hardeman County, Texas",3952.0,,-555555555.0,*****,48,197
"Hardin County, Texas",56379.0,,-555555555.0,*****,48,199
"Harris County, Texas",4602523.0,,-555555555.0,*****,48,201
"Harrison County, Texas",66645.0,,-555555555.0,*****,48,203
"Hartley County, Texas",5767.0,,-555555555.0,*****,48,205
"Haskell County, Texas",5809.0,,-555555555.0,*****,48,207
"Hays County, Texas",204150.0,,-555555555.0,*****,48,209
"Hemphill County, Texas",4061.0,,-555555555.0,*****,48,211
"Henderson County, Texas",80460.0,,-555555555.0,*****,48,213
"Hidalgo County, Texas",849389.0,,-555555555.0,*****,48,215
"Hill County, Texas",35399.0,,-555555555.0,*****,48,217
"Hockley County, Texas",23162.0,,-555555555.0,*****,48,219
"Hood County, Texas",56901.0,,-555555555.0,*****,48,221
"Hopkins County, Texas",36240.0,,-555555555.0,*****,48,223
"Houston County, Texas",22955.0,,-555555555.0,*****,48,225
"Howard County, Texas",36667.0,,-555555555.0,*****,48,227
"Hudspeth County, Texas",4098.0,,-555555555.0,*****,48,229
"Hunt County, Texas",92152.0,,-555555555.0,*****,48,231
"Hutchinson County, Texas",21571.0,,-555555555.0,*****,48,233
"Jack County, Texas",8842.0,,-555555555.0,*****,48,237
"Jackson County, Texas",14820.0,,-555555555.0,*****,48,239
"Jasper County, Texas",35504.0,,-555555555.0,*****,48,241
"Jeff Davis County, Texas",2234.0,,-555555555.0,*****,48,243
"Jefferson County, Texas",255210.0,,-555555555.0,*****,48,245
"Jim Hogg County, Texas",5282.0,,-555555555.0,*****,48,247
"Jim Wells County, Texas",41192.0,,-555555555.0,*****,48,249
"Johnson County, Texas",163475.0,,-555555555.0,*****,48,251
"Jones County, Texas",19891.0,,-555555555.0,*****,48,253
"Karnes County, Texas",15387.0,,-555555555.0,*****,48,255
"Kaufman County, Texas",118910.0,,-555555555.0,*****,48,257
"Kendall County, Texas",41982.0,,-555555555.0,*****,48,259
"Kerr County, Texas",51365.0,,-555555555.0,*****,48,265
"Kimble County, Texas",4408.0,,-555555555.0,*****,48,267
"Kinney County, Texas",3675.0,,-555555555.0,*****,48,271
"Kleberg County, Texas",31425.0,,-555555555.0,*****,48,273
"Knox County, Texas",3733.0,,-555555555.0,*****,48,275
"Lamar County, Texas",49532.0,,-555555555.0,*****,48,277
"Lamb County, Texas",13262.0,,-555555555.0,*****,48,279
"Lampasas County, Texas",20640.0,,-555555555.0,*****,48,281
"Lavaca County, Texas",19941.0,,-555555555.0,*****,48,285
"Lee County, Texas",16952.0,,-555555555.0,*****,48,287
"Leon County, Texas",17098.0,,-555555555.0,*****,48,289
"Liberty County, Texas",81862.0,,-555555555.0,*****,48,291
"Limestone County, Texas",23515.0,,-555555555.0,*****,48,293
"Lipscomb County, Texas",3469.0,,-555555555.0,*****,48,295
"Live Oak County, Texas",12123.0,,-555555555.0,*****,48,297
"Llano County, Texas",20640.0,,-555555555.0,*****,48,299
"Lubbock County, Texas",301454.0,,-555555555.0,*****,48,303
"Lynn County, Texas",5808.0,,-555555555.0,*****,48,305
"McCulloch County, Texas",8098.0,,-555555555.0,*****,48,307
"McLennan County, Texas",248429.0,,-555555555.0,*****,48,309
"Madison County, Texas",14128.0,,-555555555.0,*****,48,313
"Marion County, Texas",10083.0,,-555555555.0,*****,48,315
"Martin County, Texas",5614.0,,-555555555.0,*****,48,317
"Mason County, Texas",4161.0,,-555555555.0,*****,48,319
"Matagorda County, Texas",36743.0,,-555555555.0,*****,48,321
"Maverick County, Texas",57970.0,,-555555555.0,*****,48,323
"Medina County, Texas",49334.0,,-555555555.0,*****,48,325
"Menard County, Texas",2123.0,,-555555555.0,*****,48,327
"Midland County, Texas",164194.0,,-555555555.0,*****,48,329
"Milam County, Texas",24664.0,,-555555555.0,*****,48,331
"Mills County, Texas",4902.0,,-555555555.0,*****,48,333
"Mitchell County, Texas",8558.0,,-555555555.0,*****,48,335
"Montague County, Texas",19409.0,,-555555555.0,*****,48,337
"Montgomery County, Texas",554445.0,,-555555555.0,*****,48,339
"Moore County, Texas",21801.0,,-555555555.0,*****,48,341
"Morris County, Texas",12424.0,,-555555555.0,*****,48,343
"Nacogdoches County, Texas",65558.0,,-555555555.0,*****,48,347
"Navarro County, Texas",48583.0,,-555555555.0,*****,48,349
"Newton County, Texas",14057.0,,-555555555.0,*****,48,351
"Nolan County, Texas",14966.0,,-555555555.0,*****,48,353
"Nueces County, Texas",360486.0,,-555555555.0,*****,48,355
"Ochiltree County, Texas",10348.0,,-555555555.0,*****,48,357
"Oldham County, Texas",2090.0,,-555555555.0,*****,48,359
"Orange County, Texas",84047.0,,-555555555.0,*****,48,361
"Palo Pinto County, Texas",28317.0,,-555555555.0,*****,48,363
"Panola County, Texas",23440.0,,-555555555.0,*****,48,365
"Parker County, Texas",129802.0,,-555555555.0,*****,48,367
"Parmer County, Texas",9852.0,,-555555555.0,*****,48,369
"Pecos County, Texas",15797.0,,-555555555.0,*****,48,371
"Polk County, Texas",47837.0,,-555555555.0,*****,48,373
"Potter County, Texas",120899.0,,-555555555.0,*****,48,375
"Presidio County, Texas",7123.0,,-555555555.0,*****,48,377
"Rains County, Texas",11473.0,,-555555555.0,*****,48,379
"Randall County, Texas",132475.0,,-555555555.0,*****,48,381
"Reagan County, Texas",3752.0,,-555555555.0,*****,48,383
"Real County, Texas",3389.0,,-555555555.0,*****,48,385
"Red River County, Texas",12275.0,,-555555555.0,*****,48,387
"Reeves County, Texas",15125.0,,-555555555.0,*****,48,389
"Refugio County, Texas",7236.0,,-555555555.0,*****,48,391
"Robertson County, Texas",16890.0,,-555555555.0,*****,48,395
"Rockwall County, Texas",93642.0,,-555555555.0,*****,48,397
"Runnels County, Texas",10310.0,,-555555555.0,*****,48,399
"Rusk County, Texas",53595.0,,-555555555.0,*****,48,401
"Sabine County, Texas",10458.0,,-555555555.0,*****,48,403
"San Augustine County, Texas",8327.0,,-555555555.0,*****,48,405
"San Jacinto County, Texas",27819.0,,-555555555.0,*****,48,407
"San Patricio County, Texas",67046.0,,-555555555.0,*****,48,409
"San Saba County, Texas",5962.0,,-555555555.0,*****,48,411
"Schleicher County, Texas",3061.0,,-555555555.0,*****,48,413
"Scurry County, Texas",17239.0,,-555555555.0,*****,48,415
"Shackelford County, Texas",3311.0,,-555555555.0,*****,48,417
"Shelby County, Texas",25478.0,,-555555555.0,*****,48,419
"Sherman County, Texas",3058.0,,-555555555.0,*****,48,421
"Smith County, Texas",225015.0,,-555555555.0,*****,48,423
"Somervell County, Texas",8743.0,,-555555555.0,*****,48,425
"Starr County, Texas",63894.0,,-555555555.0,*****,48,427
"Stephens County, Texas",9372.0,,-555555555.0,*****,48,429
"Sutton County, Texas",3865.0,,-555555555.0,*****,48,435
"Swisher County, Texas",7484.0,,-555555555.0,*****,48,437
"Tarrant County, Texas",2019977.0,,-555555555.0,*****,48,439
"Taylor County, Texas",136348.0,,-555555555.0,*****,48,441
"Terry County, Texas",12615.0,,-555555555.0,*****,48,445
"Titus County, Texas",32730.0,,-555555555.0,*****,48,449
"Tom Green County, Texas",117466.0,,-555555555.0,*****,48,451
"Travis County, Texas",1203166.0,,-555555555.0,*****,48,453
"Trinity County, Texas",14569.0,,-555555555.0,*****,48,455
"Tyler County, Texas",21496.0,,-555555555.0,*****,48,457
"Upshur County, Texas",40769.0,,-555555555.0,*****,48,459
"Upton County, Texas",3634.0,,-555555555.0,*****,48,461
"Uvalde County, Texas",27009.0,,-555555555.0,*****,48,463
"Val Verde County, Texas",49027.0,,-555555555.0,*****,48,465
"Van Zandt County, Texas",54368.0,,-555555555.0,*****,48,467
"Victoria County, Texas",91970.0,,-555555555.0,*****,48,469
"Walker County, Texas",71539.0,,-555555555.0,*****,48,471
"Waller County, Texas",49987.0,,-555555555.0,*****,48,473
"Ward County, Texas",11586.0,,-555555555.0,*****,48,475
"Washington County, Texas",34796.0,,-555555555.0,*****,48,477
"Webb County, Texas",272053.0,,-555555555.0,*****,48,479
"Wharton County, Texas",41551.0,,-555555555.0,*****,48,481
"Wheeler County, Texas",5482.0,,-555555555.0,*****,48,483
"Wichita County, Texas",131818.0,,-555555555.0,*****,48,485
"Wilbarger County, Texas",12906.0,,-555555555.0,*****,48,487
"Willacy County, Texas",21754.0,,-555555555.0,*****,48,489
"Williamson County, Texas",527057.0,,-555555555.0,*****,48,491
"Wilson County, Texas",48198.0,,-555555555.0,*****,48,493
"Winkler County, Texas",7802.0,,-555555555.0,*****,48,495
"Wise County, Texas",64639.0,,-555555555.0,*****,48,497
"Wood County, Texas",43815.0,,-555555555.0,*****,48,499
"Yoakum County, Texas",8571.0,,-555555555.0,*****,48,501
"Young County, Texas",18114.0,,-555555555.0,*****,48,503
"Zapata County, Texas",14369.0,,-555555555.0,*****,48,505
"Zavala County, Texas",12131.0,,-555555555.0,*****,48,507
"Beaver County, Utah",6443.0,,-555555555.0,*****,49,001
"Box Elder County, Utah",53001.0,,-555555555.0,*****,49,003
"Cache County, Utah",122336.0,,-555555555.0,*****,49,005
"Carbon County, Utah",20356.0,,-555555555.0,*****,49,007
"Davis County, Utah",340621.0,,-555555555.0,*****,49,011
"Duchesne County, Utah",20219.0,,-555555555.0,*****,49,013
"Emery County, Utah",10248.0,,-555555555.0,*****,49,015
"Garfield County, Utah",5017.0,,-555555555.0,*****,49,017
"Grand County, Utah",9616.0,,-555555555.0,*****,49,019
"Iron County, Utah",49691.0,,-555555555.0,*****,49,021
"Juab County, Utah",10948.0,,-555555555.0,*****,49,023
"Kane County, Utah",7350.0,,-555555555.0,*****,49,025
"Millard County, Utah",12733.0,,-555555555.0,*****,49,027
"Morgan County, Utah",11391.0,,-555555555.0,*****,49,029
"Rich County, Utah",2350.0,,-555555555.0,*****,49,033
"Salt Lake County, Utah",1120805.0,,-555555555.0,*****,49,035
"San Juan County, Utah",15281.0,,-555555555.0,*****,49,037
"Sanpete County, Utah",29366.0,,-555555555.0,*****,49,039
"Sevier County, Utah",21118.0,,-555555555.0,*****,49,041
"Summit County, Utah",40511.0,,-555555555.0,*****,49,043
"Tooele County, Utah",65185.0,,-555555555.0,*****,49,045
"Uintah County, Utah",36323.0,,-555555555.0,*****,49,047
"Utah County, Utah",590440.0,,-555555555.0,*****,49,049
"Wasatch County, Utah",30523.0,,-555555555.0,*****,49,051
"Washington County, Utah",160537.0,,-555555555.0,*****,49,053
"Wayne County, Utah",2694.0,,-555555555.0,*****,49,055
"Weber County, Utah",247731.0,,-555555555.0,*****,49,057
"Addison County, Vermont",36939.0,,-555555555.0,*****,50,001
"Bennington County, Vermont",35920.0,,-555555555.0,*****,50,003
"Caledonia County, Vermont",30425.0,,-555555555.0,*****,50,005
"Chittenden County, Vermont",162052.0,,-555555555.0,*****,50,007
"Essex County, Vermont",6208.0,,-555555555.0,*****,50,009
"Franklin County, Vermont",49025.0,,-555555555.0,*****,50,011
"Grand Isle County, Vermont",6965.0,,-555555555.0,*****,50,013
"Lamoille County, Vermont",25268.0,,-555555555.0,*****,50,015
"Orange County, Vermont",28937.0,,-555555555.0,*****,50,017
"Orleans County, Vermont",26911.0,,-555555555.0,*****,50,019
"Rutland County, Vermont",59273.0,,-555555555.0,*****,50,021
"Washington County, Vermont",58477.0,,-555555555.0,*****,50,023
"Windham County, Vermont",43150.0,,-555555555.0,*****,50,025
"Windsor County, Vermont",55427.0,,-555555555.0,*****,50,027
"Accomack County, Virginia",32742.0,,-555555555.0,*****,51,001
"Albemarle County, Virginia",106355.0,,-555555555.0,*****,51,003
"Alleghany County, Virginia",15286.0,,-555555555.0,*****,51,005
"Amelia County, Virginia",12854.0,,-555555555.0,*****,51,007
"Amherst County, Virginia",31882.0,,-555555555.0,*****,51,009
"Appomattox County, Virginia",15577.0,,-555555555.0,*****,51,011
"Arlington County, Virginia",231803.0,,-555555555.0,*****,51,013
"Augusta County, Virginia",74701.0,,-555555555.0,*****,51,015
"Bath County, Virginia",4393.0,,-555555555.0,*****,51,017
"Bedford County, Virginia",77908.0,,-555555555.0,*****,51,019
"Bland County, Virginia",6447.0,,-555555555.0,*****,51,021
"Botetourt County, Virginia",33222.0,,-555555555.0,*****,51,023
"Brunswick County, Virginia",16665.0,,-555555555.0,*****,51,025
"Buchanan County, Virginia",22138.0,,-555555555.0,*****,51,027
"Buckingham County, Virginia",17004.0,,-555555555.0,*****,51,029
"Campbell County, Virginia",55170.0,,-555555555.0,*****,51,031
"Caroline County, Virginia",30184.0,,-555555555.0,*****,51,033
"Carroll County, Virginia",29738.0,,-555555555.0,*****,51,035
"Charles City County, Virginia",6995.0,,-555555555.0,*****,51,036
"Charlotte County, Virginia",12095.0,,-555555555.0,*****,51,037
"Chesterfield County, Virginia",339447.0,,-555555555.0,*****,51,041
"Clarke County, Virginia",14365.0,,-555555555.0,*****,51,043
"Craig County, Virginia",5113.0,,-555555555.0,*****,51,045
"Culpeper County, Virginia",50450.0,,-555555555.0,*****,51,047
"Cumberland County, Virginia",9786.0,,-555555555.0,*****,51,049
"Dickenson County, Virginia",14960.0,,-555555555.0,*****,51,051
"Dinwiddie County, Virginia",28308.0,,-555555555.0,*****,51,053
"Essex County, Virginia",11036.0,,-555555555.0,*****,51,057
"Fairfax County, Virginia",1143529.0,,-555555555.0,*****,51,059
"Fauquier County, Virginia",69115.0,,-555555555.0,*****,51,061
"Floyd County, Virginia",15666.0,,-555555555.0,*****,51,063
"Fluvanna County, Virginia",26282.0,,-555555555.0,*****,51,065
"Franklin County, Virginia",56233.0,,-555555555.0,*****,51,067
"Frederick County, Virginia",85153.0,,-555555555.0,*****,51,069
"Giles County, Virginia",16814.0,,-555555555.0,*****,51,071
"Gloucester County, Virginia",37161.0,,-555555555.0,*****,51,073
"Goochland County, Virginia",22482.0,,-555555555.0,*****,51,075
"Grayson County, Virginia",15811.0,,-555555555.0,*****,51,077
"Greene County, Virginia",19410.0,,-555555555.0,*****,51,079
"Greensville County, Virginia",11659.0,,-555555555.0,*****,51,081
"Halifax County, Virginia",34779.0,,-555555555.0,*****,51,083
"Hanover County, Virginia",104449.0,,-555555555.0,*****,51,085
"Henrico County, Virginia",325642.0,,-555555555.0,*****,51,087
"Henry County, Virginia",51588.0,,-555555555.0,*****,51,089
"Highland County, Virginia",2214.0,,-555555555.0,*****,51,091
"Isle of Wight County, Virginia",36372.0,,-555555555.0,*****,51,093
"James City County, Virginia",74153.0,,-555555555.0,*****,51,095
"King and Queen County, Virginia",7052.0,,-555555555.0,*****,51,097
"King George County, Virginia",25890.0,,-555555555.0,*****,51,099
"King William County, Virginia",16497.0,,-555555555.0,*****,51,101
"Lancaster County, Virginia",10804.0,,-555555555.0,*****,51,103
"Lee County, Virginia",24134.0,,-555555555.0,*****,51,105
"Loudoun County, Virginia",385143.0,,-555555555.0,*****,51,107
"Louisa County, Virginia",35380.0,,-555555555.0,*****,51,109
"Lunenburg County, Virginia",12278.0,,-555555555.0,*****,51,111
"Madison County, Virginia",13139.0,,-555555555.0,*****,51,113
"Mathews County, Virginia",8796.0,,-555555555.0,*****,51,115
"Mecklenburg County, Virginia",30847.0,,-555555555.0,*****,51,117
"Middlesex County, Virginia",10700.0,,-555555555.0,*****,51,119
"Montgomery County, Virginia",97997.0,,-555555555.0,*****,51,121
"Nelson County, Virginia",14812.0,,-555555555.0,*****,51,125
"New Kent County, Virginia",21103.0,,-555555555.0,*****,51,127
"Northampton County, Virginia",11957.0,,-555555555.0,*****,51,131
"Northumberland County, Virginia",12223.0,,-555555555.0,*****,51,133
"Nottoway County, Virginia",15500.0,,-555555555.0,*****,51,135
"Orange County, Virginia",35612.0,,-555555555.0,*****,51,137
"Page County, Virginia",23749.0,,-555555555.0,*****,51,139
"Patrick County, Virginia",17859.0,,-555555555.0,*****,51,141
"Pittsylvania County, Virginia",61676.0,,-555555555.0,*****,51,143
"Powhatan County, Virginia",28574.0,,-555555555.0,*****,51,145
"Prince Edward County, Virginia",22956.0,,-555555555.0,*****,51,147
"Prince George County, Virginia",37894.0,,-555555555.0,*****,51,149
"Prince William County, Virginia",456749.0,,-555555555.0,*****,51,153
"Pulaski County, Virginia",34234.0,,-555555555.0,*****,51,155
"Rappahannock County, Virginia",7332.0,,-555555555.0,*****,51,157
"Richmond County, Virginia",8878.0,,-555555555.0,*****,51,159
"Roanoke County, Virginia",93583.0,,-555555555.0,*****,51,161
"Rockbridge County, Virginia",22509.0,,-555555555.0,*****,51,163
"Rockingham County, Virginia",79444.0,,-555555555.0,*****,51,165
"Russell County, Virginia",27408.0,,-555555555.0,*****,51,167
"Scott County, Virginia",22009.0,,-555555555.0,*****,51,169
"Shenandoah County, Virginia",43045.0,,-555555555.0,*****,51,171
"Smyth County, Virginia",31059.0,,-555555555.0,*****,51,173
"Southampton County, Virginia",17939.0,,-555555555.0,*****,51,175
"Spotsylvania County, Virginia",131412.0,,-555555555.0,*****,51,177
"Stafford County, Virginia",144012.0,,-555555555.0,*****,51,179
"Surry County, Virginia",6600.0,,-555555555.0,*****,51,181
"Sussex County, Virginia",11486.0,,-555555555.0,*****,51,183
"Tazewell County, Virginia",42080.0,,-555555555.0,*****,51,185
"Warren County, Virginia",39449.0,,-555555555.0,*****,51,187
"Washington County, Virginia",54406.0,,-555555555.0,*****,51,191
"Westmoreland County, Virginia",17638.0,,-555555555.0,*****,51,193
"Wise County, Virginia",39025.0,,-555555555.0,*****,51,195
"Wythe County, Virginia",28940.0,,-555555555.0,*****,51,197
"York County, Virginia",67587.0,,-555555555.0,*****,51,199
"Alexandria city, Virginia",156505.0,,-555555555.0,*****,51,510
"Bristol city, Virginia",16843.0,,-555555555.0,*****,51,520
"Buena Vista city, Virginia",6399.0,,-555555555.0,*****,51,530
"Charlottesville city, Virginia",47042.0,,-555555555.0,*****,51,540
"Chesapeake city, Virginia",237820.0,,-555555555.0,*****,51,550
"Colonial Heights city, Virginia",17593.0,,-555555555.0,*****,51,570
"Covington city, Virginia",5582.0,,-555555555.0,*****,51,580
"Danville city, Virginia",41512.0,,-555555555.0,*****,51,590
"Emporia city, Virginia",5381.0,,-555555555.0,*****,51,595
"Fairfax city, Virginia",23865.0,,-555555555.0,*****,51,600
"Falls Church city, Virginia",14067.0,,-555555555.0,*****,51,610
"Franklin city, Virginia",8211.0,,-555555555.0,*****,51,620
"Fredericksburg city, Virginia",28469.0,,-555555555.0,*****,51,630
"Galax city, Virginia",6638.0,,-555555555.0,*****,51,640
"Hampton city, Virginia",135583.0,,-555555555.0,*****,51,650
"Harrisonburg city, Virginia",53391.0,,-555555555.0,*****,51,660
"Hopewell city, Virginia",22408.0,,-555555555.0,*****,51,670
"Lexington city, Virginia",7110.0,,-555555555.0,*****,51,678
"Lynchburg city, Virginia",80131.0,,-555555555.0,*****,51,680
"Manassas city, Virginia",41457.0,,-555555555.0,*****,51,683
"Manassas Park city, Virginia",16423.0,,-555555555.0,*****,51,685
"Martinsville city, Virginia",13101.0,,-555555555.0,*****,51,690
"Newport News city, Virginia",180145.0,,-555555555.0,*****,51,700
"Norfolk city, Virginia",245592.0,,-555555555.0,*****,51,710
"Norton city, Virginia",3990.0,,-555555555.0,*****,51,720
"Petersburg city, Virginia",31827.0,,-555555555.0,*****,51,730
"Poquoson city, Virginia",12039.0,,-555555555.0,*****,51,735
"Portsmouth city, Virginia",95311.0,,-555555555.0,*****,51,740
"Radford city, Virginia",17630.0,,-555555555.0,*****,51,750
"Richmond city, Virginia",223787.0,,-555555555.0,*****,51,760
"Roanoke city, Virginia",99621.0,,-555555555.0,*****,51,770
"Salem city, Virginia",25519.0,,-555555555.0,*****,51,775
"Staunton city, Virginia",24452.0,,-555555555.0,*****,51,790
"Suffolk city, Virginia",89160.0,,-555555555.0,*****,51,800
"Virginia Beach city, Virginia",450135.0,,-555555555.0,*****,51,810
"Waynesboro city, Virginia",21926.0,,-555555555.0,*****,51,820
"Williamsburg city, Virginia",14788.0,,-555555555.0,*****,51,830
"Winchester city, Virginia",27789.0,,-555555555.0,*****,51,840
"Adams County, Washington",19452.0,,-555555555.0,*****,53,001
"Asotin County, Washington",22337.0,,-555555555.0,*****,53,003
"Benton County, Washington",194168.0,,-555555555.0,*****,53,005
"Chelan County, Washington",75757.0,,-555555555.0,*****,53,007
"Clallam County, Washington",74487.0,,-555555555.0,*****,53,009
"Clark County, Washington",465384.0,,-555555555.0,*****,53,011
"Columbia County, Washington",4001.0,,-555555555.0,*****,53,013
"Cowlitz County, Washington",105112.0,,-555555555.0,*****,53,015
"Douglas County, Washington",41371.0,,-555555555.0,*****,53,017
"Ferry County, Washington",7576.0,,-555555555.0,*****,53,019
"Franklin County, Washington",90660.0,,-555555555.0,*****,53,021
"Garfield County, Washington",2224.0,,-555555555.0,*****,53,023
"Grant County, Washington",94860.0,,-555555555.0,*****,53,025
"Grays Harbor County, Washington",71967.0,,-555555555.0,*****,53,027
"Island County, Washington",81636.0,,-555555555.0,*****,53,029
"Jefferson County, Washington",30856.0,,-555555555.0,*****,53,031
"King County, Washington",2163257.0,,-555555555.0,*****,53,033
"Kitsap County, Washington",262475.0,,-555555555.0,*****,53,035
"Kittitas County, Washington",44825.0,,-555555555.0,*****,53,037
"Klickitat County, Washington",21396.0,,-555555555.0,*****,53,039
"Lewis County, Washington",76947.0,,-555555555.0,*****,53,041
"Lincoln County, Washington",10435.0,,-555555555.0,*****,53,043
"Mason County, Washington",62627.0,,-555555555.0,*****,53,045
"Okanogan County, Washington",41638.0,,-555555555.0,*****,53,047
"Pacific County, Washington",21281.0,,-555555555.0,*****,53,049
"Pend Oreille County, Washington",13219.0,,-555555555.0,*****,53,051
"Pierce County, Washington",859840.0,,-555555555.0,*****,53,053
