state,station_name_lea,nsn,item_name,quantity,ui,acquisition_value,demil_code,demil_ic,ship_date,station_type
CA,SAN BERNARDINO POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138.0,D,1.0,2000-04-04 00:00:00.000,State
CA,SAN BERNARDINO POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138.0,D,1.0,2000-04-04 00:00:00.000,State
CA,SAN BERNARDINO POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138.0,D,1.0,2000-04-04 00:00:00.000,State
CA,SAN BERNARDINO POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138.0,D,1.0,2000-04-04 00:00:00.000,State
CA,SAN BERNARDINO POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138.0,D,1.0,2000-04-04 00:00:00.000,State
CA,SAN BERNARDINO POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138.0,D,1.0,2000-04-04 00:00:00.000,State
CA,SAN BERNARDINO POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138.0,D,1.0,2000-04-04 00:00:00.000,State
CA,SAN DIEGO UNIFIED HARBOR POLICE,5855-01-531-5726,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,10089.0,D,1.0,2017-02-01 00:00:00.000,State
CA,SAN DIEGO UNIFIED HARBOR POLICE,5120-01-629-2829,POLE INTERFACE KIT ,1,Each,534.02,A,1.0,2020-03-13 00:00:00.000,State
CA,SAN DIEGO UNIFIED HARBOR POLICE,3439-01-553-0279,"WELDING ACCESSORY KIT,ELECTRIC",2,Each,3729.0,A,1.0,2019-04-17 00:00:00.000,State
CA,SAN DIEGO UNIFIED HARBOR POLICE,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",12,Each,870.0,D,1.0,2018-11-06 00:00:00.000,State
CA,SAN DIEGO UNIFIED HARBOR POLICE,1385-DS-ROB-TEOD,EOD ROBOT,1,Each,123.0,D,,2018-05-07 00:00:00.000,State
CA,SAN DIEGO UNIFIED HARBOR POLICE,1385-DS-ROB-TEOD,EOD ROBOT,1,Each,123.0,D,,2018-05-07 00:00:00.000,State
CA,SAN DIEGO UNIFIED HARBOR POLICE,5855-01-533-0555,"ILLUMINATOR,INFRARED",12,Each,1800.0,D,1.0,2017-09-27 00:00:00.000,State
CA,SAN DIEGO UNIFIED HARBOR POLICE,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2017-02-24 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-448-5464,"ILLUMINATOR,INFRARED",12,Each,359.0,C,1.0,2008-04-29 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,1385-01-456-9129,MK3MOD0            ,1,Each,185493.0,Q,3.0,2013-02-07 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-523-7713,"SIGHT,THERMAL",1,Each,9412.0,F,7.0,2014-07-02 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,1240-01-540-3690,"SIGHT,REFLEX",27,Each,321.0,D,1.0,2014-08-19 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-524-4314,"SIGHT,THERMAL",1,Each,11999.0,F,7.0,2014-07-02 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-523-7715,"SIGHT,THERMAL",1,Each,10508.0,F,1.0,2014-07-02 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-569-8049,"MOUNT,VIEWER",32,Each,137.5,B,0.0,2014-07-14 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",16,Each,321.0,D,1.0,2014-09-29 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-531-5726,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,10089.0,D,1.0,2014-02-24 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-531-5726,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,10089.0,D,1.0,2014-02-24 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-524-4314,"SIGHT,THERMAL",1,Each,11999.0,F,7.0,2014-07-02 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-524-4314,"SIGHT,THERMAL",1,Each,11999.0,F,7.0,2014-07-02 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-523-7715,"SIGHT,THERMAL",1,Each,10508.0,F,1.0,2014-07-02 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-645-0531,"ILLUMINATOR,INFRARED",80,Each,1661.51,D,1.0,2017-11-02 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-645-0531,"ILLUMINATOR,INFRARED",44,Each,1661.51,D,1.0,2018-01-12 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN FRANCISCO POLICE DEPARTMENT,5855-01-432-0524,"VIEWER,NIGHT VISION",1,Each,3607.0,F,1.0,2019-06-25 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,1005-00-921-5004,"MAGAZINE,CARTRIDGE",21,Each,13.56,D,1.0,2011-08-06 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,1240-01-411-1265,"SIGHT,REFLEX",119,Each,321.0,D,1.0,2014-02-04 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,1385-01-574-4707,"UNMANNED VEHICLE,GROUND",1,Each,10000.0,Q,3.0,2013-03-08 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,5855-DS-THR-MIMG,THERMAL IMAGINING EQUIPMENT,1,Each,500.0,D,,2017-03-23 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,5855-DS-THR-MIMG,THERMAL IMAGINING EQUIPMENT,1,Each,500.0,D,,2017-03-23 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,5855-DS-THR-MIMG,THERMAL IMAGINING EQUIPMENT,1,Each,500.0,D,,2017-03-23 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,5640-01-566-7387,"TAPE,DUCT",4,Box,586.0,F,,2017-06-15 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,5855-DS-THR-MIMG,THERMAL IMAGINING EQUIPMENT,1,Each,500.0,D,,2017-03-23 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,1005-01-561-7200,"MAGAZINE,CARTRIDGE",2,Each,13.56,D,1.0,2011-07-23 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,4933-01-394-7781,"BORE LIGHT SYSTEM,LASER",1,Each,642.0,D,1.0,2011-07-09 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,4933-01-394-7781,"BORE LIGHT SYSTEM,LASER",1,Each,642.0,D,1.0,2012-03-10 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,2541-DS-VEH-WEPS,WEAPONS SYS SPECIFIC VEHICULAR ACCES,1,Each,300.0,D,,2011-08-06 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,8115-01-474-7089,"BOX,SHIPPING",3,Each,3125.69,A,1.0,2020-04-01 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,4510-DS-PLU-MBFX,PLUMBING FIXTURES AND ACCESSORIES,1,Each,20000.0,A,,2020-04-01 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,5855-DS-THR-MIMG,THERMAL IMAGINING EQUIPMENT,1,Each,500.0,D,,2017-03-23 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,1240-01-411-1265,"SIGHT,REFLEX",50,Each,321.0,D,1.0,2015-12-28 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,5895-DS-COM-MISC,MISCELLANEOUS COMMUNICATION EQUIPMENT,1,Each,18908.0,D,,2014-11-04 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,5895-DS-COM-MISC,MISCELLANEOUS COMMUNICATION EQUIPMENT,1,Each,18908.0,D,,2014-11-04 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",3,Each,13841.56,A,,2019-07-19 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,7110-01-247-8882,"BOARD,MARKER",2,Each,23.76,A,1.0,2019-07-17 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,2320-01-380-8233,"TRUCK,UTILITY",1,Each,88634.0,C,1.0,2019-07-17 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,2340-00-540-3900,"SCOOTER,MOTOR",4,Each,5828.0,A,1.0,2019-07-17 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,1385-01-483-4575,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",1,Each,7251.0,C,1.0,2018-10-17 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,1095-01-236-2203,"RACK,STORAGE,SMALL ARMS",6,Each,748.0,A,1.0,2019-04-24 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,7730-DS-DVD-0001,DVD PLAYER,2,Each,50.0,A,,2019-04-24 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,5120-01-604-5653,PNEUMATIC BAG LIFTING KIT,1,Each,5205.6,A,1.0,2019-04-24 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,7520-01-386-1618,"PEN,BALL-POINT",10,Dozen,4.04,A,1.0,2019-04-24 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,7530-01-412-5168,"PAPER,COPYING,XEROGRAPHIC PROCESS",2,Box,68.56,A,1.0,2019-04-24 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,6545-01-528-6546,"FIRST AID KIT,INDIVIDUAL",180,Each,222.79,A,1.0,2019-04-24 00:00:00.000,State
CA,SAN JOAQUIN COUNTY SHERIFF'S OFFICE,6625-01-514-2120,SOUND MEASURING SET,2,Each,893.62,Q,3.0,2018-06-22 00:00:00.000,State
