uid,name,address,city,state,zip,phone,latitude,longitude,beer,liquor,wineshop,regions,store_number
1429860783,Trader Joe's Hewlett ,1280 West Broadway,Hewlett,NY,11557,516-569-7191,40.6392018,-73.7017203,Yes,No,,"CT/Long Island, Westchester, NJ",554
1429860783,Trader Joe's Oceanside ,3418 Long Beach Rd,Oceanside,NY,11572,516-536-9163,40.6268133,-73.6411019,Yes,No,,"CT/Long Island, Westchester, NJ",552
1429860783,Trader Joe's Westbury ,910 Old Country Rd,Garden City,NY,11530,516-794-0174,40.7443902,-73.6039002,Yes,No,,"CT/Long Island, Westchester, NJ",550
1429860783,Trader Joe's Stamford ,1041 High Ridge Rd,Stamford,CT,06905,203-321-8440,41.1068964,-73.5473117,Yes,No,,"CT/Long Island, Westchester, NJ",529
1429860783,Trader Joe's Danbury ,113 Mill Plain Rd,Danbury,CT,06811,203-739-0098,41.3932099,-73.5215003,Yes,No,,"CT/Long Island, Westchester, NJ",525
1429860783,Trader Joe's Merrick ,1714 Merrick Rd,Merrick,NY,11566,516-771-1012,40.6533623,-73.5587687,Yes,No,,"CT/Long Island, Westchester, NJ",553
1429860783,Trader Joe's Plainview ,425 S Oyster Bay Rd,Plainview,NY,11803,516-933-6900,40.7817125,-73.5015006,Yes,No,,"CT/Long Island, Westchester, NJ",555
1429860783,Trader Joe's Darien ,436 Boston Post Rd,Darien,CT,06820,203-656-1414,41.0844564,-73.4617098,Yes,No,,"CT/Long Island, Westchester, NJ",522
1429860783,Trader Joe's Westport ,400 Post Road E,Westport,CT,06880,203-226-8966,41.1398413,-73.3519417,Yes,No,,"CT/Long Island, Westchester, NJ",521
1429860783,Trader Joe's South Burlington ,200 Dorset St,South Burlington,VT,05403,802-658-4500,44.4636358,-73.1803986,Yes,No,,Coastal New England/Upstate NY,527
1429860783,Trader Joe's Commack ,5900 Jericho Turnpike,Commack,NY,11725,631-499-0898,40.8403293,-73.3074892,Yes,No,,"CT/Long Island, Westchester, NJ",551
1429860783,Trader Joe's Fairfield ,2258 Black Rock Turnpike,Fairfield,CT,06825,203-330-8301,41.1831393,-73.253173,Yes,No,,"CT/Long Island, Westchester, NJ",523
1429860783,Trader Joe's Lake Grove ,2085 Smith Haven Plaza,Lake Grove,NY,11755,631-366-2094,40.8686356,-73.1280967,Yes,No,,"CT/Long Island, Westchester, NJ",556
1429860783,Trader Joe's Orange ,560 Boston Post Rd,Orange,CT,06477,203-795-5505,41.2508125,-73.0188747,Yes,No,,"CT/Long Island, Westchester, NJ",524
1429860783,Trader Joe's West Hartford ,1489 New Britain Ave,West Hartford,CT,06110,860-561-4771,41.7234651,-72.7580509,Yes,No,,"CT/Long Island, Westchester, NJ",526
1429860783,Trader Joe's Glastonbury ,400 Hebron Ave,Glastonbury,CT,06033,860-633-9270,41.7134698,-72.5998159,Yes,No,,"CT/Long Island, Westchester, NJ",586
1429860783,Trader Joe's Hadley ,375 Russell St,Hadley,MA,01035,413-587-3260,42.3577603,-72.5493664,No,No,,MetroWest/Boston,512
1429860783,Trader Joe's Manchester ,1510 Pleasant Valley Road,Manchester,CT,06042,860-644-3182,41.8067497,-72.5576549,Yes,No,,"CT/Long Island, Westchester, NJ",563
1429860783,Trader Joe's Shrewsbury ,77 Boston Turnpike,Shrewsbury,MA,01545,508-755-9560,42.2753458,-71.7512196,No,No,,MetroWest/Boston,508
1429860783,Trader Joe's Bedford ,2 Market Street,Bedford,NH,03110,603-222-3074,42.9537285,-71.4772211,Yes,No,,Coastal New England/Upstate NY,562
1429860783,Trader Joe's Nashua ,262 Daniel Webster HWY,Nashua,NH,03060,603-888-5460,42.7080149,-71.4384243,Yes,No,,Coastal New England/Upstate NY,507
1429860783,Trader Joe's Warwick ,1000 Bald Hill Rd,Warwick,RI,02886,401-821-5368,41.712416,-71.487168,No,No,,Coastal New England/Upstate NY,518
1429860783,Trader Joe's Acton ,145 Great Rd,Acton,MA,01720,978-266-8908,42.4832101,-71.4152791,No,No,,MetroWest/Boston,511
1429860783,Trader Joe's Framingham ,659 Worcester Rd,Framingham,MA,01701,508-935-2931,42.2991166,-71.4252299,Yes,No,,MetroWest/Boston,503
1429860783,Trader Joe's Providence ,425 S Main St,Providence,RI,02903,401-459-4090,41.8204415,-71.4036004,No,No,,Coastal New England/Upstate NY,572
1429860783,Trader Joe's Foxborough - Patriot Place ,350 Patriot Place,Foxborough,MA,02035,508-543-1978,42.0866187,-71.2692716,Yes,Yes,,Coastal New England/Upstate NY,528
1429860783,Trader Joe's Needham Heights ,958 Highland Ave,Needham,MA,02494,781-449-6993,42.292737,-71.2348917,No,No,,MetroWest/Boston,504
1429860783,Trader Joe's Burlington ,51 Middlesex Turnpike,Burlington,MA,01803,781-273-2310,42.473428,-71.2106665,No,No,,MetroWest/Boston,515
1429860783,Trader Joe's West Newton ,1121 Washington St,West Newton,MA,02465,617-244-1620,42.3498471,-71.2194379,Yes,No,,MetroWest/Boston,509
1429860783,Trader Joe's Arlington ,1427 Massachusetts Ave,Arlington,MA,02476,781-646-9138,42.4254178,-71.1888223,No,No,,MetroWest/Boston,505
1429860783,Trader Joe's Cambridge Fresh Pond ,211 Alewife Brook Pkwy,Cambridge,MA,02138,617-498-3201,42.390022,-71.1435906,No,No,,MetroWest/Boston,517
1429860783,Trader Joe's Allston ,199 North Harvard Street,Allston,MA,02134,617-787-1238,42.3635097,-71.1298352,Yes,Yes,,MetroWest/Boston,561
1429860783,Trader Joe's Brookline ,1317 Beacon St,Brookline,MA,02446,617-278-9997,42.3419953,-71.1205422,Yes,Yes,,MetroWest/Boston,501
1429860783,Trader Joe's Cambridge ,748 Memorial Dr,Cambridge,MA,02139,617-491-8582,42.3582624,-71.1141683,No,No,,MetroWest/Boston,502
1429860783,Trader Joe's Somerville ,145 Middlesex Ave,Somerville,MA,02145,617-591-0124,42.3956168,-71.0828193,Yes,No,,MetroWest/Boston,560
1429860783,Trader Joe's Boston - Back Bay ,899 Boylston St,Boston,MA,02115,617-262-6505,42.3484566,-71.0840861,No,No,,MetroWest/Boston,510
1429860783,Trader Joe's Boston ,500 Boylston St,Boston,MA,02116,,42.3503741,-71.0744717,,,,MetroWest/Boston,500
1429860783,Trader Joe's Fort Point Seaport ,44 Thomson Place,Boston,MA,02210,617-941-3714,42.3518578,-71.0472696,No,No,,MetroWest/Boston,566
1429860783,Trader Joe's Saugus ,358 Broadway,Saugus,MA,01906,781-231-0848,42.4834902,-71.017554,No,No,,Coastal New England/Upstate NY,506
1429860783,Trader Joe's Peabody ,300 Andover St,Peabody,MA,01960,978-977-5316,42.5497457,-70.9565375,Yes,Yes,,Coastal New England/Upstate NY,516
1429860783,Trader Joe's Hingham ,5 Essington Drive,Hingham,MA,02043,781-740-2038,42.2490667,-70.9237968,No,No,,Coastal New England/Upstate NY,530
1429860783,Trader Joe's Newington/Portsmouth ,45 Gosling Rd,Portsmouth,NH,03801,603-431-2654,43.0945115,-70.7995453,Yes,No,,Coastal New England/Upstate NY,520
1429860783,Trader Joe's Hanover ,1775 Washington St,Hanover,MA,02339,339-298-1530,42.122497,-70.8316142,No,No,,Coastal New England/Upstate NY,513
1429860783,Trader Joe's Portland ,87 Marginal Way,Portland,ME,04101,207-699-3799,43.6618148,-70.2646208,Yes,No,,Coastal New England/Upstate NY,519
1429860783,Trader Joe's Hyannis ,655 Iyannough Road Rt 132,Hyannis,MA,02601,508-790-3008,41.6595549,-70.2750078,Yes,No,,Coastal New England/Upstate NY,514
