"数据年月"	,"商品编码"	,"商品名称"	,"贸易伙伴编码"	,"贸易伙伴名称"	,"注册地编码"	,"注册地名称"	,"第一数量"	,"第一计量单位"	,"第二数量"	,"第二计量单位"	,"美元"	,
"201701	"	,"84774010	"	,"塑料中空成型机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"11	"	,"台	"	,"0	"	,"?	"	,"193,101	"	,
"201702	"	,"84774090	"	,"其他真空模塑机及其他热成型机器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"6	"	,"台	"	,"0	"	,"?	"	,"82,180	"	,
"201701	"	,"84778000	"	,"其他橡胶或塑料及其产品的加工机器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"41	"	,"台	"	,"0	"	,"?	"	,"247,228	"	,
"201701	"	,"84798920	"	,"空气增湿器及减湿器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"12582	"	,"台	"	,"0	"	,"?	"	,"388,689	"	,
"201702	"	,"84798920	"	,"空气增湿器及减湿器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20784	"	,"台	"	,"0	"	,"?	"	,"1,196,934	"	,
"201703	"	,"84798920	"	,"空气增湿器及减湿器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"625	"	,"台	"	,"0	"	,"?	"	,"156,380	"	,
"201703	"	,"84799020	"	,"空气增湿器及减湿器用零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"131	"	,"千克	"	,"0	"	,"?	"	,"950	"	,
"201701	"	,"84818040	"	,"其他阀门	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3000	"	,"套	"	,"523	"	,"千克	"	,"15,000	"	,
"201701	"	,"84818090	"	,"龙头、旋塞及类似装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"116051	"	,"套	"	,"10631	"	,"千克	"	,"195,580	"	,
"201702	"	,"84818090	"	,"龙头、旋塞及类似装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"9738	"	,"套	"	,"12586	"	,"千克	"	,"151,190	"	,
"201701	"	,"84834090	"	,"齿轮及其他变速、传动装置；滚珠螺杆传动轴	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"165	"	,"个	"	,"0	"	,"?	"	,"2,970	"	,
"201702	"	,"84834090	"	,"齿轮及其他变速、传动装置；滚珠螺杆传动轴	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"353	"	,"个	"	,"0	"	,"?	"	,"413,588	"	,
"201702	"	,"84869099	"	,"品目8486所列设备用未列名零件及附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"44189	"	,"千克	"	,"0	"	,"?	"	,"791,669	"	,
"201701	"	,"84871000	"	,"船用推进器及桨叶	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"879	"	,"千克	"	,"0	"	,"?	"	,"540	"	,
"201702	"	,"85015100	"	,"多相交流电动机,输出功率≤750W	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7	"	,"台	"	,"0	"	,"?	"	,"118	"	,
"201702	"	,"85015200	"	,"多相交流电动机,750W＜输出功率≤75kW	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1520	"	,"台	"	,"0	"	,"?	"	,"629,083	"	,
"201703	"	,"85023100	"	,"风力发电机组	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2	"	,"台	"	,"1500	"	,"千瓦	"	,"460,000	"	,
"201704	"	,"85023100	"	,"风力发电机组	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2	"	,"台	"	,"3000	"	,"千瓦	"	,"460,000	"	,
"201707	"	,"85023100	"	,"风力发电机组	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3	"	,"台	"	,"4500	"	,"千瓦	"	,"444,822	"	,
"201708	"	,"85023100	"	,"风力发电机组	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1	"	,"台	"	,"1500	"	,"千瓦	"	,"149,290	"	,
"201709	"	,"85023100	"	,"风力发电机组	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"29	"	,"台	"	,"73000	"	,"千瓦	"	,"35,722,170	"	,
"201710	"	,"85023100	"	,"风力发电机组	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"37	"	,"台	"	,"92500	"	,"千瓦	"	,"13,253,352	"	,
"201711	"	,"85023100	"	,"风力发电机组	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"16	"	,"台	"	,"24000	"	,"千瓦	"	,"10,290,458	"	,
"201703	"	,"85030030	"	,"子目号850231所列发电机组零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5834	"	,"千克	"	,"0	"	,"?	"	,"63,769	"	,
"201704	"	,"85030030	"	,"子目号850231所列发电机组零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7938	"	,"千克	"	,"0	"	,"?	"	,"147,968	"	,
"201705	"	,"85030030	"	,"子目号850231所列发电机组零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"265	"	,"千克	"	,"0	"	,"?	"	,"15,863	"	,
"201706	"	,"85030030	"	,"子目号850231所列发电机组零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1470	"	,"千克	"	,"0	"	,"?	"	,"42,993	"	,
"201707	"	,"85030030	"	,"子目号850231所列发电机组零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"106619	"	,"千克	"	,"0	"	,"?	"	,"1,033,727	"	,
"201708	"	,"85030030	"	,"子目号850231所列发电机组零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"34987	"	,"千克	"	,"0	"	,"?	"	,"419,000	"	,
"201709	"	,"85030030	"	,"子目号850231所列发电机组零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1317710	"	,"千克	"	,"0	"	,"?	"	,"7,692,819	"	,
"201710	"	,"85030030	"	,"子目号850231所列发电机组零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1493720	"	,"千克	"	,"0	"	,"?	"	,"9,448,976	"	,
"201711	"	,"85030030	"	,"子目号850231所列发电机组零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1244607	"	,"千克	"	,"0	"	,"?	"	,"7,151,810	"	,
"201712	"	,"85030030	"	,"子目号850231所列发电机组零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"24791	"	,"千克	"	,"0	"	,"?	"	,"272,017	"	,
"201702	"	,"85030090	"	,"其他专用于或主要用于8501或8502机器的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"465	"	,"千克	"	,"0	"	,"?	"	,"698	"	,
"201701	"	,"85044013	"	,"品目8471所列机器用的稳压电源	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1900	"	,"个	"	,"0	"	,"?	"	,"22,800	"	,
"201701	"	,"85044014	"	,"其他功率＜1kW直流稳压电源,精度＜1/10000	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"9762	"	,"个	"	,"0	"	,"?	"	,"10,738	"	,
"201703	"	,"85044014	"	,"其他功率＜1kW直流稳压电源,精度＜1/10000	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5356	"	,"个	"	,"0	"	,"?	"	,"34,278	"	,
"201701	"	,"85044019	"	,"其他稳压电源	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2200	"	,"个	"	,"0	"	,"?	"	,"99,880	"	,
"201712	"	,"85044019	"	,"其他稳压电源	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3249	"	,"个	"	,"0	"	,"?	"	,"59,133	"	,
"201701	"	,"85044099	"	,"未列名静止式变流器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"14659	"	,"个	"	,"0	"	,"?	"	,"144,391	"	,
"201712	"	,"85044099	"	,"未列名静止式变流器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"100	"	,"个	"	,"0	"	,"?	"	,"100	"	,
"201701	"	,"85076000	"	,"锂离子蓄电池	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3370	"	,"个	"	,"0	"	,"?	"	,"52,350	"	,
"201701	"	,"85087090	"	,"其他真空吸尘器用零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"17344	"	,"千克	"	,"0	"	,"?	"	,"568,609	"	,
"201701	"	,"85094010	"	,"水果或蔬菜的榨汁器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"80	"	,"台	"	,"160	"	,"千克	"	,"880	"	,
"201701	"	,"85098090	"	,"其他家用电动器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"66223	"	,"台	"	,"21722	"	,"千克	"	,"999,770	"	,
"201702	"	,"85098090	"	,"其他家用电动器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"8600	"	,"台	"	,"5465	"	,"千克	"	,"99,760	"	,
"201701	"	,"85102000	"	,"电动毛发推剪	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"120	"	,"个	"	,"0	"	,"?	"	,"1,080	"	,
"201701	"	,"85103000	"	,"电动脱毛器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"40	"	,"个	"	,"0	"	,"?	"	,"280	"	,
"201701	"	,"85109000	"	,"电动剃须刀及电动毛发推剪的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"113	"	,"千克	"	,"0	"	,"?	"	,"11,716	"	,
"201703	"	,"85109000	"	,"电动剃须刀及电动毛发推剪的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"701	"	,"千克	"	,"0	"	,"?	"	,"65,274	"	,
"201704	"	,"85109000	"	,"电动剃须刀及电动毛发推剪的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"71	"	,"千克	"	,"0	"	,"?	"	,"8,775	"	,
"201706	"	,"85109000	"	,"电动剃须刀及电动毛发推剪的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"95	"	,"千克	"	,"0	"	,"?	"	,"11,088	"	,
"201707	"	,"85109000	"	,"电动剃须刀及电动毛发推剪的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"98	"	,"千克	"	,"0	"	,"?	"	,"9,896	"	,
"201708	"	,"85109000	"	,"电动剃须刀及电动毛发推剪的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"113	"	,"千克	"	,"0	"	,"?	"	,"11,682	"	,
"201710	"	,"85109000	"	,"电动剃须刀及电动毛发推剪的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"139	"	,"千克	"	,"0	"	,"?	"	,"13,005	"	,
"201712	"	,"85109000	"	,"电动剃须刀及电动毛发推剪的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"295	"	,"千克	"	,"0	"	,"?	"	,"26,700	"	,
"201701	"	,"85118000	"	,"内燃机用其他电点火及电起动装置及断流器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"892	"	,"个	"	,"0	"	,"?	"	,"17,840	"	,
"201702	"	,"85122010	"	,"机动车辆用电气照明装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2769	"	,"个	"	,"0	"	,"?	"	,"77,120	"	,
"201712	"	,"85122010	"	,"机动车辆用电气照明装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3272	"	,"个	"	,"0	"	,"?	"	,"6,099	"	,
"201702	"	,"85123012	"	,"机动车辆用防盗报警器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"350	"	,"个	"	,"0	"	,"?	"	,"5,450	"	,
"201701	"	,"85123019	"	,"机动车辆用其他电气音响信号装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1066	"	,"个	"	,"0	"	,"?	"	,"10,660	"	,
"201701	"	,"85124000	"	,"车辆风挡刮水器、除霜器及去雾器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"791	"	,"个	"	,"0	"	,"?	"	,"14,238	"	,
"201712	"	,"85129000	"	,"品目8512所列装置的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"793	"	,"千克	"	,"0	"	,"?	"	,"18,000	"	,
"201703	"	,"85131010	"	,"手电筒	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1500	"	,"个	"	,"0	"	,"?	"	,"3,990	"	,
"201701	"	,"85131090	"	,"其他自供能源的手提式电灯	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3000	"	,"个	"	,"0	"	,"?	"	,"29,700	"	,
"201703	"	,"85151100	"	,"钎焊烙铁及焊枪	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2000	"	,"个	"	,"0	"	,"?	"	,"4,400	"	,
"201702	"	,"85153900	"	,"其他电弧焊接机器及装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"10	"	,"台	"	,"0	"	,"?	"	,"18,923	"	,
"201703	"	,"85161090	"	,"其他电热水器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5400	"	,"个	"	,"0	"	,"?	"	,"10,152	"	,
"201701	"	,"85163100	"	,"电吹风机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1524	"	,"个	"	,"0	"	,"?	"	,"16,560	"	,
"201701	"	,"85163200	"	,"其他电热理发器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"240	"	,"个	"	,"0	"	,"?	"	,"1,056	"	,
"201701	"	,"85164000	"	,"电熨斗	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"255	"	,"个	"	,"0	"	,"?	"	,"2,550	"	,
"201703	"	,"85166030	"	,"电饭锅	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"100	"	,"个	"	,"0	"	,"?	"	,"985	"	,
"201701	"	,"85166090	"	,"其他电炉；电锅、电热板、加热环、烧烤炉等	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1520	"	,"个	"	,"0	"	,"?	"	,"27,360	"	,
"201703	"	,"85167190	"	,"其他电咖啡机或茶壶	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1600	"	,"个	"	,"0	"	,"?	"	,"9,040	"	,
"201701	"	,"85167290	"	,"其他电热烤面包器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"580	"	,"个	"	,"0	"	,"?	"	,"8,214	"	,
"201701	"	,"85167910	"	,"电热饮水机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"292	"	,"台	"	,"0	"	,"?	"	,"5,256	"	,
"201702	"	,"85167990	"	,"未列名电热器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"6984	"	,"个	"	,"0	"	,"?	"	,"199,044	"	,
"201701	"	,"85169090	"	,"品目8516所列其他货品的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4874	"	,"千克	"	,"0	"	,"?	"	,"189,599	"	,
"201702	"	,"85169090	"	,"品目8516所列其他货品的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2036	"	,"千克	"	,"0	"	,"?	"	,"189,959	"	,
"201702	"	,"85171220	"	,"对讲机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1990	"	,"台	"	,"0	"	,"?	"	,"38,560	"	,
"201702	"	,"85176235	"	,"集线器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1000	"	,"台	"	,"0	"	,"?	"	,"22,000	"	,
"201702	"	,"85182100	"	,"单喇叭音箱	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2010	"	,"个	"	,"0	"	,"?	"	,"29,145	"	,
"201703	"	,"85182200	"	,"多喇叭音箱	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1000	"	,"个	"	,"0	"	,"?	"	,"9,950	"	,
"201704	"	,"85182200	"	,"多喇叭音箱	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"740	"	,"个	"	,"0	"	,"?	"	,"80,340	"	,
"201701	"	,"85183000	"	,"耳机、耳塞（无线耳机、耳塞除外）,不论是否装有传声器,由传声器及一个或多个扬声器组成的组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"265564	"	,"个	"	,"0	"	,"?	"	,"595,857	"	,
"201704	"	,"85183000	"	,"耳机、耳塞（无线耳机、耳塞除外）,不论是否装有传声器,由传声器及一个或多个扬声器组成的组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2640	"	,"个	"	,"0	"	,"?	"	,"17,952	"	,
"201702	"	,"85198910	"	,"不带录制装置的其他唱机,不论是否带扬声器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1494	"	,"台	"	,"0	"	,"?	"	,"197,208	"	,
"201712	"	,"85229099	"	,"品目8519或8521所列设备的其他零件、附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2016	"	,"千克	"	,"0	"	,"?	"	,"18,527	"	,
"201702	"	,"85269200	"	,"无线电遥控设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3000	"	,"台	"	,"0	"	,"?	"	,"38,400	"	,
"201701	"	,"85287180	"	,"其他彩色的在设计上不带有视频显示器或屏幕的电视接收装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"300	"	,"台	"	,"0	"	,"?	"	,"9,000	"	,
"201702	"	,"85299049	"	,"其他电视摄像机等及数字照相机的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"987	"	,"千克	"	,"0	"	,"?	"	,"24,675	"	,
"201702	"	,"85365000	"	,"开关,线路电压≤1000V	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"336	"	,"个	"	,"282	"	,"千克	"	,"5,358	"	,
"201701	"	,"85366900	"	,"插头及插座,线路电压≤1000V	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3950	"	,"个	"	,"759	"	,"千克	"	,"8,690	"	,
"201703	"	,"85366900	"	,"插头及插座,线路电压≤1000V	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2400	"	,"个	"	,"760	"	,"千克	"	,"5,280	"	,
"201701	"	,"85369090	"	,"未列名用于电压不超过1000伏线路的连接用电气装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"10732	"	,"千克	"	,"0	"	,"?	"	,"226,221	"	,
"201702	"	,"85369090	"	,"未列名用于电压不超过1000伏线路的连接用电气装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1220	"	,"千克	"	,"0	"	,"?	"	,"25,620	"	,
"201708	"	,"85371019	"	,"用于电压≤1000V线路的其他数控装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1	"	,"个	"	,"2400	"	,"千克	"	,"31,931	"	,
"201710	"	,"85371090	"	,"其他电气控制或电力分配盘板台等,电压≤1000V	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"36	"	,"个	"	,"223200	"	,"千克	"	,"6,426,411	"	,
"201701	"	,"85392999	"	,"未列名白炽灯泡	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5600	"	,"只	"	,"0	"	,"?	"	,"3,920	"	,
"201703	"	,"85392999	"	,"未列名白炽灯泡	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3000	"	,"只	"	,"0	"	,"?	"	,"3,840	"	,
"201701	"	,"85394900	"	,"紫外线灯管或红外线灯泡	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"21750	"	,"只	"	,"0	"	,"?	"	,"195,300	"	,
"201707	"	,"85414010	"	,"发光二极管	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7872000	"	,"个	"	,"6878	"	,"千克	"	,"787,200	"	,
"201708	"	,"85414010	"	,"发光二极管	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3297560	"	,"个	"	,"5236	"	,"千克	"	,"197,854	"	,
"201701	"	,"85437099	"	,"未列名具有独立功能的电气设备及装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"350	"	,"台	"	,"0	"	,"?	"	,"1,750	"	,
"201703	"	,"85437099	"	,"未列名具有独立功能的电气设备及装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1859	"	,"台	"	,"0	"	,"?	"	,"10,968	"	,
"201701	"	,"85444219	"	,"其他有接头电导体,额定电压≤80V	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3390	"	,"千克	"	,"0	"	,"?	"	,"188,168	"	,
"201701	"	,"85444221	"	,"有接头电缆,80V＜额定电压≤1000V	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1900	"	,"千克	"	,"0	"	,"?	"	,"10,830	"	,
"201712	"	,"85444221	"	,"有接头电缆,80V＜额定电压≤1000V	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"642	"	,"千克	"	,"0	"	,"?	"	,"3,326	"	,
"201712	"	,"85444229	"	,"其他有接头电导体,80V＜额定电压≤1000V	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"324	"	,"千克	"	,"0	"	,"?	"	,"14,970	"	,
"201701	"	,"85444929	"	,"其他电导体,80V＜额定电压≤1000V	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"10978	"	,"千克	"	,"0	"	,"?	"	,"97,706	"	,
"201702	"	,"85444929	"	,"其他电导体,80V＜额定电压≤1000V	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"775	"	,"千克	"	,"0	"	,"?	"	,"16,275	"	,
"201712	"	,"85446012	"	,"电缆,1kV＜额定电压≤35kV	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"155	"	,"千克	"	,"0	"	,"?	"	,"1,988	"	,
"201701	"	,"87089999	"	,"品目8701至8704所列其他车辆用未列名零、附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"205	"	,"千克	"	,"0	"	,"?	"	,"200	"	,
"201703	"	,"87089999	"	,"品目8701至8704所列其他车辆用未列名零、附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"25860	"	,"千克	"	,"0	"	,"?	"	,"142,230	"	,
"201709	"	,"87089999	"	,"品目8701至8704所列其他车辆用未列名零、附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"11555	"	,"千克	"	,"0	"	,"?	"	,"344,339	"	,
"201712	"	,"87089999	"	,"品目8701至8704所列其他车辆用未列名零、附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"11100	"	,"千克	"	,"0	"	,"?	"	,"463,980	"	,
"201703	"	,"87116000	"	,"装有驱动电动机的摩托车及脚踏车	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"150	"	,"辆	"	,"0	"	,"?	"	,"7,560	"	,
"201701	"	,"87120081	"	,"16英寸及以下的未列名自行车	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"312	"	,"辆	"	,"0	"	,"?	"	,"3,432	"	,
"201702	"	,"87168000	"	,"未列名非机械驱动车辆	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5850	"	,"辆	"	,"0	"	,"?	"	,"107,302	"	,
"201708	"	,"88024020	"	,"空载重量＞45000kg的飞机等航空器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1	"	,"架	"	,"0	"	,"?	"	,"13,250,000	"	,
"201712	"	,"90041000	"	,"太阳镜	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"234	"	,"千克	"	,"285	"	,"副	"	,"18,525	"	,
"201701	"	,"90049090	"	,"未列名矫正视力、护目等用途的眼镜等物品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"835	"	,"千克	"	,"2004	"	,"副	"	,"93,186	"	,
"201701	"	,"90058090	"	,"单筒望远镜、其他光学望远镜	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2500	"	,"台	"	,"0	"	,"?	"	,"197,975	"	,
"201701	"	,"90059010	"	,"天文望远镜及其他天文仪器的零件、附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"360	"	,"千克	"	,"0	"	,"?	"	,"2,000	"	,
"201702	"	,"90172000	"	,"其他绘图、划线或数学计算器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"900	"	,"个	"	,"0	"	,"?	"	,"1,089	"	,
"201703	"	,"90178000	"	,"其他手用测量长度的器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3600	"	,"个	"	,"0	"	,"?	"	,"4,680	"	,
"201701	"	,"90189090	"	,"其他医疗、外科或兽医用仪器及器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"201426	"	,"台	"	,"6325	"	,"千克	"	,"197,397	"	,
"201701	"	,"90191010	"	,"按摩器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1932	"	,"台	"	,"710	"	,"千克	"	,"13,524	"	,
"201701	"	,"90214000	"	,"助听器,不包括零件、附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"31800	"	,"个	"	,"0	"	,"?	"	,"589,468	"	,
"201706	"	,"90230010	"	,"教习头	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"6626	"	,"千克	"	,"0	"	,"?	"	,"750,464	"	,
"201707	"	,"90230010	"	,"教习头	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5584	"	,"千克	"	,"0	"	,"?	"	,"709,105	"	,
"201701	"	,"90251990	"	,"未列名温度计及高温计,未与其他仪器组合	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"233820	"	,"个	"	,"0	"	,"?	"	,"398,904	"	,
"201702	"	,"90321000	"	,"恒温器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20000	"	,"台	"	,"0	"	,"?	"	,"6,000	"	,
"201701	"	,"90329000	"	,"自动调节或控制仪器及装置的零件及附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"668	"	,"千克	"	,"0	"	,"?	"	,"42,596	"	,
