"数据年月"	,"商品编码"	,"商品名称"	,"贸易伙伴编码"	,"贸易伙伴名称"	,"注册地编码"	,"注册地名称"	,"第一数量"	,"第一计量单位"	,"第二数量"	,"第二计量单位"	,"美元"	,
"202010	"	,"85164000	"	,"电熨斗	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1000	"	,"个	"	,"456	"	,"千克	"	,"163,000	"	,
"202007	"	,"85166030	"	,"电饭锅	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"236	"	,"个	"	,"518	"	,"千克	"	,"3,540	"	,
"202009	"	,"85166030	"	,"电饭锅	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"100	"	,"个	"	,"413	"	,"千克	"	,"68,558	"	,
"202007	"	,"85166090	"	,"其他电炉；电锅、电热板、加热环、烧烤炉等	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"6	"	,"个	"	,"120	"	,"千克	"	,"21,570	"	,
"202009	"	,"85166090	"	,"其他电炉；电锅、电热板、加热环、烧烤炉等	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"180	"	,"个	"	,"2160	"	,"千克	"	,"197,640	"	,
"202010	"	,"85166090	"	,"其他电炉；电锅、电热板、加热环、烧烤炉等	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4180	"	,"个	"	,"17582	"	,"千克	"	,"1,262,766	"	,
"202011	"	,"85166090	"	,"其他电炉；电锅、电热板、加热环、烧烤炉等	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2249	"	,"个	"	,"10713	"	,"千克	"	,"520,317	"	,
"202008	"	,"85167110	"	,"滴液式咖啡机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"400	"	,"个	"	,"812	"	,"千克	"	,"136,416	"	,
"202007	"	,"85167120	"	,"蒸馏渗滤式咖啡机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"288	"	,"个	"	,"192	"	,"千克	"	,"4,608	"	,
"202008	"	,"85167190	"	,"其他电咖啡机或茶壶	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"298	"	,"个	"	,"1296	"	,"千克	"	,"126,016	"	,
"202009	"	,"85167190	"	,"其他电咖啡机或茶壶	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"100	"	,"个	"	,"98	"	,"千克	"	,"4,802	"	,
"202010	"	,"85167190	"	,"其他电咖啡机或茶壶	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"13206	"	,"个	"	,"13646	"	,"千克	"	,"1,565,776	"	,
"202010	"	,"85167220	"	,"片式烤面包机（多士炉）	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"282	"	,"个	"	,"545	"	,"千克	"	,"164,970	"	,
"202011	"	,"85167220	"	,"片式烤面包机（多士炉）	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"282	"	,"个	"	,"545	"	,"千克	"	,"164,970	"	,
"202011	"	,"85167910	"	,"电热饮水机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2000	"	,"台	"	,"6260	"	,"千克	"	,"58,000	"	,
"202006	"	,"85167990	"	,"未列名电热器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"480	"	,"个	"	,"494	"	,"千克	"	,"2,880	"	,
"202008	"	,"85167990	"	,"未列名电热器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3906	"	,"个	"	,"4572	"	,"千克	"	,"474,004	"	,
"202009	"	,"85167990	"	,"未列名电热器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20966	"	,"个	"	,"11499	"	,"千克	"	,"682,944	"	,
"202010	"	,"85167990	"	,"未列名电热器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"30801	"	,"个	"	,"19402	"	,"千克	"	,"1,010,494	"	,
"202011	"	,"85167990	"	,"未列名电热器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"8775	"	,"个	"	,"4671	"	,"千克	"	,"149,263	"	,
"202010	"	,"85168000	"	,"加热电阻器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4904	"	,"个	"	,"2960	"	,"千克	"	,"252,176	"	,
"202008	"	,"85169090	"	,"品目8516所列其他货品的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"367	"	,"千克	"	,"0	"	,"?	"	,"32,663	"	,
"202010	"	,"85169090	"	,"品目8516所列其他货品的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1419	"	,"千克	"	,"0	"	,"?	"	,"127,142	"	,
"202008	"	,"85171220	"	,"对讲机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2268	"	,"台	"	,"630	"	,"千克	"	,"99,792	"	,
"202010	"	,"85171220	"	,"对讲机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3372	"	,"台	"	,"1116	"	,"千克	"	,"382,277	"	,
"202011	"	,"85171220	"	,"对讲机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2208	"	,"台	"	,"964	"	,"千克	"	,"147,112	"	,
"202008	"	,"85176232	"	,"以太网络交换机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"720	"	,"台	"	,"160	"	,"千克	"	,"48,960	"	,
"202008	"	,"85176235	"	,"集线器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2860	"	,"台	"	,"120	"	,"千克	"	,"28,600	"	,
"202010	"	,"85176235	"	,"集线器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5628	"	,"台	"	,"1985	"	,"千克	"	,"300,132	"	,
"202008	"	,"85176236	"	,"路由器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"654	"	,"台	"	,"756	"	,"千克	"	,"62,130	"	,
"202010	"	,"85176236	"	,"路由器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"300	"	,"台	"	,"236	"	,"千克	"	,"117,000	"	,
"202010	"	,"85176239	"	,"未列名有线数字通讯设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"960	"	,"台	"	,"523	"	,"千克	"	,"120,000	"	,
"202006	"	,"85176294	"	,"无线耳机、无线耳塞	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1206	"	,"个	"	,"308	"	,"千克	"	,"28,150	"	,
"202007	"	,"85176294	"	,"无线耳机、无线耳塞	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"511	"	,"个	"	,"98	"	,"千克	"	,"33,215	"	,
"202010	"	,"85176294	"	,"无线耳机、无线耳塞	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"28368	"	,"个	"	,"4032	"	,"千克	"	,"828,096	"	,
"202011	"	,"85176294	"	,"无线耳机、无线耳塞	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"45672	"	,"个	"	,"6985	"	,"千克	"	,"384,584	"	,
"202012	"	,"85176294	"	,"无线耳机、无线耳塞	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1280	"	,"个	"	,"1492	"	,"千克	"	,"192,318	"	,
"202010	"	,"85176299	"	,"其他接收、转换并且发送或再生声音、图像或其他数据用的设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"9952	"	,"台	"	,"981	"	,"千克	"	,"212,708	"	,
"202006	"	,"85177030	"	,"手持式无线电话机的零件（天线除外）	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"310	"	,"千克	"	,"0	"	,"?	"	,"1,178	"	,
"202007	"	,"85181000	"	,"传声器（麦克风）及其座架	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"8196	"	,"个	"	,"3432	"	,"千克	"	,"660,064	"	,
"202008	"	,"85181000	"	,"传声器（麦克风）及其座架	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"9392	"	,"个	"	,"4661	"	,"千克	"	,"484,848	"	,
"202009	"	,"85181000	"	,"传声器（麦克风）及其座架	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"11116	"	,"个	"	,"8355	"	,"千克	"	,"407,772	"	,
"202010	"	,"85181000	"	,"传声器（麦克风）及其座架	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"49812	"	,"个	"	,"25271	"	,"千克	"	,"2,523,759	"	,
"202011	"	,"85181000	"	,"传声器（麦克风）及其座架	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"6620	"	,"个	"	,"2152	"	,"千克	"	,"211,892	"	,
"202007	"	,"85182100	"	,"单喇叭音箱	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"420	"	,"个	"	,"944	"	,"千克	"	,"35,700	"	,
"202008	"	,"85182100	"	,"单喇叭音箱	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"6360	"	,"个	"	,"2356	"	,"千克	"	,"254,400	"	,
"202009	"	,"85182100	"	,"单喇叭音箱	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"663	"	,"个	"	,"1300	"	,"千克	"	,"42,846	"	,
"202010	"	,"85182100	"	,"单喇叭音箱	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"41668	"	,"个	"	,"13986	"	,"千克	"	,"1,384,890	"	,
"202011	"	,"85182100	"	,"单喇叭音箱	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7210	"	,"个	"	,"3288	"	,"千克	"	,"139,532	"	,
"202008	"	,"85182200	"	,"多喇叭音箱	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1340	"	,"个	"	,"1544	"	,"千克	"	,"151,984	"	,
"202009	"	,"85182200	"	,"多喇叭音箱	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5380	"	,"个	"	,"10797	"	,"千克	"	,"507,812	"	,
"202010	"	,"85182200	"	,"多喇叭音箱	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"160	"	,"个	"	,"136	"	,"千克	"	,"18,080	"	,
"202011	"	,"85182200	"	,"多喇叭音箱	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3600	"	,"个	"	,"1818	"	,"千克	"	,"153,000	"	,
"202007	"	,"85182900	"	,"其他扬声器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"160	"	,"个	"	,"402	"	,"千克	"	,"7,680	"	,
"202008	"	,"85182900	"	,"其他扬声器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"510	"	,"个	"	,"388	"	,"千克	"	,"36,720	"	,
"202009	"	,"85182900	"	,"其他扬声器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"319	"	,"个	"	,"1450	"	,"千克	"	,"76,401	"	,
"202010	"	,"85182900	"	,"其他扬声器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"621	"	,"个	"	,"487	"	,"千克	"	,"76,374	"	,
"202006	"	,"85183000	"	,"耳机、耳塞（无线耳机、耳塞除外）,不论是否装有传声器,由传声器及一个或多个扬声器组成的组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7154	"	,"个	"	,"192	"	,"千克	"	,"1,440	"	,
"202007	"	,"85183000	"	,"耳机、耳塞（无线耳机、耳塞除外）,不论是否装有传声器,由传声器及一个或多个扬声器组成的组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20229	"	,"个	"	,"3781	"	,"千克	"	,"449,277	"	,
"202008	"	,"85183000	"	,"耳机、耳塞（无线耳机、耳塞除外）,不论是否装有传声器,由传声器及一个或多个扬声器组成的组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3824	"	,"个	"	,"1520	"	,"千克	"	,"250,692	"	,
"202009	"	,"85183000	"	,"耳机、耳塞（无线耳机、耳塞除外）,不论是否装有传声器,由传声器及一个或多个扬声器组成的组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"56764	"	,"个	"	,"9310	"	,"千克	"	,"704,104	"	,
"202010	"	,"85183000	"	,"耳机、耳塞（无线耳机、耳塞除外）,不论是否装有传声器,由传声器及一个或多个扬声器组成的组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"259888	"	,"个	"	,"26514	"	,"千克	"	,"3,624,681	"	,
"202011	"	,"85183000	"	,"耳机、耳塞（无线耳机、耳塞除外）,不论是否装有传声器,由传声器及一个或多个扬声器组成的组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"98136	"	,"个	"	,"5002	"	,"千克	"	,"303,484	"	,
"202012	"	,"85183000	"	,"耳机、耳塞（无线耳机、耳塞除外）,不论是否装有传声器,由传声器及一个或多个扬声器组成的组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1600	"	,"个	"	,"224	"	,"千克	"	,"62,400	"	,
"202008	"	,"85184000	"	,"音频扩大器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"14	"	,"台	"	,"169	"	,"千克	"	,"10,985	"	,
"202010	"	,"85184000	"	,"音频扩大器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1540	"	,"台	"	,"10342	"	,"千克	"	,"484,034	"	,
"202009	"	,"85189000	"	,"品目8518所列货品的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"221	"	,"千克	"	,"0	"	,"?	"	,"995	"	,
"202008	"	,"85192000	"	,"用硬币等支付方式工作的声音录制或重放设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"62	"	,"台	"	,"610	"	,"千克	"	,"244,900	"	,
"202009	"	,"85193000	"	,"转盘（唱机唱盘）	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1240	"	,"台	"	,"3725	"	,"千克	"	,"44,640	"	,
"202010	"	,"85193000	"	,"转盘（唱机唱盘）	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4407	"	,"台	"	,"8681	"	,"千克	"	,"285,775	"	,
"202010	"	,"85195000	"	,"电话应答机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"788	"	,"台	"	,"1381	"	,"千克	"	,"6,304	"	,
"202010	"	,"85198121	"	,"激光唱机,未装有声音录制装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3755	"	,"台	"	,"3765	"	,"千克	"	,"401,897	"	,
"202006	"	,"85198129	"	,"其他使用光学媒体的声音录制或重放设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90	"	,"台	"	,"43	"	,"千克	"	,"540	"	,
"202010	"	,"85198910	"	,"不带录制装置的其他唱机,不论是否带扬声器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"14224	"	,"台	"	,"88220	"	,"千克	"	,"2,085,094	"	,
"202011	"	,"85198910	"	,"不带录制装置的其他唱机,不论是否带扬声器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"894	"	,"台	"	,"1828	"	,"千克	"	,"245,850	"	,
"202009	"	,"85198990	"	,"其他声音录制或重放设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3246	"	,"台	"	,"3632	"	,"千克	"	,"267,014	"	,
"202008	"	,"85219012	"	,"数字化视频光盘（DVD）播放机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"66	"	,"台	"	,"191	"	,"千克	"	,"5,610	"	,
"202008	"	,"85219090	"	,"未列名视频信号录制或重放设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"288	"	,"台	"	,"268	"	,"千克	"	,"10,944	"	,
"202009	"	,"85219090	"	,"未列名视频信号录制或重放设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3054	"	,"台	"	,"2652	"	,"千克	"	,"163,134	"	,
"202008	"	,"85229091	"	,"车载音频转播器或发射器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1200	"	,"台	"	,"470	"	,"千克	"	,"90,000	"	,
"202009	"	,"85229091	"	,"车载音频转播器或发射器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1000	"	,"台	"	,"109	"	,"千克	"	,"109,100	"	,
"202010	"	,"85229091	"	,"车载音频转播器或发射器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3720	"	,"台	"	,"349	"	,"千克	"	,"52,080	"	,
"202011	"	,"85229091	"	,"车载音频转播器或发射器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1030	"	,"台	"	,"863	"	,"千克	"	,"110,700	"	,
"202010	"	,"85229099	"	,"品目8519或8521所列设备的其他零件、附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"6635	"	,"千克	"	,"0	"	,"?	"	,"388,816	"	,
"202010	"	,"85235110	"	,"未录制固态非易失性存储器件（闪速存储器）	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"100000	"	,"个	"	,"1150	"	,"千克	"	,"298,000	"	,
"202006	"	,"85258011	"	,"特种用途的电视摄像机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1	"	,"台	"	,"15	"	,"千克	"	,"9,859	"	,
"202007	"	,"85258013	"	,"非特种用途的其他类型电视摄像机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1788	"	,"台	"	,"386	"	,"千克	"	,"210,060	"	,
"202008	"	,"85258013	"	,"非特种用途的其他类型电视摄像机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"640	"	,"台	"	,"308	"	,"千克	"	,"46,144	"	,
"202009	"	,"85258013	"	,"非特种用途的其他类型电视摄像机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5935	"	,"台	"	,"1134	"	,"千克	"	,"88,898	"	,
"202010	"	,"85258013	"	,"非特种用途的其他类型电视摄像机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"10698	"	,"台	"	,"5361	"	,"千克	"	,"522,308	"	,
"202011	"	,"85258013	"	,"非特种用途的其他类型电视摄像机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4198	"	,"台	"	,"1975	"	,"千克	"	,"196,236	"	,
"202007	"	,"85258021	"	,"特种用途的数字照相机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2100	"	,"台	"	,"1391	"	,"千克	"	,"419,300	"	,
"202007	"	,"85258029	"	,"非特种用途的其他类型数字照相机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1720	"	,"台	"	,"890	"	,"千克	"	,"299,280	"	,
"202010	"	,"85258029	"	,"非特种用途的其他类型数字照相机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2720	"	,"台	"	,"1706	"	,"千克	"	,"418,720	"	,
"202006	"	,"85258039	"	,"非特种用途的其他视频摄录一体机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"396	"	,"台	"	,"256	"	,"千克	"	,"6,456	"	,
"202009	"	,"85258039	"	,"非特种用途的其他视频摄录一体机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2860	"	,"台	"	,"1066	"	,"千克	"	,"205,083	"	,
"202010	"	,"85258039	"	,"非特种用途的其他视频摄录一体机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"19224	"	,"台	"	,"6410	"	,"千克	"	,"388,832	"	,
"202009	"	,"85269110	"	,"机动车辆用无线电导航设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"155	"	,"台	"	,"340	"	,"千克	"	,"4,030	"	,
"202010	"	,"85269110	"	,"机动车辆用无线电导航设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"260	"	,"台	"	,"702	"	,"千克	"	,"52,930	"	,
"202008	"	,"85269200	"	,"无线电遥控设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"21950	"	,"台	"	,"527	"	,"千克	"	,"147,065	"	,
"202008	"	,"85271300	"	,"其他不需外接电源的收录（放）音组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"778	"	,"台	"	,"2806	"	,"千克	"	,"267,058	"	,
"202009	"	,"85271300	"	,"其他不需外接电源的收录（放）音组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7640	"	,"台	"	,"3972	"	,"千克	"	,"76,400	"	,
"202006	"	,"85272900	"	,"其他需外接电源的汽车用无线电收音机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"64	"	,"台	"	,"76	"	,"千克	"	,"1,280	"	,
"202007	"	,"85279100	"	,"其他收录（放）音组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1443	"	,"台	"	,"2067	"	,"千克	"	,"198,522	"	,
"202009	"	,"85279100	"	,"其他收录（放）音组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"79	"	,"台	"	,"2449	"	,"千克	"	,"97,960	"	,
"202010	"	,"85279100	"	,"其他收录（放）音组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"6239	"	,"台	"	,"9996	"	,"千克	"	,"1,270,610	"	,
"202011	"	,"85279100	"	,"其他收录（放）音组合机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"251	"	,"台	"	,"4540	"	,"千克	"	,"524,167	"	,
"202008	"	,"85279900	"	,"未列名无线电广播接收设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1400	"	,"台	"	,"340	"	,"千克	"	,"46,900	"	,
"202009	"	,"85279900	"	,"未列名无线电广播接收设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4900	"	,"台	"	,"2852	"	,"千克	"	,"262,948	"	,
"202010	"	,"85279900	"	,"未列名无线电广播接收设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"8874	"	,"台	"	,"3134	"	,"千克	"	,"656,909	"	,
"202010	"	,"85285211	"	,"专用于或主要用于品目84.71的自动数据处理设备的液晶监视器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"250	"	,"台	"	,"563	"	,"千克	"	,"45,000	"	,
"202008	"	,"85285291	"	,"专用于或主要用于品目84.71的自动数据处理设备的其他监视器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"58	"	,"台	"	,"202	"	,"千克	"	,"14,500	"	,
"202008	"	,"85285910	"	,"其他彩色监视器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1520	"	,"台	"	,"1115	"	,"千克	"	,"149,720	"	,
"202009	"	,"85285910	"	,"其他彩色监视器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2620	"	,"台	"	,"2930	"	,"千克	"	,"222,700	"	,
"202010	"	,"85285910	"	,"其他彩色监视器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"440	"	,"台	"	,"205	"	,"千克	"	,"29,700	"	,
"202008	"	,"85286910	"	,"其他彩色投影机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"821	"	,"台	"	,"1924	"	,"千克	"	,"115,540	"	,
"202010	"	,"85286910	"	,"其他彩色投影机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"405	"	,"台	"	,"1440	"	,"千克	"	,"117,450	"	,
"202011	"	,"85286910	"	,"其他彩色投影机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"130	"	,"台	"	,"75	"	,"千克	"	,"26,000	"	,
"202009	"	,"85287222	"	,"液晶显示器彩色数字电视接收机	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"40	"	,"台	"	,"400	"	,"千克	"	,"720	"	,
"202011	"	,"85291020	"	,"收音机、电视机等的天线或天线反射器及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"302	"	,"千克	"	,"0	"	,"?	"	,"1,510	"	,
"202008	"	,"85291090	"	,"品目8525至8528其他设备的天线及其反射器及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"240	"	,"千克	"	,"950	"	,"个	"	,"23,750	"	,
"202010	"	,"85291090	"	,"品目8525至8528其他设备的天线及其反射器及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1353	"	,"千克	"	,"11142	"	,"个	"	,"210,585	"	,
"202010	"	,"85299049	"	,"其他电视摄像机等及数字照相机的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1948	"	,"千克	"	,"0	"	,"?	"	,"168,892	"	,
"202011	"	,"85299081	"	,"彩色电视接收机零件(等离子显像组件及其零件、有机发光二极管显示屏除外)	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"9180	"	,"千克	"	,"0	"	,"?	"	,"68,850	"	,
"202009	"	,"85299089	"	,"其他电视接收机零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1504	"	,"千克	"	,"0	"	,"?	"	,"18,048	"	,
"202007	"	,"85299090	"	,"品目8525至8528所列其他装置或设备用其他零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"201	"	,"千克	"	,"971	"	,"个	"	,"7,035	"	,
"202007	"	,"85311000	"	,"防盗或防火报警器及类似装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1574	"	,"个	"	,"270	"	,"千克	"	,"20,462	"	,
"202008	"	,"85311000	"	,"防盗或防火报警器及类似装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"732	"	,"个	"	,"310	"	,"千克	"	,"47,580	"	,
"202010	"	,"85311000	"	,"防盗或防火报警器及类似装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"65420	"	,"个	"	,"3161	"	,"千克	"	,"432,704	"	,
"202011	"	,"85311000	"	,"防盗或防火报警器及类似装置	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"314	"	,"个	"	,"1678	"	,"千克	"	,"148,839	"	,
"202009	"	,"85312000	"	,"装有液晶装置或发光二极管的显示板	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"34	"	,"个	"	,"2976	"	,"千克	"	,"95,232	"	,
"202010	"	,"85312000	"	,"装有液晶装置或发光二极管的显示板	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1494	"	,"个	"	,"2214	"	,"千克	"	,"160,128	"	,
