store_id,latitude,longitude,address,address2,city,zip_code,state,mall_name,phone,time_zone,url
800273,40.63649,-75.48408,2010 Whitehall Mall,,Whitehall,18052,PA,,(610) 231-3600,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-allentown
800033,41.232938,-75.862535,445 Wilkes-Barre Township Blvd,,Wilkes-Barre,18702,PA,,(570) 824-4340,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-wilkesbarre
800282,40.196,-74.864,1641 Big Oak Rd,,Yardley,19067,PA,,(215) 369-1050,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-oxford-valley
800339,39.98809,-76.682415,2600 Pleasant Valley Rd,,York,17402,PA,,(717) 755-5218,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-yorkeast
801355,39.971726,-76.770915,200 Town Center Drive,,York,17404,PA,,(717) 779-2780,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-yorkwest
800547,41.874,-71.519,371 Putnam Pike Ste A280,,Smithfield,02917,RI,,(401) 232-9013,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-smithfield
800580,41.719585,-71.480422,650 Bald Hill Rd.,Ste 300,Warwick,2886,RI,,(401) 822-8204,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-warwick
801261,34.552,-82.675,130 Fritz Dr,,Anderson,29621,SC,,(864) 224-3032,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-anderson-sc
801115,34.189,-79.839,3041 W Radio Dr,,Florence,29501,SC,,(843) 629-1855,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-florence-sc
800493,34.825,-82.287,1219 Woodruff Rd,,Greenville,29607,SC,,(864) 288-1317,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-greenville-sc
801473,34.942,-82.263,1320 Wade Hampton Blvd.,,Greer,29650,SC,,(864) 877-1233,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-greer
800562,34.001,-81.217,5440 Sunset Blvd,,Lexington,29072,SC,,(803) 957-0397,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-lexington-sc
801054,33.649193,-78.984834,8646 Highway 17 Byp S,,Myrtle Beach,29588,SC,,(843) 650-3323,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-myrtlebeach
801578,33.843,-78.663,1407 Old Hwy 17 N,,North Myrtle Beach,29582,SC,,(843) 491-7120,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-nmyrtlebeach
801138,34.944,-80.959,1522 Meeting Blvd,,Rock Hill,29730,SC,,(803) 329-0700,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-rockhill
801014,34.937,-81.999,7600 Warren H Abernathy Hwy,,Spartanburg,29301,SC,,(864) 574-1119,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-spartanburg
800563,34.116,-80.881,10136-108 Two Notch Rd,,Spring Valley,29229,SC,,(803) 865-9719,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-springvalley
800747,33.041,-80.155,480 Azalea Square Blvd,,Summerville,29483,SC,,(843) 871-0228,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-summerville
800105,43.511,-96.769,3800 S Louise Ave,,Sioux Falls,57106,SD,,(605) 361-4336,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-siouxfalls
801019,36.592321,-87.295395,2840 Wilma Rudolph Blvd.,,Clarksville,37040,TN,,(931) 551-8343,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-clarksville
800718,35.051,-89.736,3575 Houston Levee Rd,,Collierville,38017,TN,,(901) 850-1452,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-collierville
800717,35.189,-89.796,2335 N Germantown Pkwy,,Cordova,38016,TN,,(901) 213-4019,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-germantownroad
800522,35.936818,-86.819542,300 Spring Creek Dr,,Franklin,37067,TN,,(615) 771-3772,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-franklin
800524,36.33728,-86.62456,1030 Glenbrook Way,,Hendersonville,37075,TN,,(615) 826-2048,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-hendersonville
800789,35.666,-88.862,1131 Vann Dr,,Jackson,38305,TN,,(731) 668-2660,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-jackson-tn
800191,36.342661,-82.408695,190 Marketplace Blvd,,Johnson City,37604,TN,,(423) 282-1107,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-johnsoncity
800305,35.927,-84.032,220 Morrell Rd,,Knoxville,37919,TN,,(865) 769-9090,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-knoxvillewest
800525,35.843,-86.444,2535 Old Forte Pkwy,,Murfreesboro,37128,TN,,(615) 494-5109,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-murfreesboro
800523,36.184,-86.635,2330 Jackson Downs Blvd,,Nashville,37214,TN,,(615) 885-1378,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-hermitage
801197,35.981,-86.568,819 Industrial Blvd,,Smyrna,37167,TN,,(615) 220-6901,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-smyrna
801056,35.740302,-86.942727,1020 Crossings Blvd.,,Spring Hill,37174,TN,,(931) 489-9101,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-springhill
800748,35.183,-101.94,2610 S Soncy Rd,,Amarillo,79124,TX,,(806) 354-8393,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-amarillo
800371,32.6588,-97.1355,5410 S. Cooper Street,,Arlington,76017,TX,,(817) 417-6540,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-arlington
800510,30.4791,-97.79371,11111 Lakeline Blvd,,Austin,78717,TX,,(512) 335-7711,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-lakeline
801177,29.797,-94.979,6520 Garth Rd,,Baytown,77521,TX,,(281) 421-1093,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-baytown
801105,25.971,-97.517,4475 N Expressway 77-83,,Brownsville,78520,TX,,(956) 350-9057,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-brownsville
800526,32.568,-97.323,1173 N Burleson Blvd,,Burleson,76028,TX,,(817) 426-0339,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-burleson
800361,33.022,-96.914,4120 Old Denton Rd,,Carrollton,75010,TX,,(972) 939-2887,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-carrollton
800362,32.596,-96.936,424 N Highway 67,,Cedar Hill,75104,TX,,(972) 299-9001,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-cedarhill
801071,30.3486,-95.48114,2808 Interstate 45 N,,Conroe,77301,TX,,(936) 788-2479,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-conroe
800521,30.214,-95.46,16640 I 45 South,,Conroe,77384,TX,,(936) 321-4901,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-woodlands
800686,27.686,-97.381,5626 Saratoga Blvd,,Corpus Christi,78414,TX,,(361) 992-3726,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-corpus-christi
801574,29.995892,-95.750604,28916 US-290,,Cypress,77433,TX,,(346) 254-6765,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-cypress
801016,32.857,-96.754,5750 Skillman St,,Dallas,75206,TX,,(214) 368-1204,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-medallioncenter
801112,28.704,-100.483,446 S Texas Dr,,Eagle Pass,78852,TX,,(830) 752-1869,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-eaglepass
801356,31.783,-106.413,6001 Gateway Blvd. ,Suite 2,El Paso,79925,TX,,(915) 775-0458,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-bassett
800507,31.726,-106.307,1319 George Dieter Dr,,El Paso,79936,TX,,(915) 594-2797,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-elpasoeast
800508,31.867,-106.577,5680 N Desert Blvd,,El Paso,79912,TX,,(915) 585-1422,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-elpasonorthwest
800363,33.03434,-97.06912,2501 Cross Timbers Road,,Flower Mound,75028,TX,,(972) 691-1106,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-flowermound
801590,-96.451,32.748,182 Trailhouse Lane,,Forney,75126,TX,,(469) 290-2823,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-forney
800365,32.686,-97.407,5520 SW Loop 820,,Fort Worth,76132,TX,,(817) 569-7550,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-hulen
800550,29.555,-95.158,18178 Gulf Freeway,,Friendswood,77546,TX,,(281) 286-2161,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-baybrook
800515,33.13707,-96.8021,7150 Preston Rd,,Frisco,75034,TX,,(972) 335-3438,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-frisco
800364,32.94479,-96.61257,3353 N President George Bush Hwy,,Garland,75040,TX,,(972) 495-6756,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-garland
800192,30.629,-97.695,1019 W University Ave,,Georgetown,78628,TX,,(512) 864-3228,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-georgetown-tx
801579,32.693,-97.023,3152 State Hwy 161,,Grand Prairie,75052,TX,,(972) 809-1146,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-grandprairienorth
801219,26.185,-97.724,2715 W Expressway 83,,Harlingen,78552,TX,,(956) 364-0582,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-harlingen
800544,29.882,-95.681,7150 Barker Cypress Rd,,Houston,77433,TX,,(281) 345-0632,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-copperfield
800527,29.78538,-95.71761,1200 Fry Rd,,Houston,77084,TX,,(281) 599-3050,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-katyfryroad
800545,29.924,-95.604,12330 FM 1960 Rd West,,Houston,77065,TX,,(832) 237-3144,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-steeplechase
800552,30.01142,-95.59086,22529 Tomball Pkwy,,Houston,77070,TX,,(281) 257-3908,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-tomballsouth
800557,29.736,-95.584,11785 Westheimer Rd,,Houston,77077,TX,,(281) 759-4400,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-westchase
801236,30.001,-95.168,7103 FM 1960 Rd. E.,,Humble,77346,TX,,(281) 852-1048,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-atascocita
801558,30.018,-95.269,20755 Hwy 59,,Humble,77338,TX,,(281) 548-9970,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-humble
801233,32.91821,-96.96334,1035 Market Place Blvd.,,Irving,75038,TX,,(972) 409-0233,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-valleyranch
801594,-95.821,29.775,25735 Nelson Way,,Katy,77494,TX,,(346) 608-8319,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-katy
800366,32.899,-97.257,2001 S Main St,,Keller,76248,TX,,(817) 431-4437,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-keller
801060,31.089,-97.726,1612 Lowes Blvd,,Killeen,76542,TX,,(254) 200-0142,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-killeen
801276,30.012,-97.867,20185 Marketplace Ave,,Kyle,78640,TX,,(512) 268-1537,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-kyle
801058,29.047,-95.464,201 Highway 332 W,,Lake Jackson,77566,TX,,(979) 299-3260,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-lakejackson
800032,32.815955,-97.416706,6054 Azle Avenue,,Lake Worth,76132,TX,,(817) 238-9147,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-lakeworth
801059,27.55,-99.508,5219 Santa Maria,,Laredo,78041,TX,,(956) 727-0501,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-laredo
801279,29.468,-95.096,2825 S Gulf Freeway S,,League City,77573,TX,,(281) 337-6928,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-leaguecity
800642,29.564362,-98.327992,8098 Agora Pkwy,,Live Oak,78154,TX,,(210) 566-2597,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-forumnortheast
801180,32.548971,-94.726638,"3096 North Eastman Road, ",Suite 100,Longview,75605,TX,,(903) 663-9639,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-longview
800795,33.503,-101.886,3307 98Th St,,Lubbock,79423,TX,,(806) 445-0285,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-lubbock
801181,32.563,-97.118,126 S US Hwy 287,,Mansfield,76063,TX,,(817) 473-4851,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-mansfield-tx
800796,26.275,-98.215,7900 N 10th St,,McAllen,78504,TX,,(956) 664-9123,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-mcallen
800416,33.16988,-96.63973,3001 S Central Expy,,McKinney,75070,TX,,(214) 544-3535,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-mckinney
800468,32.79639,-96.62981,19065 LBJ Freeway,,Mesquite,75150,TX,,(972) 613-0222,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-mesquite
800797,32.011286,-102.155028,3200 N Loop 250 W,,Midland,79707,TX,,(432) 699-7680,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-midland
801171,26.193,-98.284,2504 E Expressway 83,,Mission,78572,TX,,(956) 583-4575,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-mission
800553,29.571,-95.573,5660 Hwy 6,,Missouri City,77459,TX,,(281) 261-8767,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-missouricity
800773,29.69816,-98.09274,1050 N Interstate 35,,New Braunfels,78130,TX,,(830) 625-2626,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-newbraunfels
800368,32.85624,-97.18747,6091 Precinct Line Rd,,North Richland Hills,76180,TX,,(817) 498-1808,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-northrichlandhills
800555,29.653,-95.155,5555 Fairmont Pkwy,,Pasadena,77505,TX,,(281) 991-8512,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-pasadena
801572,-97.588,30.467,2101 Autumn Slate Drive,,Pflugerville,78660,TX,,(512) 813-1969,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-pflugerville
800369,33.1,-96.736,2400 McDermott Rd,,Plano,75025,TX,,(214) 495-0131,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-planonorth
801586,33.057,-96.79,5800 Preston Road,,Plano,75024,TX,,,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-westplano
801275,29.693365,-95.775036,5550 W. Grand Parkway S,,Richmond,77469,TX,,(281) 232-1943,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-richmond
800370,32.898911,-96.459611,823 E. I-30 Hwy,,Rockwall,75087,TX,,(972) 772-5920,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-rockwall
801139,29.546,-95.757,24934 Commercial Dr,,Rosenberg,77471,TX,,(281) 239-6129,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-rosenberg
800511,30.484773,-97.683979,200 Sundance Pkwy,,Round Rock,78681,TX,,(512) 248-8882,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-roundrock
801515,31.425,-100.51,5825 Sherwood Way,,San Angelo,76901,TX,,,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-sanangelo
800643,29.547,-98.67,11781 Bandera Rd,,San Antonio,78250,TX,,(210) 647-7268,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-bandera-pointe
800644,29.605328,-98.460814,1950 N Loop 1604 E,,San Antonio,78232,TX,,(210) 490-2973,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-northwoods
801173,29.434771,-98.708153,10838 Potranco Rd,,San Antonio,78251,TX,,(210) 681-0105,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-sanantoniowest
800143,33.656,-96.607,4111 Highway 75 N,,Sherman,75090,TX,,(903) 868-8404,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-sherman
800423,32.94144,-97.10925,3001 E State Highway 114,,Southlake,76092,TX,,(817) 749-5645,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-southlake
800549,30.066305,-95.429377,20614 I-45 North,,Spring,77373,TX,,(281) 528-6904,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-spring
800588,30.232,-97.814,4805 Hwy 290 West,,Sunset Valley,78745,TX,,(512) 358-7607,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-sunsetvalley
801184,32.26514,-95.30829,7715 South Broadway,,Tyler,75703,TX,,(903) 561-5838,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-tyler
801075,28.878,-97.0,8905 N Navarro St.,,Victoria,77904,TX,,(361) 578-0284,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-victoria
800783,31.49773,-97.15397,2708 W Loop 340,,Waco,76711,TX,,(254) 662-2024,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-waco
800993,32.729,-97.793,148 E Interstate 20,,Weatherford,76086,TX,,(817) 594-9140,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-weatherford
800115,33.873,-98.539,3712 Call Field Rd ,Lot 3 Block 1,Wichita Falls,76308,TX,,(940) 692-9700,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-wichitafalls
801393,33.009,-96.59,3060 FM544 West,,Wylie,75098,TX,,(972) 429-8840,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-wylie
800777,40.383,-111.818,634 W Pacific Ave,,American Fork,84003,UT,,(801) 492-4113,MST7MDT,https://www.sephora.com/happening/stores/kohls-at-americanfork
800778,41.080406,-111.984101,1298 N Main St,,Layton,84041,UT,,(801) 497-0698,MST7MDT,https://www.sephora.com/happening/stores/kohls-at-layton
800195,41.762785,-111.832556,1660 N Main St,,North Logan,84341,UT,,(435) 752-4195,MST7MDT,https://www.sephora.com/happening/stores/kohls-at-northlogan
801357,40.702,-111.858,1154 Brickyard Rd.,,Salt Lake City ,84106,UT,,(801) 486-6162,MST7MDT,https://www.sephora.com/happening/stores/kohls-at-brickyard
801007,37.130288,-113.521461,650 W Telegraph,,Washington,84780,UT,,(435) 251-8631,MST7MDT,https://www.sephora.com/happening/stores/kohls-at-st-george
800775,40.617,-111.97,7292 Plaza Center Dr,,West Jordan,84084,UT,,(801)282-0935,MST7MDT,https://www.sephora.com/happening/stores/kohls-at-westjordan
800774,40.705402,-112.022395,3031 S 5600 W,,West Valley City,84120,UT,,(801) 955-9174,MST7MDT,https://www.sephora.com/happening/stores/kohls-at-westvalleycity
800711,44.46689,-73.18322,"155 Dorsett Street,",Suite A3,South Burlington,5403,VT,,(802) 864-4801,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-southburlington
800560,38.799,-77.317,5793 Burke Centre Pkwy,,Burke,22015,VA,,(703) 239-8115,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-burke
800656,36.774512,-76.24867,1547 Sams Circle,,Chesapeake,23320,VA,,(757) 312-0980,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-chesapeake
800735,37.35393,-77.41462,2701 West Hundred Road,,Chester,23831,VA,,(804) 768-8742,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-chester
801062,38.479608,-77.975341,791 Nalles Mill Rd,,Culpeper,22701,VA,,(540) 829-0531,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-culpeper
800312,38.8574,-77.38357,12551 Fair Lakes Circle,,Fairfax,22033,VA,,(703) 802-8063,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-fairlakes
800269,38.304,-77.506,1571 Carl D Silver Pkwy,,Fredericksburg,22401,VA,,(540) 785-4901,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-fredericksburg
800310,37.65077,-77.60376,11240 W Broad St,,Glen Allen,23060,VA,,(804) 364-3270,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-shortpump
800270,38.77,-77.134,5701 Kingstowne Blvd,,Kingstowne,22315,VA,,(703) 924-0400,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-springfield-va
800313,39.116,-77.537,1040 Edwards Ferry Rd NE,,Leesburg,20176,VA,,(703) 443-1776,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-leesburg
800193,37.343,-79.193,225-A Simons Run,,Lynchburg,24502,VA,,(434) 239-3505,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-lynchburg
800326,38.805,-77.522,11190 Bulloch Dr,,Manassas,20109,VA,,(703) 393-9334,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-manassas
800308,37.605387,-77.353493,7390 Bell Creek Road,,Mechanicsville,23111,VA,,(804) 559-4194,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-mechanicsville
800349,37.42034,-77.63376,4701 Commonwealth Centre Parkway,,Midlothian,23112,VA,,(804) 763-1986,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-brandermill
800156,37.126,-76.518,551 Bland Blvd,,Newport News,23602,VA,,(757) 988-3013,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-newportnews
801401,37.50371,-77.60394,11331 Midlothian Turnpike,,Richmond,23235,VA,,(804) 794-1480,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-midlothian
801083,38.219,-77.503,9683 Patriot Hwy,,Spotsylvania,22407,VA,,(540) 710-0939,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-southfredericksburg
800645,38.472471,-77.408711,1220 Stafford Market Pl,,Stafford,22556,VA,,(540) 658-9365,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-stafford
801216,36.879,-76.428,6253 College Dr,,Suffolk,23435,VA,,(757) 686-1373,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-suffolkne
800650,36.84564,-76.1347,4564 Virginia Beach Blvd,,Virginia Beach,23462,VA,,(757) 473-1017,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-pembrokemall
801135,36.774885,-76.08837,3344 Princess Anne Rd,,Virginia Beach,23456,VA,,(757) 368-0424,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-princessanne
800283,39.16369,-78.16608,2194 S. Pleasant Valley Road,,Winchester,22601,VA,,(540) 678-0983,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-winchester
800268,38.656,-77.302,13725 Foulger Sq,,Woodbridge,22192,VA,,(703) 583-7100,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-woodbridge
801580,47.168,-122.161,20025 WA-410,,Bonney Lake,98391,WA,,,PST8PDT,https://www.sephora.com/happening/stores/kohls-at-bonneylake
801018,47.36,-122.113,17002 SE 270 Pl,,Covington,98042,WA,,(253) 630-7976,PST8PDT,https://www.sephora.com/happening/stores/kohls-at-covington-wa
801119,47.042,-122.836,681 Sleater Kinney Rd,# 1000,Lacey,98503,WA,,(360) 413-9565,PST8PDT,https://www.sephora.com/happening/stores/kohls-at-lacey
801076,47.831,-122.266,18405 Alderwood Mall Pkwy,,Lynnwood,98037,WA,,(425) 774-1037,PST8PDT,https://www.sephora.com/happening/stores/kohls-at-lynnwood
801017,48.102469,-122.18305,3713 116th St NE,,Marysville,98271,WA,,(360) 651-8948,PST8PDT,https://www.sephora.com/happening/stores/kohls-at-marysville
801262,47.102,-122.298,16918 Meridian Avenue East,,Puyallup,98375,WA,,(253) 435-1374,PST8PDT,https://www.sephora.com/happening/stores/kohls-at-puyallup
801136,47.674,-122.105,17601 NE Union Hill Rd,,Redmond,98052,WA,,(425) 869-8700,PST8PDT,https://www.sephora.com/happening/stores/kohls-at-redmond
801169,46.23,-119.229,1457 Tapteal Dr,,Richland,99352,WA,,(509) 783-1217,PST8PDT,https://www.sephora.com/happening/stores/kohls-at-richland
801144,47.658,-122.691,"10315 Silverdale Way, NW",#Q01,Silverdale,98383,WA,,(360) 692-7426,PST8PDT,https://www.sephora.com/happening/stores/kohls-at-silverdale
801564,47.215,-122.46,4502 S. Steele St.,Suite 1650,Tacoma,98409,WA,,,PST8PDT,https://www.sephora.com/happening/stores/kohls-at-tacoma
801152,47.45,-122.258,17150 Southcenter Pkwy,,Tukwila,98188,WA,,(206) 394-0078,PST8PDT,https://www.sephora.com/happening/stores/kohls-at-tukwila
801410,46.566,-120.479,2551 Main Street,,Union Gap,98903,WA,,(509) 225-7850,PST8PDT,https://www.sephora.com/happening/stores/kohls-at-uniongap
801003,45.616,-122.497,17001 SE Mill Plain Blvd,,Vancouver,98684,WA,,(360) 254-6594,PST8PDT,https://www.sephora.com/happening/stores/kohls-at-vancouverse
800262,38.426703,-82.264526,300 Mall Rd,,Barboursville,25504,WV,,(304) 733-6880,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-huntington
801010,37.801,-81.176,1048 N Eisenhower Dr,,Beckley,25801,WV,,(304) 256-6379,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-beckley
800327,38.327,-81.717,222 RHL Blvd,,Charleston,25309,WV,,(304) 744-4316,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-charleston
800031,39.274577,-80.282564,330 Emily Dr,,Clarksburg,26301,WV,,(304) 622-6072,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-clarksburg
801562,39.635,-80.004,16 Colliers Crossing,,Morgantown,26501,WV,,,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-morgantown
801158,39.32185,-77.84964,260 West Virginia Way,,Ranson,25438,WV,,(304) 724-5700,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-ranson
800121,44.28872,-88.419104,800 W. Northland Avenue,,Appleton,54911,WI,,(920) 734-3636,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-appletonnorth
800113,44.245462,-88.350737,3226 E Calumet St,,Appleton,54915,WI,,(920) 731-8200,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-darboy
800099,44.484,-88.064,500 Bay Park Sq,,Ashwaubenon,54304,WI,,(920) 499-0692,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-green-bay-west
800039,43.061,-88.068,2315 N 124th St,,Brookfield,53005,WI,,(262) 786-8900,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-brookfield-elm-brook-plaza
800207,43.053519,-88.367811,3105 Golf Road,,Delafield,53018,WI,,(262) 646-7000,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-delafield
800484,42.63,-88.61,1921 E Geneva St,,Delavan,53115,WI,,(262) 728-4727,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-delavan
800245,44.778,-91.429,3711 Gateway Dr,,Eau Claire,54701,WI,,(715) 835-6336,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-eau-claire
800132,43.7863,-88.477514,913 W Johnson St,,Fond Du Lac,54935,WI,,(920) 923-4600,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-fonddulac
800089,43.12,-87.914,5650 N Bayshore Dr,,Glendale,53217,WI,,(414) 961-0909,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-bayshore-wi
801224,43.323,-87.923,1050 N Port Washington Rd,,Grafton,53024,WI,,(262) 375-1147,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-grafton
800111,44.485176,-87.966839,2390 E. Mason Street,,Green Bay,54302,WI,,(920) 468-1300,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-greenbayeast
801556,42.961712,-88.021927,8750 W Sura Ln,,Greenfield,53228,WI,,(414) 427-2841,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-greenfield
800142,42.713,-88.999,2500 Milton Ave,,Janesville,53545,WI,,(608) 752-9700,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-janesville
800496,43.082862,-88.759352,570 Wright Rd,,Johnson Creek,53038,WI,,(920) 699-7606,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-johnsoncreek
