y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
47,035,97,003,TN,Cumberland County Total Migration-Different State,439,792,18235
47,035,98,000,TN,Cumberland County Total Migration-Foreign,-1,-1,-1
47,035,47,035,TN,Cumberland County Non-migrants,20980,43753,1044715
47,035,47,141,TN,Putnam County,69,137,2092
47,035,47,093,TN,Knox County,55,82,1690
47,035,47,145,TN,Roane County,47,97,1553
47,035,47,185,TN,White County,34,67,833
47,035,47,049,TN,Fentress County,31,60,678
47,035,47,037,TN,Davidson County,24,36,1463
47,035,47,065,TN,Hamilton County,21,33,836
47,035,58,000,SS,Other flows - Same State,176,353,13000
47,035,59,000,DS,Other flows - Different State,439,792,18235
47,035,59,001,DS,Other flows - Northeast,21,40,669
47,035,59,003,DS,Other flows - Midwest,125,210,5533
47,035,59,005,DS,Other flows - South,246,464,10025
47,035,59,007,DS,Other flows - West,47,78,2008
47,035,57,009,FR,Foreign - Other flows,-1,-1,-1
47,037,96,000,TN,Davidson County Total Migration-US and Foreign,18048,32487,933938
47,037,97,000,TN,Davidson County Total Migration-US,17963,32319,927779
47,037,97,001,TN,Davidson County Total Migration-Same State,9320,17848,473422
47,037,97,003,TN,Davidson County Total Migration-Different State,8643,14471,454357
47,037,98,000,TN,Davidson County Total Migration-Foreign,85,168,6159
47,037,47,037,TN,Davidson County Non-migrants,255544,500762,18423502
47,037,47,149,TN,Rutherford County,2215,4311,79712
47,037,47,187,TN,Williamson County,1589,3284,146890
47,037,47,165,TN,Sumner County,1247,2392,59369
47,037,47,189,TN,Wilson County,1133,2289,67488
47,037,47,147,TN,Robertson County,448,856,17044
47,037,47,021,TN,Cheatham County,397,704,17302
47,037,47,157,TN,Shelby County,296,503,12767
47,037,47,125,TN,Montgomery County,268,515,8670
47,037,47,119,TN,Maury County,243,426,9692
47,037,06,037,CA,Los Angeles County,184,270,8578
47,037,47,043,TN,Dickson County,180,350,7187
47,037,47,093,TN,Knox County,159,249,7182
47,037,48,453,TX,Travis County,158,254,6533
47,037,48,201,TX,Harris County,144,250,7677
47,037,17,031,IL,Cook County,135,202,7785
47,037,47,065,TN,Hamilton County,132,204,6881
47,037,13,121,GA,Fulton County,118,165,6335
47,037,13,089,GA,DeKalb County,106,182,4380
47,037,21,111,KY,Jefferson County,95,145,4440
47,037,13,067,GA,Cobb County,91,148,3692
47,037,04,013,AZ,Maricopa County,86,128,3998
47,037,57,001,FR,Foreign - Overseas,85,168,6159
47,037,48,113,TX,Dallas County,82,156,4973
47,037,37,119,NC,Mecklenburg County,80,141,4262
47,037,36,061,NY,New York County,79,101,11162
47,037,53,033,WA,King County,77,106,3893
47,037,47,141,TN,Putnam County,73,116,2149
47,037,21,227,KY,Warren County,70,134,1782
47,037,01,073,AL,Jefferson County,69,109,4743
47,037,12,057,FL,Hillsborough County,63,115,3436
47,037,13,135,GA,Gwinnett County,63,123,2422
47,037,39,049,OH,Franklin County,62,124,2452
47,037,08,031,CO,Denver County,61,76,3055
47,037,12,086,FL,Miami-Dade County,61,96,2272
47,037,47,003,TN,Bedford County,61,121,1514
47,037,47,117,TN,Marshall County,59,128,2585
47,037,01,089,AL,Madison County,58,98,2819
47,037,12,103,FL,Pinellas County,58,100,4572
47,037,06,073,CA,San Diego County,55,90,2601
47,037,32,003,NV,Clark County,54,86,1650
47,037,47,031,TN,Coffee County,53,95,1865
47,037,47,081,TN,Hickman County,53,111,3352
47,037,47,113,TN,Madison County,53,94,1476
47,037,48,439,TX,Tarrant County,52,90,2003
47,037,12,099,FL,Palm Beach County,46,81,3411
47,037,12,031,FL,Duval County,45,75,1802
47,037,12,095,FL,Orange County,45,65,2299
47,037,36,047,NY,Kings County,43,53,1830
47,037,11,001,DC,District of Columbia,42,56,1640
47,037,48,085,TX,Collin County,42,84,2924
47,037,12,011,FL,Broward County,41,55,1892
47,037,18,097,IN,Marion County,40,74,1487
47,037,48,029,TX,Bexar County,40,73,1828
47,037,06,059,CA,Orange County,39,79,1885
47,037,25,017,MA,Middlesex County,38,50,1805
47,037,37,183,NC,Wake County,38,65,2117
47,037,26,125,MI,Oakland County,36,54,1442
47,037,39,061,OH,Hamilton County,36,60,2218
47,037,41,051,OR,Multnomah County,36,52,2414
47,037,26,163,MI,Wayne County,35,52,791
47,037,39,035,OH,Cuyahoga County,35,56,1075
47,037,21,067,KY,Fayette County,34,44,1413
47,037,47,159,TN,Smith County,34,70,1118
47,037,55,079,WI,Milwaukee County,32,50,845
47,037,27,053,MN,Hennepin County,31,45,1947
47,037,45,019,SC,Charleston County,31,38,1463
47,037,08,041,CO,El Paso County,30,58,1486
47,037,51,059,VA,Fairfax County,30,49,2390
47,037,24,031,MD,Montgomery County,29,46,2351
47,037,29,189,MO,St. Louis County,29,60,1489
47,037,48,121,TX,Denton County,29,46,2891
47,037,06,001,CA,Alameda County,28,34,1405
47,037,47,009,TN,Blount County,28,36,884
47,037,06,075,CA,San Francisco County,27,32,1790
47,037,21,047,KY,Christian County,27,47,632
47,037,29,510,MO,St. Louis city,27,35,1281
47,037,47,177,TN,Warren County,27,50,15
47,037,05,119,AR,Pulaski County,26,41,987
47,037,12,127,FL,Volusia County,26,38,743
47,037,17,043,IL,DuPage County,26,51,1616
47,037,12,021,FL,Collier County,25,45,7849
47,037,12,071,FL,Lee County,25,42,1635
47,037,42,003,PA,Allegheny County,25,33,953
47,037,40,109,OK,Oklahoma County,24,36,1023
47,037,45,045,SC,Greenville County,24,34,1457
47,037,47,041,TN,DeKalb County,24,44,1121
47,037,47,085,TN,Humphreys County,24,36,866
47,037,49,035,UT,Salt Lake County,24,42,1051
47,037,06,085,CA,Santa Clara County,23,41,2008
47,037,47,001,TN,Anderson County,23,48,606
47,037,20,091,KS,Johnson County,22,35,1319
47,037,37,021,NC,Buncombe County,22,31,866
47,037,47,055,TN,Giles County,22,36,586
47,037,21,059,KY,Daviess County,21,48,922
47,037,36,081,NY,Queens County,21,29,630
47,037,39,113,OH,Montgomery County,21,37,1162
47,037,13,051,GA,Chatham County,20,33,857
47,037,22,071,LA,Orleans Parish,20,32,1285
47,037,47,035,TN,Cumberland County,20,31,737
47,037,47,111,TN,Macon County,20,48,374
47,037,47,163,TN,Sullivan County,20,29,672
47,037,47,169,TN,Trousdale County,20,30,670
47,037,51,710,VA,Norfolk city,20,31,1056
47,037,58,000,SS,Other flows - Same State,399,642,12646
47,037,59,000,DS,Other flows - Different State,4999,8619,218835
47,037,59,001,DS,Other flows - Northeast,857,1468,37186
47,037,59,003,DS,Other flows - Midwest,1206,2182,39401
47,037,59,005,DS,Other flows - South,1975,3275,102121
47,037,59,007,DS,Other flows - West,961,1694,40127
47,037,57,009,FR,Foreign - Other flows,-1,-1,-1
47,039,96,000,TN,Decatur County Total Migration-US and Foreign,194,368,6427
47,039,97,000,TN,Decatur County Total Migration-US,194,368,6427
47,039,97,001,TN,Decatur County Total Migration-Same State,167,325,5883
47,039,97,003,TN,Decatur County Total Migration-Different State,27,43,543
47,039,47,039,TN,Decatur County Non-migrants,3593,8045,158104
47,039,47,077,TN,Henderson County,73,151,1756
47,039,58,000,SS,Other flows - Same State,94,174,4128
47,039,59,000,DS,Other flows - Different State,27,43,543
47,039,59,001,DS,Other flows - Northeast,-1,-1,-1
47,039,59,003,DS,Other flows - Midwest,-1,-1,-1
47,039,59,005,DS,Other flows - South,27,43,543
47,039,59,007,DS,Other flows - West,-1,-1,-1
47,041,96,000,TN,DeKalb County Total Migration-US and Foreign,356,771,11183
47,041,97,000,TN,DeKalb County Total Migration-US,356,771,11183
47,041,97,001,TN,DeKalb County Total Migration-Same State,285,616,8659
47,041,97,003,TN,DeKalb County Total Migration-Different State,71,155,2524
47,041,98,000,TN,DeKalb County Total Migration-Foreign,-1,-1,-1
47,041,47,041,TN,DeKalb County Non-migrants,6121,13946,267634
47,041,47,177,TN,Warren County,58,139,1599
47,041,47,141,TN,Putnam County,36,84,1147
47,041,47,189,TN,Wilson County,35,81,1039
47,041,47,149,TN,Rutherford County,34,66,1122
47,041,47,159,TN,Smith County,20,49,723
47,041,58,000,SS,Other flows - Same State,102,197,3029
47,041,59,000,DS,Other flows - Different State,71,155,2524
47,041,59,001,DS,Other flows - Northeast,-1,-1,-1
47,041,59,003,DS,Other flows - Midwest,22,52,647
47,041,59,005,DS,Other flows - South,49,103,1876
47,041,59,007,DS,Other flows - West,-1,-1,-1
47,041,57,009,FR,Foreign - Other flows,-1,-1,-1
47,043,96,000,TN,Dickson County Total Migration-US and Foreign,899,1754,32173
47,043,97,000,TN,Dickson County Total Migration-US,899,1754,32173
47,043,97,001,TN,Dickson County Total Migration-Same State,678,1340,24616
47,043,97,003,TN,Dickson County Total Migration-Different State,221,414,7557
47,043,98,000,TN,Dickson County Total Migration-Foreign,-1,-1,-1
47,043,47,043,TN,Dickson County Non-migrants,17638,38981,923133
47,043,47,037,TN,Davidson County,160,263,6826
47,043,47,081,TN,Hickman County,106,239,3056
47,043,47,021,TN,Cheatham County,59,116,2693
47,043,47,125,TN,Montgomery County,57,117,1881
47,043,47,085,TN,Humphreys County,52,118,1499
47,043,47,187,TN,Williamson County,43,95,1982
47,043,47,149,TN,Rutherford County,27,52,788
47,043,47,165,TN,Sumner County,21,41,828
47,043,58,000,SS,Other flows - Same State,153,299,5063
47,043,59,000,DS,Other flows - Different State,221,414,7557
47,043,59,001,DS,Other flows - Northeast,-1,-1,-1
47,043,59,003,DS,Other flows - Midwest,50,94,1601
47,043,59,005,DS,Other flows - South,139,265,5076
47,043,59,007,DS,Other flows - West,32,55,879
47,043,57,009,FR,Foreign - Other flows,-1,-1,-1
47,045,96,000,TN,Dyer County Total Migration-US and Foreign,568,1192,21514
47,045,97,000,TN,Dyer County Total Migration-US,568,1192,21514
47,045,97,001,TN,Dyer County Total Migration-Same State,396,833,14220
47,045,97,003,TN,Dyer County Total Migration-Different State,172,359,7293
47,045,98,000,TN,Dyer County Total Migration-Foreign,-1,-1,-1
47,045,47,045,TN,Dyer County Non-migrants,12791,28826,649704
47,045,47,097,TN,Lauderdale County,55,120,1510
47,045,47,113,TN,Madison County,43,91,1907
47,045,47,131,TN,Obion County,39,76,1278
47,045,47,157,TN,Shelby County,39,73,1313
47,045,47,053,TN,Gibson County,38,81,1128
47,045,47,033,TN,Crockett County,32,79,1264
47,045,47,095,TN,Lake County,30,70,790
47,045,47,149,TN,Rutherford County,21,39,630
47,045,47,037,TN,Davidson County,20,38,548
47,045,58,000,SS,Other flows - Same State,79,166,3851
47,045,59,000,DS,Other flows - Different State,172,359,7293
47,045,59,001,DS,Other flows - Northeast,-1,-1,-1
47,045,59,003,DS,Other flows - Midwest,70,129,2783
47,045,59,005,DS,Other flows - South,102,230,4510
47,045,59,007,DS,Other flows - West,-1,-1,-1
47,045,57,009,FR,Foreign - Other flows,-1,-1,-1
47,047,96,000,TN,Fayette County Total Migration-US and Foreign,848,1741,38435
47,047,97,000,TN,Fayette County Total Migration-US,848,1741,38435
47,047,97,001,TN,Fayette County Total Migration-Same State,609,1272,27971
47,047,97,003,TN,Fayette County Total Migration-Different State,239,469,10465
47,047,98,000,TN,Fayette County Total Migration-Foreign,-1,-1,-1
47,047,47,047,TN,Fayette County Non-migrants,14496,31661,1031613
47,047,47,157,TN,Shelby County,443,899,21956
47,047,47,069,TN,Hardeman County,40,110,1147
47,047,28,033,MS,DeSoto County,35,73,1227
47,047,47,167,TN,Tipton County,26,59,1030
47,047,28,093,MS,Marshall County,20,39,719
47,047,58,000,SS,Other flows - Same State,100,204,3838
47,047,59,000,DS,Other flows - Different State,184,357,8519
47,047,59,001,DS,Other flows - Northeast,-1,-1,-1
47,047,59,003,DS,Other flows - Midwest,24,32,553
47,047,59,005,DS,Other flows - South,132,275,6752
47,047,59,007,DS,Other flows - West,28,50,1214
47,047,57,009,FR,Foreign - Other flows,-1,-1,-1
47,049,96,000,TN,Fentress County Total Migration-US and Foreign,205,398,5837
47,049,97,000,TN,Fentress County Total Migration-US,205,398,5837
47,049,97,001,TN,Fentress County Total Migration-Same State,161,321,4312
47,049,97,003,TN,Fentress County Total Migration-Different State,44,77,1526
47,049,98,000,TN,Fentress County Total Migration-Foreign,-1,-1,-1
47,049,47,049,TN,Fentress County Non-migrants,5284,12244,211973
47,049,47,035,TN,Cumberland County,55,112,1364
47,049,47,141,TN,Putnam County,25,47,805
47,049,58,000,SS,Other flows - Same State,81,162,2142
47,049,59,000,DS,Other flows - Different State,44,77,1526
47,049,59,001,DS,Other flows - Northeast,-1,-1,-1
47,049,59,003,DS,Other flows - Midwest,-1,-1,-1
47,049,59,005,DS,Other flows - South,44,77,1526
47,049,59,007,DS,Other flows - West,-1,-1,-1
47,049,57,009,FR,Foreign - Other flows,-1,-1,-1
47,051,96,000,TN,Franklin County Total Migration-US and Foreign,679,1266,24959
47,051,97,000,TN,Franklin County Total Migration-US,679,1266,24959
47,051,97,001,TN,Franklin County Total Migration-Same State,458,867,16104
47,051,97,003,TN,Franklin County Total Migration-Different State,221,399,8856
47,051,98,000,TN,Franklin County Total Migration-Foreign,-1,-1,-1
47,051,47,051,TN,Franklin County Non-migrants,14303,30898,758070
47,051,47,031,TN,Coffee County,198,384,5790
47,051,47,149,TN,Rutherford County,39,62,1777
47,051,47,103,TN,Lincoln County,35,59,864
47,051,47,061,TN,Grundy County,26,52,1059
47,051,47,037,TN,Davidson County,22,35,825
47,051,58,000,SS,Other flows - Same State,138,275,5789
47,051,59,000,DS,Other flows - Different State,221,399,8856
47,051,59,001,DS,Other flows - Northeast,-1,-1,-1
47,051,59,003,DS,Other flows - Midwest,36,57,1121
47,051,59,005,DS,Other flows - South,152,287,6474
47,051,59,007,DS,Other flows - West,33,55,1261
47,051,57,009,FR,Foreign - Other flows,-1,-1,-1
47,053,96,000,TN,Gibson County Total Migration-US and Foreign,884,1770,30834
47,053,97,000,TN,Gibson County Total Migration-US,884,1770,30834
47,053,97,001,TN,Gibson County Total Migration-Same State,679,1347,25268
47,053,97,003,TN,Gibson County Total Migration-Different State,205,423,5566
47,053,98,000,TN,Gibson County Total Migration-Foreign,-1,-1,-1
47,053,47,053,TN,Gibson County Non-migrants,16646,37698,845007
47,053,47,113,TN,Madison County,228,452,11200
47,053,47,017,TN,Carroll County,59,126,1608
47,053,47,037,TN,Davidson County,42,70,963
47,053,47,045,TN,Dyer County,42,87,1565
47,053,47,131,TN,Obion County,41,101,1719
47,053,47,157,TN,Shelby County,38,56,1500
47,053,47,183,TN,Weakley County,37,75,779
47,053,47,033,TN,Crockett County,34,75,1191
47,053,47,149,TN,Rutherford County,25,41,886
47,053,47,077,TN,Henderson County,23,44,708
47,053,58,000,SS,Other flows - Same State,110,220,3151
47,053,59,000,DS,Other flows - Different State,205,423,5566
47,053,59,001,DS,Other flows - Northeast,-1,-1,-1
47,053,59,003,DS,Other flows - Midwest,62,120,2326
47,053,59,005,DS,Other flows - South,123,273,2643
47,053,59,007,DS,Other flows - West,20,30,597
47,053,57,009,FR,Foreign - Other flows,-1,-1,-1
47,055,96,000,TN,Giles County Total Migration-US and Foreign,472,916,17683
47,055,97,000,TN,Giles County Total Migration-US,472,916,17683
47,055,97,001,TN,Giles County Total Migration-Same State,272,515,10255
47,055,97,003,TN,Giles County Total Migration-Different State,200,401,7428
47,055,98,000,TN,Giles County Total Migration-Foreign,-1,-1,-1
47,055,47,055,TN,Giles County Non-migrants,9966,21294,478800
47,055,47,099,TN,Lawrence County,63,131,1750
47,055,01,083,AL,Limestone County,59,128,2782
47,055,47,119,TN,Maury County,58,119,3160
47,055,47,117,TN,Marshall County,34,61,699
47,055,01,089,AL,Madison County,24,48,1115
47,055,47,103,TN,Lincoln County,24,53,1173
47,055,47,149,TN,Rutherford County,24,38,875
47,055,47,037,TN,Davidson County,22,30,648
47,055,58,000,SS,Other flows - Same State,47,83,1951
47,055,59,000,DS,Other flows - Different State,117,225,3530
47,055,59,001,DS,Other flows - Northeast,-1,-1,-1
47,055,59,003,DS,Other flows - Midwest,20,38,534
47,055,59,005,DS,Other flows - South,73,146,3303
47,055,59,007,DS,Other flows - West,24,41,-307
47,055,57,009,FR,Foreign - Other flows,-1,-1,-1
47,057,96,000,TN,Grainger County Total Migration-US and Foreign,386,835,11287
47,057,97,000,TN,Grainger County Total Migration-US,386,835,11287
47,057,97,001,TN,Grainger County Total Migration-Same State,311,674,8745
47,057,97,003,TN,Grainger County Total Migration-Different State,75,161,2542
47,057,47,057,TN,Grainger County Non-migrants,6944,16036,314270
47,057,47,093,TN,Knox County,72,145,2037
47,057,47,063,TN,Hamblen County,58,148,1725
47,057,47,089,TN,Jefferson County,50,115,1568
47,057,47,073,TN,Hawkins County,25,51,760
47,057,47,173,TN,Union County,24,55,534
47,057,58,000,SS,Other flows - Same State,82,160,2121
47,057,59,000,DS,Other flows - Different State,75,161,2542
47,057,59,001,DS,Other flows - Northeast,-1,-1,-1
47,057,59,003,DS,Other flows - Midwest,-1,-1,-1
47,057,59,005,DS,Other flows - South,75,161,2542
47,057,59,007,DS,Other flows - West,-1,-1,-1
47,059,96,000,TN,Greene County Total Migration-US and Foreign,830,1590,26827
47,059,97,000,TN,Greene County Total Migration-US,830,1590,26827
47,059,97,001,TN,Greene County Total Migration-Same State,484,962,14023
47,059,97,003,TN,Greene County Total Migration-Different State,346,628,12804
47,059,98,000,TN,Greene County Total Migration-Foreign,-1,-1,-1
47,059,47,059,TN,Greene County Non-migrants,23459,50047,1061475
47,059,47,179,TN,Washington County,166,313,4931
47,059,47,073,TN,Hawkins County,63,137,1534
47,059,47,163,TN,Sullivan County,37,73,1190
47,059,47,063,TN,Hamblen County,35,90,942
47,059,47,093,TN,Knox County,35,60,1284
47,059,47,029,TN,Cocke County,29,61,615
47,059,47,019,TN,Carter County,21,41,390
47,059,58,000,SS,Other flows - Same State,98,187,3137
47,059,59,000,DS,Other flows - Different State,346,628,12804
47,059,59,001,DS,Other flows - Northeast,24,37,420
47,059,59,003,DS,Other flows - Midwest,56,110,2462
47,059,59,005,DS,Other flows - South,236,427,9073
47,059,59,007,DS,Other flows - West,30,54,850
47,059,57,009,FR,Foreign - Other flows,-1,-1,-1
47,061,96,000,TN,Grundy County Total Migration-US and Foreign,194,376,5613
47,061,97,000,TN,Grundy County Total Migration-US,194,376,5613
47,061,97,001,TN,Grundy County Total Migration-Same State,167,324,4437
47,061,97,003,TN,Grundy County Total Migration-Different State,27,52,1176
47,061,47,061,TN,Grundy County Non-migrants,4392,10145,170832
47,061,47,115,TN,Marion County,43,81,1197
47,061,47,051,TN,Franklin County,36,75,1118
47,061,47,031,TN,Coffee County,24,51,674
47,061,47,177,TN,Warren County,22,52,552
47,061,58,000,SS,Other flows - Same State,42,65,895
47,061,59,000,DS,Other flows - Different State,27,52,1176
47,061,59,003,DS,Other flows - Midwest,-1,-1,-1
47,061,59,005,DS,Other flows - South,27,52,1176
47,061,59,007,DS,Other flows - West,-1,-1,-1
47,063,96,000,TN,Hamblen County Total Migration-US and Foreign,1141,2428,59491
47,063,97,000,TN,Hamblen County Total Migration-US,1141,2428,59491
47,063,97,001,TN,Hamblen County Total Migration-Same State,825,1778,27569
47,063,97,003,TN,Hamblen County Total Migration-Different State,316,650,31922
47,063,98,000,TN,Hamblen County Total Migration-Foreign,-1,-1,-1
47,063,47,063,TN,Hamblen County Non-migrants,20832,48917,1040176
47,063,47,089,TN,Jefferson County,261,588,8453
47,063,47,093,TN,Knox County,124,282,6250
47,063,47,073,TN,Hawkins County,87,187,2750
47,063,47,057,TN,Grainger County,80,175,2763
47,063,47,059,TN,Greene County,48,102,1356
47,063,47,155,TN,Sevier County,46,112,1106
47,063,47,029,TN,Cocke County,39,78,818
47,063,47,179,TN,Washington County,29,39,777
47,063,47,163,TN,Sullivan County,20,37,547
47,063,58,000,SS,Other flows - Same State,91,178,2750
47,063,59,000,DS,Other flows - Different State,316,650,31922
47,063,59,001,DS,Other flows - Northeast,31,50,1277
47,063,59,003,DS,Other flows - Midwest,49,114,23114
47,063,59,005,DS,Other flows - South,203,418,6288
47,063,59,007,DS,Other flows - West,33,68,1243
47,063,57,009,FR,Foreign - Other flows,-1,-1,-1
47,065,96,000,TN,Hamilton County Total Migration-US and Foreign,5535,10434,271182
47,065,97,000,TN,Hamilton County Total Migration-US,5470,10320,268827
47,065,97,001,TN,Hamilton County Total Migration-Same State,1799,3317,75867
47,065,97,003,TN,Hamilton County Total Migration-Different State,3671,7003,192960
47,065,98,000,TN,Hamilton County Total Migration-Foreign,65,114,2355
47,065,47,065,TN,Hamilton County Non-migrants,126265,268042,8700771
47,065,13,047,GA,Catoosa County,455,946,22596
47,065,47,011,TN,Bradley County,383,819,15353
47,065,13,295,GA,Walker County,318,649,10252
47,065,47,037,TN,Davidson County,197,283,12875
47,065,47,143,TN,Rhea County,134,266,5017
47,065,47,093,TN,Knox County,131,208,5616
47,065,47,115,TN,Marion County,123,233,4494
47,065,47,153,TN,Sequatchie County,104,202,3694
47,065,13,313,GA,Whitfield County,86,207,4558
47,065,47,149,TN,Rutherford County,85,146,3216
47,065,13,083,GA,Dade County,72,146,2494
47,065,47,157,TN,Shelby County,72,123,2354
47,065,13,121,GA,Fulton County,58,85,3241
47,065,13,089,GA,DeKalb County,55,105,2749
47,065,13,067,GA,Cobb County,54,90,2481
47,065,47,121,TN,Meigs County,49,95,3080
47,065,47,107,TN,McMinn County,48,97,1281
47,065,48,453,TX,Travis County,46,91,2311
47,065,13,135,GA,Gwinnett County,45,97,1729
47,065,57,001,FR,Foreign - Overseas,41,77,1617
47,065,01,073,AL,Jefferson County,36,91,1436
47,065,12,057,FL,Hillsborough County,36,63,1248
47,065,47,187,TN,Williamson County,36,67,2036
47,065,01,071,AL,Jackson County,34,78,1230
47,065,06,037,CA,Los Angeles County,34,59,1147
47,065,48,201,TX,Harris County,33,53,1615
47,065,12,095,FL,Orange County,31,60,1678
47,065,47,009,TN,Blount County,31,56,1495
47,065,01,049,AL,DeKalb County,29,66,1385
47,065,12,031,FL,Duval County,29,49,1434
47,065,37,119,NC,Mecklenburg County,28,56,1300
47,065,47,125,TN,Montgomery County,28,52,740
47,065,01,089,AL,Madison County,27,60,1486
47,065,08,031,CO,Denver County,27,39,1312
47,065,47,007,TN,Bledsoe County,27,62,887
47,065,47,165,TN,Sumner County,26,40,906
47,065,47,179,TN,Washington County,24,48,1253
47,065,57,005,FR,Foreign - APO/FPO ZIPs,24,37,738
47,065,04,013,AZ,Maricopa County,23,44,1515
47,065,13,129,GA,Gordon County,23,40,987
47,065,12,103,FL,Pinellas County,21,38,1890
47,065,32,003,NV,Clark County,21,38,648
47,065,58,000,SS,Other flows - Same State,301,520,11570
47,065,59,000,DS,Other flows - Different State,2049,3749,116235
47,065,59,001,DS,Other flows - Northeast,183,308,8153
47,065,59,003,DS,Other flows - Midwest,322,646,15918
47,065,59,005,DS,Other flows - South,1271,2346,67849
47,065,59,007,DS,Other flows - West,273,449,24314
47,065,57,009,FR,Foreign - Other flows,-1,-1,-1
47,067,96,000,TN,Hancock County Total Migration-US and Foreign,50,108,1463
47,067,97,000,TN,Hancock County Total Migration-US,50,108,1463
47,067,97,001,TN,Hancock County Total Migration-Same State,50,108,1463
47,067,97,003,TN,Hancock County Total Migration-Different State,-1,-1,-1
47,067,47,067,TN,Hancock County Non-migrants,1838,4193,66187
47,067,58,000,SS,Other flows - Same State,50,108,1463
47,067,59,000,DS,Other flows - Different State,-1,-1,-1
47,067,59,003,DS,Other flows - Midwest,-1,-1,-1
47,067,59,005,DS,Other flows - South,-1,-1,-1
47,067,59,007,DS,Other flows - West,-1,-1,-1
47,069,96,000,TN,Hardeman County Total Migration-US and Foreign,405,825,12433
47,069,97,000,TN,Hardeman County Total Migration-US,405,825,12433
47,069,97,001,TN,Hardeman County Total Migration-Same State,292,593,9435
47,069,97,003,TN,Hardeman County Total Migration-Different State,113,232,2998
47,069,98,000,TN,Hardeman County Total Migration-Foreign,-1,-1,-1
47,069,47,069,TN,Hardeman County Non-migrants,7962,17303,321385
47,069,47,113,TN,Madison County,77,169,2218
47,069,47,157,TN,Shelby County,58,98,2277
47,069,47,047,TN,Fayette County,43,93,1659
47,069,58,000,SS,Other flows - Same State,114,233,3281
47,069,59,000,DS,Other flows - Different State,113,232,2998
47,069,59,001,DS,Other flows - Northeast,-1,-1,-1
47,069,59,003,DS,Other flows - Midwest,22,42,546
47,069,59,005,DS,Other flows - South,91,190,2452
47,069,59,007,DS,Other flows - West,-1,-1,-1
47,069,57,009,FR,Foreign - Other flows,-1,-1,-1
47,071,96,000,TN,Hardin County Total Migration-US and Foreign,440,871,15522
47,071,97,000,TN,Hardin County Total Migration-US,440,871,15522
47,071,97,001,TN,Hardin County Total Migration-Same State,273,520,9990
47,071,97,003,TN,Hardin County Total Migration-Different State,167,351,5533
47,071,98,000,TN,Hardin County Total Migration-Foreign,-1,-1,-1
47,071,47,071,TN,Hardin County Non-migrants,8246,18594,371774
47,071,47,109,TN,McNairy County,108,211,3647
47,071,47,181,TN,Wayne County,24,44,596
47,071,28,003,MS,Alcorn County,20,46,677
47,071,58,000,SS,Other flows - Same State,141,265,5746
47,071,59,000,DS,Other flows - Different State,147,305,4855
47,071,59,001,DS,Other flows - Northeast,-1,-1,-1
47,071,59,003,DS,Other flows - Midwest,27,51,691
47,071,59,005,DS,Other flows - South,120,254,4164
47,071,59,007,DS,Other flows - West,-1,-1,-1
47,071,57,009,FR,Foreign - Other flows,-1,-1,-1
47,073,96,000,TN,Hawkins County Total Migration-US and Foreign,910,1828,27967
47,073,97,000,TN,Hawkins County Total Migration-US,910,1828,27967
47,073,97,001,TN,Hawkins County Total Migration-Same State,655,1333,19807
47,073,97,003,TN,Hawkins County Total Migration-Different State,255,495,8161
47,073,98,000,TN,Hawkins County Total Migration-Foreign,-1,-1,-1
47,073,47,073,TN,Hawkins County Non-migrants,18400,40482,853923
47,073,47,163,TN,Sullivan County,311,638,9643
47,073,47,063,TN,Hamblen County,92,198,2063
47,073,47,179,TN,Washington County,59,103,2371
47,073,47,059,TN,Greene County,55,126,1575
47,073,47,093,TN,Knox County,28,45,951
47,073,47,057,TN,Grainger County,26,61,740
47,073,51,169,VA,Scott County,23,43,541
47,073,58,000,SS,Other flows - Same State,84,162,2464
47,073,59,000,DS,Other flows - Different State,232,452,7620
47,073,59,001,DS,Other flows - Northeast,-1,-1,-1
47,073,59,003,DS,Other flows - Midwest,31,63,952
47,073,59,005,DS,Other flows - South,170,332,5804
47,073,59,007,DS,Other flows - West,31,57,863
47,073,57,009,FR,Foreign - Other flows,-1,-1,-1
47,075,96,000,TN,Haywood County Total Migration-US and Foreign,327,687,8727
47,075,97,000,TN,Haywood County Total Migration-US,327,687,8727
47,075,97,001,TN,Haywood County Total Migration-Same State,296,629,7720
47,075,97,003,TN,Haywood County Total Migration-Different State,31,58,1007
47,075,47,075,TN,Haywood County Non-migrants,6426,14148,254922
47,075,47,113,TN,Madison County,84,184,1964
47,075,47,157,TN,Shelby County,30,64,756
47,075,47,033,TN,Crockett County,29,64,887
47,075,47,097,TN,Lauderdale County,27,61,695
47,075,47,037,TN,Davidson County,20,34,509
47,075,58,000,SS,Other flows - Same State,106,222,2909
47,075,59,000,DS,Other flows - Different State,31,58,1007
47,075,59,001,DS,Other flows - Northeast,-1,-1,-1
47,075,59,003,DS,Other flows - Midwest,-1,-1,-1
47,075,59,005,DS,Other flows - South,31,58,1007
47,075,59,007,DS,Other flows - West,-1,-1,-1
47,077,96,000,TN,Henderson County Total Migration-US and Foreign,423,793,13573
47,077,97,000,TN,Henderson County Total Migration-US,423,793,13573
47,077,97,001,TN,Henderson County Total Migration-Same State,333,627,8401
47,077,97,003,TN,Henderson County Total Migration-Different State,90,166,5172
